geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00012149,88.7,10.7,0.6
E00012150,92.5,6.5,1
E00012151,92.9,6,1.1
E00012152,90.3,9.3,0.4
E00012153,90.4,9.6,0
E00012154,96.5,2.8,0.7
E00012155,87.5,11.9,0.6
E00012156,89.1,10.7,0.3
E00012157,84.5,12.5,3
E00012158,90.8,7.9,1.3
E00012159,94.4,5.6,0
E00012160,92.5,6.6,0.9
E00012161,93.1,5.3,1.5
E00012162,93.9,5.8,0.3
E00012163,87.9,10.6,1.6
E00012164,92,7.7,0.3
E00012165,94.7,3.9,1.4
E00012166,97,3,0
E00012167,95.3,4.7,0
E00012168,94.3,5.7,0
E00012169,94,4.3,1.7
E00012170,94.9,5.1,0
E00012171,95.5,4,0.6
E00012172,94.9,4.1,1
E00012173,95,4.7,0.3
E00012245,93.6,6.1,0.3
E00012246,95.3,4.1,0.6
E00012247,94,6,0
E00012248,91.9,7.1,1
E00012249,96.8,2.9,0.3
E00012250,92.4,6.7,0.9
E00012251,88.8,10.1,1.1
E00012253,93.1,6.4,0.6
E00012254,85.4,10.8,3.8
E00012255,89.5,10.2,0.3
E00012257,89.2,7.8,2.9
E00012261,80,16.4,3.6
E00012311,92.6,5,2.5
E00012315,93.9,5.1,1
E00012329,87.3,9.7,3
E00012336,76.8,21.5,1.7
E00012337,89.7,9.5,0.9
E00012609,94.8,3,2.1
E00012610,86.1,13.1,0.8
E00012618,87.8,9.1,3
E00012622,94.2,5.4,0.4
E00012624,93.2,6.2,0.7
E00012627,97,2.6,0.4
E00012628,94.4,5.6,0
E00012630,92.5,7.5,0
E00089864,85,13.5,1.5
E00089865,94.9,4.8,0.3
E00089866,92.7,6,1.3
E00089867,88.8,10.4,0.7
E00089868,90.6,8.3,1
E00089869,93.5,6.1,0.3
E00089870,95.7,3.7,0.7
E00089871,94.6,5.1,0.3
E00089872,88.2,10.9,1
E00089875,93,7,0
E00089876,95.4,4.6,0
E00089877,94.4,5.2,0.4
E00089878,95.1,4.9,0
E00089879,94.4,5.2,0.3
E00089882,95.6,3.8,0.6
E00089883,93.6,6.4,0
E00089905,86.7,11.4,1.9
E00121041,91.5,7.8,0.7
E00178360,92.6,7.4,0
E00178429,97.7,2.3,0
E00178439,88.2,10.6,1.2
E00184487,95.1,4.3,0.5
