geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00012149,39.5,15.3,26.8,18.5
E00012150,30.8,23.3,28.9,17
E00012151,27.1,19.5,35.7,17.6
E00012152,27.7,17.7,37.7,16.9
E00012153,28.1,26.7,32.2,13
E00012154,40.7,16.7,20.7,22
E00012155,18.9,24.3,44.6,12.2
E00012156,44.7,16.3,20.7,18.3
E00012157,31.4,26.7,24.4,17.4
E00012158,24.8,19.8,41.3,14
E00012159,27.9,22.1,32.7,17.3
E00012160,34.6,19.9,30.1,15.4
E00012161,34.6,21.6,27.5,16.3
E00012162,24.8,23.4,29.8,22
E00012163,26.3,23.5,29.1,21.2
E00012164,41.4,19.9,17.1,21.5
E00012165,29.9,20.7,36.2,13.2
E00012166,21.9,26,45.2,6.8
E00012167,18.5,19.9,46,15.6
E00012168,30.4,21.7,23.2,24.6
E00012169,35.3,21.6,22.2,20.9
E00012170,37.3,20.7,29.3,12.7
E00012171,34.3,18.2,30.4,17.1
E00012172,36.2,20.4,27.6,15.8
E00012173,31.9,18.1,35,15
E00012245,27,12.6,48.4,11.9
E00012246,22.5,15,51.4,11
E00012247,26.8,17.7,45.7,9.8
E00012248,20.7,11,48.3,20
E00012249,24.2,17.4,43.6,14.8
E00012250,22.9,21.5,43.8,11.8
E00012251,26.9,13.1,42.9,17.1
E00012253,23.5,20.8,44.3,11.5
E00012254,26.3,20.3,33.9,19.5
E00012255,23.5,18.9,39.8,17.9
E00012257,26.8,15,45.8,12.4
E00012261,19.4,21.8,44.1,14.7
E00012311,17.5,24.6,48.4,9.5
E00012315,15.7,20.4,56,7.9
E00012329,12.7,21.2,58.2,7.9
E00012336,35.3,26.1,30.7,7.8
E00012337,28.3,18.5,34.8,18.5
E00012609,24.5,17.9,40.6,17
E00012610,39.6,16.4,30.6,13.4
E00012618,18.5,19.6,41.8,20.1
E00012622,26.6,15.6,43.1,14.7
E00012624,22.8,21.5,38.6,17.1
E00012627,37.8,17,26.7,18.5
E00012628,29.4,20.6,35,15
E00012630,28.9,18.2,39.6,13.2
E00089864,28.1,21.5,33.3,17
E00089865,27.3,29.2,28.6,14.9
E00089866,23.3,17.3,50.7,8.7
E00089867,22.4,24.2,39.1,14.3
E00089868,17.7,12.2,54.4,15.6
E00089869,35.4,18.8,25,20.8
E00089870,20.3,16.2,48,15.5
E00089871,18.3,29.4,41.3,11
E00089872,25.9,28.6,30.6,15
E00089875,31.8,19.7,33.8,14.6
E00089876,15.2,21.3,55.6,7.9
E00089877,11.5,21.8,47.4,19.2
E00089878,30,20,34.1,15.9
E00089879,22.4,28.6,27.9,21.1
E00089882,19.2,19.2,48.9,12.6
E00089883,9.6,24,58.1,8.4
E00089905,15.9,19,50.8,14.4
E00121041,16.9,19.5,44.2,19.5
E00178360,6.5,30.6,57.4,5.6
E00178429,12.8,56.4,25.6,5.1
E00178439,16.8,28.7,42,12.6
E00184487,22.2,22.2,46.3,9.3
