areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00088773,95.5,4.5
E00088775,94,6
E00118604,77.4,22.6
E00118605,83.1,16.9
E00118607,89.8,10.2
E00118610,87.4,12.6
E00118611,91.1,8.9
E00118612,84.5,15.5
E00118613,87.7,12.3
E00118614,87.7,12.3
E00118615,78.9,21.1
E00118616,88.3,11.7
E00118618,83.5,16.5
E00118619,83,17
E00118620,81.2,18.8
E00118621,87.2,12.8
E00118622,81.4,18.6
E00118623,84.3,15.7
E00118624,92,8
E00118625,86,14
E00118626,83.3,16.7
E00118627,83.7,16.3
E00118628,86.2,13.8
E00118629,83.1,16.9
E00118630,80.4,19.6
E00118631,88.6,11.4
E00118632,78.7,21.3
E00118633,83.3,16.7
E00118634,83.1,16.9
E00118635,81.6,18.4
E00118636,84.2,15.8
E00118637,85.4,14.6
E00118646,89.4,10.6
E00118647,87.5,12.5
E00118650,88.5,11.5
E00118651,83.5,16.5
E00118653,89.9,10.1
E00118654,78.6,21.4
E00118655,85.1,14.9
E00118661,95.2,4.8
E00118663,96.5,3.5
E00118665,87.4,12.6
E00118666,90.1,9.9
E00118667,84.7,15.3
E00118668,77.9,22.1
E00118669,78.1,21.9
E00118670,78.7,21.3
E00118671,72.9,27.1
E00118672,75.8,24.2
E00118673,83.3,16.7
E00118674,86,14
E00118675,80.7,19.3
E00118676,83.4,16.6
E00118677,89,11
E00118678,89.1,10.9
E00118679,84.7,15.3
E00118680,78.4,21.6
E00118681,85.1,14.9
E00118682,84.9,15.1
E00118683,85.2,14.8
E00118684,76.2,23.8
E00118739,87.2,12.8
E00118740,89.2,10.8
E00118741,83.1,16.9
E00118742,82.2,17.8
E00118743,86.9,13.1
E00118766,86.1,13.9
E00118767,91.2,8.8
E00118768,94,6
E00118769,79,21
E00118770,83.7,16.3
E00118771,87.9,12.1
E00118772,91.7,8.3
E00118773,91.3,8.7
E00118774,82,18
E00118775,84.6,15.4
E00118776,93.6,6.4
E00118777,87,13
E00118778,92,8
E00118779,94.1,5.9
E00118780,89.8,10.2
E00118781,87.5,12.5
E00118782,88.5,11.5
E00118783,85.4,14.6
E00118784,83.9,16.1
E00118785,93.7,6.3
E00118786,86.4,13.6
E00118787,88.5,11.5
E00118788,85.7,14.3
E00118789,90.8,9.2
E00118790,88.9,11.1
E00118791,93,7
E00118792,89.7,10.3
E00118793,89.1,10.9
E00118794,90.5,9.5
E00118795,91.7,8.3
E00118796,88.1,11.9
E00118797,89.9,10.1
E00118798,82,18
E00118799,88.4,11.6
E00118800,88.6,11.4
E00118801,81.2,18.8
E00118802,84.4,15.6
E00118803,87.5,12.5
E00118804,81.9,18.1
E00118805,89.3,10.7
E00118806,81.6,18.4
E00118807,85.3,14.7
E00118808,84.9,15.1
E00118809,88.2,11.8
E00118810,84.1,15.9
E00118811,84.5,15.5
E00118812,87.1,12.9
E00118813,70.9,29.1
E00118814,77,23
E00118815,86.3,13.7
E00118816,73.5,26.5
E00118817,81,19
E00118818,89.5,10.5
E00118819,88.8,11.2
E00118820,79,21
E00118821,85.4,14.6
E00118822,85.1,14.9
E00118823,88.9,11.1
E00118824,89.2,10.8
E00118825,92.8,7.2
E00118826,87.3,12.7
E00118827,89.2,10.8
E00118828,82.8,17.2
E00118829,90.1,9.9
E00118830,85.2,14.8
E00118831,92.7,7.3
E00118832,91,9
E00118833,87.8,12.2
E00118834,79.5,20.5
E00118835,76,24
E00118836,88.6,11.4
E00118837,68.2,31.8
E00118838,77.1,22.9
E00118839,80.1,19.9
E00118840,84.8,15.2
E00118841,86.8,13.2
E00118842,87.2,12.8
E00118843,76.5,23.5
E00118844,83.3,16.7
E00118845,85.6,14.4
E00118846,81.5,18.5
E00118847,68.8,31.3
E00118848,77.3,22.7
E00118849,67.4,32.6
E00118850,76.2,23.8
E00118851,79.6,20.4
E00118852,78.8,21.2
E00118853,77.5,22.5
E00118854,82.6,17.4
E00118855,81.4,18.6
E00118856,82.7,17.3
E00118857,71.4,28.6
E00118858,74.4,25.6
E00118859,74.1,25.9
E00118860,79.7,20.3
E00118861,89.4,10.6
E00118862,89.1,10.9
E00118865,89.2,10.8
E00118866,86.1,13.9
E00118867,89.6,10.4
E00118868,89.9,10.1
E00118869,79.6,20.4
E00118870,83.5,16.5
E00118871,83.9,16.1
E00118872,90,10
E00118873,87.9,12.1
E00118875,85,15
E00118876,72.4,27.6
E00118877,82.2,17.8
E00118878,73.9,26.1
E00118879,79.5,20.5
