areacd,sex-001,sex-002
E00088773,51.3,48.7
E00088775,48.3,51.7
E00118604,58.1,41.9
E00118605,55.1,44.9
E00118607,54.4,45.6
E00118610,51.1,48.9
E00118611,52.2,47.8
E00118612,54.3,45.7
E00118613,48.5,51.5
E00118614,47.9,52.1
E00118615,55,45
E00118616,52.8,47.2
E00118618,50.2,49.8
E00118619,48.7,51.3
E00118620,50.4,49.6
E00118621,50.9,49.1
E00118622,52.4,47.6
E00118623,50.2,49.8
E00118624,54.8,45.2
E00118625,51.5,48.5
E00118626,49.4,50.6
E00118627,54.8,45.2
E00118628,50.8,49.2
E00118629,48.9,51.1
E00118630,50.9,49.1
E00118631,50.3,49.7
E00118632,53.7,46.3
E00118633,53.1,46.9
E00118634,48.6,51.4
E00118635,52,48
E00118636,50.3,49.7
E00118637,55.5,44.5
E00118646,48.4,51.6
E00118647,52.7,47.3
E00118650,50.9,49.1
E00118651,48.1,51.9
E00118653,51.9,48.1
E00118654,51.8,48.2
E00118655,53,47
E00118661,50,50
E00118663,54.5,45.5
E00118665,51.5,48.5
E00118666,50.9,49.1
E00118667,48.9,51.1
E00118668,49.5,50.5
E00118669,53.8,46.2
E00118670,53.7,46.3
E00118671,50.6,49.4
E00118672,48.8,51.2
E00118673,54.2,45.8
E00118674,49.3,50.7
E00118675,49.6,50.4
E00118676,49.1,50.9
E00118677,55.4,44.6
E00118678,53,47
E00118679,52.8,47.2
E00118680,53,47
E00118681,48.8,51.2
E00118682,47.4,52.6
E00118683,47.6,52.4
E00118684,52,48
E00118739,47.6,52.4
E00118740,47.9,52.1
E00118741,53.9,46.1
E00118742,50.5,49.5
E00118743,50.5,49.5
E00118766,53,47
E00118767,49.9,50.1
E00118768,50,50
E00118769,51.3,48.8
E00118770,52.7,47.3
E00118771,52,48
E00118772,49.1,50.9
E00118773,51.3,48.7
E00118774,54.4,45.6
E00118775,51.3,48.7
E00118776,50.5,49.5
E00118777,52.8,47.2
E00118778,50.6,49.4
E00118779,53.2,46.8
E00118780,48.3,51.7
E00118781,51.5,48.5
E00118782,48.1,51.9
E00118783,50.8,49.2
E00118784,52.5,47.5
E00118785,49.8,50.2
E00118786,48,52
E00118787,56.9,43.1
E00118788,48.6,51.4
E00118789,57,43
E00118790,50,50
E00118791,50.3,49.7
E00118792,54.8,45.2
E00118793,55.2,44.8
E00118794,53.6,46.4
E00118795,51,49
E00118796,50.8,49.2
E00118797,53.1,46.9
E00118798,51.1,48.9
E00118799,50.5,49.5
E00118800,54.5,45.5
E00118801,51.5,48.5
E00118802,51.7,48.3
E00118803,50.3,49.7
E00118804,50.3,49.7
E00118805,51.9,48.1
E00118806,46.7,53.3
E00118807,51.5,48.5
E00118808,48.9,51.1
E00118809,51.4,48.6
E00118810,52.9,47.1
E00118811,47.9,52.1
E00118812,48.1,51.9
E00118813,49.5,50.5
E00118814,56.6,43.4
E00118815,47.8,52.2
E00118816,50.3,49.7
E00118817,50.9,49.1
E00118818,51.2,48.8
E00118819,53.2,46.8
E00118820,51.2,48.8
E00118821,50.2,49.8
E00118822,53.2,46.8
E00118823,53.2,46.8
E00118824,51.1,48.9
E00118825,52.1,47.9
E00118826,48.7,51.3
E00118827,51.4,48.6
E00118828,50.5,49.5
E00118829,53.5,46.5
E00118830,55.5,44.5
E00118831,56.4,43.6
E00118832,56.4,43.6
E00118833,52.9,47.1
E00118834,49,51
E00118835,56.3,43.7
E00118836,52.7,47.3
E00118837,46.7,53.3
E00118838,48.5,51.5
E00118839,50,50
E00118840,52.3,47.7
E00118841,41.2,58.8
E00118842,56.4,43.6
E00118843,46.1,53.9
E00118844,50,50
E00118845,52.9,47.1
E00118846,53.3,46.7
E00118847,47.7,52.3
E00118848,47.9,52.1
E00118849,47.9,52.1
E00118850,49.4,50.6
E00118851,50.8,49.2
E00118852,52,48
E00118853,50.1,49.9
E00118854,47.2,52.8
E00118855,51,49
E00118856,49.4,50.6
E00118857,45.8,54.2
E00118858,51,49
E00118859,54.1,45.9
E00118860,49.9,50.1
E00118861,50.8,49.2
E00118862,46.3,53.7
E00118865,50.4,49.6
E00118866,50.2,49.8
E00118867,48.2,51.8
E00118868,53.3,46.7
E00118869,48.4,51.6
E00118870,54.1,45.9
E00118871,53.2,46.8
E00118872,48.6,51.4
E00118873,53.7,46.3
E00118875,51.1,48.9
E00118876,52.4,47.6
E00118877,53.3,46.7
E00118878,45.6,54.4
E00118879,53.7,46.3
E00118880,46.5,53.5
E00118881,51.9,48.1
E00118882,49.8,50.2
E00118883,55,45
E00118884,52.6,47.4
E00118885,47.9,52.1
E00118886,48.2,51.8
E00118887,54.1,45.9
E00118888,48.8,51.2
E00118889,49,51
E00118890,55.4,44.6
E00118891,48.6,51.4
E00118892,50.5,49.5
E00118893,50.2,49.8
E00118894,54,46
E00118895,53,47
E00118896,51,49
E00118897,46.9,53.1
E00118898,52,48
E00118899,55.5,44.5
E00118913,44.9,55.1
E00118914,54.9,45.1
E00118918,53.8,46.2
E00118919,51.8,48.2
E00118920,51.4,48.6
E00118921,51.3,48.7
E00118922,53.8,46.2
E00118923,48.7,51.3
E00118924,50.5,49.5
E00118925,53.2,46.8
E00118926,49.1,50.9
E00118927,49.4,50.6
E00118928,53.1,46.9
E00118929,49.5,50.5
E00118930,52.5,47.5
E00118931,50.7,49.3
E00118932,50.2,49.8
E00118933,48.9,51.1
E00118934,53.1,46.9
E00118935,54.4,45.6
E00118937,48.5,51.5
E00118938,52.4,47.6
E00118939,48,52
E00118940,53.7,46.3
E00118941,49.5,50.5
E00118943,51.6,48.4
E00118944,50,50
E00118945,54.4,45.6
E00118946,47,53
E00118947,56.3,43.7
E00119000,47.9,52.1
E00119001,52.8,47.2
E00119002,52.3,47.7
E00119003,52.1,47.9
E00119004,51.8,48.2
E00119005,51.1,48.9
E00119006,52.1,47.9
E00119007,50.6,49.4
E00119008,50.1,49.9
E00119009,53.7,46.3
E00119010,48.5,51.5
E00119011,51.9,48.1
E00119012,53.2,46.8
E00119013,54.8,45.2
E00119014,54.1,45.9
E00119015,51.7,48.3
E00119016,49.8,50.2
E00119017,47.5,52.5
E00119018,51,49
E00119019,53.1,46.9
E00119020,49.2,50.8
E00119021,48.8,51.2
E00119022,47,53
E00119023,45.9,54.1
E00119024,53.1,46.9
E00119026,50.2,49.8
E00119027,49.9,50.1
E00119028,46.2,53.8
E00119029,47.1,52.9
E00119034,49.5,50.5
E00119035,51.2,48.8
E00119036,53.3,46.7
E00119037,49.2,50.8
E00119038,43.8,56.3
E00119039,53.2,46.8
E00119040,53,47
E00119041,54.5,45.5
E00119042,44.8,55.2
E00119043,53.4,46.6
E00119044,56.3,43.8
E00119045,49.4,50.6
E00119046,48.6,51.4
E00119047,50.1,49.9
E00119048,54.3,45.7
E00119049,48.2,51.8
E00119050,47.5,52.5
E00119051,53.3,46.7
E00119052,50.2,49.8
E00119053,50.2,49.8
E00120282,50.8,49.2
E00120290,43.3,56.7
E00120303,56.6,43.4
E00120304,56.8,43.2
E00120305,51,49
E00120307,53.9,46.1
E00120308,48.7,51.3
E00120309,51.1,48.9
E00120310,50.6,49.4
E00120311,50,50
E00120312,48.4,51.6
E00120313,49.8,50.2
E00120314,54.5,45.5
E00120316,50.3,49.7
E00120317,50.1,49.9
E00120319,49.3,50.7
E00120320,53.2,46.8
E00120322,49.6,50.4
E00120326,50.6,49.4
E00120338,50.7,49.3
E00120341,50.2,49.8
E00120342,49.7,50.3
E00120344,50.7,49.3
E00120347,52.4,47.6
E00120348,56.8,43.2
E00120349,50,50
E00120352,47.1,52.9
E00120354,52.6,47.4
E00120355,49,51
E00120360,54.6,45.4
E00120363,52.1,47.9
E00120364,49.8,50.2
E00120365,50.9,49.1
E00120366,56.3,43.7
E00120367,50.9,49.1
E00120368,52,48
E00120457,50.4,49.6
E00120458,48.7,51.3
E00120459,51,49
E00120460,53.3,46.7
E00120461,53.8,46.2
E00120462,50.8,49.2
E00120463,48.9,51.1
E00120464,51.2,48.8
E00120465,51.7,48.3
E00120466,58.2,41.8
E00120467,55.6,44.4
E00120468,51.4,48.6
E00120469,55.5,44.5
E00120470,52.4,47.6
E00120471,52.6,47.4
E00120472,53.2,46.8
E00120473,50.1,49.9
E00120474,51,49
E00120475,49,51
E00120503,48.5,51.5
E00120504,50.7,49.3
E00120505,52.4,47.6
E00120521,48.9,51.1
E00120562,49.7,50.3
E00120569,46.7,53.3
E00120570,48.7,51.3
E00120571,69.6,30.4
E00120574,50,50
E00120575,46.7,53.3
E00120576,52.1,47.9
E00120577,49.7,50.3
E00120579,48.5,51.5
E00120896,48,52
E00169631,41.2,58.8
E00169632,47.2,52.8
E00169633,52.5,47.5
E00169634,50.5,49.5
E00169635,53.9,46.1
E00169636,54.2,45.8
E00169644,46.5,53.5
E00169645,49.5,50.5
E00189320,53,47
E00189321,46.5,53.5
E00189324,52.2,47.8
E00189325,46.1,53.9
E00189326,56.9,43.1
E00189327,43.9,56.1
E00189333,51,49
E00189334,50.7,49.3
E00189336,51.5,48.5
E00189340,50.4,49.6
E00189346,48.8,51.2
E00189347,50.2,49.8
E00189355,51,49
E00189358,52.6,47.4
E00189366,50.1,49.9
E00189371,56.6,43.4
E00189372,51.7,48.3
E00189373,53.2,46.8
E00189379,50.5,49.5
E00189383,47,53
E00189386,58.7,41.3
E00189390,47.9,52.1
E00189392,52.2,47.8
E00189409,51.8,48.2
E00189410,51.5,48.5
E00189413,51.9,48.1
E00189414,50.2,49.8
E00189419,54.5,45.5
E00189422,49.5,50.5
E00189423,44.2,55.8
E00189425,42.9,57.1
E00189426,49.5,50.5
E00189433,47.7,52.3
E00189435,52.9,47.1
E00189437,50.6,49.4
E00189438,50.9,49.1
E00189439,54.2,45.8
E00189440,51.8,48.2
E00189441,52.9,47.1
