areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00088773,5.4,23.1,71.5
E00088775,6.8,24.8,68.4
E00118604,12.3,17.4,70.3
E00118605,5.2,24.6,70.1
E00118607,2.7,57.5,39.8
E00118610,12.7,18.3,69
E00118611,4.2,27.5,68.3
E00118612,6.9,28.9,64.2
E00118613,6.5,20.3,73.2
E00118614,9.4,20.5,70.1
E00118615,10,24.6,65.4
E00118616,5.6,48.3,46.2
E00118618,8,13.3,78.8
E00118619,9.2,29.1,61.7
E00118620,3.9,29,67.1
E00118621,8.2,17.9,73.9
E00118622,3.1,24,72.9
E00118623,4.6,40.8,54.6
E00118624,6,44,50
E00118625,7,17.6,75.4
E00118626,11.3,22.5,66.2
E00118627,11.3,16.6,72.2
E00118628,7.8,23.4,68.8
E00118629,8.8,24.5,66.7
E00118630,8.2,24.6,67.2
E00118631,6.5,22.8,70.7
E00118632,7.4,40.5,52.1
E00118633,8.3,17.4,74.2
E00118634,6.3,22.9,70.8
E00118635,8,32.7,59.3
E00118636,8.5,29.9,61.5
E00118637,3.9,49.6,46.5
E00118646,6.6,15.2,78.3
E00118647,3.5,36,60.5
E00118650,6.7,21.5,71.9
E00118651,4.1,33.7,62.2
E00118653,8.6,16.5,74.8
E00118654,4.1,36.2,59.8
E00118655,3.9,42.1,53.9
E00118661,9.6,28.8,61.5
E00118663,5,27,67.9
E00118665,4.8,17.7,77.4
E00118666,4.6,16.8,78.6
E00118667,7.4,13.1,79.5
E00118668,15.8,26.3,57.9
E00118669,10.3,16.9,72.8
E00118670,9.6,45.2,45.2
E00118671,10.9,20.3,68.8
E00118672,14.2,14.2,71.7
E00118673,5.9,24.6,69.5
E00118674,4.1,18.7,77.2
E00118675,8.2,20.9,70.9
E00118676,7,10.9,82.2
E00118677,4.4,26.3,69.3
E00118678,4,19.4,76.6
E00118679,7.8,16.9,75.3
E00118680,9.8,18.2,72
E00118681,6.8,20.5,72.6
E00118682,3.1,24,72.9
E00118683,4.5,31.1,64.4
E00118684,2.1,44.7,53.2
E00118739,7.6,8.3,84.1
E00118740,4.7,17.3,78
E00118741,5.2,15.6,79.3
E00118742,8.3,15,76.7
E00118743,6.8,14.4,78.8
E00118766,5,29.4,65.5
E00118767,2.8,19.1,78
E00118768,3.6,21.9,74.5
