areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00088773,83.9,11.4,4.7
E00088775,87.3,10.4,2.2
E00118604,74.5,21.4,4
E00118605,86.6,9,4.3
E00118607,66.2,20,13.8
E00118610,85.6,8.9,5.5
E00118611,78.2,17,4.8
E00118612,82.1,12.6,5.2
E00118613,84.3,12,3.7
E00118614,83,11.1,5.8
E00118615,82.6,12.3,5.1
E00118616,69.9,22.7,7.4
E00118618,85.2,12.1,2.7
E00118619,75.9,16,8.1
E00118620,79.8,14.9,5.3
E00118621,83.6,12.6,3.8
E00118622,84.7,12.4,2.9
E00118623,74.1,17.2,8.8
E00118624,74.4,17.3,8.3
E00118625,84.4,11.4,4.2
E00118626,84.8,11.1,4.1
E00118627,84.3,12.3,3.4
E00118628,82.8,12.8,4.4
E00118629,89.6,7.5,3
E00118630,81.9,10.8,7.3
E00118631,83.2,15.3,1.5
E00118632,80.7,13.4,5.9
E00118633,84.3,11.7,4
E00118634,87,10.8,2.2
E00118635,83.1,13.6,3.3
E00118636,83,11.9,5.1
E00118637,74.1,17.6,8.4
E00118646,92.6,6.8,0.6
E00118647,86.1,9.6,4.2
E00118650,89.3,8.6,2.1
E00118651,89.6,7.4,3
E00118653,92.1,6,1.9
E00118654,90.3,7.4,2.3
E00118655,83.4,11.6,5
E00118661,83.3,8.7,7.9
E00118663,85,12,3
E00118665,91,6,3
E00118666,86.6,10.5,2.9
E00118667,86.2,9.5,4.2
E00118668,81.5,15,3.5
E00118669,88.6,6.8,4.7
E00118670,76.8,17.2,6
E00118671,82.6,13.7,3.7
E00118672,83.3,14.3,2.4
E00118673,86.5,8,5.5
E00118674,78,16.5,5.5
E00118675,78.5,16.6,4.9
E00118676,86.1,10.7,3.2
E00118677,85.4,10.9,3.7
E00118678,83,12.5,4.5
E00118679,87.7,9,3.3
E00118680,83.9,11.2,4.9
E00118681,87.9,7.2,5
E00118682,85,10.9,4
E00118683,80.8,12.6,6.6
E00118684,74.9,16.7,8.4
E00118739,85.2,10.6,4.3
E00118740,88.9,9.3,1.8
E00118741,91,7.5,1.5
E00118742,89.2,7.2,3.6
E00118743,90.8,7.1,2.1
E00118766,89.6,8.6,1.9
E00118767,86.4,10.5,3.1
E00118768,91.5,7.3,1.2
E00118769,83.8,13.8,2.5
E00118770,85.7,11.7,2.7
E00118771,85.4,12.1,2.5
E00118772,92.2,6.6,1.1
E00118773,90.4,7.8,1.8
E00118774,84.5,11.6,3.9
E00118775,82.8,12.4,4.9
E00118776,91.2,5.1,3.8
E00118777,88.5,7.3,4.2
E00118778,92.9,5,2
E00118779,87,9.2,3.9
E00118780,80.8,12.6,6.6
E00118781,85.6,11.8,2.6
E00118782,79.5,15.7,4.8
E00118783,87.5,10.5,1.9
E00118784,83.5,13.5,3
E00118785,90.1,6,3.9
E00118786,82.4,14.7,2.9
E00118787,73.7,17.7,8.6
E00118788,82.6,13.9,3.5
E00118789,84.9,12.5,2.7
E00118790,83.4,10,6.6
E00118791,88.2,10.4,1.4
E00118792,82.7,11.5,5.8
E00118793,87,9.3,3.7
E00118794,81.4,14.2,4.4
E00118795,83.2,13.9,2.8
E00118796,80.6,13.2,6.2
E00118797,84.4,12.5,3.1
E00118798,88.8,9.4,1.8
E00118799,84.9,10.9,4.2
E00118800,77.9,15,7.1
E00118801,78.8,16.3,4.9
E00118802,81.7,14.1,4.3
E00118803,89.9,8.1,2
E00118804,77.4,14.2,8.3
E00118805,89.6,8.8,1.6
E00118806,85.9,11.5,2.6
E00118807,82.6,10.8,6.6
E00118808,90.8,7.1,2.2
E00118809,87.4,10.9,1.7
E00118810,82.6,10.5,6.9
E00118811,87.4,8.5,4.1
E00118812,86.5,8.8,4.7
E00118813,86,7.7,6.3
E00118814,79.1,18.1,2.8
E00118815,82.4,10.4,7.3
E00118816,80.7,15.1,4.2
E00118817,84.5,10.5,5
E00118818,86.8,10.2,3
E00118819,85.2,11.5,3.3
E00118820,87.7,9.2,3.1
E00118821,84,10.6,5.4
E00118822,81.4,15.2,3.4
E00118823,79.9,13.9,6.2
E00118824,83.8,13.7,2.5
E00118825,83,12.2,4.8
E00118826,83.5,10.5,6
E00118827,81,14.6,4.4
E00118828,84,10.9,5.1
E00118829,82.8,11,6.1
E00118830,84.8,11.1,4
E00118831,76.1,16.4,7.5
E00118832,79.6,13.8,6.6
E00118833,86.4,10.1,3.5
E00118834,84.3,11.1,4.6
E00118835,78.3,13,8.7
E00118836,75.8,15.4,8.8
E00118837,82.8,12.7,4.4
E00118838,86.1,10.3,3.5
E00118839,81.7,13.9,4.3
E00118840,81.8,14.6,3.6
E00118841,72.4,18.4,9.2
E00118842,57.9,28.7,13.3
E00118843,84.5,10.7,4.9
E00118844,67.8,21.7,10.4
E00118845,79.2,15,5.8
E00118846,79.5,14.4,6.1
E00118847,84.5,11.2,4.3
E00118848,81.1,15.6,3.3
E00118849,82.9,13.2,3.9
E00118850,78.3,15.6,6.1
E00118851,78.7,16.6,4.7
E00118852,87,10.2,2.7
E00118853,81.2,14.8,4
E00118854,81.3,12.1,6.7
E00118855,82.1,11.9,6
E00118856,79.2,14.5,6.2
E00118857,84.2,10.1,5.7
E00118858,84.7,11.6,3.7
E00118859,79.8,16.1,4.1
E00118860,84.4,11.3,4.3
E00118861,89.1,9.2,1.7
E00118862,90.4,7.3,2.3
E00118865,88.4,10.3,1.3
E00118866,80.8,15.7,3.5
E00118867,68.8,22.6,8.6
E00118868,87,10,3
E00118869,86.8,9.9,3.2
E00118870,75.2,19.9,4.9
E00118871,88.2,10.7,1.1
E00118872,60.4,32,7.7
