areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00096730,47.9,52.1
E00096731,20.1,79.9
E00096732,30.7,69.3
E00096733,18.9,81.1
E00096734,45.5,54.5
E00096735,32.9,67.1
E00096737,36.2,63.8
E00096738,33.1,66.9
E00096739,44,56
E00096740,24,76
E00096741,16,84
E00096742,20,80
E00096743,22.9,77.1
E00096744,24.6,75.4
E00096745,30.1,69.9
E00096746,22.9,77.1
E00096747,32,68
E00096748,24.7,75.3
E00096749,22.7,77.3
E00096750,27.5,72.5
E00096751,22.5,77.5
E00096752,24.1,75.9
E00096755,16.8,83.2
E00096756,18.6,81.4
E00096757,26.4,73.6
E00096758,25.4,74.6
E00096759,25.9,74.1
E00096771,38.1,61.9
E00096772,49.6,50.4
E00096773,39.2,60.8
E00096774,36.9,63.1
E00096775,39.7,60.3
E00096776,36.2,63.8
E00096777,54.5,45.5
E00096780,50,50
E00096781,55.1,44.9
E00096782,60.9,39.1
E00096783,52.6,47.4
E00096784,56.9,43.1
E00096785,20.4,79.6
E00096786,38.9,61.1
E00096787,27.4,72.6
E00096788,28.4,71.6
E00096789,55.5,44.5
E00096790,32.7,67.3
E00096791,32.2,67.8
E00096792,43.9,56.1
E00096793,61.2,38.8
E00096794,47.6,52.4
E00096795,54.9,45.1
E00096796,49.4,50.6
E00096797,27.8,72.2
E00096798,42.8,57.2
E00096799,50.7,49.3
E00096800,43.7,56.3
E00096801,59,41
E00096802,61.9,38.1
E00096803,63.4,36.6
E00096804,54.8,45.2
E00096805,63.4,36.6
E00096806,50.2,49.8
E00096807,59.6,40.4
E00096808,45.6,54.4
E00096809,67.2,32.8
E00096810,58.1,41.9
E00096811,41.4,58.6
E00096814,57.4,42.6
E00096815,59.2,40.8
E00096816,55.2,44.8
E00096817,57.8,42.2
E00096818,54.7,45.3
E00096819,49.5,50.5
E00096820,51.2,48.8
E00096821,24.8,75.2
E00096822,29.7,70.3
E00096823,19.1,80.9
E00096824,28.6,71.4
