areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00096730,26.1,46.3,15.7,11.9
E00096731,62,21.2,8.8,8
E00096732,54.6,24.7,11.3,9.3
E00096733,67.3,21.2,5.8,5.8
E00096734,35.4,36.2,13.4,15
E00096735,40.2,30.8,13.1,15.9
E00096737,65.8,25.4,7,1.8
E00096738,47.3,31.3,13.4,8
E00096739,36.5,40.9,14.8,7.8
E00096740,37,33.3,14.1,15.6
E00096741,70.9,17.7,7,4.4
E00096742,45.2,25.4,15.1,14.3
E00096743,48.3,23.1,14.3,14.3
E00096744,47.6,21.1,11.4,19.9
E00096745,47.7,31.8,11.4,9.1
E00096746,49.6,33.3,9.9,7.1
E00096747,49.1,21.3,11.1,18.5
E00096748,46.3,27.3,16.5,9.9
E00096749,65,15,6.7,13.3
E00096750,29.4,31.7,19,19.8
E00096751,43.3,29.1,15,12.6
E00096752,52.1,17.1,11.4,19.3
E00096755,65.1,23.7,9.9,1.3
E00096756,55.9,29.9,8.7,5.5
E00096757,37.3,36.5,13.5,12.7
E00096758,42.5,33.9,15,8.7
E00096759,46.3,22.1,15.4,16.2
E00096771,41.7,27.6,14.1,16.7
E00096772,33.6,38.2,15.8,12.5
E00096773,47.2,25.6,16.8,10.4
E00096774,31,33.8,16.2,19
E00096775,41.8,26.6,17.1,14.6
E00096776,37.9,32.3,15.3,14.5
E00096777,35.6,30.3,15.9,18.2
E00096780,20.2,47.1,17.6,15.1
E00096781,34.6,37.8,15,12.6
E00096782,40.2,44.4,10.3,5.1
E00096783,35.3,39.8,12.8,12
E00096784,29.8,37.5,13.5,19.2
E00096785,53.4,27.1,9,10.5
E00096786,32.6,37.2,17.1,13.2
E00096787,49.6,26,12.2,12.2
E00096788,41.9,36.3,11.3,10.5
E00096789,27.2,44.7,11.4,16.7
E00096790,52,27.6,11,9.4
E00096791,42.6,35.2,8.2,13.9
E00096792,36.8,32.9,12.9,17.4
E00096793,27,42.6,16.4,13.9
E00096794,34.9,38.9,14.3,11.9
E00096795,23.6,58.5,7.3,10.6
E00096796,24.1,47.5,12,16.5
E00096797,24.2,38.6,16.7,20.5
E00096798,21.3,31.5,17.3,29.9
E00096799,31.4,42.1,13.2,13.2
E00096800,24.3,27,20.9,27.8
E00096801,25.4,47.4,10.5,16.7
E00096802,39.8,46,9.7,4.4
E00096803,27.6,39,15.4,17.9
E00096804,40.2,37.8,11.8,10.2
E00096805,32.1,44.6,13.4,9.8
E00096806,24.2,38.3,21.7,15.8
E00096807,24.8,45.5,15.8,13.9
E00096808,53.5,25.2,13.2,8.2
E00096809,15.8,36.1,17.3,30.8
E00096810,20.3,34.1,20.3,25.2
E00096811,29.2,28.3,17.7,24.8
E00096814,29.8,39.5,13.7,16.9
E00096815,32.1,46.2,9.4,12.3
E00096816,33.3,42.5,13.3,10.8
E00096817,35,46.6,9.7,8.7
E00096818,37.9,40,9.5,12.6
E00096819,52.5,40.8,3.3,3.3
E00096820,40.8,42.5,9.2,7.5
E00096821,49.1,37.3,8.2,5.5
E00096822,50.4,26.5,10.3,12.8
E00096823,62.9,20.5,9.1,7.6
E00096824,48.2,33.7,12,6
