areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00096730,19.8,44.7,17.7,16,1.7
E00096731,26.6,46.7,12.1,12.1,2.5
E00096732,18.9,50.7,7.4,20.9,2
E00096733,19.7,51.4,10.6,16.9,1.4
E00096734,16.7,48.4,15.4,16.3,3.2
E00096735,21.8,47.1,8.8,21.2,1.2
E00096737,31.1,37.2,11.5,15.5,4.7
E00096738,26,41.4,13,17.8,1.8
E00096739,16.9,49.8,12.9,17.9,2.5
E00096740,25,49.6,5.4,16.1,4
E00096741,19.4,47.9,8.5,19,5.2
E00096742,29.6,48.7,10.1,10.1,1.5
E00096743,26.5,43,12.9,16.1,1.6
E00096744,25.1,45.2,7.8,18.7,3.2
E00096745,20.5,50.7,8.2,17.8,2.7
E00096746,21.6,49,11.9,16,1.5
E00096747,29.2,43.3,11.1,12.9,3.5
E00096748,23.1,45.2,9,20.1,2.5
E00096749,32.1,35.9,11.8,19.1,1.1
E00096750,31.2,42.4,9.1,14.7,2.6
E00096751,20.1,49.8,8.6,20.6,1
E00096752,19,39.3,8.7,26.9,6.2
E00096755,27.7,40.8,5.8,21.5,4.2
E00096756,24.1,41,9,22.9,3
E00096757,27.7,48.1,6.8,16,1.5
E00096758,29.5,51,6.5,10,3
E00096759,22.8,51.3,7.6,16.5,1.8
E00096771,18.2,42.9,9.5,25.8,3.6
E00096772,21,40.2,9.6,29.2,0
E00096773,15.3,52,7.1,23.5,2
E00096774,12,47.4,12.4,27.5,0.8
E00096775,15.7,47.4,9.2,25.3,2.4
E00096776,10.9,49.8,12.3,24.6,2.4
E00096777,14.5,44,11.3,26.2,4
E00096780,16.9,51.7,8.3,20.7,2.5
E00096781,16.5,39.6,10.4,28.7,4.8
E00096782,26.3,34.3,14.1,25.3,0
E00096783,13.5,49.2,8.7,25.8,2.8
E00096784,14.7,43.6,11.3,28.9,1.5
E00096785,20,45.8,11.1,21.6,1.6
E00096786,15.5,50.4,11.9,20.4,1.8
E00096787,30.1,42.9,6.1,17.3,3.6
E00096788,15.6,41.7,13.6,26.1,3
E00096789,13.9,40.9,11.3,31.7,2.2
E00096790,17.3,44.6,8.4,26.7,3
E00096791,21.1,44.2,12.1,20.6,2
E00096792,14.1,37.7,11.3,34.2,2.8
E00096793,10.8,48.3,10.3,28,2.6
E00096794,14.5,41.4,8.4,33,2.6
E00096795,23.5,36,15.1,21.7,3.7
E00096796,8,47.8,9.3,33.3,1.6
E00096797,26.1,45.5,9.3,15.6,3.5
E00096798,19.3,48.3,7.1,23,2.2
E00096799,17.7,40.3,14.2,24.8,3.1
E00096800,17,50.7,7,23.1,2.2
E00096801,16.5,46.7,12.3,21.7,2.8
E00096802,21.6,38.7,13.4,24.2,2.1
E00096803,9.7,44.1,10.9,31.1,4.2
E00096804,11.4,44.1,12.2,29.7,2.6
E00096805,27.2,28.4,11.5,28.8,4.1
E00096806,7.6,49,10.4,33.1,0
E00096807,10.7,38.6,16.8,32,2
E00096808,9.1,31.7,6,52.8,0.4
E00096809,10.5,31,9.8,48.4,0.3
E00096810,8.7,37.4,6.3,45.3,2.4
E00096811,34.3,27.5,6.8,28.8,2.6
E00096814,16.5,31.3,13.9,38.3,0
E00096815,18.8,35.1,13.6,28.3,4.2
E00096816,16.4,34.2,19.6,26,3.7
E00096817,22.7,39.2,13.3,19.9,5
E00096818,21.4,30.2,18.2,27,3.1
E00096819,22.8,39.1,15.8,19,3.3
E00096820,19.8,38.2,10.1,28,3.9
E00096821,20.6,49.4,6.9,21.9,1.3
E00096822,28.4,46.4,8.7,12,4.4
E00096823,27.3,45.9,9.3,16.9,0.5
E00096824,28.8,48.8,5.6,16.8,0
E00096825,21.9,40,12.3,21.9,3.9
E00096826,29.6,39.2,9,19.1,3
E00096827,24.4,42.6,9.7,20.5,2.8
E00096828,20.9,52.2,7.7,17,2.2
E00096829,31.3,36.2,8,21.9,2.7
E00096830,19.9,45.4,12,19.6,3.1
E00096831,25.1,40,13.6,15.3,6
E00096832,43.2,31,10.3,11,4.5
E00096833,18.3,51,8.7,20.7,1.4
E00096834,9.5,57.9,11.6,20.5,0.5
E00096835,28.9,37.8,11.1,17.8,4.4
E00096836,21.1,50.2,6.9,19.5,2.3
E00096837,16,46.3,8.5,26.1,3.2
E00096838,23.6,51.4,5.7,16.4,2.9
E00096839,20.4,41.7,10.7,24.3,2.9
E00096840,18.9,50,12.3,18.9,0
E00096841,21.6,46.4,11.8,15.7,4.6
E00096842,16.7,35.1,9.9,35.6,2.7
E00096843,30.5,43.3,12.8,12.1,1.4
E00096844,18.9,51.3,13,15.1,1.7
E00096845,20.1,50.9,6.4,21.4,1.3
E00096846,15.7,48.8,7,24.4,4.1
E00096847,21.1,45,11.9,19.7,2.3
E00096848,11.2,32.4,8.3,45.6,2.5
E00096849,16.1,38.8,9.4,33.5,2.2
E00096850,10.8,38.4,9.7,39.4,1.8
E00096851,11.3,33.7,10.3,44.7,0
E00096852,10.4,40.9,11.6,36.2,0.9
E00096853,15.2,39.1,15.6,30,0
E00096854,10.6,32.7,9.8,45.7,1.2
E00096855,8.8,48.3,11.9,31,0
E00096856,15.5,53.6,12.6,15.9,2.5
E00096857,20.9,41.1,11.5,22.9,3.6
E00096859,27.2,45.5,6.7,18.7,1.9
E00096860,21.8,44.9,7.4,23.6,2.3
E00096861,21.8,49.8,12.1,14.2,2.1
E00096862,12.4,47.5,8.9,29.2,2
E00096863,24.8,47.7,8.4,17.3,1.9
E00096864,28.4,45.5,6.1,15.5,4.5
E00096865,24.7,49.3,11,12.8,2.3
E00096866,36.8,37.6,10.4,12.8,2.4
E00096867,17.3,50.3,11,19.4,2.1
E00096868,16.9,45.9,7.2,30,0
E00096869,9.9,48.5,19.3,20.3,2
E00096870,27.6,45.2,9.6,17.5,0
E00096871,28.5,50.5,7.5,12.9,0.5
E00096872,29.6,42.9,6.5,19.4,1.7
E00096873,23.4,50,8.3,18.2,0
E00096874,20.8,52.7,9.2,13,4.3
E00096875,26,35.3,13.5,21.4,3.7
E00096876,22.1,44.1,13.1,20.2,0.5
E00096877,13,43,13,29.5,1.5
E00096878,19.6,50,12.2,17,1.3
E00096879,10.2,41.3,14.1,30.6,3.9
E00096880,26,46.8,10.4,14.9,1.9
E00096881,17.2,48.5,11.2,21.3,1.8
E00096882,9.5,50.2,8.8,30,1.5
E00096883,14.4,45.7,7.9,30.2,1.8
E00096884,9.7,43.4,10.8,35.5,0.7
