areacd,sex-001,sex-002
E00096730,51.6,48.4
E00096731,47.3,52.7
E00096732,42,58
E00096733,42.2,57.8
E00096734,53.3,46.7
E00096735,45.9,54.1
E00096737,49.7,50.3
E00096738,51.5,48.5
E00096739,47.8,52.2
E00096740,53.1,46.9
E00096741,46.6,53.4
E00096742,54.3,45.7
E00096743,41.9,58.1
E00096744,47.4,52.6
E00096745,53.7,46.3
E00096746,51.8,48.2
E00096747,46.7,53.3
E00096748,50.2,49.8
E00096749,54.8,45.2
E00096750,53.8,46.2
E00096751,49.1,50.9
E00096752,46.6,53.4
E00096755,44.6,55.4
E00096756,47.3,52.7
E00096757,52.7,47.3
E00096758,47,53
E00096759,47.3,52.7
E00096771,48.5,51.5
E00096772,52.2,47.8
E00096773,50.6,49.4
E00096774,53.3,46.7
E00096775,49.7,50.3
E00096776,52.7,47.3
E00096777,51.5,48.5
E00096780,52.7,47.3
E00096781,49.8,50.2
E00096782,52.6,47.4
E00096783,47.9,52.1
E00096784,51.3,48.7
E00096785,47.3,52.7
E00096786,50.4,49.6
E00096787,51.3,48.8
E00096788,53.8,46.3
E00096789,51,49
E00096790,47.6,52.4
E00096791,51.9,48.1
E00096792,52.2,47.8
E00096793,51.1,48.9
E00096794,53.4,46.6
E00096795,52.2,47.8
E00096796,48.8,51.2
E00096797,51.8,48.2
E00096798,49,51
E00096799,50,50
E00096800,53.8,46.2
E00096801,55.2,44.8
E00096802,52.5,47.5
E00096803,51.2,48.8
E00096804,55,45
E00096805,53.5,46.5
E00096806,44.9,55.1
E00096807,50.2,49.8
E00096808,48.8,51.2
E00096809,51.8,48.2
E00096810,48.4,51.6
E00096811,53.2,46.8
E00096814,52,48
E00096815,51.8,48.2
E00096816,48.1,51.9
E00096817,53.7,46.3
E00096818,52.4,47.6
E00096819,55.3,44.7
E00096820,58,42
E00096821,51.9,48.1
E00096822,49.1,50.9
E00096823,48.4,51.6
E00096824,53.6,46.4
E00096825,55.1,44.9
E00096826,52.3,47.7
E00096827,50.3,49.7
E00096828,44.8,55.2
E00096829,48.8,51.2
E00096830,50.1,49.9
E00096831,50.7,49.3
E00096832,50.9,49.1
E00096833,52.3,47.7
E00096834,51.5,48.5
E00096835,44.7,55.3
E00096836,52.9,47.1
E00096837,49.6,50.4
E00096838,53.5,46.5
E00096839,46.3,53.8
E00096840,49.4,50.6
E00096841,46.7,53.3
E00096842,53.1,46.9
E00096843,37.8,62.2
E00096844,52.7,47.3
