areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00096730,86.8,4.5,3,5.6
E00096731,90.7,2.3,2.8,4.2
E00096732,92.4,5.3,0.6,1.8
E00096733,89.5,2,3.9,4.6
E00096734,92.8,3.8,1.1,2.3
E00096735,89.6,3,4,3.5
E00096737,91.8,2.5,1.3,4.4
E00096738,87.1,7,4,2
E00096739,88.1,6.4,1.4,4.1
E00096740,90.3,6.3,0.7,2.6
E00096741,94.2,1.8,1.8,2.2
E00096742,89.6,2.9,3.8,3.8
E00096743,89.4,4.2,2.8,3.5
E00096744,90.6,1.5,3.8,4.1
E00096745,94.3,3.8,0.6,1.3
E00096746,90.8,2.3,2.8,4.1
E00096747,88.8,2.8,4.2,4.2
E00096748,90.8,3.5,1.8,3.9
E00096749,92.5,3.4,2.4,1.7
E00096750,86.9,3.3,4.7,5.1
E00096751,86.3,6.9,2,4.8
E00096752,93.3,3.5,1.8,1.4
E00096755,92.8,3.8,1.9,1.4
E00096756,94,1.1,2.2,2.7
E00096757,89,5.1,1.7,4.2
E00096758,90,4.6,2.9,2.5
E00096759,94.4,3.4,0,2.2
E00096771,91.4,4.5,1.9,2.2
E00096772,87.7,8.7,2.3,1.3
E00096773,91.9,6.7,1.3,0
E00096774,91.9,2.4,2.4,3.4
E00096775,90.3,4.2,3.3,2.1
E00096776,88.9,6.6,3.3,1.2
E00096777,89.8,6,1.8,2.5
E00096780,86.4,7,2.9,3.7
E00096781,90,5.6,1.2,3.2
E00096782,86.4,7.8,1.9,3.9
E00096783,91.1,5.3,1.1,2.5
E00096784,90.4,5.2,1.3,3.1
E00096785,90,5.9,2.3,1.8
E00096786,90.4,5.2,0.8,3.6
E00096787,89.1,3.5,3.1,4.4
E00096788,89.7,5.4,1.8,3.1
E00096789,90.4,4.8,2,2.8
E00096790,92.6,2.2,3,2.2
E00096791,87.8,5.2,2.6,4.4
E00096792,91.5,4.9,1.8,1.8
E00096793,90.6,5.7,1.1,2.6
E00096794,88.5,5.3,1.2,4.9
E00096795,91.5,3.1,1.4,4.1
E00096796,90.3,3.1,2.3,4.3
E00096797,92.4,2.6,1,4
E00096798,92.1,4.4,0.9,2.5
E00096799,95.5,2.4,1.2,0.8
E00096800,93.3,3.2,0.7,2.8
E00096801,90.5,4.9,1.6,2.9
E00096802,84.1,6.5,4,5.5
E00096803,86.8,9.2,1.5,2.6
E00096804,91.7,2.9,1.2,4.1
E00096805,89.8,3.1,2.4,4.7
E00096806,87.8,5.9,2.6,3.7
E00096807,89.6,5.7,2.4,2.4
E00096808,89.5,6.9,1.4,2.2
E00096809,90.9,5.3,1.8,2
E00096810,88.4,5.5,2.7,3.4
E00096811,91.6,5.3,2.2,0.8
E00096814,91.9,4.2,0.8,3.1
E00096815,90.4,2.9,3.8,2.9
E00096816,89.9,5.5,2.5,2.1
E00096817,88.8,3.6,2.5,5.1
E00096818,91.1,5.6,0,3.3
E00096819,86.9,3.8,1.1,8.2
E00096820,90.5,5.4,0.5,3.6
E00096821,95,1.1,3.3,0.6
E00096822,91.7,2.9,3.9,1.5
E00096823,92.6,1.5,2.5,3.5
E00096824,88.7,3.5,4.2,3.5
E00096825,91.5,5.6,1.7,1.1
E00096826,88.9,6.2,2.7,2.2
E00096827,89.7,3.8,1.1,5.4
E00096828,93.3,3.3,2.4,1
E00096829,90.1,2.7,3.4,3.8
E00096830,91.9,3.1,1.8,3.1
E00096831,91.6,4.4,1.5,2.5
E00096832,97.6,1.8,0,0.6
E00096833,89.5,3.9,3.1,3.5
E00096834,91.6,4.7,0.9,2.8
E00096835,93.7,2,2.9,1.5
E00096836,88.2,5.3,3.1,3.4
E00096837,91.1,3.8,1.7,3.4
E00096838,89.8,2.1,3.7,4.3
E00096839,87.2,7.3,2.1,3.4
E00096840,90.2,3.3,1.6,4.9
E00096841,91.7,2.8,5,0.6
E00096842,87.9,6.1,2.8,3.2
E00096843,89,4.1,3.4,3.4
E00096844,87,4.4,5.9,2.6
E00096845,88,4.2,2.7,5.1
E00096846,91,4.3,1.1,3.6
E00096847,87.4,6.5,2.4,3.7
E00096848,91.6,4.6,1.1,2.8
E00096849,89.2,5.8,1.9,3.1
E00096850,86.3,7,1.9,4.8
E00096851,90.3,6.2,2.4,1.2
E00096852,94.8,1.4,1.4,2.4
E00096853,89.4,5.8,2.9,1.8
E00096854,90,4.6,1.4,3.9
E00096855,87,6,3.3,3.7
E00096856,91.9,3.7,2.4,2
E00096857,90.8,3.5,2.5,3.2
E00096859,88.9,2.1,2.1,6.9
E00096860,86.9,3.1,4.2,5.8
E00096861,90,5,2.8,2.1
E00096862,90.8,5.1,2.8,1.4
E00096863,91.4,1.8,2.2,4.7
E00096864,86.2,4.6,4.3,4.9
E00096865,90.7,3.6,2,3.6
E00096866,91,1.5,3.8,3.8
E00096867,91.4,4.3,0.5,3.8
E00096868,91.7,3.2,1.9,3.2
E00096869,92.7,3.7,2.3,1.4
E00096870,85.3,7.2,4,3.6
E00096871,87.6,3.3,2.5,6.6
E00096872,86.8,3.5,4.3,5.4
E00096873,90.7,4.4,2.6,2.2
E00096874,92.9,3.2,1.6,2.4
E00096875,90.4,1.7,3.8,4.2
E00096876,87.3,3.1,4.2,5.4
E00096877,90.5,4.5,2.7,2.3
E00096878,92.1,3.6,2.5,1.8
E00096879,91.6,6.2,0.9,1.3
E00096880,86.9,4.7,3.4,5
E00096881,92.8,2.1,3.1,2.1
E00096882,91.5,5.7,2.2,0.6
E00096883,92.6,4.8,0.6,2.1
E00096884,90.2,4.3,1.8,3.7
E00096885,90.3,6.2,1.4,2.1
E00096886,91.7,5.1,1.4,1.7
E00096887,87.8,7,2.6,2.6
E00096888,89.8,5.1,2,3.1
E00096889,87.6,6.6,2.7,3.1
E00096890,88.1,4.1,3.7,4.1
E00096891,91.1,6,1.1,1.8
E00096892,90.4,4.5,4,1
E00096893,90.6,5.4,1.7,2.3
E00096894,88.8,4.2,2.3,4.7
E00096895,89.8,4.2,1.2,4.8
E00096896,89.2,2.6,1.9,6.3
E00096897,93.1,5.1,1.4,0.5
E00096898,92.5,2.5,2.5,2.5
E00096899,89.4,6,1.4,3.2
E00096900,86.6,5.4,2,5.9
E00096901,87.6,4.7,3.7,4
E00096902,91.7,4.9,0.5,2.9
E00096903,89.2,1.4,2.8,6.6
E00096904,87.4,4.8,3.7,4.1
E00096905,90,4.8,2.9,2.4
E00096906,90.3,6.7,1,2.1
E00096907,91.6,4.2,0.9,3.3
E00096908,90.9,3.2,2.2,3.8
E00096909,89.2,2.1,3.6,5.2
E00096910,90.5,5,2.5,2
E00096911,87.7,4.4,3.4,4.4
E00096912,93.2,2.4,1.4,3.1
E00096913,86.1,7.6,2.7,3.5
E00096914,90.5,4.8,3,1.8
E00096915,85.7,5.9,3.4,4.9
E00096916,90.2,6.2,1.8,1.8
E00096917,84.8,6.4,4,4.7
E00096919,92,5.6,0.2,2.2
E00096920,91.8,3.2,3.2,1.8
E00096921,91.7,4.7,1.1,2.5
E00096922,91.9,4.8,0,3.3
E00096923,92.3,1.8,3.3,2.6
E00096924,91.4,1.1,3,4.4
E00096925,87,7,1.7,4.3
E00096926,92.8,5.8,0.4,1.1
E00096927,88.9,6.7,1.6,2.8
E00096928,90.8,6.2,0.4,2.6
E00096929,85.8,7.3,3.2,3.6
E00096930,88.6,5.1,3,3.3
E00096931,90.3,4.7,2.7,2.3
E00096932,90.9,3.9,0.9,4.3
E00096933,90.3,6.4,1,2.3
E00096934,89.1,5.7,3.5,1.7
E00096935,86.8,6,0.8,6.4
E00096936,90.1,3.3,1.4,5.2
E00096937,85.9,9.4,1.4,3.3
E00096938,90.2,2.8,2.8,4.2
E00096939,87.9,7.1,2.5,2.5
E00096940,91.3,3.2,3.6,2
E00096941,91.1,4,2.6,2.3
E00096942,90.1,4.1,2.9,2.9
E00096943,93.8,3.4,0.9,1.9
E00096946,87.4,4.6,2.5,5.4
E00096947,91.8,4.1,2,2
E00096950,88.8,2.9,2.1,6.2
E00096951,89.1,2.8,1.9,6.2
E00096952,92.9,4.6,1.7,0.8
E00096953,86.5,5.6,3.9,3.9
E00096954,87.1,5,1,7
E00096955,88.8,3.7,2.1,5.4
E00096956,87.7,6,2.3,3.9
E00096957,92.2,3.9,1.4,2.5
E00096958,91.1,1.7,4.4,2.8
E00096959,91.4,5.7,1.4,1.4
E00096960,92.1,4.4,0.9,2.6
E00096961,90.5,3.4,3.1,3.1
E00096962,88.6,6.3,2,3.1
E00096963,93.8,3.1,1.2,2
E00096964,89.6,4.3,3,3
E00096965,89.5,5.4,2.1,2.9
E00096966,90.3,5.6,0.4,3.7
E00096967,90.3,6.8,1.1,1.8
E00096968,88.2,5,2.9,3.9
E00096969,90.8,4.4,2.9,1.8
E00096970,88.9,6.6,2.2,2.2
E00096971,88.1,4.1,4.1,3.7
E00096972,89.9,6,2.3,1.8
E00096973,87.3,5.2,3.3,4.2
E00096974,94.1,2.3,1.4,2.3
E00171120,85.6,1.1,2.8,10.5
E00171121,84.7,5.3,2.9,7.1
E00171122,91.5,3.8,1.8,2.9
E00171123,92.9,1.8,1.8,3.6
E00179284,87.6,4.3,3.9,4.3
E00179288,87.8,5.2,1.4,5.6
