areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00096730,40.5,42.7,11.5,3.8,1.5
E00096731,23.5,27.2,32.4,16.9,0
E00096732,31.6,32.6,25.3,10.5,0
E00096733,35.2,37.1,16.2,11.4,0
E00096734,48.8,29.5,16.3,4.7,0.8
E00096735,43.4,27.4,22.6,4.7,1.9
E00096737,33,36.7,18.3,11.9,0
E00096738,34.9,38.5,18.3,6.4,1.8
E00096739,46.5,29.8,19.3,4.4,0
E00096740,32.8,32.1,26.1,9,0
E00096741,28,30.6,24.8,14.6,1.9
E00096742,25.6,33.6,31.2,9.6,0
E00096743,37.7,30.1,24,8.2,0
E00096744,34.5,32.1,22.4,9.7,1.2
E00096745,39.3,32.6,19.1,9,0
E00096746,27,44.7,22.7,5.7,0
E00096747,25.9,52.8,15.7,4.6,0.9
E00096748,37.7,26.2,29.5,5.7,0.8
E00096749,23.5,27.7,30.3,17.6,0.8
E00096750,28.6,35.7,24.6,11.1,0
E00096751,32.3,33.9,18.9,14.2,0.8
E00096752,32.6,24.8,19.9,22.7,0
E00096755,36,26.7,29.3,8,0
E00096756,24.2,41.1,26.6,8.1,0
E00096757,36.5,31.7,19,11.9,0.8
E00096758,27.3,35.2,27.3,9.4,0.8
E00096759,25.6,33.1,35.3,6,0
E00096771,55.5,32.9,9.7,1.9,0
E00096772,60,29.3,8.7,2,0
E00096773,48,35.4,12.6,3.9,0
E00096774,41.8,38.3,18.4,1.4,0
E00096775,50.9,34,11.9,2.5,0.6
E00096776,54.5,26,16.3,3.3,0
E00096777,54.5,26.9,14.2,4.5,0
E00096780,50.8,34.2,12.5,2.5,0
E00096781,52.4,31.7,13.5,2.4,0
E00096782,48.7,41,8.5,1.7,0
E00096783,53.7,35.1,9.7,1.5,0
E00096784,51,33.7,14.4,1,0
E00096785,45.5,33.3,15.9,5.3,0
E00096786,54.3,31,14,0,0.8
E00096787,29,31.5,25,14.5,0
E00096788,55.6,30.6,11.3,2.4,0
E00096789,54.8,33.9,11.3,0,0
E00096790,44.5,33.6,17.2,4.7,0
E00096791,40,40,18.3,1.7,0
E00096792,56.1,33.5,8.4,1.9,0
E00096793,59,32.8,4.1,4.1,0
E00096794,54.3,30.7,11,3.9,0
E00096795,41.8,41.8,14.8,1.6,0
E00096796,52.8,34.6,11.3,1.3,0
E00096797,43.5,31.3,16.8,6.9,1.5
E00096798,44,38.4,15.2,2.4,0
E00096799,57.9,33.1,8.3,0.8,0
E00096800,46.1,32.2,20.9,0.9,0
E00096801,53.2,34.2,10.8,1.8,0
E00096802,37.5,43.8,15.2,3.6,0
E00096803,60.5,25,12.1,2.4,0
E00096804,50.4,42.5,6.3,0.8,0
E00096805,55.5,34.5,9.1,0.9,0
E00096806,63.6,29.8,6.6,0,0
E00096807,59.4,34.7,5.9,0,0
E00096808,55.7,32.3,8.2,3.2,0.6
E00096809,63.2,22.1,13.2,1.5,0
E00096810,66.7,26,6.5,0.8,0
E00096811,61.6,28.6,8.9,0.9,0
E00096814,59,32,5.7,3.3,0
E00096815,46.2,34,16,3.8,0
E00096816,52.5,35,12.5,0,0
E00096817,41.7,37.9,18.4,1.9,0
E00096818,47.9,41.5,8.5,2.1,0
E00096819,33.6,50.4,12.6,3.4,0
E00096820,39.7,46.3,14,0,0
E00096821,36.4,40,13.6,10,0
E00096822,33.3,35,20.5,11.1,0
E00096823,24.2,30.3,35.6,9.1,0.8
E00096824,38.1,28.6,21.4,11.9,0
E00096825,38.4,33.9,17.9,9.8,0
E00096826,29,31.5,30.6,8.9,0
E00096827,31.9,36.3,23.9,8,0
E00096828,36.5,32.2,27,4.3,0
E00096829,33.3,31.3,27.2,8.2,0
E00096830,54.6,28.1,14.6,2.7,0
E00096831,44.9,35.5,13,6.5,0
E00096832,18.8,31.6,40.6,8.3,0.8
E00096833,47.2,36,9.6,7.2,0
E00096834,56.3,28.6,10.9,4.2,0
E00096835,36.3,36.3,19.4,8.1,0
E00096836,32.2,38.3,20.1,8.1,1.3
E00096837,38.7,40.5,15.3,5.4,0
E00096838,28.1,37.1,16.9,16.9,1.1
E00096839,39.8,29.3,28.5,2.4,0
E00096840,45.7,31.2,17.4,4.3,1.4
E00096841,43,28,22,7,0
E00096842,55.3,32.5,11.4,0.8,0
E00096843,19.3,23.7,36.8,18.4,1.8
E00096844,37.1,32.6,21.2,9.1,0
E00096845,35.7,28.6,27,8.7,0
E00096846,56.3,31.7,8.7,3.2,0
E00096847,46.3,32.2,14,6.6,0.8
E00096848,67.6,30.6,1.9,0,0
E00096849,52.1,38.8,9.1,0,0
E00096850,61.2,29.1,9,0.7,0
E00096851,67.9,29.2,2.2,0.7,0
E00096852,67.3,27.3,4.8,0.6,0
E00096853,57.7,34.3,8,0,0
E00096854,64,30.4,5.6,0,0
E00096855,64.6,27.7,6.9,0.8,0
E00096856,51.8,31.6,12.3,4.4,0
E00096857,45.6,40.8,11.2,0.8,1.6
E00096859,33.1,34.6,22.6,9,0.8
E00096860,36.1,28.6,29.4,5.9,0
E00096861,41.3,36.5,19,3.2,0
E00096862,58.7,26.4,14,0.8,0
E00096863,28.2,38.5,23.9,8.5,0.9
E00096864,23.8,26.5,30.3,18.9,0.5
E00096865,29.6,32,30.4,8,0
E00096866,18.4,30.1,35,16.5,0
E00096867,41.4,39.7,12.9,6,0
E00096868,57.9,28.6,8.6,5,0
E00096869,53.5,33.3,9.3,3.9,0
E00096870,29.8,36.3,25.8,8.1,0
E00096871,31.1,30.2,24.5,13.2,0.9
E00096872,32.1,35.8,22.6,8.2,1.3
E00096873,28.9,29.8,29.8,11.4,0
E00096874,40.3,36.1,19.3,3.4,0.8
E00096875,31.9,37.7,26.1,4.3,0
E00096876,43.9,39.5,14.9,1.8,0
E00096877,65.4,20.6,11.2,2.8,0
E00096878,50.7,27.9,19.3,2.1,0
E00096879,57.3,29.9,10.3,2.6,0
E00096880,30.6,38.8,25.2,5.4,0
E00096881,50.4,35,12,2.6,0
E00096882,62.3,25.4,10.8,1.5,0
E00096883,56.4,30.7,12.1,0.7,0
E00096884,61.3,29.9,8,0.7,0
E00096885,66.9,22.3,8.5,2.3,0
E00096886,65.6,25.8,7.9,0.7,0
E00096887,54.5,34.1,9.8,1.6,0
E00096888,59.2,29.2,9.2,2.5,0
