geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00053356,43,14.1,26.2,16.8
E00053358,38.4,12.6,33.7,15.3
E00053367,33.7,18.8,33.7,13.9
E00053368,45.6,10.5,35.1,8.8
E00053402,35.2,15.5,38,11.3
E00053504,48.3,10.9,23.8,17
E00053505,41.9,16.3,24.2,17.7
E00053506,51.1,11.7,24.1,13.1
E00053507,46.5,15.5,21.9,16.1
E00053508,47.3,20.7,22.7,9.3
E00053509,53.6,17.4,15.9,13
E00053510,54.1,13.1,17.5,15.3
E00053511,52.6,17.5,14,15.8
E00053512,52.6,17.1,11.8,18.4
E00053513,64.1,12.7,10.6,12.7
E00053514,54.9,11.3,15,18.8
E00053515,56.9,19,11.1,13.1
E00053516,52.4,8.3,21.4,17.9
E00053517,48.5,14.4,22.7,14.4
E00053518,49.4,8,24.1,18.4
E00053519,34.9,22.7,30.8,11.6
E00053520,50.4,12.8,27.7,9.2
E00053521,42.9,19.8,25.9,11.3
E00053522,47,11.4,18.9,22.7
E00053523,52.3,11.9,22.2,13.6
E00053524,46.6,11.8,28,13.7
E00053525,51.9,15.2,20.3,12.7
E00053526,52,13.3,16.7,18
E00053527,47.6,15,23.8,13.6
E00053528,51.6,16.7,18.3,13.5
E00053529,41.3,12.6,28.7,17.4
E00053530,45.1,9.9,28.9,16.2
E00053531,34.3,18.7,29.9,17.2
E00053532,42.5,17,17,23.6
E00053533,43.7,12.6,27.7,16
E00053534,38.9,19.8,24.4,16.8
E00053535,53.6,13.6,15.7,17.1
E00053536,38.7,13.9,30.1,17.3
E00053537,57.7,9.8,18,14.4
E00053538,41.3,18.1,21.3,19.4
E00053539,39.3,15,26.4,19.3
E00053540,52.1,18.2,19,10.7
E00053541,47.1,13,23.9,15.9
E00053542,49.4,14.1,23.7,12.8
E00053543,43.3,10.6,32.7,13.5
E00053544,46.7,15.8,20,17.6
E00053545,45.5,13.2,21.5,19.8
E00053546,48.7,12,24.7,14.6
E00053603,47.1,15.7,16.7,20.6
E00053606,48.6,14.5,18.5,18.5
E00053607,56.9,14.6,9.8,18.7
E00053608,50,15.2,15.2,19.7
E00053609,51,17.2,16.2,15.7
E00053610,46.1,13.2,26.3,14.4
E00053611,49.6,16,19.8,14.5
E00053612,45.5,20.5,13.5,20.5
E00053613,57.7,12,14.1,16.2
E00053614,50.9,18.3,18.3,12.4
E00053742,53.6,11.9,19,15.5
E00053743,45.8,16.9,22.3,15.1
E00053744,42.9,14.3,30.7,12.1
E00053745,55.4,15.3,16.6,12.7
E00053746,47.6,14.3,21.2,16.9
E00053747,49.7,16.1,18.9,15.4
E00053748,46.6,18.4,22.1,12.9
E00053749,54,15.3,19.3,11.3
E00053750,51.2,13.2,19,16.5
E00053751,60,12.9,17.9,9.3
E00053752,55.6,11.3,20.4,12.7
E00053753,49,20.6,17.4,12.9
E00053754,43.8,11.2,23.6,21.3
E00053756,54.2,16.3,16.3,13.3
E00053757,60.9,10.9,14.5,13.6
E00053759,58.7,11.6,11.6,18.1
E00053760,51,11,21.9,16.1
E00053761,36.4,21.2,24.2,18.2
E00053762,55.6,12.7,12.7,19
E00053763,43.2,10.5,25.3,21.1
E00053764,48.9,12.1,24.8,14.2
E00053765,49,12.4,28.3,10.3
E00053766,47.1,14.9,20.7,17.4
E00053767,56.9,15.3,10.9,16.8
E00053768,50.3,14.8,15.4,19.5
E00053769,49.7,15.6,18.4,16.3
