geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00053356,29.9,34.7,8.3,27.1
E00053358,33.7,36.6,5.1,24.6
E00053367,41.4,31.6,21.8,5.3
E00053368,27.5,29,16.8,26.7
E00053402,51.5,33.1,0,15.4
E00053504,58.6,32.2,1.3,7.9
E00053505,55.1,30,2.2,12.8
E00053506,33.1,36.4,8.3,22.3
E00053507,32.1,41.6,2.2,24.1
E00053508,41.7,37.9,4.5,15.9
E00053509,34.5,33.6,10.1,21.8
E00053510,34.3,35.1,7.5,23.1
E00053511,16.2,14,62.5,7.4
E00053512,35,27.6,16.3,21.1
E00053513,18.6,38,30.2,13.2
E00053514,19.1,35.9,21.4,23.7
E00053515,30.7,29.3,20,20
E00053516,24,37.2,14,24.8
E00053517,29.4,24.8,28.4,17.4
E00053518,24.6,20.3,38.1,16.9
E00053519,28.6,55.1,4.1,12.2
E00053520,43.8,36.7,3.9,15.6
E00053521,27.5,46.4,1.4,24.6
E00053522,40.4,48.6,0.9,10.1
E00053523,23.9,45.7,1.6,28.8
E00053524,27.8,35.7,0.8,35.7
E00053525,40.6,37.6,0,21.8
E00053526,39.7,29.8,1.7,28.9
E00053527,20.9,43.5,3.5,32.2
E00053528,39.7,35.3,0.9,24.1
E00053529,25,29.6,2.6,42.8
E00053530,42.6,38.5,0,18.9
E00053531,42.4,47,2.3,8.3
E00053532,33.9,35.7,1.8,28.6
E00053533,47.3,30,1.8,20.9
E00053534,33.3,44.2,0.8,21.7
E00053535,47.1,36.2,2.9,13.8
E00053536,27.5,43.1,4.6,24.8
E00053537,23.5,34.1,8.4,34.1
E00053538,52.2,35.5,0,12.3
E00053539,34.1,32.5,1.6,31.7
E00053540,45.5,33.6,0.9,20
E00053541,33.3,30.2,4.7,31.8
E00053542,42.2,41.4,6.3,10.2
E00053543,62.1,25.8,0,12.1
E00053544,36.8,48.9,1.5,12.8
E00053545,49.6,30.8,0.8,18.8
E00053546,46.8,38.9,0,14.3
E00053603,21.5,22.3,46.3,9.9
E00053606,24.2,42.2,0.8,32.8
E00053607,15.5,24.8,41.1,18.6
E00053608,12.7,29.9,40.3,17.2
E00053609,25.5,30.3,9,35.2
E00053610,28.3,50.8,0,20.8
E00053611,36.2,27.7,0.8,35.4
E00053612,25,33.3,28.3,13.3
E00053613,24.6,27.8,33.3,14.3
E00053614,35.7,29.4,7,28
E00053742,23.6,35.1,2,39.2
E00053743,35.8,53,0.7,10.4
E00053744,45.6,46.5,0.9,7
E00053745,43.5,41.9,0,14.5
E00053746,15.5,27.8,31,25.7
E00053747,37.9,32.6,4.5,25
E00053748,32.3,34.8,3.2,29.7
E00053749,27.2,36.8,0.7,35.3
E00053750,30,27.7,26.2,16.2
E00053751,40.3,42,8.4,9.2
E00053752,23.6,36.8,0,39.6
