geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00106917,11.8,23.5,55.9,8.8
E00106918,13.5,32.7,40.4,13.5
E00106919,20.4,20.4,38.8,20.4
E00106920,19.3,27.3,44.7,8.7
E00106921,13,20.8,57.1,9.1
E00106922,24.3,25.4,31.2,19.1
E00106923,13.1,22.2,54,10.8
E00106924,22.8,26.5,36.8,14
E00107168,11.9,22.8,47.2,18.1
E00107174,15.3,26,39.5,19.2
E00107406,14.5,27.6,40.8,17.1
E00107407,13.8,26.8,47.8,11.6
E00107408,17.4,30.5,33.5,18.6
E00107409,10.6,22,56.9,10.6
E00107410,16.9,16.9,51.7,14.6
E00107412,22.6,25.5,37.2,14.6
E00107413,22.2,25.4,41.3,11.1
E00107414,14.8,16.9,52.4,15.9
E00107415,14.8,21.2,46.6,17.5
E00107416,9.3,24.3,51.9,14.5
E00107417,18.9,24.6,40.6,16
E00107418,16.9,26.8,44.5,11.8
E00107419,7.7,32.3,49.2,10.8
E00107420,19.2,19.2,45.8,15.8
E00107421,30,23.7,25.1,21.3
E00107431,15.3,18.5,45,21.2
E00107432,0,20.7,44.8,34.5
E00107433,13.2,38.8,34.7,13.2
E00107434,12.6,24.2,48.4,14.7
E00107435,17.9,32.1,32.5,17.5
E00107439,15.1,24.5,35.8,24.5
E00107440,12.1,29.1,37.6,21.3
E00107441,14,23.7,47.9,14.4
E00107442,23.3,28.5,33.1,15.1
E00107443,16.4,27.6,29.9,26.1
E00107444,16.5,28.2,31.2,24.1
E00107445,14.5,26.3,40.3,18.8
E00107446,21.9,23,25.5,29.6
E00107447,29.6,26.7,14.8,28.9
E00107449,13.1,36.1,26.2,24.6
E00107450,28.1,30.4,25.2,16.3
E00107451,17.9,31.8,38.5,11.7
E00107452,23.7,25.9,27.4,23
E00107453,21.2,28,31.6,19.2
E00107454,17.2,22.4,36.8,23.6
E00107455,17.3,29.3,38.2,15.2
E00107456,28.5,31.4,21.3,18.8
E00107457,37.3,23.7,12.7,26.3
E00107458,18.8,31.5,33.3,16.4
E00107459,19.8,26.9,37.1,16.2
E00107460,28.4,33.2,17.3,21.2
E00107461,22.5,24.6,25.7,27.2
E00107462,13.3,27.1,31.3,28.3
E00107463,23.4,32.8,32.1,11.7
E00107464,26.8,31.3,29.5,12.5
E00107465,23.8,25.4,36.9,13.8
E00107466,22,30.2,33.3,14.5
E00107467,13.4,28,43.3,15.2
E00107468,23.3,24.7,38.3,13.7
E00107469,18,22.4,42.6,16.9
E00107470,26,23,33.8,17.2
E00107471,28.6,26.1,23.2,22.2
E00107472,23.5,31.9,33.6,10.9
E00107473,18,19.6,43.4,19
E00107474,20.5,26.2,35.4,17.9
E00107475,20,28.7,38.7,12.7
E00107476,15.6,40.2,33.6,10.7
E00107477,20,26.9,35.2,17.9
E00107478,24,32.2,29.5,14.2
E00107479,18.5,28.4,36.9,16.2
E00107480,12.8,21.1,47.7,18.3
E00107481,18.1,25,37.1,19.8
E00107482,13.9,16.8,55.5,13.9
E00107483,14.7,14.7,46.3,24.3
E00107484,17.1,21.9,43.2,17.8
E00107485,9.6,26.5,51.5,12.5
E00107486,11.9,19.2,58.9,9.9
E00107487,16.1,14,58.1,11.8
E00107488,19.5,24.4,41.5,14.6
E00107489,18.6,21.2,48.3,11.9
E00107490,25.6,24.1,27.6,22.7
E00107491,18,24.3,43.2,14.4
E00107492,19.6,22.4,47.7,10.3
E00107493,21,24,44,11
E00107494,16.4,28.2,44.5,10.9
E00107495,19.9,31.1,37.7,11.3
E00107496,20.9,26,38.8,14.3
E00107497,21.9,26.6,30.2,21.3
E00107498,21.1,31.9,31.9,15.1
E00107499,19.2,28.6,36.8,15.4
E00107500,21.3,20.1,49.1,9.5
E00107501,10.9,26.6,51.6,10.9
E00107502,19.1,26.1,33,21.7
