geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00106917,10.6,34.1,36.4,18.9
E00106918,4.3,43.6,36.8,15.4
E00106919,13.8,32.2,32.9,21.1
E00106920,3.6,35.8,35.8,24.8
E00106921,4.2,22.2,44.4,29.2
E00106922,7.2,48.2,34.9,9.6
E00106923,0.7,29.9,51.4,18.1
E00106924,4.1,36.9,39.3,19.7
E00107168,1.4,21.1,44.9,32.7
E00107174,8.5,25.5,38.6,27.5
E00107406,5.5,41,36,17.5
E00107407,3.8,31.8,39.4,25
E00107408,9.3,37.9,36.4,16.4
E00107409,5,24.8,43.8,26.4
E00107410,4.6,24.5,39.1,31.8
E00107412,8.2,26.1,39.6,26.1
E00107413,27.1,42.1,23.4,7.5
E00107414,3.9,24.8,42.5,28.8
E00107415,3.9,24.2,45.1,26.8
E00107416,3,23.8,36.9,36.3
E00107417,7.3,22,40.7,30
E00107418,6.3,33.8,39.7,20.3
E00107419,1.8,16.1,51.8,30.4
E00107420,4.5,29.5,41.7,24.4
E00107421,11.1,42.4,29.3,17.2
E00107431,8.3,31.2,35,25.5
E00107432,30.9,42,13.6,13.6
E00107433,4.8,37.6,39.2,18.4
E00107434,5.6,29.6,37,27.8
E00107435,8.5,40.2,37.6,13.8
E00107439,10.8,41.9,31.2,16.1
E00107440,6,29.1,32.5,32.5
E00107441,6.8,27.3,52.8,13
E00107442,6,35.8,37.3,20.9
E00107443,12.8,43.2,32,12
E00107444,3.9,28.7,43.4,24
E00107445,4.5,36.1,41.9,17.4
E00107446,8.1,36.2,41.6,14.1
E00107447,20.3,43.8,23.4,12.5
E00107449,35,41.7,17.5,5.8
E00107450,13.6,50,30.9,5.5
E00107451,4.9,27,47.5,20.5
E00107452,13.5,50.5,28.8,7.2
E00107453,5.5,40,38.6,15.9
E00107454,10.1,43,33.6,13.4
E00107455,3.6,37.9,46.4,12.1
E00107456,7.6,38,35.4,19
E00107457,30.3,40.9,19.7,9.1
E00107458,0.9,37.6,47,14.5
E00107459,10.6,44.4,33.1,12
E00107460,11.7,39.6,37,11.7
E00107461,7.1,31.5,44.9,16.5
E00107462,7.3,44.7,35.8,12.2
E00107463,5.9,31.9,44.5,17.6
E00107464,5.5,46.8,34.9,12.8
E00107465,22,30.3,27.5,20.2
E00107466,7.8,32.7,42.5,17
E00107467,7.3,37.9,38.7,16.1
E00107468,10,26.5,42.4,21.2
E00107469,8.9,29.5,38.4,23.3
E00107470,12.4,38.8,34.1,14.7
E00107471,16.4,53.2,19.3,11.1
E00107472,27.3,47,20.2,5.6
E00107473,9.4,35.7,40.4,14.6
E00107474,6.5,35.9,45.7,12
E00107475,9.5,38.1,38.9,13.5
E00107476,27.1,44.5,19.4,9
E00107477,9,33.8,46.2,11
E00107478,6.5,37.4,33.8,22.3
E00107479,3,29.2,45.8,22
E00107480,8.8,26.4,48,16.8
E00107481,16.4,46.4,25.7,11.4
E00107482,3,26.5,45.5,25
E00107483,6,34.4,46.4,13.2
E00107484,7.5,32.1,37.3,23.1
E00107485,2.1,28.9,38.7,30.3
E00107486,2,30.4,41.2,26.4
E00107487,20,38.6,27.6,13.8
E00107488,9.7,27.8,35.4,27.1
E00107489,7.4,25,48.1,19.4
E00107490,9.3,43.2,34,13.6
E00107491,6.8,36.8,37.6,18.8
E00107492,17,31.3,34.8,17
E00107493,10.2,36.5,39.4,13.9
E00107494,12.5,31.3,43.8,12.5
E00107495,10.4,35.2,41.6,12.8
E00107496,10.8,39.9,39.9,9.5
E00107497,12.3,39.2,37.7,10.8
E00107498,3.8,30.8,39.8,25.6
E00107499,4.9,26.1,39.4,29.6
E00107500,3,29.1,44,23.9
E00107501,3.5,26.5,39.8,30.1
E00107502,14,32.4,33.8,19.9
E00107503,29.4,49.2,19,2.4
E00107504,15.9,52.3,27.3,4.5
E00107506,3,21.8,42.1,33.1
E00107507,3.6,26.4,41.8,28.2
E00107508,0.8,25.4,37.7,36.1
E00107509,3.2,26.2,36.5,34.1
E00107510,11.7,44.7,32,11.7
E00107511,1.9,20.8,46.8,30.5
E00107512,8.2,38.8,41.8,11.2
E00107513,5.3,20.7,38.7,35.3
E00107517,6.9,23.8,39.2,30
E00107518,3.7,20.4,57.4,18.5
E00107519,10.2,35.2,35.2,19.3
E00107520,3.4,28.2,42.3,26.2
E00107521,8.1,24.4,42.2,25.2
E00107530,8.5,44.7,35.5,11.3
E00107531,11.1,34.2,38.5,16.2
E00107532,9.6,46.6,26.7,17.1
E00107533,6,35.1,36.6,22.4
E00107534,8.7,45.9,33.3,12
E00107535,5.3,46.9,38.1,9.7
E00107536,6.8,43.9,35.6,13.6
E00107537,10.9,45.3,28.1,15.6
E00107538,14.2,35.1,38.1,12.7
E00107539,16.1,39.5,34.7,9.7
E00107540,4.9,42.3,40.7,12.2
E00107542,5.6,30.6,33.1,30.6
E00107543,4.8,28.6,35.2,31.4
E00107544,21.5,52.8,19,6.7
E00107545,6.2,24,36.4,33.3
E00107546,3,31.6,41.4,24.1
E00107548,6.8,31.6,45.9,15.8
E00107550,3.8,31.1,36.4,28.8
E00107551,6.9,32.3,40.8,20
E00107553,0,24.3,47.6,28.2
E00107554,6.3,37.3,29.6,26.8
E00107555,5,37.7,42.1,15.1
E00107556,5.6,30.5,45.5,18.3
E00107557,11.7,30.2,41.4,16.7
E00107558,2.6,28.8,47.4,21.2
E00107559,2.4,27.1,41,29.5
E00107560,9,36.9,41.4,12.6
E00107561,11.2,34.4,29.6,24.8
E00107562,0,21.7,45.4,32.9
E00107563,4.4,25.7,39,30.9
E00107564,3.3,40.2,34.4,22.1
E00107565,0.7,25.5,41.2,32.7
E00107566,3.6,33,45.5,17.9
E00107567,9.9,36,38.7,15.3
E00107568,5.3,37.2,36.3,21.2
E00107624,3,28.1,43,25.9
E00107625,0.7,21.7,44.9,32.6
E00107626,4.9,23.5,44.1,27.5
E00107627,2.7,27,34.2,36
E00107628,6.5,22.5,36.2,34.8
E00107629,14.5,36.4,36.4,12.7
E00107630,7.2,27.5,37.7,27.5
E00107631,0.7,26.2,38.9,34.2
E00107632,3.4,28,39,29.7
E00107633,5.8,27.7,38.7,27.7
E00107634,4.4,29,44.3,22.4
E00107635,0.9,19.8,37.8,41.4
E00107639,2.9,33.8,35.3,27.9
E00107640,0,27.3,52.4,20.3
E00107641,5.7,36.6,34.1,23.6
E00107642,6,44,36.2,13.8
E00107643,3.8,33.3,40.2,22.7
E00107644,5.3,41.2,39.7,13.7
E00107645,6.3,38,37.3,18.4
E00107646,28.2,50,18.6,3.2
E00107647,21.4,59,18.8,0.9
E00107648,12.6,49.6,27.4,10.4
E00107649,20.2,52.9,22.1,4.8
E00107650,32.7,40.8,15.3,11.2
E00107651,8.3,30.8,41.4,19.5
E00107652,5.1,40.5,36.1,18.4
E00107653,10.8,46.5,31.8,10.8
E00107654,8.3,33.8,43.4,14.5
E00107655,23.4,39.7,25.5,11.3
E00107656,8.3,31.4,37.2,23.1
E00107657,12.2,32.5,30.9,24.4
E00107658,9.9,32.5,50.3,7.3
E00107659,10.4,38.1,38.1,13.4
E00107660,5,41.3,37.2,16.5
E00107661,9.7,46.8,32.3,11.3
E00107662,2.2,28.9,42.2,26.7
E00107663,3.2,30.4,40,26.4
E00107664,4.2,42.4,36.4,16.9
E00107665,5.6,45.1,32.4,16.9
E00107666,7.8,44.3,33,14.8
E00107667,12,36.1,31.5,20.4
E00107701,6,38.8,39.6,15.7
E00107702,2.9,35.8,46,15.3
E00107703,10.9,33.3,34.1,21.7
E00107704,10.9,53.3,32.1,3.6
E00107705,5.5,22.9,40.4,31.2
E00107706,0.8,34.7,35.5,28.9
E00107707,4.5,26.6,45.5,23.4
E00107708,11.1,43.1,34,11.8
E00107709,16.7,38.1,28.6,16.7
E00107775,10.2,36.7,39.1,14.1
E00107776,0,17.9,42.9,39.3
E00107777,6,27.6,41.8,24.6
E00107778,3.4,18.6,45.8,32.2
E00107779,6.6,48.2,35,10.2
E00107780,13.7,39.9,30.4,16.1
E00107781,9.5,35.7,33.3,21.4
E00107782,3.8,28.8,40.4,26.9
E00107783,36.1,40.6,18.7,4.5
E00107784,12.4,35.5,37.2,14.9
E00107785,4.8,32.5,38.1,24.6
E00107786,17.2,53.8,20,9
E00107787,24.6,36.3,30.2,8.9
E00107788,8.9,39.5,34.4,17.2
E00107789,6.2,39.2,46.9,7.7
E00107790,31,47.7,14.4,6.9
E00107791,6.7,29.9,40.3,23.1
E00107792,25.3,48.2,22.3,4.2
E00107793,8.9,42.2,37,11.9
E00107794,29.8,38.9,21.4,9.9
E00107795,12,43.7,37.3,7
E00107796,12.5,44.4,29.9,13.2
E00107797,22.5,35.7,34.9,7
E00107798,12.4,41.1,38,8.5
E00107799,13.7,46.6,32.3,7.5
E00107800,15.1,40.3,29.5,15.1
E00107801,2.3,36.6,41.2,19.8
E00107802,18.2,34.8,31.1,15.9
E00107803,3.4,37.2,42.1,17.2
E00107804,9.3,46.5,35.7,8.5
E00107805,4.9,43.4,36.9,14.8
E00107806,14.1,47.4,29.6,8.9
E00107807,3.5,44.1,33.6,18.9
E00107808,25.6,34.1,28.7,11.6
E00107809,9.5,33.6,45.7,11.2
E00107810,9.2,51.3,30.3,9.2
E00107811,10.8,32.4,41,15.8
E00107812,9.5,33.8,37.8,18.9
E00107813,8.1,39,31.6,21.3
E00107814,41.3,32.9,14.7,11.2
E00107815,10.7,39.3,38.6,11.4
E00107816,4.7,50.4,37.8,7.1
E00107817,31,35.4,21.2,12.4
E00107818,12.9,45,28.6,13.6
E00107820,5.9,29.9,45.1,19.1
E00107821,4.6,42.6,38.5,14.4
E00107822,8.5,40.1,38.4,13
E00107826,6,35,39.3,19.7
E00107827,1.8,30.6,47.1,20.6
E00107828,6.8,38.6,42.4,12.1
E00107829,2.4,42.3,35,20.3
E00107830,7.9,21.2,37.1,33.8
E00107831,15.6,46.7,24.6,13.1
E00107832,5.9,30.9,38.8,24.3
E00107833,13.7,42,38.2,6.1
E00107834,4.8,40.5,41.7,13.1
E00107835,7.5,44.8,35.1,12.7
E00107836,28.9,43,21.5,6.6
E00107837,1.7,26.5,39.8,32
E00107838,2.9,27.7,30.7,38.7
E00107840,5.5,31.3,50,13.3
E00107841,16.2,43.9,31.1,8.8
E00107842,9,53.8,31.7,5.5
E00123959,0,30.6,42.5,26.9
E00123960,0.8,25.4,40,33.8
E00123961,8.7,45.6,35,10.7
E00123963,6.1,33.9,39.1,20.9
E00124014,4.5,27.8,37.4,30.3
E00124133,2.5,28.1,43.1,26.3
E00124135,7,54.7,29.7,8.6
E00124136,3.1,29.8,47.3,19.8
E00124137,3,22.7,46.2,28
E00124138,13.2,23.1,44.6,19
E00124139,4.2,32.5,42.2,21.1
E00125849,6,48.3,31,14.7
E00125850,8.4,43.7,34.5,13.4
E00125851,31,48.4,15.9,4.8
E00125852,28.1,45.9,23.7,2.2
E00125853,33.9,51.2,11.6,3.3
E00125854,31.2,49.6,16,3.2
E00125855,18.4,51.5,22.8,7.4
E00125856,24.3,44.3,23.5,7.8
E00125857,23.7,44.9,24.6,6.8
E00125858,7.9,49.7,33,9.4
E00125859,21.9,47.9,19.8,10.4
E00125860,11.2,48.8,32.8,7.2
E00125861,15.2,50.6,24.7,9.5
E00125862,18,52,24,6
E00125863,12.4,36.5,29.9,21.2
E00125867,5.9,29.7,41.5,22.9
E00125872,13.5,51.9,24.8,9.8
E00125874,18.5,46.8,26.6,8.1
E00125875,22,60.2,13.8,4.1
E00125877,14.1,43,34.4,8.6
E00125878,33.3,44.9,19.9,1.9
E00125879,4.8,41.3,36.5,17.3
E00125880,18,53.1,23.4,5.5
E00125881,14.7,59.5,20.7,5.2
E00125882,8.1,35,41.5,15.4
E00125883,24.5,56.6,17,1.9
E00125884,33.3,56.4,8.3,1.9
E00125885,10.7,44.3,36.2,8.7
E00125886,26.3,59.6,14.1,0
E00125887,13,45.1,30.4,11.4
E00125888,6.3,44.1,31.5,18.2
E00125889,51,38.3,8.1,2.7
E00125890,23.8,52.3,18.6,5.2
E00125891,44.5,48.4,6.5,0.6
E00125892,30.2,51.6,15.9,2.2
E00125893,46.9,45,7.5,0.6
E00125894,27.5,55.5,13.7,3.3
E00125895,16.2,55.4,20.8,7.7
E00125962,16.6,37.7,35.1,10.6
E00125963,25,59.6,12.8,2.6
E00125964,8.4,42.9,30.3,18.5
E00125965,19.6,53.8,22.4,4.2
E00125966,8.5,50.8,26.2,14.6
E00125967,3.9,29.7,45.2,21.3
E00125968,7.5,50.9,30.8,10.7
E00125969,9.2,47.9,30.3,12.7
E00125970,13,40.9,32.2,13.9
E00125971,6.5,37.2,38.1,18.2
E00125972,8.8,48.8,27.2,15.2
