geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00106917,100,0,0
E00106918,99.1,0.9,0
E00106919,96.7,3.3,0
E00106920,93.5,6.5,0
E00106921,98.6,1.4,0
E00106922,94.5,5.5,0
E00106923,92.5,6.8,0.7
E00106924,99.2,0.8,0
E00107168,96.6,3.4,0
E00107174,98,2,0
E00107406,86,13,1
E00107407,99.2,0.8,0
E00107408,85.5,14.5,0
E00107409,99.2,0.8,0
E00107410,96.1,3.9,0
E00107412,93.2,6.8,0
E00107413,56.6,42.5,0.9
E00107414,88.3,11,0.6
E00107415,92.8,5.2,2
E00107416,99.4,0.6,0
E00107417,89.3,8.7,2
E00107418,97.5,2.1,0.4
E00107419,98.2,1.8,0
E00107420,93.1,6.9,0
E00107421,86.4,10.1,3.5
E00107431,91.1,7.6,1.3
E00107432,39.5,60.5,0
E00107433,99.2,0.8,0
E00107434,100,0,0
E00107435,85.1,14.9,0
E00107439,75.3,24.7,0
E00107440,99.1,0.9,0
E00107441,98.1,1.9,0
E00107442,90.9,8.3,0.8
E00107443,86.2,13.8,0
E00107444,100,0,0
E00107445,90.9,9.1,0
E00107446,88.1,11.9,0
E00107447,85.8,14.2,0
E00107449,52.1,47.9,0
E00107450,67.3,32.7,0
E00107451,99.2,0,0.8
E00107452,38.2,61.8,0
E00107453,92.5,6.8,0.7
E00107454,89.2,10.8,0
E00107455,100,0,0
E00107456,90.6,9.4,0
E00107457,39.4,60.6,0
E00107458,89.7,10.3,0
E00107459,69.9,30.1,0
E00107460,88.9,10.5,0.7
E00107461,97.8,2.2,0
E00107462,91,9,0
E00107463,100,0,0
E00107464,100,0,0
E00107465,71.9,28.1,0
E00107466,100,0,0
E00107467,91.5,8.5,0
E00107468,88.8,11.2,0
E00107469,100,0,0
E00107470,88.8,11.2,0
E00107471,42.7,56.7,0.6
E00107472,52.8,47.2,0
E00107473,99.4,0.6,0
E00107474,96.7,3.3,0
E00107475,99.2,0.8,0
E00107476,47.7,52.3,0
E00107477,88.4,11.6,0
E00107478,99.3,0.7,0
E00107479,100,0,0
E00107480,99.2,0.8,0
E00107481,92.2,7.1,0.7
E00107482,93.8,6.2,0
E00107483,87,11.7,1.3
E00107484,92.5,7.5,0
E00107485,95.1,4.9,0
E00107486,94,6,0
E00107487,64.1,35.9,0
E00107488,99.3,0.7,0
E00107489,81.7,18.3,0
E00107490,73.5,26.5,0
E00107491,93.8,6.2,0
E00107492,62.8,37.2,0
E00107493,80.7,19.3,0
E00107494,92.2,7.8,0
E00107495,68.5,31.5,0
E00107496,98.7,1.3,0
E00107497,85.3,14.7,0
E00107498,99.3,0.7,0
E00107499,100,0,0
E00107500,99.3,0.7,0
E00107501,98.2,1.8,0
E00107502,77.8,22.2,0
E00107503,7.9,92.1,0
E00107504,18.9,81.1,0
E00107506,93.2,6.8,0
E00107507,97.2,2.8,0
E00107508,97.5,0.8,1.6
E00107509,99.2,0,0.8
E00107510,79.8,20.2,0
E00107511,95.4,3.3,1.3
E00107512,81.8,18.2,0
E00107513,90.7,3.3,6
E00107517,99.2,0.8,0
E00107518,94.5,3.6,1.8
E00107519,86.4,13.6,0
E00107520,94,5.4,0.7
E00107521,99.3,0.7,0
E00107530,84.5,15.5,0
E00107531,88,11.1,0.9
E00107532,94.6,4.8,0.7
