geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00106917,92.3,5.4,0,2.4
E00106918,93.4,3.7,0,2.9
E00106919,88.9,6,2.4,2.7
E00106920,90.1,8,0.6,1.2
E00106921,88.8,7.8,2.2,1.1
E00106922,88.1,5.1,2.5,4.2
E00106923,93.8,4.2,1.1,0.8
E00106924,94.6,5,0.4,0
E00107168,88.9,7.5,0.9,2.6
E00107174,91.5,5.7,0.8,1.9
E00107406,92.2,4.7,1.5,1.5
E00107407,92.7,4.8,1,1.4
E00107408,91.2,4.9,2.9,1
E00107409,93.2,4.8,0.3,1.7
E00107410,92.9,3.8,1.4,1.9
E00107412,92,4,1,3
E00107413,88.1,5.7,0.5,5.7
E00107414,91.6,6.1,1.2,1.2
E00107415,91.3,4.6,1,3.1
E00107416,92,5.6,1.2,1.2
E00107417,91.3,5,1.4,2.2
E00107418,91.2,4.7,1.8,2.2
E00107419,92.6,6.7,0,0.7
E00107420,89,7,1.8,2.1
E00107421,89,5,2.7,3.2
E00107431,92.2,4,1.4,2.3
E00107432,95.6,1.7,0.6,2.2
E00107433,92.8,5.3,0.8,1.1
E00107434,92.3,5.2,1.2,1.2
E00107435,93.8,2.9,1.1,2.2
E00107439,89.7,4.7,0.9,4.7
E00107440,91.9,5.1,1.5,1.5
E00107441,91,5,1.6,2.4
E00107442,93.8,2.8,2.8,0.6
E00107443,90.4,3.7,2.2,3.7
E00107444,90.5,5.4,0.6,3.5
E00107445,90.3,5.8,1.6,2.4
E00107446,93.1,3.1,1.1,2.8
E00107447,90.8,3.4,2.4,3.4
E00107449,89.2,5.9,2.2,2.7
E00107450,93.7,4.3,1,1
E00107451,92,4.8,1,2.3
E00107452,92.9,3,2,2
E00107453,91.9,6.9,0.3,0.9
E00107454,91,5.9,0.9,2.2
E00107455,93.1,5.6,0,1.2
E00107456,87.1,6.1,3.5,3.3
E00107457,93.6,4.8,0.8,0.8
E00107458,91,5.6,2.2,1.1
E00107459,91.1,6.4,1,1.6
E00107460,91,5.8,1.1,2.2
E00107461,91.9,3.6,2.3,2.3
E00107462,92.1,6.4,0.4,1.1
E00107463,91.9,6.2,0.7,1.1
E00107464,91.5,3,1.7,3.8
E00107465,94.3,3.7,1.2,0.8
E00107466,90.1,6.2,1.7,2
E00107467,90.2,4.1,2.7,3
E00107468,90.3,4.6,2,3.1
E00107469,92.5,4.5,0.5,2.4
