geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00106917,86.4,11.7,1.9
E00106918,88,9.2,2.8
E00106919,79.5,13.4,7.1
E00106920,89,8.9,2.1
E00106921,87.7,9.6,2.7
E00106922,77.1,16.6,6.3
E00106923,84.4,12.1,3.6
E00106924,89.4,7.9,2.7
E00107168,80.6,17.6,1.8
E00107174,84.8,11.8,3.5
E00107406,84.9,11,4.1
E00107407,89.8,8.8,1.4
E00107408,85.7,12.2,2.1
E00107409,87,10.6,2.3
E00107410,88.8,8.5,2.7
E00107412,85,13.7,1.3
E00107413,68,23,9
E00107414,77.3,14.9,7.8
E00107415,82.8,9.2,8
E00107416,89.2,9.4,1.4
E00107417,85.8,10.2,4
E00107418,86.7,11.4,1.9
E00107419,89.8,8,2.2
E00107420,83.7,15.1,1.2
E00107421,79.6,12,8.4
E00107431,86.5,9.7,3.8
E00107432,53.3,24.7,22
E00107433,78.3,17,4.7
E00107434,85.8,11.5,2.7
E00107435,89.1,7.7,3.2
E00107439,84,11.1,4.9
E00107440,86.2,11.7,2.1
E00107441,88.9,8,3.1
E00107442,86.7,11.4,1.8
E00107443,79.1,12.9,8
E00107444,84.5,12.8,2.7
E00107445,87,9.4,3.6
E00107446,84.6,11.8,3.7
E00107447,76,17.3,6.7
E00107449,68.2,20,11.8
E00107450,86.6,11.1,2.3
E00107451,91.1,7.3,1.5
E00107452,77.7,18.6,3.7
E00107453,85.8,11.9,2.3
E00107454,87,9.6,3.5
E00107455,88.9,9.9,1.1
E00107456,83.9,11.2,4.9
E00107457,75.4,17.5,7.1
E00107458,88.4,8.8,2.8
E00107459,87.5,8.9,3.6
E00107460,82.4,12,5.6
E00107461,87,10.2,2.8
E00107462,84.2,12.9,2.9
E00107463,83.3,13.9,2.8
E00107464,85.1,10.9,4
E00107465,79.3,14.8,5.9
E00107466,88.3,10.1,1.6
E00107467,89,9.4,1.6
E00107468,87.1,9.1,3.8
E00107469,86,11.4,2.6
E00107470,88.7,8.1,3.2
E00107471,86.4,11.1,2.6
E00107472,81.2,14.2,4.6
E00107473,83.1,14.2,2.7
E00107474,87.4,10.5,2.1
E00107475,87.6,9.1,3.2
E00107476,79.5,15.2,5.3
E00107477,88.9,8.8,2.3
E00107478,84.2,13.3,2.5
E00107479,87.2,10.4,2.4
E00107480,82.7,12.3,5
E00107481,80.6,16.8,2.6
E00107482,88.6,9.8,1.6
E00107483,86.3,9.9,3.8
E00107484,88.3,8.4,3.2
E00107485,87.4,8,4.6
E00107486,90.6,8,1.4
E00107487,69.7,24.6,5.7
E00107488,86.9,9.6,3.5
E00107489,88.2,8.3,3.5
E00107490,88.7,6.8,4.5
E00107491,80,14.7,5.3
E00107492,75.2,19.8,5
E00107493,87,10.7,2.3
E00107494,84.5,11.1,4.4
E00107495,86.3,10.4,3.3
E00107496,88.5,9.2,2.3
E00107497,88.1,9,2.9
E00107498,87.2,10.6,2.2
E00107499,87.6,9,3.4
E00107500,90.3,8.5,1.2
E00107501,83.9,11.5,4.6
E00107502,79.3,16.1,4.7
E00107503,76.2,16.4,7.5
E00107504,65.4,19.9,14.7
E00107506,84.1,9.5,6.4
E00107507,87.6,10.8,1.6
E00107508,89.7,8.1,2.2
E00107509,86.8,8.2,4.9
E00107510,78.8,17.3,4
E00107511,87.6,10.3,2.1
E00107512,82.5,10.8,6.6
E00107513,90.6,7.8,1.6
E00107517,87.7,11.4,1
E00107518,57.3,40.4,2.3
E00107519,80.9,13.7,5.4
E00107520,80.9,16,3.1
E00107521,83.2,14.2,2.6
E00107530,86.9,10.2,2.9
E00107531,81.4,12.8,5.8
