geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00106917,5.9,27.9,66.2
E00106918,0,26.3,73.7
E00106919,4,29.8,66.2
E00106920,7.3,24.1,68.6
E00106921,4.1,18.9,77
E00106922,4.2,29.8,66.1
E00106923,4,17.3,78.7
E00106924,2.5,26.4,71.1
E00107168,8.2,15,76.9
E00107174,4.6,19.9,75.5
E00107406,1.5,24.9,73.6
E00107407,3.8,22.7,73.5
E00107408,2.1,31,66.9
E00107409,12.4,20.7,66.9
E00107410,5.3,20.7,74
E00107412,6.7,20.9,72.4
E00107413,3.7,50,46.3
E00107414,6.6,18.4,75
E00107415,6.5,18.8,74.7
E00107416,7.7,20.1,72.2
E00107417,8.7,18.1,73.2
E00107418,3.8,21,75.2
E00107419,9.8,14.8,75.4
E00107420,0.6,22.1,77.3
E00107421,5.1,30.5,64.5
E00107431,1.9,22.1,76
E00107432,2.5,59.3,38.3
E00107433,7.2,28,64.8
E00107434,4.9,19.5,75.6
E00107435,4.2,21.6,74.2
E00107439,6.4,24.5,69.1
E00107440,8.3,26.4,65.3
E00107441,3.7,20.5,75.8
E00107442,8.7,23.2,68.1
E00107443,8.2,32.8,59
E00107444,6.2,14.7,79.1
E00107445,7.8,22.7,69.5
E00107446,4,22,74
E00107447,7.8,30.5,61.7
E00107449,3.3,63.1,33.6
E00107450,2.8,45.4,51.9
E00107451,4.1,18,77.9
E00107452,3.6,44.6,51.8
E00107453,6.3,21.5,72.2
E00107454,5.4,27.9,66.7
E00107455,0.7,17.4,81.9
E00107456,4.4,23.3,72.3
E00107457,3.8,42.3,53.8
E00107458,3.4,17.2,79.3
E00107459,2.9,26.8,70.3
E00107460,5.2,20.6,74.2
E00107461,3.8,19.1,77.1
E00107462,6.6,30.3,63.1
E00107463,3.3,25.6,71.1
E00107464,4.6,21.1,74.3
E00107465,5.3,31.9,62.8
E00107466,3.3,14.6,82.1
E00107467,3.2,26.2,70.6
