geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00106917,97.7,1.5,0,0.8
E00106918,100,0,0,0
E00106919,99.3,0.7,0,0
E00106920,98.5,0,0,1.5
E00106921,95.8,4.2,0,0
E00106922,99.4,0.6,0,0
E00106923,98.6,1.4,0,0
E00106924,97.5,1.7,0.8,0
E00107168,97.3,2,0,0.7
E00107174,98.7,1.3,0,0
E00107406,97,1,1,1
E00107407,97.7,2.3,0,0
E00107408,97.9,0,0.7,1.4
E00107409,100,0,0,0
E00107410,98.7,0.7,0,0.7
E00107412,98.5,1.5,0,0
E00107413,100,0,0,0
E00107414,94.8,3.3,0,2
E00107415,100,0,0,0
E00107416,97,2.4,0.6,0
E00107417,98,2,0,0
E00107418,97.1,2.1,0.4,0.4
E00107419,100,0,0,0
E00107420,97.4,2.6,0,0
E00107421,98.5,1.5,0,0
E00107431,98.7,0.6,0,0.6
E00107432,97.5,2.5,0,0
E00107433,98.4,1.6,0,0
E00107434,97.5,2.5,0,0
E00107435,95.7,2.7,0.5,1.1
E00107439,97.8,2.2,0,0
E00107440,97.4,1.7,0,0.9
E00107441,98.1,1.9,0,0
E00107442,98.5,1.5,0,0
E00107443,95.9,1.6,0,2.4
E00107444,96.1,3.1,0,0.8
E00107445,98.7,1.3,0,0
E00107446,98,1.3,0,0.7
E00107447,94.6,1.6,2.3,1.6
E00107449,97.5,0.8,0.8,0.8
E00107450,97.3,0.9,0.9,0.9
E00107451,99.2,0,0.8,0
E00107452,88.4,4.5,0.9,6.3
E00107453,98.6,0.7,0,0.7
E00107454,98,2,0,0
E00107455,97.1,1.4,0,1.4
E00107456,94.9,3.2,0.6,1.3
E00107457,96.2,0.8,1.5,1.5
E00107458,95.7,4.3,0,0
E00107459,93.7,2.8,0.7,2.8
E00107460,96.1,2.6,0.7,0.7
E00107461,96.1,0.8,0.8,2.3
E00107462,96.7,1.6,0,1.6
E00107463,97.5,2.5,0,0
E00107464,100,0,0,0
E00107465,97.3,2.7,0,0
E00107466,99.3,0.7,0,0
E00107467,98.4,0.8,0,0.8
E00107468,95.9,2.9,0,1.2
E00107469,99.3,0.7,0,0
E00107470,92.9,3,0,4.2
E00107471,89.4,3.5,0.6,6.5
E00107472,96.4,2,0,1.5
E00107473,95.3,2.9,0.6,1.2
E00107474,97.3,2.2,0.5,0
E00107475,98.4,1.6,0,0
E00107476,93.6,5.1,0.6,0.6
E00107477,100,0,0,0
E00107478,99.3,0.7,0,0
E00107479,97,1.8,0,1.2
E00107480,99.2,0.8,0,0
E00107481,97.9,0.7,1.4,0
E00107482,96.9,2.3,0.8,0
E00107483,98.7,0,1.3,0
E00107484,98.5,1.5,0,0
E00107485,99.3,0.7,0,0
E00107486,98,2,0,0
E00107487,99.3,0.7,0,0
E00107488,98.6,1.4,0,0
E00107489,97.2,2.8,0,0
E00107490,93.2,3.7,1.9,1.2
E00107491,96.9,0.8,0.8,1.5
E00107492,96.5,2.6,0,0.9
E00107493,98.6,1.4,0,0
E00107494,98.4,1.6,0,0
E00107495,98.4,0.8,0,0.8
E00107496,100,0,0,0
E00107497,97.7,1.6,0,0.8
E00107498,97.7,0.8,0.8,0.8
E00107499,97.9,2.1,0,0
E00107500,97,2.2,0,0.7
E00107501,98.2,0.9,0,0.9
E00107502,98.5,0.7,0,0.7
E00107503,92.1,5.6,1.6,0.8
E00107504,95.4,1.5,0.8,2.3
E00107506,97.7,2.3,0,0
E00107507,97.3,2.7,0,0
E00107508,99.2,0.8,0,0
E00107509,99.2,0.8,0,0
E00107510,97.1,2.9,0,0
E00107511,97.4,0.6,0,1.9
E00107512,97,0.8,0,2.3
E00107513,96.7,2.6,0,0.7
E00107517,97.7,2.3,0,0
E00107518,96.4,1.8,1.8,0
E00107519,90.9,5.7,0,3.4
E00107520,96.6,2.7,0,0.7
E00107521,99.3,0.7,0,0
E00107530,91.5,4.3,0.7,3.5
E00107531,94.9,3.4,0,1.7
E00107532,95.2,4.1,0.7,0
E00107533,95.5,4.5,0,0
E00107534,95.6,3.3,1.1,0
E00107535,92.1,6.1,0.9,0.9
E00107536,92.3,4.6,0,3.1
E00107537,96.1,3.1,0,0.8
E00107538,92.4,3.8,1.5,2.3
E00107539,95.2,4.8,0,0
E00107540,89.5,5.6,0.8,4
E00107542,91.9,5,1.9,1.3
E00107543,92.2,5.8,1.9,0
E00107544,91.4,3.7,1.2,3.7
E00107545,99.2,0,0,0.8
E00107546,97.7,2.3,0,0
E00107548,100,0,0,0
E00107550,98.5,1.5,0,0
E00107551,100,0,0,0
E00107553,98.1,1,1,0
E00107554,100,0,0,0
E00107555,98.1,1.9,0,0
E00107556,96.2,2.8,0.5,0.5
E00107557,98.1,0,0.6,1.3
E00107558,98.1,1.9,0,0
E00107559,98.2,1.2,0.6,0
E00107560,97.3,2.7,0,0
E00107561,96.8,0.8,0,2.4
