geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00106917,10.6,78,11.4
E00106918,6.1,88.7,5.2
E00106919,10.1,70.5,19.5
E00106920,13.4,74.8,11.8
E00106921,14,69.8,16.3
E00106922,9.9,77.9,12.2
E00106923,7.8,75.8,16.4
E00106924,9.4,78.1,12.5
E00107168,9.4,55,35.7
E00107174,14.5,76.6,9
E00107406,14.4,75.8,9.8
E00107407,7.6,83.9,8.5
E00107408,9.8,75.5,14.7
E00107409,12.3,72.5,15.2
E00107410,10.9,77.5,11.6
E00107412,6.2,86.9,6.9
E00107413,4.8,74,21.2
E00107414,6,79.5,14.5
E00107415,7.8,65.2,27
E00107416,18.5,71.2,10.3
E00107417,17.3,63,19.7
E00107418,4.8,82.2,13
E00107419,13.6,78,8.5
E00107420,7.1,78.6,14.3
E00107421,11.5,67.3,21.2
E00107431,16.8,69.7,13.4
E00107432,3.4,89.7,6.9
E00107433,4.8,87.1,8.1
E00107434,12.8,67.1,20.1
E00107435,12.6,65.5,21.8
E00107439,14.9,62.2,23
E00107440,10.2,72.4,17.3
E00107441,8,77.7,14.3
E00107442,10.7,73.8,15.5
E00107443,6.3,75,18.8
E00107444,17,73,10
E00107445,8.7,75.4,15.9
E00107446,10.8,69.6,19.6
E00107447,11.7,68.5,19.8
E00107449,2.7,75.7,21.6
E00107450,18.2,60,21.8
E00107451,14.5,67.5,18.1
E00107452,22.7,61.4,15.9
E00107453,14,68.8,17.2
E00107454,11.5,70.2,18.3
E00107455,16.5,73.4,10.1
E00107456,13.9,71.3,14.9
E00107457,7.4,66.3,26.3
E00107458,18.2,75.3,6.5
E00107459,21.2,65.2,13.6
E00107460,10,68.9,21.1
E00107461,14.5,72.6,12.9
E00107462,16.1,58.9,25
E00107463,6.3,86.5,7.3
E00107464,10,80,10
E00107465,17.6,63.5,18.9
E00107466,11.6,74.4,14
E00107467,15.7,70.8,13.5
E00107468,11.2,64.3,24.5
E00107469,12.1,77.9,10
E00107470,11.5,64,24.5
E00107471,10.8,72,17.2
E00107472,7.9,79.3,12.8
E00107473,8.1,72,19.9
E00107474,11.4,78.8,9.8
E00107475,10.6,76.9,12.5
E00107476,6.5,76.1,17.4
E00107477,8.5,75.2,16.3
E00107478,9.6,77.4,13
