geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00001605,18.3,45.2,4.2,29.7,2.7
E00001607,17.1,45.9,5.7,29.9,1.4
E00001799,23.5,43.8,2.7,26.5,3.5
E00001804,28.2,36.2,5.3,25.5,4.8
E00001805,27.3,33.9,5.3,30.6,2.9
E00001813,22.2,47.9,2.3,24.9,2.7
E00001814,19.2,46.9,2.1,27.6,4.2
E00001821,6.2,34.8,2.8,54.5,1.7
E00001822,14.6,48.9,3.5,31.1,1.9
E00001826,22.5,33.3,6.3,34.2,3.6
E00001827,15.5,37.1,1.7,43.1,2.6
E00001828,12.8,41,4.8,38.3,3.2
E00001831,15.4,43.9,6.3,31.2,3.2
E00001832,17.4,45.3,5.4,27.1,4.7
E00001833,13.7,48.7,7.7,27.8,2.1
E00001834,9,47.2,4.5,35.9,3.4
E00001835,20.7,43.6,6.2,26.9,2.6
E00001836,25.8,38.8,4.4,29.4,1.7
E00001837,16.7,46.1,3.5,29.1,4.6
E00001838,11.3,46,8,32.7,2
E00001839,13.4,43.6,7.4,31.2,4.5
E00001840,13,46.6,6.3,31.4,2.7
E00001841,13.3,45.3,9.2,29.1,3.2
E00001844,14.3,43,4.9,34,3.7
E00001847,19.6,47,5,25.9,2.5
E00001851,15.6,45.9,7.8,28.9,1.8
E00001852,20.8,45.6,5.5,23.4,4.7
E00001853,13.6,45.5,5.3,33.7,1.9
E00001854,23.5,41,7.3,26.5,1.7
E00001855,22.3,41.9,7,25.3,3.5
E00001856,16.5,52.4,5.9,21.3,3.9
E00001857,19.9,45.6,5.5,27.2,1.8
E00001858,40.7,43,3.7,8.9,3.7
E00001859,17.6,44.9,8.6,23.5,5.3
E00001860,30.3,39.4,7.2,19.2,3.8
E00001861,16.1,43.5,5.8,32.7,1.8
E00001862,24.6,46.1,4.4,22.2,2.7
E00001864,22.1,39.8,5.3,30.3,2.5
E00001865,25.1,36.7,3.6,30.9,3.6
E00001866,25.9,42.9,5.4,24.1,1.8
E00001980,17.7,39.9,4.6,31.4,6.4
E00002108,22.1,38.8,4.5,32.4,2.1
E00002109,18.9,30.5,2.1,45.6,2.8
E00002110,23.8,48.2,4.2,20.4,3.4
E00002111,9.7,33.5,1.6,52.9,2.3
E00002112,27.5,35.7,3.3,30.8,2.7
