geography_code,heating_type_3a-001,heating_type_3a-002
E00001605,1.6,98.4
E00001607,2.1,97.9
E00001799,1.6,98.4
E00001804,5.7,94.3
E00001805,5.8,94.2
E00001813,1.6,98.4
E00001814,5.3,94.7
E00001821,1,99
E00001822,0.6,99.4
E00001826,3.6,96.4
E00001827,0,100
E00001828,1,99
E00001831,6.3,93.8
E00001832,2.6,97.4
E00001833,0.8,99.2
E00001834,1.7,98.3
E00001835,1.4,98.6
E00001836,1.9,98.1
E00001837,0,100
E00001838,0.7,99.3
E00001839,0,100
E00001840,0,100
E00001841,0,100
E00001844,0,100
E00001847,2.6,97.4
E00001851,0,100
E00001852,1.7,98.3
E00001853,3.5,96.5
E00001854,0,100
E00001855,0.9,99.1
E00001856,5.6,94.4
E00001857,1.6,98.4
E00001858,0,100
E00001859,1.9,98.1
E00001860,2.2,97.8
E00001861,2.6,97.4
E00001862,2.4,97.6
E00001864,0,100
E00001865,2.4,97.6
E00001866,0,100
E00001980,0,100
E00002108,0,100
E00002109,2.3,97.7
E00002110,1.4,98.6
E00002111,5.6,94.4
E00002112,2.5,97.5
E00002114,8.7,91.3
E00002115,2.3,97.7
E00002117,0.7,99.3
E00002118,6,94
E00002120,5.1,94.9
E00002121,4.6,95.4
E00002123,0,100
E00002124,6,94
E00002125,6.1,93.9
E00002126,2.9,97.1
E00002127,3.9,96.1
E00002128,0,100
E00002129,1.6,98.4
E00002130,2.3,97.7
E00002131,2.2,97.8
E00002132,5.5,94.5
E00002133,2,98
E00002134,1.2,98.8
E00002135,0,100
E00002136,2.2,97.8
E00002137,0.8,99.2
E00002138,3,97
E00002139,3.1,96.9
E00002140,4.3,95.7
E00002141,0.9,99.1
E00002142,8.9,91.1
E00011695,0,100
E00080504,0.8,99.2
E00080505,3.4,96.6
E00080506,5.4,94.6
E00080507,1.7,98.3
E00080508,2.6,97.4
E00080509,5.6,94.4
E00080513,3.1,96.9
E00080514,2.4,97.6
E00080515,1,99
E00080516,1.7,98.3
E00080517,4.5,95.5
E00080519,0,100
E00080521,3.1,96.9
E00080522,1.8,98.2
E00080523,2.6,97.4
E00080524,2.3,97.7
E00080525,1.9,98.1
E00080526,3.9,96.1
E00080527,1.7,98.3
E00080528,2.3,97.7
E00080529,0,100
E00080530,0.9,99.1
E00080531,0,100
E00080532,0.9,99.1
E00080535,1.7,98.3
E00080536,1.6,98.4
E00080537,0.8,99.2
E00080538,3.7,96.3
E00080539,0.7,99.3
E00080541,13.6,86.4
E00080542,0,100
E00080543,2.3,97.7
E00080544,0,100
E00080545,0.8,99.2
E00080546,2.3,97.7
E00080547,0,100
E00080548,3,97
E00080549,0,100
E00080550,0.8,99.2
E00080551,0,100
E00080552,1.4,98.6
E00080553,1.2,98.8
E00080554,0,100
E00080555,0,100
E00080556,0.8,99.2
E00080557,0.6,99.4
E00080558,0.8,99.2
E00080559,2.6,97.4
E00080594,1,99
E00080596,3.4,96.6
E00080598,0,100
E00080600,0,100
E00080601,0,100
E00080602,3.3,96.7
E00080603,0,100
E00080604,2.2,97.8
E00080605,0,100
E00080607,2.4,97.6
E00080608,0.8,99.2
E00080609,2.5,97.5
E00080610,0,100
E00080650,1,99
E00080651,3.1,96.9
E00080653,1.1,98.9
E00080654,2.2,97.8
E00080655,3.7,96.3
E00080656,4.2,95.8
E00080657,3.5,96.5
E00080658,9.9,90.1
E00080659,3.7,96.3
E00080660,4.5,95.5
E00080661,4.5,95.5
E00080662,4.5,95.5
E00080663,4.3,95.7
E00080665,9.2,90.8
E00080666,6.1,93.9
E00080667,6.4,93.6
E00080668,0,100
E00080669,3.7,96.3
E00080670,0.9,99.1
E00080671,3.3,96.7
E00080672,1,99
E00080673,1.4,98.6
E00080674,1.1,98.9
E00080675,3.1,96.9
E00080676,3.2,96.8
E00080677,2.9,97.1
E00080679,3.8,96.2
E00080680,8.6,91.4
E00080681,0,100
E00080682,0,100
E00080683,1.4,98.6
E00080684,1.8,98.2
E00080685,0.9,99.1
E00080686,0,100
E00080687,2.5,97.5
E00080688,1.6,98.4
E00080689,0.8,99.2
E00080690,1,99
E00080691,0.8,99.2
E00080692,0.9,99.1
E00080693,1.2,98.8
E00080694,0,100
E00080695,0,100
E00080696,0,100
E00080697,0,100
E00080698,2.5,97.5
E00080699,0,100
E00080700,2.5,97.5
E00080701,0.9,99.1
E00080702,1,99
E00080703,0.8,99.2
E00080704,1.7,98.3
E00080705,5,95
E00080706,3.4,96.6
E00080707,2.4,97.6
E00080708,2.2,97.8
E00080709,2.6,97.4
E00080710,1.7,98.3
E00080711,0.9,99.1
E00080712,2.8,97.2
E00080713,4.2,95.8
E00080715,1.6,98.4
E00080716,0,100
E00080717,0.7,99.3
E00080718,1,99
E00080719,3.9,96.1
E00080720,0,100
E00080721,1.6,98.4
E00080722,0.8,99.2
E00080723,2.8,97.2
E00080724,0.8,99.2
E00080725,0.9,99.1
E00080727,0,100
E00080728,0.8,99.2
E00080730,0,100
E00080732,1.6,98.4
E00080733,0.8,99.2
E00080734,2.4,97.6
E00080735,0.8,99.2
E00080736,2.2,97.8
E00080737,1.6,98.4
E00080738,5.7,94.3
E00080739,0,100
E00080740,0.9,99.1
E00080741,2.9,97.1
E00080742,1.3,98.7
E00080743,3.3,96.7
E00080744,2.9,97.1
E00080745,3,97
E00080746,0.8,99.2
E00080747,5.9,94.1
E00080748,0.8,99.2
E00080749,0.8,99.2
E00080750,2.3,97.7
E00080751,1.6,98.4
E00080752,0,100
E00080802,0,100
E00080803,0,100
E00080805,0.7,99.3
E00080807,0.9,99.1
E00080809,0.8,99.2
E00080810,1.5,98.5
E00080862,0,100
E00080863,0,100
E00080864,0,100
E00080865,0.8,99.2
E00080866,0,100
E00080867,1.6,98.4
E00080868,0.8,99.2
E00080869,4.2,95.8
E00080870,1.7,98.3
E00080871,0.8,99.2
E00080872,1.9,98.1
E00080873,1.6,98.4
E00080874,1.8,98.2
E00080875,0.8,99.2
E00080876,1,99
E00080877,0,100
E00080878,0,100
E00080879,0.8,99.2
E00080880,0,100
E00080881,1.6,98.4
E00080910,0,100
E00080916,0,100
E00080947,3,97
E00080948,4.1,95.9
E00080949,3.9,96.1
E00080951,11.9,88.1
E00080952,10.6,89.4
E00080953,0,100
E00080955,3.2,96.8
E00080957,5.1,94.9
E00080958,1.7,98.3
E00080959,0,100
E00080960,0.8,99.2
E00080961,2,98
E00080963,8.4,91.6
E00080964,0,100
E00080965,1.8,98.2
E00080966,2.8,97.2
E00080967,3.2,96.8
E00080968,0.6,99.4
E00080969,13.5,86.5
E00080970,2.8,97.2
E00122515,3.2,96.8
E00122517,1.2,98.8
E00122518,0,100
E00122519,0.8,99.2
E00122521,0,100
E00122522,0.5,99.5
E00122523,0.8,99.2
E00122524,0.8,99.2
E00122525,0,100
E00122526,0,100
E00122527,3.3,96.7
E00122528,0.9,99.1
E00122529,1.8,98.2
E00122530,0,100
E00122531,0.8,99.2
E00122532,0.9,99.1
E00122533,0.8,99.2
E00122534,1.8,98.2
E00122535,0,100
E00122536,0,100
E00122538,1.5,98.5
E00122539,0.9,99.1
E00122540,0.9,99.1
E00122541,6.8,93.2
E00122542,0,100
E00122543,0,100
E00122545,1.7,98.3
E00122546,2.5,97.5
E00122547,0.8,99.2
E00122548,2.6,97.4
E00122549,0.8,99.2
E00122550,0,100
E00122551,1,99
E00122552,0,100
E00122553,0,100
E00122554,1.9,98.1
E00122555,0,100
E00122556,0,100
E00122558,0,100
E00122560,0.8,99.2
E00122562,0,100
E00122564,1.5,98.5
E00122566,10.3,89.7
E00122567,2.5,97.5
E00122568,2.5,97.5
E00122570,0.7,99.3
E00122571,0.9,99.1
E00122572,1.5,98.5
E00122573,0,100
E00122574,1.5,98.5
E00122575,1.5,98.5
E00122576,0,100
E00122577,1,99
E00122578,0.8,99.2
E00122579,0.7,99.3
E00122580,1.6,98.4
E00122581,2.9,97.1
E00122582,0,100
E00122583,0,100
E00122584,0.7,99.3
E00122585,2.3,97.7
E00122586,1.8,98.2
E00122587,2.8,97.2
E00122588,0.8,99.2
E00122589,2.3,97.7
E00122590,1.4,98.6
E00122593,0.9,99.1
E00122595,2.9,97.1
E00122596,0,100
E00122597,0.8,99.2
E00122598,0.9,99.1
E00122599,1,99
E00122600,0.7,99.3
E00122601,0,100
E00122602,2.5,97.5
E00122603,1.6,98.4
E00122616,0,100
E00122622,2.1,97.9
E00122623,0.8,99.2
E00122624,4.2,95.8
E00122625,1,99
E00122626,3.5,96.5
E00122629,0.7,99.3
E00122630,3,97
E00122631,0,100
E00122632,1.6,98.4
E00122633,2.5,97.5
E00122634,0,100
E00122635,0,100
E00122636,0,100
E00122650,0,100
E00122652,0.6,99.4
E00122653,0,100
E00122654,0.5,99.5
E00122655,0.8,99.2
E00122656,5.3,94.7
E00122657,3.8,96.2
E00122658,1.9,98.1
E00122659,1.6,98.4
E00122660,0,100
E00122661,4.5,95.5
E00122662,2.6,97.4
E00122663,4,96
E00122664,0,100
E00122665,5.1,94.9
E00122666,0.8,99.2
E00122667,1.7,98.3
E00122668,1.6,98.4
E00122669,2.5,97.5
E00122670,0.8,99.2
E00122671,4.4,95.6
E00122672,2.4,97.6
E00122673,3,97
E00122674,2.8,97.2
E00122675,0,100
E00122676,0,100
E00122678,2.2,97.8
E00122679,3.5,96.5
E00122680,0,100
E00122681,2.2,97.8
E00122682,4,96
E00122683,0.7,99.3
E00122684,2.3,97.7
E00122685,0,100
E00122686,0.9,99.1
E00122687,2.2,97.8
E00122688,0.6,99.4
E00122689,2.6,97.4
E00122690,0.7,99.3
E00122691,0.8,99.2
E00122692,0.8,99.2
E00122693,0,100
E00122694,1.3,98.7
E00122695,0,100
E00122696,1.2,98.8
E00122697,0,100
E00122698,2.6,97.4
E00122699,5,95
E00122700,2.9,97.1
E00122701,1.3,98.7
E00122702,1.6,98.4
E00122703,1,99
E00122704,2.5,97.5
E00122706,3,97
E00122707,0,100
E00122708,2,98
E00122709,1,99
E00122710,0,100
E00122711,1.6,98.4
E00122712,6.2,93.8
E00122713,2.3,97.7
E00122714,2.1,97.9
E00122715,5.3,94.7
E00122716,1.6,98.4
E00122717,5.6,94.4
E00122718,6.8,93.2
E00122719,0,100
E00122720,0.9,99.1
E00122721,1.5,98.5
E00122722,0,100
E00122723,0,100
E00122724,0.6,99.4
E00122725,0,100
E00122726,0.9,99.1
E00122727,0.8,99.2
E00122728,0,100
E00122729,0.9,99.1
E00122730,2.3,97.7
E00122731,2.9,97.1
E00122732,0.9,99.1
E00122733,0,100
E00122734,0.7,99.3
E00122735,2.8,97.2
E00122736,1.9,98.1
E00122737,0.9,99.1
E00122739,1.7,98.3
E00122740,0,100
E00122742,0,100
E00122743,1.7,98.3
E00122744,0.8,99.2
E00122745,3,97
E00122746,0,100
E00122747,0.9,99.1
E00122748,4.6,95.4
E00122749,0.8,99.2
E00122750,2.2,97.8
E00122751,0.9,99.1
E00122752,0.8,99.2
E00122753,0.9,99.1
E00122755,2.4,97.6
E00122756,2.3,97.7
E00122757,1.5,98.5
E00122758,0,100
E00122759,5.3,94.7
E00122760,0.9,99.1
E00122766,2.1,97.9
E00122768,0.8,99.2
E00122769,1.7,98.3
E00122771,0.8,99.2
E00122772,0.8,99.2
E00122773,1.6,98.4
E00122774,0.8,99.2
E00122776,0.7,99.3
E00122777,1.6,98.4
E00122778,2.3,97.7
E00122779,0,100
E00122780,0,100
E00122781,1.5,98.5
E00122783,0.6,99.4
E00122784,0.8,99.2
E00122785,1.5,98.5
E00122786,0.7,99.3
E00122787,1.5,98.5
E00122788,1.6,98.4
E00122789,0,100
E00122790,0,100
E00122791,1.1,98.9
E00122792,1.5,98.5
E00122793,0,100
E00122794,0,100
E00122795,0.8,99.2
E00122796,1.5,98.5
E00122797,0,100
E00122798,0.8,99.2
E00123184,1.6,98.4
E00123186,0.8,99.2
E00123187,0.9,99.1
E00123196,2.5,97.5
E00123214,0,100
E00123215,0,100
E00123216,0,100
E00123217,0,100
E00123218,0.8,99.2
E00123219,0,100
E00123220,0.8,99.2
E00123249,1.7,98.3
E00123250,1.6,98.4
E00123251,3.9,96.1
E00123252,2.7,97.3
E00123253,0.8,99.2
E00123254,0.8,99.2
E00123255,4.4,95.6
E00123256,0.8,99.2
E00123258,3,97
E00123261,3.6,96.4
E00123262,1.8,98.2
E00123263,2.8,97.2
E00123264,0.8,99.2
E00123265,0,100
E00123266,5.5,94.5
E00123267,1.9,98.1
E00123268,0.8,99.2
E00123269,1.5,98.5
E00123274,2.5,97.5
E00123276,3.9,96.1
E00123277,0,100
E00123278,2.2,97.8
E00123279,0,100
E00123280,0,100
E00123282,0.8,99.2
E00123283,1.6,98.4
E00123285,0,100
E00123287,4.3,95.7
E00123288,0.9,99.1
E00123291,0,100
E00123292,1.8,98.2
E00123293,0.8,99.2
E00123294,0,100
E00123295,0,100
E00123296,1.5,98.5
E00123297,2.1,97.9
E00123298,0,100
E00123299,0.8,99.2
E00123300,0.8,99.2
E00123301,0,100
E00123302,2.9,97.1
E00123304,0,100
E00123305,0,100
E00123306,1.1,98.9
E00123307,1.2,98.8
E00123308,2.3,97.7
E00123309,1.6,98.4
E00123310,1,99
E00124028,1.6,98.4
E00124032,0.6,99.4
E00124033,0,100
E00124035,0.8,99.2
E00124036,2.2,97.8
E00124087,1.4,98.6
E00124088,0,100
E00124089,0,100
E00124090,0,100
E00124091,1.8,98.2
E00124092,0,100
E00124093,1.3,98.7
E00124094,0.9,99.1
E00124095,1.6,98.4
E00124096,0,100
E00124097,0,100
E00124098,2.2,97.8
E00124223,2.8,97.2
E00124246,0,100
E00124247,2.9,97.1
E00124251,0.9,99.1
E00124259,1,99
E00124260,0,100
E00166768,5.1,94.9
E00166769,1.9,98.1
E00167421,1.6,98.4
E00167422,2.2,97.8
E00167423,0.9,99.1
E00167424,0.9,99.1
E00167425,0.6,99.4
E00167426,1,99
E00167427,1.1,98.9
E00167428,0.8,99.2
E00167429,0,100
E00167430,3.6,96.4
E00167431,1.4,98.6
E00167432,2,98
E00167433,1.6,98.4
E00167435,0,100
E00167436,1.3,98.7
E00167437,2.7,97.3
E00167438,0,100
E00167439,1,99
E00167440,3.9,96.1
E00167441,0,100
E00167442,4.2,95.8
E00167443,0,100
E00167444,0.9,99.1
E00167446,1.6,98.4
E00167447,0,100
E00167448,1.8,98.2
E00167449,3.7,96.3
E00167450,0.8,99.2
E00167451,1.5,98.5
E00167456,1.5,98.5
E00167458,2.2,97.8
E00167459,2.7,97.3
E00167466,0,100
E00167467,2,98
E00167471,0,100
E00167473,1,99
E00167474,1.6,98.4
E00170279,10.6,89.4
E00170281,4.8,95.2
E00170282,3.6,96.4
E00170284,2,98
E00170285,1.8,98.2
E00170287,0,100
E00170289,2.7,97.3
E00170290,4,96
E00170292,3.6,96.4
E00170293,6.9,93.1
E00170295,2.8,97.2
E00170296,1.3,98.7
E00172099,0,100
E00172100,1.7,98.3
E00172101,0,100
E00175280,0,100
E00175281,0,100
E00175282,3,97
E00175283,0,100
E00175284,0,100
E00175285,1,99
E00175286,0,100
E00175287,1,99
E00175288,0.7,99.3
E00175289,0.9,99.1
E00175290,4.7,95.3
E00175291,1.8,98.2
E00175292,0.8,99.2
E00175293,0,100
E00175294,0,100
E00175296,0.6,99.4
E00175297,3.1,96.9
E00175299,0,100
E00175300,1.4,98.6
E00175302,2.8,97.2
E00175303,9.2,90.8
E00175307,2.8,97.2
E00175308,0.7,99.3
E00175309,1.7,98.3
E00175310,2.9,97.1
E00175311,0,100
E00175312,1.3,98.7
E00175313,0,100
E00175314,3.9,96.1
E00176912,2.8,97.2
E00176914,2.2,97.8
E00176922,2.4,97.6
E00176928,0,100
E00176939,1.7,98.3
E00176944,1.6,98.4
E00176955,1.1,98.9
E00176958,0.8,99.2
E00176961,0,100
E00176962,2,98
E00176963,0.6,99.4
E00176967,6.7,93.3
E00176972,1,99
E00176976,1.5,98.5
E00176978,1,99
E00176981,6.1,93.9
E00176982,0.6,99.4
E00176983,2.4,97.6
E00182401,0.7,99.3
E00182417,1,99
E00182421,0,100
E00182423,1.4,98.6
E00182426,0.7,99.3
E00182427,2,98
E00182437,1.6,98.4
E00182438,0,100
E00182440,0,100
E00182444,0.7,99.3
E00182449,0,100
E00182454,0,100
E00182469,1.5,98.5
E00182473,0.9,99.1
E00182483,0,100
E00182485,0,100
E00182500,0,100
E00182512,0.7,99.3
E00182517,1.8,98.2
E00182523,1.9,98.1
E00189615,2.7,97.3
E00189616,0,100
E00189617,4.1,95.9
E00189618,0,100
