geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00001605,65.1,3.1,31.8
E00001607,67.4,1.4,31.2
E00001799,57,5.7,37.4
E00001804,57.8,2.7,39.5
E00001805,60.2,2.9,36.9
E00001813,58.6,5.7,35.6
E00001814,61.3,7.1,31.7
E00001821,89.4,3.3,7.2
E00001822,66.1,4.8,29.1
E00001826,51.4,1.9,46.7
E00001827,63,7.6,29.4
E00001828,74.5,6.4,19.1
E00001831,67.4,2.3,30.3
E00001832,70.7,1.2,28.2
E00001833,58.5,4.7,36.8
E00001834,66.7,3.4,29.9
E00001835,66.2,4.4,29.3
E00001836,60.1,4.1,35.8
E00001837,68.9,3.2,27.9
E00001838,67.7,5.4,26.9
E00001839,61.3,2.9,35.8
E00001840,68.5,4.1,27.5
E00001841,61.2,3.5,35.3
E00001844,64.5,6.9,28.6
E00001847,64.2,3.2,32.6
E00001851,68.7,0.5,30.9
E00001852,63.4,4,32.6
E00001853,64.2,3,32.8
E00001854,57.1,4.6,38.2
E00001855,62.6,2.6,34.8
E00001856,61.3,2.3,36.3
E00001857,64.2,3.3,32.5
E00001858,52.6,4.3,43.1
E00001859,61.7,4.8,33.5
E00001860,52.6,2.9,44.5
E00001861,69.2,6.3,24.4
E00001862,52.7,6.8,40.4
E00001864,58.8,6.1,35.1
E00001865,48,4,48
E00001866,66.1,2.3,31.7
E00001980,55.7,3.5,40.8
E00002108,52.4,4.8,42.8
E00002109,58,5.2,36.7
E00002110,55.8,7.8,36.4
E00002111,71.1,3.9,25
E00002112,50,9.1,40.9
E00002114,59.1,6.5,34.4
E00002115,63.1,5.6,31.4
E00002117,70.4,5,24.6
E00002118,59.8,7.1,33.2
E00002120,63.7,5.8,30.4
E00002121,50.3,7,42.7
E00002123,54.2,4.7,41.1
E00002124,46.6,5.1,48.3
E00002125,59.1,3.2,37.7
E00002126,56.4,6.8,36.8
E00002127,61.6,5,33.5
E00002128,60.4,4,35.6
E00002129,58.5,5.2,36.2
E00002130,60.6,6.2,33.2
E00002131,60.4,4.8,34.8
E00002132,50.8,3.8,45.4
E00002133,56.2,5.8,38
E00002134,54.2,5.2,40.6
E00002135,53.2,6.4,40.4
E00002136,64.1,9.6,26.3
E00002137,58.4,3.5,38.1
E00002138,56.8,6.3,36.9
E00002139,73.7,0.6,25.7
E00002140,61.2,9.1,29.7
E00002141,55,8.4,36.6
E00002142,60,3.9,36.1
E00011695,57.4,4.3,38.3
E00080504,46.1,5.8,48.1
E00080505,66.7,1.9,31.5
E00080506,77.3,2.3,20.5
E00080507,67.6,4.1,28.3
E00080508,55.6,5.6,38.9
E00080509,74.6,6.7,18.7
E00080513,70.1,4.4,25.5
E00080514,59.5,4.2,36.3
E00080515,65.7,5.1,29.2
E00080516,69.1,2.2,28.7
E00080517,58.1,1.9,40.1
E00080519,72.9,3.4,23.7
E00080521,63,3.1,33.9
E00080522,66.3,3.4,30.3
E00080523,60.1,4.3,35.7
E00080524,62.9,3.8,33.2
E00080525,55.1,1.9,43
E00080526,58,3.4,38.5
E00080527,66.7,3.9,29.4
E00080528,52.7,4.9,42.4
E00080529,53.2,5.1,41.8
E00080530,65.1,2.8,32
E00080531,63.4,5.2,31.3
E00080532,57,4.9,38.1
E00080535,59.2,4.8,36
E00080536,56.7,4.3,38.9
E00080537,53.5,4.9,41.7
E00080538,58.9,7.1,34
E00080539,40.2,3,56.8
E00080541,71.8,2.7,25.5
E00080542,73.6,2.2,24.2
E00080543,56.4,5,38.6
E00080544,60.6,2.5,36.9
E00080545,68.7,3.4,27.9
E00080546,65.5,3.5,31
E00080547,60.6,7.5,32
E00080548,73.7,4.8,21.5
E00080549,62.7,5.8,31.5
E00080550,59.5,4.1,36.4
E00080551,60.1,2.5,37.4
E00080552,62.6,5.3,32.1
E00080553,61.7,4.9,33.4
E00080554,67.3,4.5,28.2
E00080555,58.5,2.3,39.2
E00080556,54.9,10.8,34.4
E00080557,57.4,5.1,37.5
E00080558,62.9,6.2,30.9
E00080559,63.3,2.3,34.4
E00080594,74.8,6.4,18.8
E00080596,71.9,2.2,25.9
E00080598,78.9,4.5,16.6
E00080600,70.8,3.5,25.7
E00080601,70.8,4.2,25
E00080602,71,7,22
E00080603,81.5,1.3,17.2
E00080604,67.1,5,27.9
E00080605,65.8,2.3,31.9
E00080607,72.3,3.6,24.1
E00080608,77.9,3.3,18.9
E00080609,71.5,7.6,20.8
E00080610,80.1,3,16.9
E00080650,68.8,4.4,26.8
E00080651,74.4,3.6,22
E00080653,58.6,0.4,41
E00080654,66.9,5,28.2
E00080655,59.6,5.8,34.6
E00080656,61.7,7.1,31.3
E00080657,81,4.8,14.2
E00080658,80.8,4.4,14.8
E00080659,55,7.7,37.3
E00080660,77.6,5.1,17.3
E00080661,63.1,6.1,30.8
E00080662,61.1,6.4,32.5
E00080663,47.4,10.3,42.3
E00080665,67,8.8,24.2
E00080666,73.1,4,22.9
E00080667,64.8,6.3,28.9
E00080668,78.4,2,19.6
E00080669,77.7,2.4,19.9
E00080670,62.9,4.2,32.9
E00080671,73.1,2.7,24.2
E00080672,70.1,3,26.9
E00080673,56.1,4.2,39.7
E00080674,80.3,1.6,18
E00080675,67.2,6.8,26
E00080676,66.9,4.2,28.8
E00080677,64.1,4.1,31.9
E00080679,65.4,2.9,31.7
E00080680,64.2,7.1,28.7
E00080681,70.3,6.9,22.8
E00080682,64.3,5.3,30.4
E00080683,71.4,4.3,24.3
E00080684,66.7,7.6,25.8
E00080685,61.3,4.8,33.8
E00080686,55.4,3.6,40.9
E00080687,60.6,3.6,35.8
E00080688,58.7,3.4,37.9
E00080689,54.9,3.1,42
E00080690,57.6,2.7,39.6
E00080691,60.2,5.6,34.2
E00080692,56.6,3.4,40
E00080693,11.5,2.9,85.6
E00080694,43.1,2,54.8
E00080695,62.1,2.8,35.1
E00080696,60.5,3.4,36.1
E00080697,60.7,4,35.3
E00080698,59,2.1,39
E00080699,56.7,4.5,38.8
E00080700,57.5,5.8,36.7
E00080701,66.9,3.4,29.7
E00080702,58.3,3.3,38.4
E00080703,63.6,4.9,31.5
E00080704,61.4,4.1,34.4
E00080705,64.6,4.6,30.7
E00080706,65.8,5.9,28.3
E00080707,63.9,4.3,31.8
E00080708,66.1,2.5,31.4
E00080709,71.3,3.8,24.9
E00080710,48.2,2.6,49.2
E00080711,61.3,3.8,34.9
E00080712,66.2,5.7,28.1
E00080713,67.1,6.7,26.3
E00080715,52.8,7.3,39.9
E00080716,55.1,1.7,43.2
E00080717,52.1,1.4,46.5
E00080718,62.6,1.6,35.7
E00080719,60.9,4.2,34.9
E00080720,49.1,2.1,48.7
E00080721,53.8,4.3,41.9
E00080722,43,9.3,47.7
E00080723,62.4,0,37.6
E00080724,48.8,3.9,47.3
E00080725,55.8,4.2,39.9
E00080727,68.5,2.4,29.1
E00080728,60.6,4.7,34.7
E00080730,50,0.5,49.5
E00080732,57.5,2.8,39.8
E00080733,63.4,3.4,33.2
E00080734,64.8,3.8,31.4
E00080735,63.4,1.4,35.1
E00080736,43.5,0.8,55.6
E00080737,64,1.1,34.8
E00080738,67.1,2.7,30.1
E00080739,67.2,2,30.9
E00080740,59.6,2.4,38
E00080741,63.8,3.7,32.6
E00080742,66.1,2.4,31.6
E00080743,80.9,1.7,17.4
E00080744,66.3,2.1,31.7
E00080745,44.5,0.5,55
E00080746,65.6,2.8,31.6
E00080747,63.7,4,32.3
E00080748,65.2,2.2,32.6
E00080749,61.5,1.5,37
E00080750,62.2,1.8,36
E00080751,63.2,2.6,34.2
E00080752,56.5,5.5,38
E00080802,73.8,4.4,21.8
E00080803,73.7,3.4,23
E00080805,73.6,3.5,22.9
E00080807,77.1,3.8,19.2
E00080809,74,3,23
E00080810,76.5,4.4,19.1
E00080862,61.1,1.9,37
E00080863,56.7,5.2,38.1
E00080864,55.1,4.9,40
E00080865,69.1,4.4,26.5
E00080866,63.6,3.3,33.1
E00080867,61.4,2.9,35.7
E00080868,57.3,3.1,39.5
E00080869,61.2,2.7,36.1
E00080870,58.1,2.6,39.2
E00080871,62,5.3,32.7
E00080872,54.9,4.6,40.5
E00080873,40.7,1.6,57.7
E00080874,36.6,0.4,63
E00080875,58.4,1.2,40.4
E00080876,47,2.2,50.8
