geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00001605,15.6,53.1,22.7,8.6
E00001607,13.6,45.7,30,10.7
E00001799,30.2,44.4,21.4,4
E00001804,22.2,51.1,21.1,5.6
E00001805,26.7,40.8,25.8,6.7
E00001813,26.8,45.5,22.8,4.9
E00001814,24.1,54.1,19.5,2.3
E00001821,22.4,56.1,20.4,1
E00001822,38.9,39.5,18.5,3.1
E00001826,44.6,33.9,17.9,3.6
E00001827,0,71.1,24.4,4.4
E00001828,21.2,50.5,25.3,3
E00001831,20,49.2,23.8,6.9
E00001832,13.2,40.4,31.6,14.9
E00001833,15.1,50.4,26.1,8.4
E00001834,10.7,48.9,29.2,11.2
E00001835,14.1,61.5,23,1.5
E00001836,21.3,44.5,25,9.1
E00001837,9,41,38.5,11.5
E00001838,15.2,47.6,28.3,9
E00001839,21,49.6,26.1,3.4
E00001840,20.4,48.7,26.5,4.4
E00001841,15.1,45.4,28.9,10.5
E00001844,15.9,47.6,29.4,7.1
E00001847,28,47.3,21.5,3.2
E00001851,22,43,25,10
E00001852,19.8,37.9,29.3,12.9
E00001853,20.6,51.8,21.3,6.4
E00001854,28.2,37.3,27.3,7.3
E00001855,25.2,43.5,27,4.3
E00001856,13.9,49.1,21.3,15.7
E00001857,17.6,46.4,29.6,6.4
E00001858,32.3,51.5,14.6,1.5
E00001859,27.3,49.1,17.3,6.4
E00001860,30.8,45.9,18.8,4.5
E00001861,19.1,53.9,17.4,9.6
E00001862,21.1,51.6,17.2,10.2
E00001864,17.4,37.6,31.2,13.8
E00001865,32,42.4,15.2,10.4
E00001866,32.5,35.9,23.9,7.7
E00001980,27.6,38.1,20.9,13.4
E00002108,28.1,41,24.5,6.5
E00002109,24.4,43.3,27.6,4.7
E00002110,29.5,44.5,15.1,11
E00002111,25.2,43.3,24.4,7.1
E00002112,45.4,43.7,8.4,2.5
E00002114,56.3,36.7,6.3,0.8
E00002115,20.3,45.9,27.1,6.8
E00002117,15.5,53.5,26.1,4.9
E00002118,44.4,45.1,9,1.5
E00002120,21.2,45.3,26.8,6.7
E00002121,33.3,34.8,24.2,7.6
E00002123,54.5,31.4,9.9,4.1
E00002124,29.3,51.2,12.2,7.3
E00002125,27.8,46.1,20,6.1
E00002126,34.5,45.4,14.4,5.7
E00002127,25.8,49.2,16.4,8.6
E00002128,17.1,45,29.7,8.1
E00002129,22,42.3,24.4,11.4
E00002130,44.1,37.9,14.7,3.4
E00002131,23,40.3,28.8,7.9
E00002132,40.5,47.7,9,2.7
E00002133,21.6,36.5,33.8,8.1
E00002134,44,42.9,9.5,3.6
E00002135,31,46.8,19.8,2.4
E00002136,26.3,41.6,27,5.1
E00002137,36.6,38.9,18.3,6.1
E00002138,41.2,38.2,17.6,2.9
E00002139,26.3,48.4,20,5.3
E00002140,24.1,39.1,28.7,8
E00002141,27.8,46.1,20.9,5.2
E00002142,51.2,37.4,10.6,0.8
