areacd,disability_3a-001,disability_3a-002
E00094978,20.6,79.4
E00094979,20.6,79.4
E00094980,12.2,87.8
E00094981,16.1,83.9
E00094982,24.2,75.8
E00094983,17.1,82.9
E00095068,18.7,81.3
E00095069,18.4,81.6
E00095070,18.1,81.9
E00095071,19.3,80.7
E00095072,19.2,80.8
E00095073,17.8,82.2
E00095074,17.7,82.3
E00095075,21,79
E00095076,18.5,81.5
E00095077,27.9,72.1
E00095078,14.7,85.3
E00095079,19.8,80.2
E00095122,18.1,81.9
E00095123,38.6,61.4
E00095124,30.4,69.6
E00095125,18.4,81.6
E00095126,18,82
E00095127,16.8,83.2
E00095128,20,80
E00095129,14.4,85.6
E00095130,12.8,87.2
E00095131,15.9,84.1
E00095132,15.4,84.6
E00095133,22.2,77.8
E00095134,25.6,74.4
E00095135,22.3,77.7
E00095137,23.8,76.2
E00095138,16.1,83.9
E00095139,18,82
E00095140,17.7,82.3
E00095141,15.7,84.3
E00095142,14.8,85.2
E00095143,16.9,83.1
E00095144,15.9,84.1
E00095146,20.9,79.1
E00095147,18.3,81.7
E00095148,13.4,86.6
E00095172,23.9,76.1
E00095173,10.5,89.5
E00095174,15.4,84.6
E00095175,15.2,84.8
E00095176,16.6,83.4
E00095177,13,87
E00095178,12.2,87.8
E00095179,14.5,85.5
E00095180,16.7,83.3
E00095181,19.3,80.7
E00095182,34.6,65.4
E00095183,16.7,83.3
E00095185,12.4,87.6
E00095716,24.3,75.7
E00095717,22,78
E00095718,12.8,87.2
E00095721,37.1,62.9
E00095722,22.8,77.2
E00095723,27.5,72.5
E00095724,13.2,86.8
E00095725,26.3,73.7
E00095726,21,79
E00095727,27.8,72.2
E00095728,16.7,83.3
E00095729,11.8,88.2
E00095730,17.9,82.1
E00095731,15,85
E00095733,17.9,82.1
E00095734,16.9,83.1
E00095735,17.6,82.4
E00095736,10.4,89.6
E00095737,18.7,81.3
E00095738,16.7,83.3
E00095739,23.9,76.1
E00095740,25,75
E00096095,18.7,81.3
E00096096,21.7,78.3
E00096098,17.6,82.4
E00096099,21.1,78.9
E00096100,18.2,81.8
E00096101,25,75
E00096102,19,81
E00096103,28.5,71.5
E00096104,28,72
E00096105,22.9,77.1
E00096106,22,78
E00096107,17,83
E00096108,15.8,84.2
E00096109,13.3,86.7
E00096110,14.6,85.4
E00096111,15.2,84.8
E00096112,17.6,82.4
E00096113,12.7,87.3
E00096114,19.3,80.7
E00096115,16.9,83.1
E00096116,12.2,87.8
E00096117,22.4,77.6
E00096118,16.3,83.7
E00096119,18.9,81.1
E00096120,14.6,85.4
E00096121,26.2,73.8
E00096122,31.9,68.1
E00096123,21.1,78.9
E00096124,20.6,79.4
E00096125,16,84
E00096147,19.9,80.1
E00096148,20.5,79.5
E00096149,18.5,81.5
E00096150,20.9,79.1
E00096151,27.8,72.2
E00096152,13.1,86.9
E00096153,23.8,76.2
E00096154,24.6,75.4
E00096155,15.9,84.1
E00096156,30.5,69.5
E00096157,11.1,88.9
E00096158,20.6,79.4
E00096159,21.1,78.9
E00096161,26.3,73.7
E00096162,14,86
E00096163,16.9,83.1
E00096164,38.7,61.3
E00096165,31.4,68.6
E00096166,24.8,75.2
E00096167,20.1,79.9
E00096250,19.1,80.9
E00096252,21.8,78.2
E00096254,15.8,84.2
E00096255,24.7,75.3
E00096256,21.7,78.3
E00096257,19.4,80.6
E00096258,16.4,83.6
E00096259,21.6,78.4
E00096260,22,78
E00096261,17.4,82.6
E00096262,15.9,84.1
E00096263,22.2,77.8
E00096265,22.7,77.3
E00096266,7.6,92.4
E00096267,24.2,75.8
E00096268,18,82
E00096269,30.4,69.6
E00096270,18.5,81.5
E00096271,22.3,77.7
E00096318,17.2,82.8
E00096319,16.3,83.7
E00096320,18.5,81.5
E00096321,12.1,87.9
E00096322,24.9,75.1
E00096323,18.5,81.5
E00096324,26.1,73.9
E00096325,16.2,83.8
E00096326,23.6,76.4
E00096327,25.4,74.6
E00096328,29.4,70.6
E00096329,17.2,82.8
E00096330,22.1,77.9
E00096331,24.4,75.6
E00096332,23.2,76.8
E00096334,14,86
E00096335,19.1,80.9
E00096336,13.5,86.5
E00096337,20.5,79.5
E00096339,20.6,79.4
E00096340,20.2,79.8
E00096341,16.4,83.6
E00096342,19.9,80.1
E00096344,19.6,80.4
E00096345,19.2,80.8
E00096346,15.9,84.1
E00182749,19.8,80.2
E00182762,13.8,86.2
E00182766,16.2,83.8
E00182775,17.7,82.3
E00182778,18,82
E00182781,12.4,87.6
E00182782,12.6,87.4
E00182785,12.9,87.1
E00182789,15.1,84.9
E00182794,19.9,80.1
E00182798,10.8,89.2
E00182802,14.6,85.4
E00182805,17.9,82.1
E00182813,12,88
E00182815,24.8,75.2
E00182817,16.2,83.8
E00182820,18.9,81.1
E00182824,13.8,86.2
E00182833,26,74
E00182841,16.3,83.7
E00182849,11.6,88.4
E00182851,18.8,81.2
E00182854,12.9,87.1
E00182855,28.9,71.1
