areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00094978,12.1,45.1,4.2,36.7,1.8
E00094979,22,49.6,2.8,22.8,2.8
E00094980,9.2,47.6,4.8,37.4,1
E00094981,10.9,53.2,5.7,28.9,1.2
E00094982,18.4,48.7,4.8,24.6,3.5
E00094983,14.6,42.2,7.3,34.3,1.6
E00095068,14.3,40.2,4.2,38.8,2.4
E00095069,18.7,39.1,4.3,36.1,1.7
E00095070,12.7,39.5,7.3,37.1,3.4
E00095071,7.8,42,7,41.5,1.8
E00095072,15.4,40.7,6.5,32.7,4.7
E00095073,14.2,43.3,4.6,34.6,3.3
E00095074,12.7,41.4,5.9,38.8,1.2
E00095075,22.5,39.3,7.3,26.2,4.7
E00095076,19.2,36.5,9,32.2,3.1
E00095077,19.8,44.2,6.2,28.1,1.7
E00095078,12.6,41,8.1,36,2.2
E00095079,11.7,51.8,5.6,30.1,0.8
E00095122,19.3,49.6,7.1,22.8,1.2
E00095123,24.3,30.6,12.1,29.5,3.5
E00095124,23.2,36.2,4.3,35.7,0.5
E00095125,12.7,36.2,7,41,3.1
E00095126,13.2,41.1,7.3,36.7,1.7
E00095127,11.6,36.8,9.4,41.2,1.1
E00095128,15.4,34,6.2,42.5,1.9
E00095129,15.8,37.2,8,37.8,1.2
E00095130,7.9,40,5.7,41.9,4.5
E00095131,16.8,36.9,3.8,38.9,3.5
E00095132,12.6,36.8,8.4,40.6,1.7
E00095133,16.7,47.5,6.1,27.3,2.5
E00095134,17.1,37.7,9,32.2,4
E00095135,10.7,44.4,5.3,36.5,3.1
E00095137,15.6,43.1,8.3,29.7,3.3
E00095138,15.4,38.6,3.8,42.3,0
E00095139,13.4,54.2,2.8,27.7,1.9
E00095140,11.9,45.4,4.1,35.7,3
E00095141,12.5,45.9,6.3,33.3,2
E00095142,11.4,45.9,5.1,35.7,1.8
E00095143,11.9,48,5.3,30.7,4.1
E00095144,20.6,45.4,8,23.9,2.1
E00095146,16.7,42.3,9.2,28,3.8
E00095147,8.9,45.7,5.1,37.7,2.6
E00095148,8,45.6,5.7,38.3,2.3
E00095172,6.8,29,2.8,57.4,4
E00095173,7.1,35.9,4.3,50.9,1.8
E00095174,10.4,27.5,4.8,55.4,1.9
E00095175,3.5,29.1,5.3,59.9,2.2
E00095176,8.5,39.6,3.8,46.1,2
E00095177,4.7,40.6,3.6,51.1,0
E00095178,7.4,33,1.8,55.4,2.5
E00095179,16.5,31.7,6.8,44.2,0.8
E00095180,11,31.6,3.1,51.8,2.6
E00095181,10.3,36.3,6.2,43.2,4.1
E00095182,25.1,43.1,4.7,24.2,2.8
E00095183,6.6,37.4,5.7,50.2,0
E00095185,17.8,45.2,2.2,33.3,1.5
E00095716,12.6,36,3.6,45,2.7
E00095717,19.2,41.2,4,32.8,2.8
E00095718,9.1,47.6,6.7,34.8,1.8
E00095721,37.7,32.7,9.9,16,3.7
E00095722,17.6,52.8,11.7,15.9,2
E00095723,19.5,37.5,11.7,27.3,3.9
E00095724,14.6,51.5,6.1,24.8,3
E00095725,13.6,39.3,7.9,39.3,0
E00095726,28.3,47.1,8.5,14.8,1.3
E00095727,23.8,38.4,6.1,28.7,3
E00095728,16.3,40.9,5.5,34,3.3
E00095729,16.3,42.1,3.3,33.5,4.8
E00095730,10.6,49.3,3,35.8,1.3
E00095731,12.3,49.4,7.3,28.8,2.2
E00095733,13.5,42.6,4.6,36.5,2.8
E00095734,15.9,42.8,5.5,32.1,3.7
E00095735,22.2,41.4,6.9,28.4,1.1
E00095736,10.4,43.5,4.3,40.3,1.4
E00095737,13.5,35.4,5.2,45.8,0
E00095738,14.6,45.5,4.9,35,0
E00095739,25.5,48.9,6.4,16.6,2.6
E00095740,25.5,43.2,7.1,20.2,4
E00096095,22.6,38.5,8.8,27,3.1
E00096096,22.7,36.4,10.2,24.9,5.8
E00096098,13.4,52.2,5.5,25.9,2.9
E00096099,16.9,46.1,7.6,25.6,3.9
E00096100,15.9,42.5,7.9,32.2,1.4
E00096101,17.6,44.9,8.8,26.4,2.2
E00096102,17.3,44,5.6,31.3,1.9
E00096103,18.1,42.7,6.2,30.4,2.6
E00096104,25.6,35.5,8.9,24.6,5.4
E00096105,17.4,44.8,7.9,28.2,1.7
E00096106,20.5,49.6,4.5,23.8,1.6
E00096107,17.4,38.4,11.6,29.8,2.9
E00096108,12.2,49.3,5.9,32.6,0
E00096109,12.8,46.7,7.5,32.2,0.8
E00096110,15.3,50.5,8,22.3,4
E00096111,18.3,43.7,6.3,30.2,1.6
E00096112,16.3,51,5.2,24.7,2.8
E00096113,12.6,50.9,7.8,25.7,3
E00096114,18.8,42.9,7.9,26.7,3.6
E00096115,16.6,48.3,8.9,23.9,2.3
E00096116,13.9,52.3,6.9,23.6,3.2
E00096117,28.6,39,8.7,20.9,2.8
E00096118,17.5,47,6.7,27.6,1.1
E00096119,15.9,52.2,3.4,27.5,1
E00096120,18.6,42,5.8,29.5,4.1
E00096121,23.6,42.1,9.7,21.5,3.1
E00096122,22.3,40.1,7.6,28.4,1.5
E00096123,13.3,43.6,9.8,28.9,4.4
E00096124,12.3,37.9,9.4,35.3,5.1
E00096125,11.2,46.5,10.4,29.7,2.2
E00096147,12.4,45.5,5.3,36.8,0
E00096148,20.8,43.1,5.6,28.4,2
E00096149,14.5,45.9,5.7,32.5,1.4
E00096150,16.5,36.5,5.4,39,2.5
E00096151,16.9,34.3,6.8,37.9,4.1
E00096152,11.3,34.5,5.4,46.9,1.9
E00096153,18.6,41.6,2.3,33.9,3.6
E00096154,16.6,43.6,6.1,31.7,2
E00096155,8.6,46.1,7.6,34.9,3
E00096156,24.9,37.8,5.2,30.1,2.1
E00096157,8.9,42.4,2.9,43.6,2.3
E00096158,14,45.8,4.3,33.8,2
E00096159,14.6,49,5.2,29.2,2.1
E00096161,13.2,49.2,6,31.5,0
E00096162,10.3,39.3,6.3,42.2,2
E00096163,8.1,47.2,4.3,38.4,2.1
E00096164,26.6,39.3,8.1,22.5,3.5
E00096165,22.9,38,7.8,29,2.4
E00096166,14.9,38.9,7.3,34.2,4.7
E00096167,15.6,49.7,6.1,25.9,2.7
E00096250,22,48.4,6.8,21.7,1.2
E00096252,15.8,39.9,8.8,31.1,4.4
E00096254,12.2,51,6.6,27.9,2.3
E00096255,21.6,46.9,6.2,25.3,0
E00096256,18.3,39.9,6.8,32.2,2.9
E00096257,10.9,46.2,5,37.8,0
E00096258,14.3,42.4,8.5,30.4,4.5
E00096259,18.7,40.7,7.5,28.2,5
E00096260,16.9,40.9,6.7,30.3,5.1
E00096261,12.3,39.7,8.7,35.7,3.6
E00096262,11.6,44.7,5.8,37.4,0.5
E00096263,13.2,45.6,6.6,32.4,2.1
E00096265,14.5,40.1,5.3,38.7,1.4
E00096266,3.9,64.8,4.3,24.9,2.1
E00096267,20.4,47,7,23.9,1.7
E00096268,17.5,45.3,5.6,29.1,2.6
E00096269,27.3,39.9,8.7,21.3,2.7
E00096270,15,49.1,8.2,24.7,3
E00096271,17.7,48.2,8,22.1,4
E00096318,12.4,36.2,6.5,40,4.9
E00096319,17.4,36.5,5,38.2,2.9
E00096320,19.3,42.5,5.7,29.7,2.8
E00096321,13.5,36.3,3,42.7,4.5
E00096322,19.4,48.1,4.9,24.1,3.4
E00096323,13.8,48.5,7.2,28.1,2.4
E00096324,18.8,36.1,8.3,33.3,3.5
E00096325,12.9,45.1,5.7,33,3.4
E00096326,12.6,52.5,8,25.2,1.7
E00096327,16.3,49.3,8.4,25.6,0.4
E00096328,23.5,45.3,8,20.8,2.4
E00096329,11.9,46.9,9.3,30.9,1
E00096330,20.2,43.5,6.1,27.1,3.1
E00096331,20.9,51.6,6.2,19,2.3
E00096332,20.4,38.5,3.5,34.6,3.1
E00096334,15,46.3,6.2,30.5,2.1
E00096335,22.4,50.9,5.3,20.1,1.4
E00096336,10.5,55.4,10.2,21,3
E00096337,15.2,44.7,5.8,30,4.3
E00096339,15.2,46.9,6.2,30,1.7
E00096340,19.8,41,7.9,28.8,2.5
E00096341,12.4,56,5.7,23.2,2.7
E00096342,25.1,43,7.2,23,1.7
E00096344,24.1,48.2,5,20.4,2.3
E00096345,23.6,48.4,3.9,22,2
E00096346,16.2,45.2,6.7,29,2.9
E00182749,16.1,36.6,5.4,39.5,2.4
E00182762,6.7,51.1,3.3,34.4,4.4
E00182766,20.6,36.7,5.2,34.3,3.1
E00182775,11.4,42.6,2.8,41.5,1.7
E00182778,12.4,43.1,7.2,37.3,0
E00182781,11.5,45.1,5.3,35.7,2.5
E00182782,8.9,45.7,3.7,40.3,1.4
E00182785,13.4,46.3,2.4,35.4,2.4
E00182789,4.3,52.8,1.9,38.5,2.5
E00182794,18.6,54.8,5,19.6,2
E00182798,7.6,48,3.4,37.8,3.2
E00182802,12.1,47,3.5,35.4,2
E00182805,14,55.5,6.7,21,2.7
E00182813,4.6,49.3,3.9,40.4,1.8
E00182815,10.4,44,5.2,36.6,3.7
E00182817,9.2,36.2,5,48.5,1.1
E00182820,7.3,53.7,5.7,33.3,0
E00182824,19.7,50,6.6,23,0.8
E00182833,17.6,58.8,7.5,14.5,1.6
E00182841,3.3,58.7,3.3,34.8,0
E00182849,10.3,45,9.5,33.1,2.1
E00182851,21.1,43,4.9,28.9,2.2
E00182854,9.2,52,0,38.8,0
E00182855,15.2,45.5,5.1,32.3,2
