areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00094978,5.7,18.3,32,44
E00094979,5.4,36.9,43.1,14.6
E00094980,2.6,24.7,39.5,33.2
E00094981,7.5,43.9,33.8,14.9
E00094982,10.6,33.3,49.6,6.5
E00094983,2.6,18.8,43.5,35.1
E00095068,3.9,35.3,42.5,18.3
E00095069,0.9,25.6,46.2,27.4
E00095070,1.2,15.9,35.4,47.6
E00095071,1.9,16,54.9,27.2
E00095072,11.3,19.9,40.7,28.1
E00095073,5.7,17.7,43.5,33
E00095074,3.3,17.6,40.5,38.6
E00095075,4.3,25.8,38.7,31.3
E00095076,2.5,23,42.6,32
E00095077,8.5,38.8,41.9,10.9
E00095078,9.9,17.7,32.6,39.8
E00095079,7.2,40.5,35.4,16.9
E00095122,5.2,25.4,56,13.4
E00095123,14.7,56.9,16.4,12.1
E00095124,29.8,49,11.5,9.6
E00095125,10.1,24,29.5,36.4
E00095126,3.2,23.1,40.7,32.9
E00095127,1.4,21,37.7,39.9
E00095128,3.9,21.7,39.5,34.9
E00095129,1.3,11.8,51,35.9
E00095130,1.6,18.9,41.7,37.8
E00095131,6.1,14.3,30.6,49
E00095132,5.8,31.4,39.7,23.1
E00095133,16,42.9,26.1,15.1
E00095134,9.2,42,31.9,16.8
E00095135,2.2,27.5,42.1,28.1
E00095137,6.5,20.2,37.9,35.5
E00095138,6.6,16.1,33.6,43.8
E00095139,4.1,31.8,50,14.1
E00095140,8.5,23.9,43.7,23.9
E00095141,4.7,19.6,45.9,29.7
E00095142,9.9,25.3,48.9,15.9
E00095143,1.5,17.5,62,19
E00095144,5.7,16.4,65.6,12.3
E00095146,3.2,34.6,43.6,18.6
E00095147,1.8,20.5,54.2,23.5
E00095148,18.5,10.4,38.5,32.6
E00095172,4.3,26.1,38,31.5
E00095173,2.2,27.9,34.6,35.3
E00095174,3.7,24.6,38.8,32.8
E00095175,5.5,22,44.1,28.3
E00095176,13.7,26.1,26.8,33.3
E00095177,8.5,21.1,40.8,29.6
E00095178,5.1,16.1,36.5,42.3
E00095179,3,19.3,47.4,30.4
E00095180,12.3,36.2,30.8,20.8
E00095181,3.4,34.5,51.7,10.3
E00095182,36.7,23.7,36.7,2.9
E00095183,7.8,13.7,28.4,50
E00095185,16.7,13.3,30,40
E00095716,1.8,19.3,33.3,45.6
E00095717,3.3,17.6,46.2,33
E00095718,0,17.6,45.9,36.5
E00095721,38.3,26.2,29,6.5
E00095722,3.1,18.1,61.3,17.5
E00095723,6.8,19.2,60.3,13.7
E00095724,8,27.4,48.9,15.6
E00095725,17.9,28.6,29.8,23.8
E00095726,0.9,26.5,67.5,5.1
E00095727,10.3,37.9,42.5,9.2
E00095728,5,20.1,43.6,31.3
E00095729,3.1,17.7,53.1,26
E00095730,0.6,19.5,75.3,4.5
E00095731,0.6,24,64.3,11
E00095733,3.1,24.6,30,42.3
E00095734,4.6,19.1,49.6,26.7
E00095735,2.8,31.9,41.1,24.1
E00095736,6.5,22.5,29.7,41.3
E00095737,5.7,26.4,20.8,47.2
E00095738,5.9,17.6,26.5,50
E00095739,0,48.4,49.2,2.4
E00095740,0.6,43.1,44.8,11.6
E00096095,2.6,17.5,46.5,33.3
E00096096,4.9,13.9,49.2,32
E00096098,16.6,15.9,30.5,37.1
E00096099,32.2,27.2,20,20.6
E00096100,7.8,36.5,35.7,20
E00096101,38.1,23,21.4,17.5
E00096102,51.5,25.5,13.3,9.7
E00096103,43.1,28.5,12.2,16.3
E00096104,2.7,42.7,40,14.5
E00096105,32.6,19.4,25.7,22.2
E00096106,15.5,31.8,43.4,9.3
E00096107,1.6,18.4,52.8,27.2
E00096108,1.3,20.8,46.3,31.5
E00096109,0.6,12.4,40.6,46.5
E00096110,7.5,6.2,61,25.3
E00096111,16.1,37.2,39.4,7.3
E00096112,2.2,62.7,29.1,6
E00096113,3.3,28.7,63.1,4.9
E00096114,3.5,43.3,37.4,15.8
E00096115,2.1,55.3,37.6,5
E00096116,0.9,46.4,51.8,0.9
E00096117,35.2,30.1,24.5,10.2
E00096118,13.8,22.5,41.3,22.5
E00096119,13.2,43.9,35.1,7.9
E00096120,8.6,22.5,51.7,17.2
E00096121,5.5,51.8,35.5,7.3
E00096122,43.8,31.4,23.1,1.7
E00096123,1.6,39.4,48,11
E00096124,1.6,18.4,56,24
E00096125,2.9,36.5,36.5,24.1
E00096147,1.8,27.3,41.8,29.1
E00096148,27.6,28.4,33.6,10.3
E00096149,14.1,27.6,32.2,26.1
E00096150,26.2,46.1,17.3,10.5
E00096151,22,49.2,19.9,8.9
E00096152,7.4,29.1,37.9,25.6
E00096153,35.3,34.5,19.3,10.9
E00096154,40.3,32.8,13.4,13.4
E00096155,30.7,21.3,20,28
E00096156,52.6,30.2,4.3,12.9
E00096157,7.7,25.4,39.2,27.6
E00096158,23.4,22.8,29.9,23.9
E00096159,16.3,25.2,43.7,14.8
E00096161,41.8,23,17,18.2
E00096162,15.6,36.5,24.5,23.4
E00096163,34.5,19,21.1,25.4
E00096164,46.6,22.7,18.2,12.5
E00096165,33.9,36.3,18.8,11
E00096166,6.5,17.9,22,53.6
E00096167,13.3,41.1,24.4,21.1
E00096250,10.5,22.1,45.9,21.5
E00096252,27.8,32.3,30.1,9.8
E00096254,5,29.4,33.8,31.9
E00096255,22.1,39.8,32.7,5.3
E00096256,11,38.4,26.7,24
E00096257,17.9,33.9,23.2,25
E00096258,3.5,27.4,42.5,26.5
E00096259,10.5,27.1,43.6,18.8
E00096260,12.6,37,43.7,6.7
E00096261,8.7,34.8,30.4,26.1
E00096262,20,18.2,40,21.8
E00096263,6.3,29.2,50,14.6
E00096265,11.6,28.1,37.7,22.6
E00096266,0,22.3,53.6,24.1
E00096267,21.8,32.8,38.7,6.7
E00096268,6.9,19,33.6,40.5
E00096269,25.5,30.2,35.8,8.5
E00096270,24.5,28.5,32.5,14.6
E00096271,14.5,35.9,32.8,16.8
E00096318,6.3,15.8,36.8,41.1
E00096319,4.1,21.1,34.1,40.7
E00096320,14.7,25.7,36.7,22.9
E00096321,0,16.8,36.8,46.4
E00096322,23.9,25,35.2,15.9
E00096323,0,20.4,51.2,28.4
E00096324,21.7,40.4,27.1,10.8
E00096325,3.7,14.9,52.2,29.1
E00096326,10.6,42.4,31.1,15.9
E00096327,11.4,40.9,34.8,12.9
E00096328,12.7,26.8,48.6,12
E00096329,0,21.3,42.7,36
E00096330,9.3,34.4,32.6,23.8
E00096331,5.3,50.4,33.1,11.3
E00096332,8.8,18.4,31.2,41.6
E00096334,6.1,28,35.4,30.5
E00096335,5.7,23.7,54.5,16.1
E00096336,0,51.2,40.7,8
E00096337,7.1,26.3,38.9,27.8
E00096339,4.3,27,42.6,26.2
E00096340,4.3,28.1,48.2,19.4
E00096341,6.4,21.4,53.6,18.6
E00096342,8.1,28.5,48.8,14.6
E00096344,1.4,21.8,59.2,17.6
