areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00094978,11.4,18.2,70.5
E00094979,0.7,31.3,67.9
E00094980,7.3,17.8,74.9
E00094981,0.9,28.4,70.7
E00094982,4.1,28.5,67.5
E00094983,7.2,17,75.8
E00095068,5.7,31.8,62.4
E00095069,1.7,23.1,75.2
E00095070,13.9,8.9,77.2
E00095071,4.7,23.7,71.6
E00095072,6.4,27,66.5
E00095073,10.5,19.6,69.9
E00095074,17.2,23.6,59.2
E00095075,8.6,22.7,68.7
E00095076,6.7,29.2,64.2
E00095077,3.1,35.7,61.2
E00095078,11.4,17.9,70.7
E00095079,4.6,26.7,68.7
E00095122,6.5,26.1,67.4
E00095123,2.8,53.2,44
E00095124,3.8,50,46.2
E00095125,5.3,34.4,60.3
E00095126,5.5,21.1,73.4
E00095127,7.7,26.1,66.2
E00095128,7,26.6,66.4
E00095129,7.3,16.6,76.2
E00095130,10.2,18.1,71.7
E00095131,13.2,18.8,68.1
E00095132,6.6,27.9,65.6
E00095133,6.8,40.2,53
E00095134,8.3,41.7,50
E00095135,7.2,26.5,66.3
E00095137,10.4,23.2,66.4
E00095138,10.9,21.9,67.2
E00095139,2.3,24,73.7
E00095140,4.3,28.6,67.1
E00095141,6.1,23.6,70.3
E00095142,4.4,34.4,61.2
E00095143,3.6,29.9,66.4
E00095144,6.5,23.6,69.9
E00095146,4.5,31.2,64.3
E00095147,3.6,26.3,70.1
E00095148,3,29.5,67.4
E00095172,8.7,38,53.3
E00095173,6.6,27,66.4
E00095174,3,23.9,73.1
E00095175,4,29.4,66.7
E00095176,9.8,35.9,54.2
E00095177,2.1,27.3,70.6
E00095178,10.9,24.1,65
E00095179,3.6,30.7,65.7
E00095180,2.4,35.4,62.2
E00095181,6.8,38.6,54.5
E00095182,2.9,51.4,45.7
E00095183,8.9,19.8,71.3
E00095185,6.7,20,73.3
E00095716,5.5,29.1,65.5
E00095717,6.5,26.1,67.4
E00095718,6.7,25.3,68
E00095721,1.8,62.7,35.5
E00095722,5.6,23.5,71
E00095723,7,45.1,47.9
E00095724,9.2,22.5,68.3
E00095725,3.6,36.9,59.5
E00095726,4.3,24.3,71.3
E00095727,7.8,27.8,64.4
E00095728,12.1,22,65.9
E00095729,15.3,21.4,63.3
E00095730,3.2,12.3,84.5
E00095731,3.9,12.9,83.2
E00095733,11.5,22.1,66.4
E00095734,7.8,22.5,69.8
E00095735,3.5,28,68.5
E00095736,5.6,23.9,70.4
E00095737,8,28,64
E00095738,2.9,34.3,62.9
E00095739,5,22.3,72.7
E00095740,9.5,36.3,54.2
E00096095,3.5,26.3,70.2
E00096096,4.9,33.6,61.5
E00096098,6.6,25.8,67.5
E00096099,10.8,41.6,47.6
E00096100,7.1,34.8,58
E00096101,8.5,42.3,49.2
E00096102,7.1,55.3,37.6
E00096103,14.8,48.4,36.9
E00096104,5.5,38.5,56
E00096105,9,45.8,45.1
E00096106,10.2,35.4,54.3
E00096107,3.9,25,71.1
E00096108,4.6,17.8,77.6
E00096109,5.3,12.9,81.8
E00096110,7.6,19.3,73.1
E00096111,4.5,31.8,63.6
E00096112,6.8,20.3,72.9
E00096113,2.5,22.1,75.4
E00096114,8.7,24.4,66.9
E00096115,6.3,21.8,71.8
E00096116,10.6,15.9,73.5
E00096117,8.3,44.6,47.2
E00096118,4.4,32.6,63
E00096119,2.6,31.9,65.5
E00096120,9.7,30.6,59.7
E00096121,4.5,26.1,69.4
E00096122,4.1,50.4,45.5
E00096123,8.7,33.1,58.3
E00096124,5.6,31,63.5
E00096125,7.4,29.4,63.2
E00096147,2.7,31.8,65.5
E00096148,2.6,40.2,57.3
E00096149,6.5,28.1,65.3
E00096150,7.9,45.5,46.6
E00096151,6.9,37.2,55.9
E00096152,5.4,26.3,68.3
E00096153,7,45.2,47.8
E00096154,7.2,44.5,48.3
E00096155,11.8,41.4,46.7
E00096156,7.9,58.8,33.3
E00096157,6.1,28.7,65.2
E00096158,12.1,39.6,48.4
E00096159,12.9,32.4,54.7
E00096161,17.3,41.4,41.4
E00096162,6.2,34.2,59.6
E00096163,9.5,43.3,47.2
E00096164,8.8,56,35.2
E00096165,8.2,48,43.9
E00096166,7.2,19.3,73.5
E00096167,0,41.6,58.4
E00096250,7,27.5,65.5
E00096252,1.5,37.7,60.8
E00096254,8.6,17.9,73.5
E00096255,3.6,33.9,62.5
E00096256,9,30.3,60.7
E00096257,13.6,27.1,59.3
E00096258,9.7,26.5,63.7
E00096259,6.7,35.8,57.5
E00096260,7.1,33.6,59.3
E00096261,3.5,32.4,64.1
