areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00094978,18.5,41.6,18.5,21.4
E00094979,31.8,36.4,12.1,19.7
E00094980,18.4,35.8,19.5,26.3
E00094981,28.5,37.3,20.6,13.6
E00094982,28.7,40.2,16.4,14.8
E00094983,16.8,43.2,14.8,25.2
E00095068,31.2,39,13.6,16.2
E00095069,23.1,47.9,10.3,18.8
E00095070,8.4,50.6,22.9,18.1
E00095071,23.9,43.2,15.5,17.4
E00095072,27,33,18.5,21.5
E00095073,19.6,36.4,17.2,26.8
E00095074,24.5,39.1,16.6,19.9
E00095075,23,41.6,13,22.4
E00095076,29,34.7,15.3,21
E00095077,36.2,31.5,15.7,16.5
E00095078,18.1,40.1,17,24.7
E00095079,26.6,40.6,15.1,17.7
E00095122,25.6,34.6,22.6,17.3
E00095123,51.8,34.2,7.9,6.1
E00095124,49.5,40,6.7,3.8
E00095125,35.4,40.9,10.2,13.4
E00095126,20.7,42.7,18.3,18.3
E00095127,26.8,34.8,10.1,28.3
E00095128,27.9,38,14.7,19.4
E00095129,17.8,42.1,17.1,23
E00095130,19,42.9,15.9,22.2
E00095131,18.9,38.5,16.2,26.4
E00095132,27.3,36.4,20.7,15.7
E00095133,40.2,39.3,12,8.5
E00095134,42.4,34.7,14.4,8.5
E00095135,26.5,37.6,14.4,21.5
E00095137,24,43.2,13.6,19.2
E00095138,22.5,37,12.3,28.3
E00095139,24.3,34.7,15,26
E00095140,28.4,32.6,18.4,20.6
E00095141,24.5,33.8,17.9,23.8
E00095142,34.6,29.1,18.7,17.6
E00095143,29.9,40.1,15.3,14.6
E00095144,21.8,35.3,18.5,24.4
E00095146,31.4,48.1,9,11.5
E00095147,27.1,43.4,12.7,16.9
E00095148,29.1,35.1,16.4,19.4
E00095172,38.5,31.9,15.4,14.3
E00095173,26.8,26.8,17.4,29
E00095174,23.9,41,11.2,23.9
E00095175,29.4,43.7,16.7,10.3
E00095176,36.4,31.8,13.6,18.2
E00095177,26.8,42.3,12,19
E00095178,23.9,39.1,13,23.9
E00095179,31.1,37,12.6,19.3
E00095180,34.4,37.5,8.6,19.5
E00095181,37.9,44.8,12.6,4.6
E00095182,51.4,27.5,10.1,10.9
E00095183,18.6,39.2,14.7,27.5
E00095185,20,38.3,11.7,30
E00095716,29.1,49.1,12.7,9.1
E00095717,25.3,48.4,9.9,16.5
E00095718,25.3,46.7,12,16
E00095721,62.7,23.6,8.2,5.5
E00095722,23,33.5,16.8,26.7
E00095723,46.4,29,11.6,13
E00095724,22.5,35.6,20.8,21.2
E00095725,36.9,52.4,4.8,6
E00095726,23.9,40.2,17.9,17.9
E00095727,27.9,47.7,10.5,14
E00095728,21.8,42.5,10.6,25.1
E00095729,20.4,40.9,17.2,21.5
E00095730,12.1,29.9,26.8,31.2
E00095731,13.1,30.7,24.2,32
E00095733,22.1,37.4,16,24.4
E00095734,22.1,41.2,16.8,19.8
E00095735,28.2,41.5,14.1,16.2
E00095736,22.9,35,17.9,24.3
E00095737,26.9,44.2,21.2,7.7
E00095738,34.8,43.5,11.6,10.1
E00095739,22.3,34.7,20.7,22.3
E00095740,36.1,41.1,13.9,8.9
E00096095,25.9,52.6,6.9,14.7
E00096096,33.3,43.9,8.1,14.6
E00096098,26,31.5,19.2,23.3
E00096099,41.1,31.1,9.4,18.3
E00096100,34.2,40.4,14.9,10.5
E00096101,43.2,28.8,10.4,17.6
E00096102,55,23,10.5,11.5
E00096103,48.4,31.1,8.2,12.3
E00096104,37.8,38.7,15.3,8.1
E00096105,45.8,29.2,15.3,9.7
E00096106,34.9,27.1,19.4,18.6
E00096107,25,50.8,8.9,15.3
E00096108,18.4,40.8,17,23.8
E00096109,12.7,42.2,18.5,26.6
E00096110,20.5,34.9,16.4,28.1
E00096111,32.1,40.3,14.2,13.4
E00096112,20.1,38.8,20.9,20.1
E00096113,22.1,30.3,25.4,22.1
E00096114,24.6,43.9,18.1,13.5
E00096115,22,33.3,27,17.7
E00096116,15.9,31,26.5,26.5
E00096117,44.3,26.8,16,12.9
E00096118,32.4,26.5,16.9,24.3
E00096119,32.5,39.5,14,14
E00096120,30.1,29.4,20.9,19.6
E00096121,26.6,38.5,16.5,18.3
E00096122,49.2,25.4,14.3,11.1
E00096123,32.8,35.2,14.1,18
E00096124,30.7,38.6,18.9,11.8
E00096125,29,39.1,11.6,20.3
E00096147,31.8,42.7,8.2,17.3
E00096148,40.9,32.2,11.3,15.7
E00096149,28.4,36,20.8,14.7
E00096150,45.1,36.3,10.9,7.8
E00096151,37.8,38.3,19.2,4.7
E00096152,26.7,48,11.9,13.4
E00096153,46.2,36.8,11.1,6
E00096154,46,31.2,10.4,12.4
E00096155,41.7,27.8,11.9,18.5
E00096156,58.8,25.4,3.5,12.3
E00096157,28.7,32,16,23.2
E00096158,39.1,21.7,22.8,16.3
E00096159,32.6,32.6,12.6,22.2
E00096161,41.8,29.1,16.4,12.7
E00096162,34.2,40.9,14,10.9
E00096163,43.1,28.4,13.8,14.7
E00096164,56.7,28.9,11.1,3.3
E00096165,47.5,34.8,10.2,7.4
E00096166,19.2,52.1,15.6,13.2
E00096167,41.6,31.5,18,9
E00096250,27.3,40.7,14,18
E00096252,37,38.5,15.6,8.9
E00096254,18,41,14.3,26.7
E00096255,34.2,35.1,13.5,17.1
E00096256,30.1,36.3,21.2,12.3
E00096257,29.8,36.8,14,19.3
E00096258,26.8,48.2,12.5,12.5
E00096259,36.1,35.3,15.8,12.8
E00096260,34.1,35.5,12.3,18.1
E00096261,32.6,46.4,11.6,9.4
E00096262,42.7,27.3,10.9,19.1
E00096263,22.9,41.7,12.5,22.9
E00096265,37.7,36.3,13.7,12.3
E00096266,8.3,24.8,22,45
E00096267,28.6,39.5,16.8,15.1
E00096268,23.9,36.8,12,27.4
E00096269,43.4,24.5,14.2,17.9
E00096270,36.2,35.6,18.1,10.1
E00096271,35.9,39.7,11.5,13
E00096318,33,45.7,5.3,16
E00096319,32.8,32.8,12.6,21.8
E00096320,29.7,44.1,12.6,13.5
E00096321,18.9,41.7,16.7,22.7
E00096322,34.1,33.5,11.9,20.5
E00096323,22.7,33.1,17.2,27
E00096324,35.5,50,9.6,4.8
E00096325,30.6,38.8,13.4,17.2
E00096326,40,31.1,14.8,14.1
E00096327,29.2,36.2,15.4,19.2
E00096328,23.4,29.7,20,26.9
