geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00094642,15.2,46,8.4,24.4,6
E00094643,16.1,50,9.6,24.3,0
E00094644,33,44.5,6.6,13.7,2.2
E00094645,30.8,42,7.1,17.9,2.2
E00094646,14,54.3,9.8,20,1.9
E00094647,15.9,45,8.8,27.5,2.8
E00094648,16.5,53.6,6.3,20.5,3.1
E00094650,23.5,42.4,7.2,22.7,4.2
E00094651,22.8,35.1,7.9,32.5,1.7
E00094652,12.4,38.5,4.3,40.4,4.3
E00094653,27,41.7,8.1,21.2,1.9
E00094655,14.8,45.3,5.3,31.7,2.9
E00094656,15.7,48.6,9.2,24.7,1.8
E00094657,21.4,49.8,6.6,19.7,2.6
E00094658,16.2,46.4,9.1,23,5.3
E00094660,9.9,43.2,5.1,37.7,4.1
E00094661,11.4,42.8,5.6,35.9,4.2
E00094663,13.6,43,7,34.6,1.7
E00094665,33.8,29.8,10.6,21.9,4
E00094666,24.9,36.1,10.8,25.2,3
E00094667,14.7,36.1,7.4,40.1,1.7
E00094670,8.3,34.8,6.4,49.2,1.1
E00094674,17.7,35.9,8.1,33.1,5.2
E00094676,14.7,47.3,6.4,30,1.7
E00094677,18.1,42.7,3.1,32.8,3.4
E00094679,12.1,40.8,4.8,40.5,1.7
E00094680,8.7,36.7,3.1,49.1,2.4
E00094681,11,37.1,5.5,44,2.4
E00094682,10.4,38.1,5.3,43.9,2.3
E00094683,9,32.3,4,52.2,2.5
E00094684,15.9,38.6,2.3,40,3.2
E00094685,12.8,38.3,7.1,38.3,3.4
E00094686,24.5,41.9,9.7,21,2.9
E00094687,23.5,45.8,7.2,19.4,4.1
E00094688,17.9,46.6,8.2,25.1,2.2
E00094689,16.5,47.8,7,25.9,2.8
E00094690,11.7,45.8,9.9,30.4,2.2
E00094691,14.6,51.7,6.4,25.3,2
E00094692,17.9,44,7.5,30.2,0.4
E00094693,19,43.3,8.2,26.7,2.8
E00094694,15.3,43.9,11.6,24.9,4.2
E00094695,15.8,40.2,8.6,29.2,6.2
E00094696,14.4,48.2,7.7,27.6,2.1
E00094697,23.6,42,7.3,23.6,3.5
E00094698,16,46.5,8.2,28,1.3
E00094699,10.6,45,5.8,37,1.6
E00094700,13.4,45.7,5.8,32.3,2.7
E00094701,18.3,43.8,5.4,31.3,1.3
E00094702,16.6,43.6,7.4,29.4,3.1
E00094703,28.8,31.6,11.6,24.2,3.7
E00094704,14.8,37.6,10.1,33.6,4
E00094705,18.9,41.9,4.1,35.1,0
E00094706,19.3,51.5,5.5,20.4,3.3
E00094707,15.6,40.5,7.4,31.9,4.6
E00094708,16.4,46.1,6.6,26.3,4.6
E00094709,27,40.6,8.3,21.3,2.9
E00094711,22.6,46.4,8.3,18.9,3.8
E00094712,22,39.5,8.5,27.5,2.5
E00094713,14,45.3,7.5,31.8,1.4
E00094714,11,38.3,9.2,38.3,3.2
E00094715,13.5,39.1,5,40.3,2.1
E00094716,16.1,43.9,6.9,29.8,3.3
E00094717,6.9,41.3,5.2,45.5,1
E00094719,13.9,38.6,6,40.2,1.2
E00094720,7.6,32.4,7.1,52.9,0
