geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00094642,97,1.5,0,1.5
E00094643,92.7,1.6,0,5.6
E00094644,99.1,0.9,0,0
E00094645,98.2,0,0,1.8
E00094646,95.6,1.5,2.2,0.7
E00094647,92.8,0,0.6,6.6
E00094648,99.1,0,0,0.9
E00094650,94.8,2,1.3,2
E00094651,98.6,0,0,1.4
E00094652,96.2,2.6,0,1.3
E00094653,96.6,3.4,0,0
E00094655,98.1,1.4,0,0.5
E00094656,96.2,1.4,1.4,1
E00094657,87.1,0,3.2,9.7
E00094658,97.1,1.4,0,1.4
E00094660,100,0,0,0
E00094661,99.4,0,0.6,0
E00094663,98.6,1.4,0,0
E00094665,98.8,1.2,0,0
E00094666,100,0,0,0
E00094667,99.4,0,0,0.6
E00094670,99.2,0,0,0.8
E00094674,98.4,0.8,0,0.8
E00094676,99.1,0.5,0.5,0
E00094677,99,1,0,0
E00094679,99.3,0,0,0.7
E00094680,97.4,2.6,0,0
E00094681,99.3,0.7,0,0
E00094682,98.7,1.3,0,0
E00094683,97,2.4,0,0.6
E00094684,93,6.3,0,0.6
E00094685,99.3,0,0,0.7
E00094686,100,0,0,0
E00094687,99.6,0.4,0,0
E00094688,100,0,0,0
E00094689,98.6,1.4,0,0
E00094690,98.4,1.6,0,0
E00094691,98.5,1.5,0,0
E00094692,100,0,0,0
E00094693,99.5,0.5,0,0
E00094694,99,1,0,0
E00094695,100,0,0,0
E00094696,98.9,0.6,0,0.6
E00094697,99.4,0.6,0,0
E00094698,98.2,1.8,0,0
E00094699,99.4,0.6,0,0
E00094700,99.3,0.7,0,0
E00094701,99.1,0.9,0,0
E00094702,95.2,3.6,1.2,0
E00094703,100,0,0,0
E00094704,98.7,1.3,0,0
E00094705,98.7,0,0,1.3
E00094706,99.3,0,0,0.7
E00094707,98.7,0.6,0,0.6
E00094708,97.9,1,0,1
E00094709,98.9,1.1,0,0
E00094711,100,0,0,0
E00094712,100,0,0,0
E00094713,99.1,0,0,0.9
E00094714,99.5,0.5,0,0
E00094715,99.4,0,0,0.6
E00094716,100,0,0,0
E00094717,100,0,0,0
E00094719,100,0,0,0
E00094720,97.6,0,0,2.4
E00094721,98.6,1.4,0,0
E00094722,100,0,0,0
E00094723,97.6,2.4,0,0
E00094724,99.2,0,0,0.8
E00094725,99.1,0.9,0,0
E00094726,98.9,0.6,0,0.6
E00094727,97.9,0,2.1,0
E00094728,98.4,1.6,0,0
E00094729,100,0,0,0
E00094730,98.6,1.4,0,0
E00094731,98,0,0,2
E00094732,97.8,0.7,0.7,0.7
E00094733,98,1.3,0,0.7
E00094734,96.9,3.1,0,0
E00094735,97,2.2,0,0.7
E00094736,96.5,2.1,0.7,0.7
E00094737,98.6,1,0,0.5
E00094738,98,0,2,0
E00094739,96.6,2.1,0,1.4
E00094740,97.9,1.2,0,0.8
E00094741,98.3,0,0,1.7
E00094742,93.4,2.2,0.7,3.7
E00094743,98.3,1.7,0,0
E00094744,97.7,0.8,1.5,0
E00094745,98.5,0,0.8,0.8
E00094746,97.1,0.8,1.3,0.8
E00094748,100,0,0,0
E00094749,97,0.8,0,2.3
E00094750,96.7,0.8,0,2.5
E00094751,98.4,1.1,0,0.5
E00094752,99.1,0.9,0,0
E00094753,96.8,1.3,0,1.9
E00094754,99.3,0.7,0,0
E00094755,98.1,1.3,0,0.6
E00094756,100,0,0,0
E00094757,96.9,1.6,1.6,0
E00094758,95.9,1,0,3.1
E00094759,99.5,0.5,0,0
E00094760,98.8,0.6,0,0.6
E00094761,98.6,1.4,0,0
E00094762,98,0.7,0.7,0.7
E00094763,98.7,1.3,0,0
E00094764,97.2,2.1,0,0.7
E00094765,97.1,1,0,1.9
E00094766,99.3,0,0,0.7
E00094767,96.4,2.9,0,0.7
E00094768,99.1,0.9,0,0
E00094769,98.2,0.9,0,0.9
E00094770,100,0,0,0
E00094771,100,0,0,0
E00094772,95.2,1.9,0,2.9
E00094773,97.3,1.8,0.9,0
E00094774,98.3,0.9,0,0.9
E00094775,98.4,0.8,0,0.8
E00094777,99.2,0.8,0,0
E00094778,97.5,0,1.7,0.8
E00094779,97.7,2.3,0,0
E00094780,100,0,0,0
E00094781,97.2,2.8,0,0
E00094782,98,1.3,0,0.7
E00094783,98,0,0,2
E00094784,99.2,0,0,0.8
E00094785,98.7,1.3,0,0
E00094786,99.3,0.7,0,0
E00094787,100,0,0,0
E00094788,98.5,0.7,0,0.7
E00094789,97.7,1.6,0.8,0
E00094790,99.3,0.7,0,0
E00094791,98.6,1.4,0,0
E00094792,98.3,1.7,0,0
E00094793,99.5,0.5,0,0
E00094794,100,0,0,0
E00094795,100,0,0,0
E00094796,100,0,0,0
E00094797,99.4,0.6,0,0
E00094798,100,0,0,0
E00094799,99.4,0.6,0,0
E00094800,99.3,0,0,0.7
