geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00094642,28,38.5,15.4,18.2
E00094643,25.6,39.2,11.2,24
E00094644,20.8,40.3,10.4,28.6
E00094645,32.4,29.4,15.7,22.5
E00094646,31.1,35.2,13.8,19.9
E00094647,35.8,38.2,10.6,15.4
E00094648,26.8,28.9,21.1,23.2
E00094650,29.3,33.7,19.6,17.4
E00094651,18.9,37,26.8,17.3
E00094652,8.2,22.4,52.9,16.5
E00094653,26.4,36.4,17.8,19.4
E00094655,25.5,38.2,15.9,20.5
E00094656,23.1,38.2,17.5,21.2
E00094657,34.5,31.7,15.5,18.3
E00094658,27.6,40.7,16.3,15.4
E00094660,22.7,29.4,22.7,25.2
E00094661,15.5,29.7,32.4,22.3
E00094663,20.8,28.9,34,16.4
E00094665,8.2,38.8,28.6,24.5
E00094666,14.7,38.5,24.8,22
E00094667,16.8,32.9,29.8,20.5
E00094670,11.9,23.7,51.9,12.6
E00094674,14.8,32.8,32,20.5
E00094676,19.1,32.4,28.6,19.9
E00094677,24.3,28.9,30.9,15.8
E00094679,15.1,36.3,29.5,19.2
E00094680,16.9,28.2,39.5,15.3
E00094681,14,29.3,43.3,13.3
E00094682,10.3,37.1,40.2,12.4
E00094683,4.8,32.9,49.3,13
E00094684,13.1,27.7,46.1,13.1
E00094685,12.4,41.1,29.5,17.1
E00094686,30.3,33.1,16.6,20
E00094687,38.8,28.2,14.1,18.9
E00094688,26,27.7,23.7,22.5
E00094689,14.5,29.5,36.4,19.7
E00094690,17.2,29.7,35.2,17.9
E00094691,18.8,34.3,22.6,24.3
E00094692,20.5,24.8,33.3,21.4
E00094693,17.1,18.7,33.2,31
E00094694,25.9,39.3,13.4,21.4
E00094695,20.2,31.5,33.7,14.6
E00094696,18.5,27.5,31.7,22.2
E00094697,28.6,27.8,25.6,18
E00094698,32.5,22.3,29.9,15.3
E00094699,18.2,24.2,38.8,18.8
E00094700,14,24,45.3,16.7
E00094701,16.5,29.6,29.6,24.3
E00094702,21.7,27.7,30.1,20.5
E00094703,23.4,31.2,15.6,29.9
E00094704,9.2,29.9,47.1,13.8
E00094705,4.9,41.5,39,14.6
E00094706,24.3,31.3,24.3,20.1
E00094707,21,31.5,29.4,18.2
E00094708,18.4,18.4,43.4,19.7
E00094709,20.8,37.7,16.9,24.6
E00094711,30.5,22.9,18.1,28.6
E00094712,22.2,24.7,38.3,14.8
E00094713,19.3,29.4,33.6,17.6
E00094714,29,19.2,36.5,15.3
E00094715,11.6,26.1,43.2,19.1
E00094716,28,35,17.8,19.1
E00094717,19.2,33.8,36.2,10.8
E00094719,18.4,22.1,37.5,22.1
E00094720,9,25.8,48.3,16.9
E00094721,11.6,26.3,41.1,21.1
E00094722,14.3,45.2,33.3,7.1
E00094723,18.5,30.6,29.6,21.3
E00094724,13.5,28.8,39.4,18.3
E00094725,22.7,26.1,32.8,18.5
E00094726,19.8,28.7,37.7,13.8
E00094727,2.6,35.9,46.2,15.4
E00094728,7.4,29.4,41.2,22.1
E00094729,15.2,21.2,40.9,22.7
E00094730,19.7,25.8,31.8,22.7
E00094731,23.5,22.1,22.1,32.4
E00094732,17.9,29.7,35.9,16.6
E00094733,8.1,19.5,47.2,25.2
E00094734,12.8,29.3,39.8,18
E00094735,34.2,42.3,10.7,12.8
E00094736,30.7,27,13.5,28.8
E00094737,34.5,31.9,16.2,17.4
E00094738,29.4,30.1,17,23.5
E00094739,42.5,27.4,16,14.2
E00094740,37.8,30.3,14.6,17.3
E00094741,26.1,33.6,20.1,20.1
E00094742,31.5,42.5,15.5,10.5
E00094743,32,33.6,18.4,16
E00094744,50,27.8,10,12.2
E00094745,28.1,31.3,14.1,26.6
E00094746,28.9,36.1,14.8,20.2
E00094748,37,31.9,9.4,21.7
E00094749,26.9,38.9,13.9,20.4
E00094750,34.5,33.8,13.5,18.2
E00094751,36.8,28.5,16.7,18.1
E00094752,27.2,36.8,18.4,17.5
E00094753,28.6,30.8,21.1,19.5
E00094754,31.5,32.2,23.5,12.8
E00094755,25.9,31.7,30.9,11.5
E00094756,28.8,28.8,24,18.4
E00094757,33,21.7,20.8,24.5
E00094758,35.5,21.3,24.9,18.3
E00094759,29.1,38,16.5,16.5
E00094760,32.1,35.8,13.9,18.2
E00094761,27.8,34.7,19.4,18.1
E00094762,38.2,33.7,13.5,14.6
E00094763,45.3,25.3,17.3,12
E00094764,24.3,26.5,27.9,21.3
E00094765,25,12.5,37.5,25
E00094766,20.5,26.8,42,10.7
E00094767,22.8,26.6,39.2,11.4
E00094768,13.4,24.1,38.4,24.1
E00094769,31.1,24.5,20.8,23.6
E00094770,25.6,21.1,40,13.3
E00094771,16,33.3,22.7,28
E00094772,27.3,20.8,39,13
E00094773,16.7,24.4,38.5,20.5
E00094774,8.7,42,23.2,26.1
E00094775,28.4,30.5,13.5,27.7
E00094777,27.6,26.3,15.8,30.3
E00094778,29,24.7,22.8,23.5
E00094779,37.7,31.6,18.4,12.3
E00094780,19,25.3,26.6,29.1
E00094781,30,24.5,30.9,14.5
E00094782,27.8,24.3,27,20.9
E00094783,21.4,37.1,24.3,17.1
E00094784,27.2,26.5,32,14.3
E00094785,18.2,22.9,35.9,22.9
E00094786,15.5,23.2,36.6,24.6
E00094787,13.5,34,30.5,22
E00094788,19.9,25.8,27.8,26.5
E00094789,9.1,27.3,46.8,16.9
E00094790,16.3,36.5,18.3,28.8
E00094791,13.2,31.4,38.6,16.8
E00094792,16.8,32.7,26.5,23.9
E00094793,23.8,21.9,35.7,18.6
E00094794,14,35.5,33.3,17.2
E00094795,29.9,37.1,14.4,18.6
E00094796,17.8,28.1,34.5,19.6
E00094797,25.8,31.1,21.2,21.9
E00094798,29.3,26.8,15.9,28
E00094799,27.5,27.5,16.1,28.9
E00094800,24.5,35.3,18.6,21.6
E00094801,29.5,30.1,23.5,16.9
E00094802,22.6,24.8,34.6,18
E00094803,17.8,23.3,42.6,16.3
E00094806,35.2,16.7,35.2,13
E00094810,40.2,16.3,21.7,21.7
E00094811,24.1,30.4,31.3,14.3
E00094817,24.3,20.3,35,20.3
E00094818,25,20.6,33.8,20.6
E00094819,31.8,29.5,17.4,21.2
E00094820,15.2,28.5,35.8,20.5
E00094821,26.9,29.8,25,18.3
E00094822,14.6,18.8,45.1,21.5
E00094823,18.3,31,34.9,15.9
E00094824,25.6,25.6,19.2,29.6
E00094825,15.5,26.4,37.2,20.9
E00094826,20.1,32.9,25.6,21.3
E00094827,19.6,31.5,28.3,20.7
E00094828,23.7,25.2,30.4,20.7
E00094829,16.1,30.1,30.8,23.1
E00094830,11.6,21.9,45.2,21.2
E00094831,12.4,25.3,37.6,24.7
E00094832,15.4,27.6,31.7,25.2
E00094833,13.9,23.1,46.8,16.2
E00094834,13.9,23.5,42.6,20
