geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00094642,0,39.1,46.6,14.3
E00094643,7.3,41.9,34.7,16.1
E00094644,7.2,58.6,31.5,2.7
E00094645,3.5,47.8,38.9,9.7
E00094646,4.3,45.3,33.8,16.5
E00094647,30.7,38.6,22.3,8.4
E00094648,5,30.6,36.4,28.1
E00094650,8.5,40.5,40.5,10.5
E00094651,1.4,16.4,37,45.2
E00094652,2.6,14.1,38.5,44.9
E00094653,19.5,25.4,34.7,20.3
E00094655,5.3,23.2,31.4,40.1
E00094656,4.8,33.8,41.5,19.8
E00094657,4.7,46.9,39.1,9.4
E00094658,5.6,29.6,54.2,10.6
E00094660,4,17.4,45,33.6
E00094661,1.3,17.6,52.9,28.1
E00094663,0.7,24.1,44.7,30.5
E00094665,15.7,53,19.3,12
E00094666,5.4,45.8,35.1,13.7
E00094667,7,26.8,40.1,26.1
E00094670,3,15,40.6,41.4
E00094674,14,27.1,32.6,26.4
E00094676,3.3,22.3,43.7,30.7
E00094677,8.2,28.2,40.5,23.1
E00094679,3.6,17.1,42.1,37.1
E00094680,0,18,53.3,28.7
E00094681,7.9,19.9,43.7,28.5
E00094682,14.5,31.6,22.8,31.1
E00094683,0.6,18.9,43.2,37.3
E00094684,1.9,13.9,43.7,40.5
E00094685,2.2,20.3,49.3,28.3
E00094686,4.5,33.1,45.5,16.9
E00094687,10.6,43.6,38.1,7.6
E00094688,9.4,18.8,51.7,20.1
E00094689,2.8,22,40.4,34.8
E00094690,4.8,10.3,47.6,37.3
E00094691,2.9,30.4,39.2,27.5
E00094692,11.9,29.1,35.1,23.9
E00094693,5.9,30.4,39.2,24.5
E00094694,6.8,31.1,50.5,11.7
E00094695,2.8,36.7,36.7,23.9
E00094696,5.1,25.6,47.2,22.2
E00094697,9,34,35.3,21.8
E00094698,6,24,50.9,19.2
E00094699,7.6,20.9,36.7,34.8
E00094700,5,15.7,43.6,35.7
E00094701,2.6,20.2,50,27.2
E00094702,8.4,34.9,38.6,18.1
E00094703,13.1,42.4,37.4,7.1
E00094704,14.5,18.4,31.6,35.5
E00094705,3.9,15.6,50.6,29.9
E00094706,2.1,8.6,77.1,12.1
E00094707,3.9,23.2,43.9,29
E00094708,15.5,43.3,30.9,10.3
E00094709,6.1,40.3,43.6,9.9
E00094711,1.4,29,53.6,15.9
E00094712,5.2,31.3,46.1,17.4
E00094713,2.7,20,44.5,32.7
E00094714,0.9,13.6,49.3,36.2
E00094715,6.9,24.9,36.4,31.8
E00094716,6.4,26.9,50.6,16
E00094717,4.1,26.4,39.2,30.4
E00094719,0,10.6,41.5,48
E00094720,4.7,11.8,24.7,58.8
E00094721,9.6,23.3,28.8,38.4
E00094722,2,16,46,36
E00094723,2.4,21,55.6,21
E00094724,3.3,15.7,43.8,37.2
E00094725,6,45.7,35.3,12.9
E00094726,2.8,15.1,30.2,52
E00094727,2,22.4,49,26.5
E00094728,3.3,18.3,45,33.3
E00094729,3.2,13.7,60,23.2
E00094730,6.8,20.5,52.1,20.5
E00094731,27.7,31.7,27.7,12.9
E00094732,2.2,17.8,48.1,31.9
E00094733,3.4,21.6,36.5,38.5
E00094734,6.3,18.9,40.2,34.6
E00094735,0,20.6,76.5,2.9
E00094736,1.4,5.6,84.6,8.4
E00094737,3.8,35.1,37.4,23.7
