areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00090866,8.6,20.5,58.6,12.4
E00090867,8.6,18.8,62.5,10.2
E00090868,11.3,20.6,58.1,10
E00090870,9.7,18.7,59.5,12.1
E00090871,13.1,18.6,55.5,12.7
E00090872,7.2,24.3,59,9.6
E00090873,13,21.9,48.5,16.6
E00090874,8.5,14.9,63.1,13.5
E00090875,9.2,20.3,60.1,10.5
E00090876,11.4,16.8,55.7,16.2
E00090877,8.2,29.9,59,3
E00090878,11,13.6,64.3,11
E00090879,9.5,29.4,50.8,10.3
E00090880,10.4,22.7,53.2,13.6
E00090881,4.8,18.6,64.7,12
E00090882,8.2,22.4,50.6,18.8
E00090883,13.5,12.8,61.7,12.1
E00090884,8.8,17.6,70.6,2.9
E00090899,12.9,18.1,51.7,17.2
E00090900,11.2,16.8,56.9,15.2
E00090901,12.6,16.6,53.7,17.1
E00090902,13.3,26.7,51.1,8.9
E00090903,14.2,17.1,56.9,11.8
E00090904,9.7,20.6,58.3,11.4
E00090905,13.2,17.3,55.6,14
E00090906,12.5,19.5,51,17
E00090907,10.8,19.5,58.4,11.4
E00090908,11.2,21.6,58.4,8.8
E00090909,14.8,18.8,57.7,8.7
E00090910,10.2,13.9,57,18.9
E00090918,19.8,12.9,47.5,19.8
E00090919,9.8,15.2,58.3,16.7
E00090920,10.4,14.6,66.5,8.5
E00090921,6.2,16.7,65.2,11.9
E00090922,11.8,20.2,57.1,10.9
E00090923,10.8,15.1,51.6,22.6
E00090924,7.3,15.9,64.9,11.8
E00090925,13.1,22.1,49.2,15.6
E00090926,8.3,21.5,61.1,9
E00090927,6.1,16.1,52.8,25
E00090928,8.5,15.6,59.2,16.6
E00090929,14.4,23.3,49.3,13
E00090930,25,41.7,33.3,0
E00090931,5.1,12.5,71,11.4
E00090932,7.6,18.3,65.6,8.4
E00090933,2.7,19.9,62.3,15.1
E00090934,7,17.4,64,11.6
E00090935,13.7,17.9,59.8,8.5
E00090937,4.6,14.5,65.8,15.1
E00090939,9.5,16.4,66.7,7.5
E00090941,11.8,16.4,58.2,13.6
E00090942,11.1,21.4,55.6,12
E00090943,9.9,16.8,63.4,9.9
E00090945,8.8,22.7,61.3,7.2
E00090946,5.7,32.9,54.3,7.1
E00090947,10.7,24,53.7,11.6
E00090948,15.2,18.9,47,18.9
E00090949,11.1,28.9,53.3,6.7
E00090950,6.1,12.1,72,9.8
E00090951,10.1,21.5,58.2,10.1
E00090953,13.8,16.8,56.3,13.2
E00090954,10.8,16,65.5,7.7
E00090956,8.9,18.2,63.5,9.4
E00090957,8.2,16.5,61.7,13.6
E00090958,5.6,15.9,67.2,11.3
E00090960,5.6,23.3,63.3,7.8
E00090961,14.5,12.4,62.8,10.3
E00090962,12.3,13.8,65.9,8
E00090963,11.1,18.5,59.3,11.1
E00090964,7,23.8,59.4,9.8
E00090965,11,16,62.6,10.4
E00090966,9.5,19.7,62.6,8.2
E00090967,5.6,16,65.6,12.8
E00090968,13.5,18,60.4,8.1
E00090969,8,20.8,57.6,13.6
E00090970,15.8,15.8,50.9,17.5
E00090984,12.8,19.5,59.7,8.1
E00090985,10,17.5,60,12.5
E00090986,10.5,24.3,50.3,14.9
E00090987,11.8,16.7,58.1,13.3
E00090988,10.3,20.7,41.4,27.6
E00090989,11.2,23.3,47.6,18
E00090990,11.3,19.9,55.6,13.2
E00090991,7.9,18.1,63.8,10.2
E00090992,13.6,17.7,57.1,11.6
E00090993,13.7,21.9,52.7,11.6
E00090994,14.8,24.1,48.6,12.5
E00090995,11.8,16.7,50,21.6
E00090996,12.4,16.5,58.8,12.4
E00090997,9.6,17,64.4,9
E00090998,8.3,18.8,57.9,15
E00090999,11.3,17.4,64.8,6.5
E00091000,14,16.8,61.7,7.5
E00091001,10.1,25.3,50,14.6
E00091002,14.8,19.4,54.6,11.1
E00091011,12.8,22.3,54.1,10.8
E00091012,10.6,17.9,61.4,10.2
E00091013,9.2,21.1,54.1,15.7
E00091015,5,21.8,63.7,9.5
E00091016,3.8,17,67.6,11.5
E00091017,9.5,17.6,62.9,10
E00091019,12.8,24.6,50.3,12.3
E00091020,5.4,11.6,69,14
E00091021,7.8,13.3,61.7,17.2
E00091022,8.5,9,71.5,11
E00091023,10.1,19.1,57.3,13.5
E00091024,10.1,19.4,59,11.5
E00091025,8.3,22,62.5,7.1
E00091027,7.6,15.9,63.1,13.4
E00091028,10.1,14.2,60.8,14.9
E00091030,11,17.4,63.9,7.7
E00091031,14.3,16.6,48.6,20.6
E00091032,9.1,19.8,61.5,9.6
E00091033,6.4,18.2,62.6,12.8
E00091034,10.3,15.5,64.8,9.4
E00091036,8.4,17.4,63.5,10.7
E00091038,6,16.8,64.7,12.6
E00091039,11.6,18.2,56.2,14
E00091040,3.1,16.7,66,14.2
E00091041,10.5,21.1,51.1,17.4
E00091042,7.7,18.2,56.7,17.4
E00091044,6.9,19.5,64.4,9.2
E00091045,8,17.2,62.6,12.2
E00091046,11.8,27.8,51.4,9
E00091047,10.5,18.2,58.4,12.9
E00091048,7.6,18.2,59.1,15.2
E00091051,7.9,18.5,63.4,10.2
E00091052,12.6,13.1,63.4,10.9
E00091053,10.1,23.1,54.3,12.6
E00091054,8.7,19.5,54.4,17.4
E00091055,8.7,16.8,60.6,13.9
E00091056,10.6,20.5,56.3,12.6
E00091057,12.6,17,59.9,10.4
E00091059,7.8,13.2,59.5,19.5
E00091060,11.6,16.3,60.5,11.6
E00091061,8.8,13.3,63.5,14.4
E00091062,12.9,26.3,53.9,6.9
E00091064,9.1,17.8,56.7,16.3
E00091065,11.8,15.1,47.3,25.8
E00091066,13.2,18.4,54,14.4
E00091067,5.6,16.7,67.7,10
E00091068,8.7,19.7,59.2,12.5
E00091069,5.1,18.6,59.9,16.4
E00091070,7.6,15.2,65.8,11.4
E00091071,5.4,24.1,57.8,12.7
E00091072,11.5,19.1,55.5,13.9
E00091073,12.6,18.6,56.9,12
E00091074,17.6,14.5,49.7,18.2
E00091075,11.4,19.3,57.8,11.4
E00091076,7.9,18.1,60.5,13.6
E00091077,9,21.1,60.2,9.8
E00091078,11.9,19.6,61.9,6.5
E00091079,9.6,18.5,56.7,15.3
E00091080,8.3,22.1,56.4,13.3
E00091081,10.7,17,62.3,10.1
E00091082,8.5,16.6,60.3,14.6
E00091083,11.1,18.1,60.3,10.6
E00091084,16.4,16.4,56.7,10.4
E00091085,10,15.2,66.1,8.7
E00091086,9,22.1,57.4,11.5
E00091087,11.8,18.5,57.1,12.6
E00091088,6.8,24.4,61.5,7.3
E00091089,11.8,17.7,57.6,12.8
