areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00090866,61,0,39
E00090867,50.2,0,49.8
E00090868,57.6,1.8,40.6
E00090870,65,1.8,33.3
E00090871,60.5,2.8,36.7
E00090872,73.7,2.3,24
E00090873,60.3,2.1,37.6
E00090874,65,4.1,30.9
E00090875,64.1,2.6,33.3
E00090876,62.3,0.3,37.3
E00090877,54.9,2.9,42.2
E00090878,72,4.2,23.8
E00090879,55.9,3.6,40.5
E00090880,61,2,37.1
E00090881,73,0,27
E00090882,44,3.1,52.8
E00090883,57.1,2.4,40.5
E00090884,25.2,2.8,72
E00090899,64.2,2,33.8
E00090900,57.1,2.9,40
E00090901,62.9,4,33.1
E00090902,59.9,3.2,36.9
E00090903,68,0.3,31.7
E00090904,60.8,1.7,37.5
E00090905,59.1,1.5,39.5
E00090906,68.3,1.7,30
E00090907,67.6,0.7,31.6
E00090908,51.9,2.1,46.1
E00090909,49.3,2.3,48.3
E00090910,64.3,1.3,34.4
E00090918,34.8,0.7,64.5
E00090919,47.4,4,48.5
E00090920,64.8,2.4,32.8
E00090921,61,1.5,37.5
E00090922,51.9,1.3,46.8
E00090923,53.7,2.3,44
E00090924,77,2.2,20.8
E00090925,54.5,0.5,45
E00090926,67.8,0.5,31.8
E00090927,66.4,4,29.6
E00090928,65.9,3.1,31
E00090929,64.5,0.9,34.5
E00090930,11.5,1,87.5
E00090931,67.7,3,29.3
E00090932,63.8,1.9,34.3
E00090933,52.7,2.5,44.8
E00090934,44.6,3.1,52.3
E00090935,62.8,2.1,35.1
E00090937,78.4,5.2,16.5
E00090939,61.7,1.8,36.5
E00090941,46.6,1.3,52.1
E00090942,48.3,0.8,50.8
E00090943,68.7,1.7,29.6
E00090945,72.3,3.2,24.5
E00090946,36.3,2.2,61.5
E00090947,49.4,4,46.6
E00090948,68.4,7.4,24.2
E00090949,56,3.7,40.3
E00090950,65.3,0,34.7
E00090951,36.2,6,57.8
E00090953,62.8,1.1,36.1
E00090954,56.7,1.8,41.5
E00090956,60.7,1.6,37.7
E00090957,66.3,3,30.7
E00090958,60.3,2.2,37.5
E00090960,39.7,2.7,57.5
E00090961,58.7,1.6,39.7
E00090962,59,2.6,38.5
E00090963,36.7,6.9,56.4
E00090964,66.2,3.2,30.6
E00090965,55.1,1.7,43.2
E00090966,59.7,3.2,37.1
E00090967,61.6,4.4,34
E00090968,47.4,5.6,47
E00090969,56.2,1.8,42
E00090970,49.2,1.3,49.6
E00090984,63,0.4,36.6
E00090985,62,2.6,35.4
E00090986,59.5,2,38.6
E00090987,63.8,1.3,35
E00090988,66.7,1.1,32.2
E00090989,61.6,1.8,36.7
E00090990,57.3,4.2,38.5
E00090991,55.8,2.6,41.6
E00090992,63.8,2.6,33.6
E00090993,54.9,2.7,42.4
E00090994,61.9,1.7,36.4
E00090995,61.1,0.6,38.3
E00090996,56.6,1.6,41.8
E00090997,67.5,3.6,28.9
E00090998,61.3,1.4,37.3
E00090999,70.1,1.5,28.4
E00091000,46.9,2.7,50.4
E00091001,66.8,0,33.2
E00091002,64.3,1.8,33.9
E00091011,61.3,4.5,34.2
E00091012,56.4,0.9,42.6
E00091013,54.1,1.8,44.1
E00091015,65.5,0.4,34.2
E00091016,67.5,2.6,29.9
E00091017,69.1,2,28.9
E00091019,60.5,2.5,37
E00091020,52.7,2.5,44.9
E00091021,50.6,2,47.4
E00091022,76.2,3.8,19.9
E00091023,44.2,2.4,53.4
E00091024,59.6,2.2,38.2
E00091025,65,1.9,33.1
E00091027,59,1.9,39.1
E00091028,55.2,1.9,42.9
E00091030,59.4,1.5,39.1
E00091031,70,1.6,28.3
E00091032,67.8,4.7,27.5
E00091033,74.4,1.5,24.2
E00091034,67.4,1.6,31
E00091036,67.8,4.1,28.1
E00091038,75.5,0,24.5
E00091039,59.9,4.5,35.6
E00091040,64.9,1.6,33.5
E00091041,64,0.3,35.7
