areacd,in_full_time_education-001,in_full_time_education-002
E00090866,19.3,80.7
E00090867,13.9,86.1
E00090868,13.5,86.5
E00090870,19.1,80.9
E00090871,21.1,78.9
E00090872,22.1,77.9
E00090873,17.3,82.7
E00090874,13.9,86.1
E00090875,22.8,77.2
E00090876,16.6,83.4
E00090877,23.5,76.5
E00090878,21.8,78.2
E00090879,22.5,77.5
E00090880,12.7,87.3
E00090881,14.3,85.7
E00090882,11.5,88.5
E00090883,13.9,86.1
E00090884,6,94
E00090899,18,82
E00090900,15.6,84.4
E00090901,15.4,84.6
E00090902,17.3,82.7
E00090903,15.1,84.9
E00090904,14.6,85.4
E00090905,14.3,85.7
E00090906,22.6,77.4
E00090907,19.6,80.4
E00090908,10.1,89.9
E00090909,17.1,82.9
E00090910,15.4,84.6
E00090918,5.8,94.2
E00090919,38,62
E00090920,8.4,91.6
E00090921,10.5,89.5
E00090922,8.1,91.9
E00090923,18.4,81.6
E00090924,15,85
E00090925,9.2,90.8
E00090926,11.9,88.1
E00090927,18,82
E00090928,15,85
E00090929,19.3,80.7
E00090930,1,99
E00090931,11.3,88.7
E00090932,9.8,90.2
E00090933,11.5,88.5
E00090934,17.8,82.2
E00090935,10.3,89.7
E00090937,14.7,85.3
E00090939,22.6,77.4
E00090941,15.9,84.1
E00090942,8.5,91.5
E00090943,25.1,74.9
E00090945,24.3,75.7
E00090946,12.3,87.7
E00090947,20.2,79.8
E00090948,23.7,76.3
E00090949,33.3,66.7
E00090950,9.3,90.7
E00090951,16.7,83.3
E00090953,20.4,79.6
E00090954,20.1,79.9
E00090956,19,81
E00090957,15.8,84.2
E00090958,17.3,82.7
E00090960,13.3,86.7
E00090961,16,84
E00090962,21.2,78.8
E00090963,7,93
E00090964,12.4,87.6
E00090965,15,85
E00090966,21.4,78.6
E00090967,10.8,89.2
E00090968,10.9,89.1
E00090969,15.4,84.6
E00090970,10.5,89.5
E00090984,17.9,82.1
E00090985,18.6,81.4
E00090986,15.2,84.8
E00090987,20.5,79.5
E00090988,18.3,81.7
E00090989,16.3,83.7
E00090990,21,79
E00090991,17.1,82.9
E00090992,12,88
E00090993,13.8,86.2
E00090994,19.6,80.4
E00090995,16.8,83.2
E00090996,12.1,87.9
E00090997,22,78
E00090998,13.5,86.5
E00090999,21.3,78.7
E00091000,13.4,86.6
E00091001,21.8,78.2
E00091002,16.5,83.5
E00091011,19,81
E00091012,13.8,86.2
E00091013,21.5,78.5
E00091015,14.6,85.4
E00091016,13.8,86.2
E00091017,16.6,83.4
E00091019,19.4,80.6
E00091020,10.3,89.7
E00091021,11.7,88.3
E00091022,9.5,90.5
E00091023,11.1,88.9
E00091024,12.1,87.9
E00091025,8.6,91.4
E00091027,23.1,76.9
E00091028,23,77
E00091030,22.7,77.3
E00091031,15.6,84.4
E00091032,18.8,81.2
E00091033,18.6,81.4
E00091034,13.5,86.5
E00091036,15.5,84.5
E00091038,13.6,86.4
E00091039,24.3,75.7
E00091040,14.1,85.9
E00091041,11.9,88.1
E00091042,16,84
E00091044,22.2,77.8
E00091045,18.5,81.5
E00091046,16.4,83.6
E00091047,19.7,80.3
E00091048,13.8,86.2
E00091051,22.8,77.2
E00091052,20.7,79.3
E00091053,20.7,79.3
E00091054,15.6,84.4
E00091055,18,82
E00091056,22.2,77.8
E00091057,23.5,76.5
E00091059,12.2,87.8
E00091060,11.7,88.3
E00091061,12.8,87.2
E00091062,20.2,79.8
E00091064,23.1,76.9
E00091065,14.9,85.1
E00091066,14.3,85.7
E00091067,16.7,83.3
E00091068,10.6,89.4
E00091069,21.7,78.3
E00091070,13.6,86.4
E00091071,20.6,79.4
E00091072,18.8,81.2
E00091073,17.3,82.7
E00091074,21.2,78.8
E00091075,16.5,83.5
E00091076,19.2,80.8
E00091077,17.2,82.8
E00091078,20.5,79.5
E00091079,21.3,78.7
E00091080,17.6,82.4
E00091081,11,89
E00091082,18,82
E00091083,13.5,86.5
E00091084,22,78
E00091085,15.7,84.3
E00091086,15.9,84.1
E00091087,20.2,79.8
E00091088,23,77
E00091089,20.9,79.1
E00091090,16.7,83.3
E00091115,16.3,83.7
E00091116,28.2,71.8
E00091117,14.4,85.6
E00091118,17.9,82.1
E00091119,15.7,84.3
E00091120,13,87
E00091121,22.5,77.5
E00091122,10.7,89.3
E00091195,21.6,78.4
E00091197,19,81
E00091332,13,87
E00091333,10.3,89.7
E00091334,20.6,79.4
E00091335,21.7,78.3
E00091336,18.5,81.5
E00091337,21.3,78.7
E00091338,16.9,83.1
E00091339,16,84
E00091348,15.6,84.4
E00091349,15.2,84.8
E00091350,15.7,84.3
E00091351,17.9,82.1
E00091352,11.1,88.9
E00091353,15.6,84.4
E00091354,11.2,88.8
E00091355,15.4,84.6
E00091356,15.9,84.1
E00091373,10.4,89.6
E00091374,17.9,82.1
E00091375,22.6,77.4
E00091376,8.3,91.7
E00091377,15.2,84.8
E00091378,14.7,85.3
E00091379,16.7,83.3
E00091428,18.2,81.8
E00091429,18.2,81.8
E00091430,14,86
E00091431,12.7,87.3
E00091432,15.1,84.9
E00091433,17,83
E00091434,11.8,88.2
E00091435,14.4,85.6
E00091436,16.4,83.6
E00091437,19.4,80.6
E00091438,14.7,85.3
E00091791,15,85
E00091792,13.9,86.1
E00091795,13.7,86.3
E00091796,16.5,83.5
E00091798,17.8,82.2
E00091802,13.5,86.5
E00091804,15.8,84.2
E00091805,17.2,82.8
E00091806,10.1,89.9
E00091977,18.1,81.9
E00091978,14.2,85.8
E00091979,18,82
E00091980,17.8,82.2
E00091981,7.1,92.9
E00091982,12.2,87.8
E00091983,16.5,83.5
E00091984,23.1,76.9
E00091985,14.3,85.7
E00091986,19.8,80.2
E00091987,15.5,84.5
E00091988,19.9,80.1
E00091989,15.5,84.5
E00091990,21.3,78.7
E00091991,22.2,77.8
E00091992,18.6,81.4
E00091993,22.3,77.7
E00091994,21.5,78.5
E00091995,22.2,77.8
E00092000,13.7,86.3
E00092129,22.4,77.6
E00092130,16.5,83.5
E00092131,15.3,84.8
E00092294,12.4,87.6
E00092296,13.7,86.3
E00092297,23.2,76.8
E00092299,18.6,81.4
E00092303,10.3,89.7
E00092304,18,82
E00092313,17.8,82.2
E00092314,21.6,78.4
E00092315,25.4,74.6
E00092316,16.7,83.3
E00092317,18.3,81.7
E00092318,15.4,84.6
E00092319,17.8,82.2
E00092320,21.7,78.3
E00092321,17.2,82.8
E00092322,15.2,84.8
E00092323,16.2,83.8
E00092324,16.8,83.2
E00092326,24.1,75.9
E00092327,22.2,77.8
E00092328,16,84
E00092329,18.7,81.3
E00092330,20.1,79.9
E00092331,18.9,81.1
E00170789,17.4,82.6
E00170790,22.9,77.1
E00170797,23.1,76.9
E00170798,24.2,75.8
E00173711,26.2,73.8
E00173712,19.9,80.1
E00173714,29.2,70.8
E00173715,30.3,69.7
E00173716,28.7,71.3
E00173717,31.6,68.4
E00173720,23.6,76.4
E00173721,32.4,67.6
E00173722,21.1,78.9
E00173723,17.1,82.9
E00173724,22.3,77.7
E00173725,27,73
E00173726,21.5,78.5
E00173727,22.6,77.4
E00173728,17.6,82.4
E00173729,20,80
E00173730,26.4,73.6
E00173731,15.2,84.8
E00173732,26.8,73.2
E00173733,12.8,87.2
E00173734,18.4,81.6
E00173735,19.7,80.3
E00173736,20.4,79.6
E00173737,17.7,82.3
E00173738,29.8,70.2
E00173739,27.3,72.7
E00173740,20.7,79.3
E00173741,23.7,76.3
E00173742,23.3,76.7
E00173743,21.7,78.3
E00173744,9.8,90.2
E00187611,19.1,80.9
E00187616,17.2,82.8
E00187621,22.6,77.4
E00187633,2.3,97.7
E00187648,13.2,86.8
E00187651,21.8,78.2
E00187671,20.8,79.2
E00187687,25.9,74.1
E00187693,28.5,71.5
E00187704,13.6,86.4
E00187716,18.4,81.6
E00187728,18,82
E00187734,21.2,78.8
E00187737,14.8,85.2
E00187744,25.1,74.9
E00187745,22.5,77.5
E00187752,18.4,81.6
E00187763,20.6,79.4
E00187765,16.3,83.7
E00187788,18.1,81.9
E00187794,20.9,79.1
E00187800,18.8,81.2
E00187804,33.2,66.8
E00187818,22,78
E00187819,16.6,83.4
E00187828,21.4,78.6
E00187839,27.1,72.9
E00187846,18.2,81.8
