areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00045825,87.6,10.4,1.4,0.3,0.3
E00045827,79.1,13.8,3.2,3.7,0.3
E00045829,81.1,18.6,0,0.3,0
E00045830,83.6,13.2,0.7,1,1.5
E00045831,84.8,13,1.1,1.1,0
E00045833,87.9,10.6,0.6,0.3,0.6
E00045835,80.2,14,3.5,1.5,0.9
E00045837,91.9,5.8,1.3,0.6,0.3
E00045873,72,22.7,3,0.2,2.1
E00045874,71,21.8,1.7,4.7,0.7
E00045875,74,17.8,4.6,1.4,2.2
E00045876,76.9,15,3.8,1.4,2.9
E00045877,73.7,21.9,1.6,1.9,0.8
E00045879,73,16.9,3.8,2.6,3.8
E00045880,79.3,12.3,3.2,4.2,1
E00045882,76,21,0.5,1.7,1
E00045883,72.9,17.1,7.1,2.6,0.3
E00045884,77.1,15.1,3.6,3.9,0.3
E00045886,78,17.4,2.2,2,0.5
E00045887,78.6,18.3,0.7,1.9,0.5
E00045888,75.2,17.4,4.7,2.1,0.6
E00045889,71,21.7,3.9,1.1,2.3
E00045892,68.2,25,1.8,2.9,2.1
E00045893,72.2,22.9,2.9,1.1,0.9
E00045895,78.5,20.7,0.4,0,0.4
E00045897,73.8,20.2,3.3,1.9,0.8
E00045898,74.8,20.1,1.6,2.2,1.4
E00045900,79.2,18.5,0.8,0.8,0.8
E00051109,87.7,7.7,1.2,2.1,1.2
E00051114,75.3,20.3,1.7,1.4,1.4
E00051334,88.4,9.3,1.6,0.4,0.4
E00051336,90,3.8,1.5,4.2,0.4
E00051424,83.9,11.6,2.5,1.4,0.6
E00051436,89,9.5,1.5,0,0
E00051437,91.4,5.6,0,2.5,0.6
E00051438,80.6,16,3.1,0,0.3
E00051439,82,13.3,0.2,3.5,1
E00051440,85.7,10.9,2.3,0.7,0.5
E00051441,81.4,18.3,0.3,0,0
E00051442,84,14.9,0,0.7,0.4
E00051443,89.7,8.3,1.7,0,0.3
E00051444,83.2,12.1,2.3,0,2.3
E00051445,93.5,6.5,0,0,0
E00051461,95.6,3.8,0,0.3,0.3
E00051463,96.3,3.7,0,0,0
E00051466,89.2,5.8,0.7,0.5,3.9
E00051467,90.3,7.2,1,1,0.4
E00051472,89.7,6,1.3,0.9,2.1
E00051473,88.6,5.3,1.9,2.3,1.9
E00051490,89.2,7.4,1.5,1.1,0.9
E00051492,88.8,6,3.2,1.1,0.9
E00051494,93.5,5.6,0.9,0,0
E00051495,93.2,6.4,0,0,0.3
E00051498,97.3,2.4,0.3,0,0
E00051500,91.4,5,3,0,0.7
E00051507,95.7,3.2,0,0,1.1
E00051508,89.3,9.3,0.7,0.7,0
E00051509,89.2,7.8,2,0,1
E00051510,90.6,6.5,0.5,1.3,1.1
E00051511,87.5,6.6,4.5,0,1.4
E00051512,87.4,6.1,3.9,1.3,1.3
E00051513,83.6,9.2,4.8,1,1.4
E00051514,90.7,8.7,0.3,0.3,0
E00051515,77.9,17.7,1.9,1.1,1.4
E00051516,86.8,4.5,3.4,3.4,1.9
E00051517,87.7,9.7,1,0.7,1
E00051518,86.4,10.3,1.2,1.5,0.6
E00051519,90.8,5.2,2.2,1.8,0
E00051520,86.2,12.9,0.2,0.5,0.2
E00051521,80.6,17.3,0.9,0.6,0.6
E00051522,91.4,7.8,0.5,0.3,0
E00051523,89.7,9.4,0.9,0,0
