areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00045825,34.1,48.4,1.6,15.9
E00045827,46.3,43.1,0.8,9.8
E00045829,40.7,38.1,9.7,11.5
E00045830,40.6,40.6,3.5,15.4
E00045831,41.1,45.7,0,13.2
E00045833,38.3,47.7,0.8,13.3
E00045835,34.8,32.6,4.3,28.4
E00045837,43.2,43.2,0,13.6
E00045873,46.5,34.5,4.9,14.1
E00045874,42.1,39.1,0.8,18
E00045875,23.6,27.1,28.6,20.7
E00045876,18.5,29.2,30,22.3
E00045877,40.5,38.7,0,20.7
E00045879,11.3,24.8,25.6,38.3
E00045880,21.3,27.2,24.3,27.2
E00045882,48.4,37.1,2.4,12.1
E00045883,23,34.4,17.2,25.4
E00045884,17.1,26.8,35,21.1
E00045886,17,25.8,37.7,19.5
E00045887,46.7,30.8,3.8,18.7
E00045888,27.2,42.4,6.4,24
E00045889,49.2,35.9,0.8,14.1
E00045892,55.5,32.8,0.8,10.9
E00045893,45.8,35.9,1.4,16.9
E00045895,60.3,24.8,4.1,10.7
E00045897,51.6,27.3,0,21.1
E00045898,37.8,38.5,0.7,23
E00045900,47.3,35.1,0.8,16.8
E00051109,53.2,39.7,0,7.1
E00051114,55.8,38,0,6.2
E00051334,73.4,18.8,2.3,5.5
E00051336,56,33,0,11
E00051424,44.2,35.4,1.4,19
E00051436,47.1,48.8,0,4.1
E00051437,85.2,5.5,4.7,4.7
E00051438,58.6,40.6,0,0.8
E00051439,53.4,38.4,0,8.2
E00051440,46.8,36.4,0.6,16.2
E00051441,50.4,45.5,0,4.1
E00051442,49.6,42.5,1.8,6.2
E00051443,65.5,32.8,0,1.7
E00051444,52.7,42.7,0.9,3.6
E00051445,41.8,51.8,0.9,5.5
E00051461,36.6,32.1,16.8,14.5
E00051463,48.3,36.7,3.4,11.6
E00051466,37.3,49.3,1.3,12
E00051467,38.7,31.6,17.9,11.8
E00051472,45.4,26.9,2.5,25.2
E00051473,43.2,40.5,0,16.2
E00051490,42.5,45.6,0.5,11.4
E00051492,51.1,38.7,0.7,9.5
E00051494,51.7,40.8,1.7,5.8
E00051495,61.3,33.1,1.6,4
E00051498,50,43.4,0,6.6
E00051500,50.4,44,0,5.6
E00051507,50,39.3,0.9,9.8
E00051508,59.1,36.5,0.9,3.5
E00051509,50.4,43.9,0,5.7
E00051510,55.3,34,0,10.7
E00051511,58.3,36.7,0,5
E00051512,32.1,25.7,22.9,19.3
E00051513,43.4,33.3,0,23.3
E00051514,60.3,38.8,0.9,0
E00051515,46.7,42.3,0,10.9
E00051516,39.5,25.8,0.8,33.9
E00051517,55.6,37.6,0.9,6
E00051518,51.6,40.2,0.8,7.4
E00051519,44.8,35.3,0,19.8
E00051520,64.2,30.6,1.2,4
E00051521,56.2,37.7,0,6.2
E00051522,47.6,47.6,0.7,4.2
E00051523,55.2,44.8,0,0
E00051524,55.2,43.1,0,1.7
E00051525,55.3,39.8,0.8,4.1
E00051526,65.7,32.1,0,2.2
E00051527,57.6,33.1,5.3,4
E00051528,52.2,44.8,0.7,2.2
E00051529,49.6,42,0,8.4
E00051530,50,39.4,2.3,8.3
E00051531,50.8,42.6,0.8,5.7
E00051532,8.8,10.8,2.7,77.7
E00051533,67.4,25.7,0.7,6.3
E00051534,56.8,39.8,0.8,2.5
E00051535,35,12.1,35,17.8
E00051536,55.8,29.9,5.2,9.1
E00051537,46,23.9,0.6,29.4
E00051538,59.7,34.5,0.8,5
E00051539,65.3,29.8,0,5
E00051540,38.2,31.2,1.8,28.8
E00051541,69.4,21.8,1.6,7.3
E00051542,30.9,34.6,2.4,32.1
E00051543,59.7,21.4,9.1,9.7
E00051544,52.1,37.8,0.8,9.2
E00051545,60.7,30,0,9.3
E00051546,46.9,41.5,2.3,9.2
E00051547,48,41.9,1.4,8.8
E00051548,63.8,31.9,0.9,3.4
E00051549,38.6,33.1,0,28.3
E00051550,43.5,33.1,1.6,21.8
E00051551,44.2,37.2,0,18.6
E00051552,39.8,54.2,0,5.9
E00051553,60.7,17.8,5.2,16.2
E00051554,44.4,49.2,1.6,4.8
E00051555,49.1,45.7,0.9,4.3
E00051556,53.9,34.4,3.9,7.8
E00051557,42.6,43.1,0,14.4
E00051558,40.6,41.9,1.9,15.5
E00051559,68.3,26.6,0,5
E00051560,56.6,38.5,1.6,3.3
E00051561,24.7,36.4,26.6,12.3
E00051562,34.1,28,22.7,15.2
E00051563,53.4,32.8,1.7,12.1
E00051564,41.2,47.9,1.7,9.2
E00051565,59,32.8,0.7,7.5
E00051566,37.3,54.5,1.8,6.4
E00051567,40.7,47.4,0.7,11.1
E00051568,58.1,17.1,3.9,20.9
E00051569,43.3,34.2,0.8,21.7
E00051570,32.5,17.9,47.9,1.7
E00051571,42.7,31.3,3.1,22.9
E00051572,38.7,45.7,5.8,9.8
E00051573,50,34.4,0.8,14.8
E00051574,24.3,25.4,12.1,38.2
E00051575,9.4,18.8,54.7,17.2
E00051576,28.1,22.7,32,17.2
E00051577,5.3,8.5,70.2,16
E00051578,45.4,38,0,16.6
E00051579,51.2,41.3,0,7.4
E00051580,38.1,41.3,4,16.7
E00051581,20.1,23.3,34.4,22.2
E00051582,43,44.5,4.7,7.8
E00051583,42.1,46.6,0,11.3
E00051584,51.9,34.6,1.5,12
E00051585,50.4,36.6,0.8,12.2
E00051586,41.9,46.3,0.7,11
E00051587,48.4,47.6,0,4
E00051588,40.3,52.1,0.8,6.7
E00051589,41,53,3.4,2.6
E00051590,53,40,0,7
E00051591,46.5,36.2,0,17.3
E00051592,34,33.3,27.7,5
E00051593,55.9,37,0,7.1
E00051594,51.7,38.3,0.8,9.2
E00051595,51.5,32.4,5.9,10.3
E00051596,51.1,43.1,0,5.8
E00051597,43.4,46.9,0,9.7
E00051598,46.7,35.2,0,18
E00051599,46.7,35.2,0,18
E00051600,65.4,28.7,0,5.9
E00051601,65.6,25.2,0,9.2
E00051602,46.5,29.5,9.3,14.7
E00051603,26.2,37.7,0.8,35.2
E00051604,46.7,46.7,0,6.7
E00051605,41.7,51.8,0.7,5.8
E00051606,50,37.3,0.8,11.9
E00051607,49.2,43.3,0.8,6.7
E00051608,50,44.1,1.7,4.2
E00051609,37.1,44,0.9,18.1
E00051610,70.3,24.6,0,5.1
E00051611,63,33.9,0,3.1
E00051612,47.1,46.2,1.7,5
E00051613,45.9,48.4,0,5.7
E00051614,78.1,16.8,2.2,2.9
E00051615,44.2,49.6,0,6.2
E00051616,40.4,37.7,0.7,21.2
E00051617,52.6,28.9,0.7,17.8
E00051618,38.3,39.8,4.5,17.3
E00051619,54.4,40.4,0,5.3
E00051620,42.4,28,2.3,27.3
E00051621,45,48.1,0.8,6.1
E00051622,49.1,42.9,3.6,4.5
E00051623,17,18.1,41.5,23.4
E00051624,48.5,40.3,0.7,10.4
E00051625,33.6,33.6,17.5,15.3
E00051626,54.5,36.4,0.9,8.2
E00051627,15.3,17.5,65.7,1.5
E00051628,65.5,25.9,0.9,7.8
E00051629,30.4,38.4,20,11.2
E00051630,60.3,30.2,1.6,7.9
E00051631,45.8,49.3,0,4.9
E00051632,23.8,26.2,41,9
E00051633,44.2,49.2,0,6.7
E00051634,53.7,37.4,0,8.9
E00051635,16.8,29.7,42.6,10.9
E00051636,42.2,38.8,6.1,12.9
E00051637,54.7,26.5,6,12.8
E00051638,48.7,31.1,2.5,17.6
E00051639,56.5,36.1,0,7.4
E00051640,58.1,30.9,0.7,10.3
E00051641,54.8,36.3,0.8,8.1
E00051642,20.9,34,15.7,29.4
E00051643,45.1,43.6,3.8,7.5
E00051645,47.2,38.9,0.7,13.2
E00051647,38.4,31.2,20,10.4
E00051649,24.6,46.5,10.5,18.4
E00051654,41.9,48.5,0,9.6
E00051658,36.5,50.4,0.9,12.2
E00051660,56.7,35.8,0,7.5
E00051661,39,41.2,0,19.9
E00051662,41.6,40.7,0,17.7
E00051663,32.1,58.9,1.8,7.1
E00051664,38.9,47.8,0.9,12.4
E00051666,37.4,46.3,0.8,15.4
E00051667,41,49.2,1.6,8.2
E00051668,45.8,45,0.8,8.3
E00051669,41.7,51.7,0.8,5.8
E00051671,49.6,35.4,0.8,14.2
E00051674,20.5,38.4,27.7,13.4
E00051675,32.6,53.3,0.7,13.3
E00051680,44.9,47.5,0.8,6.8
E00051682,63.7,24.2,0.6,11.5
E00051683,58.1,41,0,0.9
E00051684,52.6,46.7,0,0.7
E00051686,46.7,37.2,2.2,13.9
E00051687,60.3,32.9,0.7,6.2
E00051688,34.1,27.8,19,19
E00051689,25.8,25,2.5,46.7
E00051691,26.5,39.8,19.5,14.2
E00051692,52.3,35.8,0.7,11.3
E00051693,28.2,24.2,23.5,24.2
E00051694,43.6,42.7,0,13.6
E00051695,20.4,30.8,24.6,24.2
E00051696,63.2,30.4,0,6.4
E00051699,57.3,41.1,0,1.6
E00051700,20.8,28.3,25,25.8
E00051701,42.9,31.7,17.5,7.9
E00051702,50,32.9,0.7,16.4
E00051703,28,30.3,27.3,14.4
E00051704,41.1,32.1,16.1,10.7
E00051705,43.1,33.8,6.9,16.3
E00051706,61.5,29.4,0,9.1
E00051707,53.5,27.2,0.9,18.4
E00051708,51.3,32.5,0,16.3
E00051709,44.1,40.4,8.1,7.4
E00051710,19,20.9,7,53.2
E00051711,22.1,17.7,38.9,21.2
E00051712,44.8,44.8,0,10.5
E00051713,26.6,21,33.1,19.4
E00051714,51.3,11.6,6.9,30.2
E00051715,72.8,7.2,4.8,15.2
E00051716,54.5,17.9,2.1,25.5
E00051717,59.7,31.7,1.4,7.2
E00051723,40.7,17.9,7.3,34.1
E00165815,50,35.1,0,14.9
E00165816,36.4,49.6,2.1,11.9
E00168157,12.2,34.4,2.1,51.3
E00168158,11,30.2,17.6,41.2
E00168160,11.2,27,16.9,44.9
E00168161,29.1,24.3,1.9,44.7
E00168165,12.2,42.9,5.8,39.1
E00168166,9.2,41.5,1.4,47.8
E00168167,15.4,39,3.7,41.9
E00168168,14.9,39.5,6.1,39.5
E00168169,16,39.7,3.1,41.2
E00168170,15,38.3,6.7,40
E00168172,41.7,35.8,1.7,20.8
E00168173,24.1,43.1,0.9,31.9
E00168174,25.8,40.4,3.4,30.3
E00168175,12.3,45.1,4.9,37.7
E00168176,23.4,47.7,1.9,27.1
E00168177,26.6,54,0,19.4
E00168178,26.6,57,2.5,13.9
E00168179,29.7,28.8,34.7,6.8
E00185039,22,55.3,13.6,9.1
E00185047,42,43.1,4,10.9
E00185057,9.4,51.6,32.8,6.3
E00185058,10,40,32,18
E00185063,28.8,42.3,3.8,25
E00185093,33.6,46,0.7,19.7
E00185096,39,42.7,10.3,8
E00185104,14.7,31.3,20.2,33.7
E00185128,9.2,67.2,18.5,5
E00185134,26,59.1,8.7,6.3
