areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00045825,86.1,3.3,10.7
E00045827,79,9.8,11.2
E00045829,87,4.5,8.4
E00045830,86.9,5.7,7.4
E00045831,78.9,9.9,11.2
E00045833,77.4,7.1,15.5
E00045835,79.9,11.4,8.7
E00045837,87.7,4.2,8.1
E00045873,79.5,9.6,10.9
E00045874,86.2,9.6,4.2
E00045875,69,17.8,13.2
E00045876,70.3,13.3,16.4
E00045877,83.2,8.8,8
E00045879,74.7,13.4,11.9
E00045880,74.2,9.2,16.6
E00045882,85.1,8.5,6.4
E00045883,70.5,14.2,15.3
E00045884,68.6,9.7,21.7
E00045886,77.7,8.8,13.5
E00045887,80.3,11,8.7
E00045888,76,12.6,11.4
E00045889,83.2,9.5,7.3
E00045892,85.7,9.4,4.9
E00045893,86.2,8.7,5.1
E00045895,89.9,4.5,5.7
E00045897,82.5,9.4,8
E00045898,83.3,11.5,5.2
E00045900,88,7,5
E00051109,87.5,6.7,5.8
E00051114,90.6,5,4.4
E00051334,93.4,1.9,4.7
E00051336,88.4,6.2,5.4
E00051424,83.9,5.8,10.2
E00051436,91.7,4.7,3.6
E00051437,74.1,6.8,19.1
E00051438,92.6,4,3.4
E00051439,90.2,6.6,3.1
E00051440,87.5,5.2,7.3
E00051441,95.2,2.4,2.4
E00051442,85.7,3,11.3
E00051443,90.7,6.3,3
E00051444,88.2,6.1,5.7
E00051445,89.8,4.8,5.4
E00051461,85.3,2.2,12.5
E00051463,88.5,2.9,8.6
E00051466,88,7,5
E00051467,85.5,4.3,10.1
E00051472,89.8,6.8,3.4
E00051473,88.2,9.1,2.7
E00051490,90.8,6.3,2.9
E00051492,87.6,6,6.3
E00051494,91.7,1.2,7.1
E00051495,84.1,4.1,11.8
E00051498,90.4,0.6,9
E00051500,91.7,2.7,5.6
E00051507,93.1,1.1,5.8
E00051508,95.7,1.8,2.5
E00051509,92.9,5.5,1.6
E00051510,93,4.8,2.2
E00051511,93.4,3.8,2.8
E00051512,84.9,10.8,4.3
E00051513,85.4,9.2,5.4
E00051514,96,1.5,2.5
E00051515,91.8,7.1,1.1
E00051516,85.6,8,6.4
E00051517,90.6,8.1,1.3
E00051518,90.3,6.4,3.3
