geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00000055,49.8,26.4,9.2,11.2,3.4
E00000059,44.7,28.5,9.5,10.3,7.1
E00000060,47,34.3,7.5,6.7,4.5
E00000070,60.2,24,7.7,7.1,1
E00000071,57.1,24.8,10.7,6.3,1.3
E00000072,66.9,23.9,4.6,2.6,2
E00000073,56.1,27.4,9.8,2.4,4.3
E00000074,56.7,22.9,8.6,6.4,5.4
E00000075,63.4,25.9,7.6,1.7,1.5
E00000076,64.3,20.1,6,7.1,2.5
E00000077,60.1,30,3.8,4.3,1.9
E00000078,65.9,23.4,6,3.9,0.9
E00000079,63.5,20.7,7.3,5,3.4
E00000080,58.7,24.8,6,6.2,4.3
E00000081,67.6,20,3.7,6.8,2
E00000082,59.1,26,5.2,7.2,2.5
E00000083,63.6,21.3,6.5,7.1,1.5
E00000084,66.6,21.2,8.6,2.8,0.8
E00000085,62.3,19.7,10.3,4.5,3.2
E00000086,59.6,22.5,10.7,3.4,3.9
E00000087,62.7,24,4.4,7,1.8
E00000088,57.3,28.3,5.3,5.5,3.6
E00000089,65.4,21.8,5.7,6,1.2
E00000090,55.3,27.6,7.6,8.1,1.4
E00000091,62.9,18.6,11,2.9,4.5
E00000092,66.5,22.7,3.9,4.6,2.3
E00000093,51.2,23.3,10.2,10.8,4.4
E00000094,63.4,25.9,4.9,4,1.9
E00000095,63.1,22.1,6.1,4.8,3.9
E00000096,65.2,18.7,5.3,5,5.8
E00000097,64.7,20,7.9,2.7,4.7
E00000098,63.5,20.6,3.2,9.8,2.9
E00000099,65.2,21.7,4.3,5.2,3.5
E00000100,59.7,26.9,5.2,4,4.2
E00000101,59.2,32.5,4.5,2.1,1.8
E00000102,61.1,30.4,4.8,1.3,2.5
E00000103,64.4,23.3,7.3,3.4,1.7
E00000104,60.8,24.6,7.7,4.5,2.4
E00000106,59.2,29.2,8.3,1.3,2.1
E00000107,60.2,20.2,10.8,7.3,1.5
E00000108,62.1,21.1,9.7,4.3,2.8
E00000109,51.1,26.2,11.6,8.6,2.5
E00000110,62.3,19.9,6.7,5.8,5.3
E00000111,56.6,30.7,8.3,3.9,0.5
E00000112,55.9,25.3,9.8,5.9,3.1
E00000113,67.8,22.3,4.8,2.2,2.9
E00000114,59.2,25.4,5.6,6.8,2.9
E00000115,60.1,24,6.9,3.9,5.2
E00000116,59.2,32,4.5,1.9,2.4
E00000117,67.8,19.7,8.8,3.3,0.4
E00000118,64,22.8,7.8,3,2.4
E00000119,57.3,25.6,10.4,3.9,2.8
E00000120,62.3,24.1,8.6,2.5,2.5
E00000121,52.3,20.5,12.9,7,7.3
E00000122,60.2,27.8,2.6,3.7,5.7
E00000123,57.1,32,5.9,1.3,3.7
E00000124,59.4,24.6,13.4,1.1,1.4
E00000125,64.3,21.9,5.5,4.2,4.2
E00000128,52.3,23.9,6.5,9.2,8.2
E00000129,62,22.9,11.6,1.5,2
E00000130,63.2,23.1,7.7,2.5,3.5
E00000131,52.9,30.2,4.9,7.3,4.7
E00000132,69.5,21.3,5.1,2.8,1.3
E00000133,57.2,30.5,7,1.8,3.5
E00000134,62.5,23.4,7.6,3.6,2.9
E00000167,61.6,28.1,4.3,4.8,1.1
E00000168,67.3,20.9,4.9,4.5,2.5
E00000169,73.2,18.9,0.8,6.2,0.8
E00000170,69.4,23.5,2.8,2.3,2
E00000171,69.2,21.3,6.2,1,2.3
E00000172,71.7,18.2,4.1,3.2,2.8
E00000173,58.9,24.7,8.6,4.3,3.4
E00000174,55.1,28.4,8,5.2,3.3
E00000175,61.7,23.4,7.1,3.2,4.6
E00000176,66.6,18.1,7.3,5.7,2.4
E00000177,51.7,23.7,10.3,9.9,4.3
E00000178,61.2,22.6,7.1,5.7,3.4
E00000179,50.1,32.8,9.1,3.2,4.8
E00000180,52,28.7,5.2,6.4,7.6
E00000182,77.8,15.3,4.5,1.2,1.2
