geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00045374,2.2,1.5,56.6,39.7
E00045375,0.7,18.1,72.5,8.7
E00045376,3.7,17.9,76.1,2.2
E00045377,0.8,6.2,49.6,43.4
E00045378,29.5,32.6,17.4,20.5
E00045379,0,20.3,68.8,10.9
E00045380,1.7,47.5,41.7,9.2
E00045413,69.2,19.8,7.7,3.3
E00045414,1,29.8,59.6,9.6
E00045415,16.9,42.3,30.8,10
E00045421,0.7,21.8,73.5,4.1
E00045459,0,14.7,78.7,6.6
E00045460,4.8,17.7,70.7,6.8
E00045461,4.4,28.9,62.3,4.4
E00045462,2.3,17.6,74,6.1
E00045463,4.7,10.2,78.9,6.3
E00045465,1.1,16.1,67.7,15.1
E00045466,3,33,58,6
E00045467,3.5,17.4,73.9,5.2
E00045468,0,55.7,42.6,1.7
E00045469,16.1,47.7,23.2,12.9
E00045470,3.5,55.6,31.3,9.7
E00045520,9.3,5.1,37.3,48.3
E00045521,13.2,17.4,41.3,28.1
E00045583,56.5,9.5,28.6,5.4
E00045585,0,19.5,42.2,38.3
E00045586,3.9,17.1,57.9,21.1
E00045587,8.8,11.4,10.5,69.3
E00045588,3.6,31.5,51.4,13.5
E00045589,3.7,31.1,23,42.2
E00045590,1.9,50.3,13.2,34.6
E00045593,18.6,16.9,23.7,40.7
E00045594,46.2,21.4,19.7,12.7
E00045607,13.6,16.1,58.5,11.9
E00045609,17,26.5,16.3,40.1
E00045610,47.9,40.6,5.5,6.1
E00045611,45.5,33,8,13.4
E00045612,1.3,66.2,12.7,19.7
E00045614,6.2,27.6,19.3,46.9
E00045618,1.2,45.2,38.1,15.5
E00045620,12.7,20.3,35.4,31.6
E00045623,6.8,69.5,14.1,9.6
E00045624,4.9,37.3,25.5,32.4
E00045625,18.4,30.9,30.9,19.7
E00045630,11.2,25,47.4,16.4
E00045631,1.7,23.9,72.6,1.7
E00045632,37,32.8,10.9,19.3
E00045633,30,18.3,43.3,8.3
E00045635,37.8,28.4,22.3,11.5
E00045636,3.8,32.3,14.3,49.6
E00045637,30.2,6.3,4.2,59.4
E00045638,26.5,34.1,35.6,3.8
E00045639,13.8,34.6,29.6,22
E00045640,48.6,19.3,17.4,14.7
E00045641,6.8,34.7,13.6,44.9
E00045643,8.9,27.6,23.6,39.8
E00045644,58.4,20.8,12.1,8.7
E00045647,34.7,30.7,17.6,17
E00045649,38.4,26,6.8,28.8
E00045651,23.4,15.6,30.5,30.5
E00045652,50.4,40.8,8,0.8
E00045654,45.9,46.7,6.7,0.7
E00045655,46.2,29.4,22.4,2.1
E00045661,3.2,5.3,43.2,48.4
E00045755,0.9,18.8,73.2,7.1
E00045792,1.7,46.2,48.7,3.4
E00045803,3.2,28.1,52.4,16.2
E00045808,1,1,83.8,14.3
E00045810,0,0.9,63.9,35.2
E00045811,2.3,16.3,52.7,28.7
E00045816,23.1,18.5,50.8,7.7
E00045820,1.5,1.5,68.4,28.7
E00045822,3.4,1.7,50.4,44.5
E00045841,18.1,9.5,43.1,29.3
E00045842,0,12.5,53.6,33.9
E00045843,11.4,24.4,43.1,21.1
E00045844,2.5,6.7,70.8,20
E00045845,7.1,10.7,68.8,13.4
E00045846,0,14.8,70.4,14.8
E00045847,7.4,10.7,63.9,18
E00045849,1.1,9.6,79.8,9.6
E00045850,0,22.6,67.8,9.6
E00045851,43.3,18.3,19.5,18.9
E00045853,0,3.4,56.8,39.8
E00045854,0.8,1.7,80,17.5
E00045855,1.7,2.5,51.7,44.1
E00045857,62.2,8.2,9.2,20.4
E00045859,0.8,1.5,32.8,64.9
E00045861,4.4,9.5,56.9,29.2
E00045864,0,12.9,50.4,36.7
E00045868,0.8,12.7,59.3,27.1
E00045872,2.3,20.2,34.1,43.4
E00046344,7.8,36.3,53.9,2
E00046347,9.9,16.6,44.4,29.1
E00046348,14.9,16.7,38.6,29.8
E00046357,13.1,18,48.4,20.5
E00046358,24.5,59.7,15.1,0.6
E00046368,23.1,47.9,28.2,0.9
E00046370,41.6,47.8,9.7,0.9
E00046371,21.4,53,25.6,0
E00046374,12.6,8,50.6,28.7
E00046381,39.8,39.8,18.5,1.9
E00046383,13.3,49.2,30.8,6.7
E00046386,32.5,38.5,26.6,2.4
E00046387,56.1,40.2,2.3,1.5
E00046390,50.9,47.7,0.5,0.9
E00046391,14.7,56.7,24,4.7
E00046393,47.5,50.8,0.4,1.3
E00046395,54.1,33.6,10.3,2.1
E00046397,47.7,16.4,24.2,11.7
E00046400,47.9,43.8,6.8,1.4
E00046408,36.4,47.7,14.5,1.4
E00046533,1.8,12.7,32.7,52.7
E00046534,27.5,16.2,30.5,25.7
E00046535,6.1,9.9,67.9,16
E00046536,25.6,29,20.5,25
E00046537,17.7,4.4,54,23.9
E00046538,2.3,13.8,58.5,25.4
E00046539,0,38.9,51.1,9.9
E00046540,11.3,36.9,48.2,3.5
E00046541,1.8,25.4,50.9,21.9
E00046542,31,28.2,26.1,14.8
E00046543,2.2,45.5,44.8,7.5
E00046544,19.2,10.6,42.3,27.9
E00046545,1.6,25.4,43.4,29.5
E00046546,4.2,5.1,44.9,45.8
E00046547,0,13.6,56.1,30.3
E00046548,6.1,12.1,53,28.8
E00046549,7.9,34.9,46.8,10.3
E00046551,1,4.8,61,33.3
E00046552,3.2,14,44.1,38.7
E00046553,1,5.1,45.5,48.5
E00046554,16.9,7.1,20.1,55.8
E00046555,25.2,8.9,21.5,44.4
E00046556,27.5,11.1,6.5,54.9
E00046557,52.6,32.8,6,8.6
E00046558,50.8,5.6,22.2,21.4
E00046559,42.3,31.3,6.7,19.6
E00046560,42.5,35.8,4.7,17
E00046561,13.3,25.8,19.2,41.7
E00046562,3.1,5.3,9.9,81.7
E00046563,53.5,16.7,8.8,21.1
E00046564,29.9,31.6,6.8,31.6
E00046565,0,26.5,14.3,59.3
E00046566,14.9,14.9,9.2,60.9
E00046567,7.9,68.5,13.4,10.2
E00046568,72,15.9,3.8,8.3
E00046569,16.5,38.1,28.8,16.5
E00046570,6.4,39.2,43.2,11.2
E00046571,9.5,7.3,16.1,67.2
E00046572,0.8,7.8,32.8,58.6
E00046573,50.9,33.3,11.4,4.4
