geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00045374,98.5,1.5,0
E00045375,98.6,1.4,0
E00045376,94,6,0
E00045377,96.9,3.1,0
E00045378,37.9,62.1,0
E00045379,99.2,0.8,0
E00045380,83.5,16.5,0
E00045413,14.6,85.4,0
E00045414,99,1,0
E00045415,80.8,19.2,0
E00045421,98.6,1.4,0
E00045459,100,0,0
E00045460,92.4,7.6,0
E00045461,96.6,3.4,0
E00045462,96.9,3.1,0
E00045463,98.4,1.6,0
E00045465,97.9,2.1,0
E00045466,99,1,0
E00045467,98.2,1.8,0
E00045468,100,0,0
E00045469,74.2,25.8,0
E00045470,95.8,4.2,0
E00045520,88.9,11.1,0
E00045521,73.6,26.4,0
E00045583,40.4,59.6,0
E00045585,75,25,0
E00045586,97.4,2.6,0
E00045587,77.2,22.8,0
E00045588,95.5,4.5,0
E00045589,44.9,55.1,0
E00045590,38.5,61.5,0
E00045593,77.1,22.9,0
E00045594,36,64,0
E00045607,7.7,92.3,0
E00045609,48.3,51.7,0
E00045610,16.8,83.2,0
E00045611,20.5,79.5,0
E00045612,20.4,79.6,0
E00045614,68.8,31.3,0
E00045618,66.3,33.7,0
E00045620,79.3,20.7,0
E00045623,32.8,67.2,0
E00045624,49,51,0
E00045625,43,57,0
E00045630,75.8,23.5,0.7
E00045631,46.6,53.4,0
E00045632,27.4,72.6,0
E00045633,41.7,58.3,0
E00045635,49.3,50.7,0
E00045636,65.7,34.3,0
E00045637,64.6,35.4,0
E00045638,5.3,94.7,0
E00045639,50.9,49.1,0
E00045640,51.8,48.2,0
E00045641,44.6,55.4,0
E00045643,69.9,30.1,0
E00045644,32.7,66.7,0.7
E00045647,36.7,63.3,0
E00045649,33.8,66.2,0
E00045651,63.5,36.5,0
E00045652,6.4,93.6,0
E00045654,7.4,92.6,0
E00045655,32.9,67.1,0
E00045661,94.8,5.2,0
E00045755,99.1,0.9,0
E00045792,99.2,0.8,0
E00045803,97.8,2.2,0
E00045808,99,1,0
E00045810,100,0,0
E00045811,87,13,0
E00045816,61.7,38.3,0
E00045820,98.5,1.5,0
E00045822,97.4,2.6,0
E00045841,84.7,15.3,0
E00045842,99.1,0,0.9
E00045843,69.2,30.8,0
E00045844,91.7,8.3,0
E00045845,91.3,8.7,0
E00045846,100,0,0
E00045847,93.4,5.8,0.8
E00045849,100,0,0
E00045850,99.1,0.9,0
E00045851,37,63,0
E00045853,99.2,0,0.8
E00045854,100,0,0
E00045855,99.2,0.8,0
E00045857,41.8,58.2,0
E00045859,97,3,0
E00045861,100,0,0
E00045864,100,0,0
E00045868,100,0,0
E00045872,79.8,20.2,0
E00046344,13.3,86.7,0
E00046347,90.2,9.8,0
E00046348,96.5,3.5,0
E00046357,91.1,8.9,0
E00046358,6.3,93.1,0.6
E00046368,0.9,99.1,0
E00046370,4.4,94.7,0.9
E00046371,2.6,97.4,0
E00046374,44.4,55.6,0
E00046381,18.5,81.5,0
E00046383,40.3,59.7,0
E00046386,3,97,0
E00046387,13.7,86.3,0
