geography_code,heating_type_3a-001,heating_type_3a-002
E00045374,1.5,98.5
E00045375,0,100
E00045376,3.7,96.3
E00045377,0,100
E00045378,0.8,99.2
E00045379,2.4,97.6
E00045380,1.7,98.3
E00045413,0,100
E00045414,3.8,96.2
E00045415,0,100
E00045421,3.4,96.6
E00045459,2.2,97.8
E00045460,1.4,98.6
E00045461,0,100
E00045462,3.8,96.2
E00045463,2.4,97.6
E00045465,0,100
E00045466,2,98
E00045467,1.7,98.3
E00045468,2.6,97.4
E00045469,1.9,98.1
E00045470,2.8,97.2
E00045520,3.4,96.6
E00045521,4.1,95.9
E00045583,0.7,99.3
E00045585,0,100
E00045586,1.3,98.7
E00045587,0.9,99.1
E00045588,1.8,98.2
E00045589,0,100
E00045590,0,100
E00045593,2.6,97.4
E00045594,1.2,98.8
E00045607,5.1,94.9
E00045609,2.7,97.3
E00045610,1.8,98.2
E00045611,1.8,98.2
E00045612,1.9,98.1
E00045614,0,100
E00045618,1.2,98.8
E00045620,1.3,98.7
E00045623,0.6,99.4
E00045624,1,99
E00045625,2,98
E00045630,0,100
E00045631,0.9,99.1
E00045632,2.5,97.5
E00045633,3.3,96.7
E00045635,2,98
E00045636,3,97
E00045637,3.2,96.8
E00045638,2.2,97.8
E00045639,3.8,96.2
E00045640,0.9,99.1
E00045641,0,100
E00045643,4,96
E00045644,5.3,94.7
E00045647,1.1,98.9
E00045649,4,96
E00045651,1.6,98.4
E00045652,8.8,91.2
E00045654,3,97
E00045655,7.7,92.3
E00045661,1.1,98.9
E00045755,1.8,98.2
E00045792,3.4,96.6
E00045803,7.1,92.9
E00045808,0.9,99.1
E00045810,4.8,95.2
E00045811,1.5,98.5
E00045816,4.6,95.4
E00045820,1.5,98.5
E00045822,0.8,99.2
E00045841,3.4,96.6
E00045842,3.6,96.4
E00045843,5.6,94.4
E00045844,0,100
E00045845,1.8,98.2
E00045846,0,100
E00045847,2.5,97.5
E00045849,1.1,98.9
E00045850,0.9,99.1
