geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00045374,91.5,5.1,2.1,1.4
E00045375,91.1,4.2,1.3,3.4
E00045376,88.2,5.1,3,3.6
E00045377,92.4,3.5,2.2,1.9
E00045378,90.6,5.8,1.1,2.5
E00045379,85.5,5.8,3.7,4.9
E00045380,93.2,2.4,2.1,2.4
E00045413,94.2,1.3,1.3,3.2
E00045414,90.6,3.9,2.3,3.1
E00045415,93,4.3,1.9,0.8
E00045421,91.4,3.8,1.8,3
E00045459,91.1,3.7,1.2,4
E00045460,90.9,2.6,1.9,4.5
E00045461,88.8,6.6,2.5,2.1
E00045462,89.1,5.6,1.9,3.4
E00045463,87.4,3.7,3.1,5.8
E00045465,90.9,5.3,0.8,2.9
E00045466,88.8,5.2,1.7,4.3
E00045467,90,3.9,2.1,3.9
E00045468,87.9,7.6,0.4,4
E00045469,91.2,5.5,2.1,1.2
E00045470,89.7,4.8,1.6,3.9
E00045520,90.1,5.9,1,3
E00045521,91.4,3,1.5,4.1
E00045583,93.8,2.6,0.4,3.3
E00045585,90.1,4.8,2.1,3.1
E00045586,94.3,2.8,1.7,1.1
E00045587,90.2,7.9,0.9,0.9
E00045588,88.2,4.4,3.1,4.4
E00045589,89.5,4.9,4.9,0.7
E00045590,94.7,3.5,0.8,1
E00045593,95.5,2.1,1.5,0.9
E00045594,91.6,6,1.6,0.8
E00045607,93.8,3.3,0.7,2.2
E00045609,92.1,4.2,1.8,1.8
E00045610,97,1.8,0.3,0.9
E00045611,91.9,4.3,1.6,2.2
E00045612,93.6,3.2,1.3,1.9
E00045614,90.3,3.6,0.6,5.4
E00045618,91.4,1.7,3.4,3.4
E00045620,94.5,3.2,0.3,1.9
E00045623,95.5,1.6,1.3,1.6
E00045624,98.6,0.9,0.5,0
E00045625,87.4,4.8,3.4,4.5
E00045630,92.5,1.8,3,2.7
E00045631,92.6,3.7,2.3,1.3
E00045632,94.1,3.8,1.3,0.8
E00045633,91.1,3.5,2.9,2.6
E00045635,91.1,1.5,4.6,2.8
E00045636,95.3,2.1,0.9,1.8
E00045637,84.2,13.1,0.5,2.3
E00045638,90.4,2.6,2.6,4.4
E00045639,91.7,2.8,3.9,1.6
E00045640,91.4,3.4,2.6,2.6
E00045641,92.1,4.9,1.6,1.3
E00045643,93.6,2,2,2.5
E00045644,93.2,3,1.7,2.1
E00045647,91.6,2.8,3.4,2.2
E00045649,90.6,4.4,1.7,3.3
E00045651,92.5,3.9,0.9,2.7
E00045652,95.1,1.9,1.5,1.5
E00045654,95.3,1.2,2,1.6
E00045655,93.9,3.3,1.6,1.2
E00045661,96,2.7,0.3,1
E00045755,93.6,0.9,2.9,2.6
E00045792,93.9,0.6,4.5,1.1
E00045803,91.9,4,2,2.2
E00045808,93.6,1.2,2.6,2.6
E00045810,88.6,5.2,2.6,3.6
E00045811,93.5,3.8,1.1,1.6
E00045816,94.9,1.8,1.5,1.8
E00045820,90.9,4,3.2,2
