geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00045374,4.4,35.3,47.1,13.2
E00045375,24.6,38.4,26.1,10.9
E00045376,33.6,46.3,17.9,2.2
E00045377,13.5,36.1,36.8,13.5
E00045378,30.8,39.1,20.3,9.8
E00045379,26.4,41.9,27.9,3.9
E00045380,19.2,54.2,19.2,7.5
E00045413,70,27.8,1.1,1.1
E00045414,18.8,49.5,26.7,5
E00045415,29.5,51.2,16.3,3.1
E00045421,23,50,24.3,2.7
E00045459,27.1,46.6,22.6,3.8
E00045460,31.5,45.9,18.5,4.1
E00045461,25.6,47,22.2,5.1
E00045462,20.9,51.2,24,3.9
E00045463,26.6,42.2,26.6,4.7
E00045465,20.2,44.7,27.7,7.4
E00045466,23,45,24,8
E00045467,24.6,55.1,14.4,5.9
E00045468,21.9,55.3,21.1,1.8
E00045469,41.3,47.7,11,0
E00045470,28,58.7,11.2,2.1
E00045520,14.5,48.7,32.5,4.3
E00045521,27.3,35.5,24.8,12.4
E00045583,62.2,28.4,8.8,0.7
E00045585,10.2,54.3,26.8,8.7
E00045586,30.7,41.3,22.7,5.3
E00045587,7.1,27.7,42.9,22.3
E00045588,24.1,45.5,25,5.4
E00045589,16.8,47.4,21.2,14.6
E00045590,25.8,47.8,18.9,7.5
E00045593,47.1,37.8,11.8,3.4
E00045594,60.1,31.5,5.4,3
E00045607,53,39.3,6,1.7
E00045609,10.1,47.7,26.2,16.1
E00045610,39,53,7.3,0.6
E00045611,54.5,34.8,8.9,1.8
E00045612,20.4,49,24.2,6.4
E00045614,10.3,51,29.7,9
E00045618,45,45,6.3,3.8
E00045620,26.6,43,25.3,5.1
E00045623,39.2,49.4,10.2,1.1
E00045624,18.2,47.5,25.3,9.1
E00045625,49.7,41.7,8.6,0
E00045630,39.5,40.1,16.4,3.9
E00045631,51.3,36.5,11.3,0.9
E00045632,44.1,39.8,12.7,3.4
E00045633,50,37.3,11,1.7
E00045635,49.3,41.9,6.1,2.7
E00045636,21.8,44.4,23.3,10.5
E00045637,28.4,18.9,35.8,16.8
E00045638,58.3,34.8,6.8,0
E00045639,47.8,35.2,12.6,4.4
E00045640,56.8,37.8,4.5,0.9
E00045641,20.4,42.9,27.9,8.8
E00045643,36,36,20,8
E00045644,50,44.7,5.3,0
E00045647,52.6,34.9,10.3,2.3
E00045649,50.7,30.1,9.6,9.6
E00045651,42.6,34.9,17.8,4.7
E00045652,60,35.2,4.8,0
E00045654,59.3,36.3,4.4,0
E00045655,38.5,48.3,11.2,2.1
E00045661,48.4,27.4,16.8,7.4
E00045755,31.9,46,20.4,1.8
E00045792,37.6,46.2,11.1,5.1
E00045803,30.8,41.6,21.6,5.9
E00045808,19,50.5,25.7,4.8
E00045810,13,39.8,30.6,16.7
E00045811,17.1,42.6,24.8,15.5
E00045816,27.7,49.2,20.8,2.3
