areacd,heating_type_3a-001,heating_type_3a-002
E00014739,2,98
E00014740,0,100
E00014744,1.7,98.3
E00014745,0.6,99.4
E00014746,0.7,99.3
E00014749,1.1,98.9
E00014752,2.3,97.7
E00014753,0,100
E00014754,0.8,99.2
E00014755,4.8,95.2
E00014756,2.2,97.8
E00014757,0,100
E00014758,2,98
E00014760,0.8,99.2
E00014761,1.9,98.1
E00014762,0.8,99.2
E00014763,2.5,97.5
E00014861,0.7,99.3
E00014862,2.2,97.8
E00014863,0.9,99.1
E00014866,0,100
E00014869,0,100
E00014870,0,100
E00014871,0,100
E00014872,2.7,97.3
E00014881,0.7,99.3
E00014890,5.1,94.9
E00014894,1.4,98.6
E00014895,0.8,99.2
E00014897,4.3,95.7
E00014898,4.9,95.1
E00014901,0.9,99.1
E00014905,0,100
E00014910,0,100
E00014912,0,100
E00014915,3.9,96.1
E00016972,5.9,94.1
E00016973,0.8,99.2
E00016974,2,98
E00016975,1.9,98.1
E00016976,0.8,99.2
E00016977,3.3,96.7
E00016978,2.4,97.6
E00016979,2.7,97.3
E00016980,1.8,98.2
E00016981,0,100
E00016982,4.1,95.9
E00016983,1.6,98.4
E00016984,3,97
E00016985,1.8,98.2
E00016986,0.8,99.2
E00016987,3.3,96.7
E00016988,4.6,95.4
E00016989,0,100
E00016990,1.9,98.1
E00016991,1.7,98.3
E00016992,5.4,94.6
E00016993,3.4,96.6
E00016994,0,100
E00016995,3.4,96.6
E00016996,2.8,97.2
E00016997,3.4,96.6
E00016998,1.6,98.4
E00016999,1.5,98.5
E00017000,0,100
E00017001,2.3,97.7
E00017002,2.4,97.6
E00017003,1.3,98.7
E00017004,1.5,98.5
E00017005,3.3,96.7
E00017006,0,100
E00017007,3.1,96.9
E00017008,0,100
E00017016,1.2,98.8
E00017017,2.2,97.8
E00017018,0.8,99.2
E00017019,2,98
E00017020,0.9,99.1
E00017021,2.9,97.1
E00017022,3.4,96.6
E00017023,0.8,99.2
E00017024,0,100
E00017025,3.4,96.6
E00017026,2.7,97.3
E00017027,0,100
E00017028,0.8,99.2
E00017029,0,100
E00017030,0.7,99.3
E00017031,1.6,98.4
E00017032,3.4,96.6
E00017036,4.2,95.8
E00017045,2.9,97.1
E00017046,1.7,98.3
E00017049,4.7,95.3
E00017050,2.6,97.4
E00017052,2.3,97.7
E00017055,0.8,99.2
E00017057,3.2,96.8
E00017069,2.3,97.7
E00017071,1.4,98.6
E00017074,2.1,97.9
E00017076,1.8,98.2
E00017077,5.1,94.9
E00017078,2.7,97.3
E00017079,3.3,96.7
E00017080,1.8,98.2
E00017083,1.9,98.1
E00017086,1,99
E00017087,2.9,97.1
E00017093,3.5,96.5
E00017094,0,100
E00017095,0,100
E00017102,2.3,97.7
E00017103,0,100
E00017104,0.9,99.1
E00017105,3.9,96.1
E00017106,2.2,97.8
E00017107,2.7,97.3
E00017108,4.3,95.7
E00017109,1.7,98.3
E00017110,2.7,97.3
E00017111,2.3,97.7
E00017112,4,96
E00017113,0,100
E00017114,2.5,97.5
E00017115,0,100
E00017116,1.9,98.1
E00017117,0.9,99.1
E00017118,1.2,98.8
E00017119,2.5,97.5
E00017120,3,97
E00017121,3.2,96.8
E00017122,1,99
E00017123,0.8,99.2
E00017124,1.4,98.6
E00017125,0,100
E00017126,2.8,97.2
E00017127,1.6,98.4
E00017128,0.8,99.2
E00017129,0.9,99.1
E00017130,3,97
E00017131,0.9,99.1
E00017132,1.7,98.3
E00017133,3.1,96.9
E00017134,1,99
E00017135,3.1,96.9
E00017196,0,100
E00017197,1,99
E00017198,2.1,97.9
E00017199,1.4,98.6
E00017200,3.4,96.6
E00017201,3.4,96.6
E00017202,0,100
E00017203,2.3,97.7
E00017204,0.8,99.2
E00017205,4.7,95.3
E00017206,2.5,97.5
E00017207,1.8,98.2
E00017208,4.3,95.7
E00017209,0.9,99.1
E00017210,0.8,99.2
E00017211,0,100
E00017212,2.7,97.3
E00017213,1,99
E00017214,0.8,99.2
E00017215,1.9,98.1
E00017216,3,97
E00017217,0,100
E00017218,2,98
E00017219,1,99
E00017220,0.8,99.2
E00017221,0,100
E00017222,2.7,97.3
E00017223,3.3,96.7
E00017224,0,100
E00017225,5.1,94.9
E00017226,5.2,94.8
E00017227,1.1,98.9
E00017228,1.8,98.2
E00017229,0,100
E00017230,1,99
E00017231,0.7,99.3
E00017233,8.9,91.1
E00017236,2.6,97.4
E00017238,4,96
E00017239,6,94
E00017248,1.4,98.6
E00017251,2.7,97.3
E00017258,2.2,97.8
E00017261,4.7,95.3
E00017264,1.6,98.4
E00017322,0.8,99.2
E00017323,0,100
