areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00014739,58,42,0
E00014740,96.2,3.8,0
E00014744,8.8,91.2,0
E00014745,25.6,74.4,0
E00014746,58.9,41.1,0
E00014749,20.1,79.9,0
E00014752,81.4,18.6,0
E00014753,90.9,9.1,0
E00014754,67.5,32.5,0
E00014755,37.7,61.6,0.7
E00014756,71.4,28.6,0
E00014757,95.6,4.4,0
E00014758,61.1,38.9,0
E00014760,92.6,7.4,0
E00014761,72.6,27.4,0
E00014762,100,0,0
E00014763,78.3,21.7,0
E00014861,93.8,6.2,0
E00014862,81.8,18.2,0
E00014863,98.1,1.9,0
E00014866,63.2,36.8,0
E00014869,79.1,20.9,0
E00014870,91.8,8.2,0
E00014871,100,0,0
E00014872,40.9,57.7,1.3
E00014881,93.3,6.7,0
E00014890,29.5,70.5,0
E00014894,38.6,61.4,0
E00014895,53.8,46.2,0
E00014897,4.3,95.7,0
E00014898,46,54,0
E00014901,97.4,2.6,0
E00014905,99.2,0,0.8
E00014910,84.3,15.7,0
E00014912,95,5,0
E00014915,26.5,73.5,0
E00016972,4,96,0
E00016973,57.4,42.6,0
E00016974,80.1,19.9,0
E00016975,19.6,80.4,0
E00016976,70.7,29.3,0
E00016977,43.4,56.6,0
E00016978,80.2,19.8,0
E00016979,36.1,63.9,0
E00016980,94.5,5.5,0
E00016981,55.4,44.6,0
E00016982,12.9,87.1,0
E00016983,74,26,0
E00016984,28.9,70.5,0.6
E00016985,28.3,71.7,0
E00016986,62.5,37.5,0
E00016987,67.5,32.5,0
E00016988,18.3,81.7,0
E00016989,75.3,24.7,0
E00016990,65.4,34.6,0
E00016991,32.8,67.2,0
E00016992,18.8,81.3,0
E00016993,4.2,95,0.8
E00016994,79.1,20.9,0
E00016995,43.5,56.5,0
E00016996,7.3,92.7,0
E00016997,57.4,42.6,0
E00016998,5.7,94.3,0
E00016999,51.9,48.1,0
E00017000,95.2,4.8,0
E00017001,92.5,7.5,0
E00017002,36.8,63.2,0
E00017003,24.4,75.6,0
E00017004,68.6,31.4,0
E00017005,7.2,92.8,0
E00017006,73.9,26.1,0
E00017007,64.9,35.1,0
E00017008,97.6,2.4,0
E00017016,54.5,45.5,0
E00017017,86.4,13.6,0
E00017018,86.4,13.6,0
E00017019,30.4,69.6,0
E00017020,80.5,19.5,0
E00017021,56.9,43.1,0
E00017022,21.5,78.5,0
E00017023,87.7,12.3,0
E00017024,99.2,0.8,0
E00017025,96.6,3.4,0
E00017026,14.7,85.3,0
E00017027,98.4,1.6,0
E00017028,96.7,3.3,0
E00017029,97.7,2.3,0
E00017030,98.6,1.4,0
E00017031,98.3,1.7,0
E00017032,99.1,0.9,0
E00017036,31.9,68.1,0
E00017045,10.7,89.3,0
E00017046,5.2,94.8,0
E00017049,45.7,54.3,0
E00017050,36,64,0
E00017052,39.6,60.4,0
E00017055,13.1,86.9,0
E00017057,31.6,68.4,0
E00017069,79.2,20.8,0
E00017071,84.6,15.4,0
E00017074,83.7,16.3,0
E00017076,94.6,5.4,0
E00017077,31.3,68.7,0
E00017078,81.7,18.3,0
E00017079,34.1,65.9,0
E00017080,87,13,0
E00017083,1,99,0
E00017086,33,67,0
E00017087,27.8,72.2,0
E00017093,47.3,52.7,0
E00017094,49.3,50.7,0
E00017095,41.9,58.1,0
E00017102,34.9,65.1,0
E00017103,91.1,8.9,0
E00017104,91.7,8.3,0
E00017105,88.2,11.8,0
E00017106,85.6,14.4,0
E00017107,38.4,61.6,0
E00017108,95,5,0
E00017109,6.8,93.2,0
E00017110,47.8,52.2,0
E00017111,40.6,59.4,0
E00017112,35.3,64.7,0
E00017113,95.2,4,0.8
E00017114,82.2,17.8,0
E00017115,77.7,22.3,0
E00017116,87.9,12.1,0
E00017117,51.4,48.6,0
E00017118,76.7,23.3,0
E00017119,63.9,36.1,0
E00017120,60.9,39.1,0
E00017121,42.4,57.6,0
E00017122,43.9,56.1,0
E00017123,70.8,29.2,0
E00017124,60.1,39.9,0
E00017125,37.4,62.6,0
E00017126,53.2,46.8,0
E00017127,23.8,76.2,0
E00017128,92,8,0
E00017129,55.6,44.4,0
E00017130,96.2,3.8,0
E00017131,72.3,27.7,0
E00017132,96.6,3.4,0
E00017133,82.9,17.1,0
E00017134,91.7,8.3,0
E00017135,56.4,43.6,0
E00017196,69.6,30.4,0
E00017197,56.4,43.6,0
E00017198,53.1,46.9,0
E00017199,24.3,75.7,0
E00017200,5,95,0
E00017201,14.4,85.6,0
E00017202,88.4,11.6,0
E00017203,39.6,60.4,0
E00017204,8.3,91.7,0
E00017205,12.5,87.5,0
E00017206,10.1,89.9,0
E00017207,7.8,92.2,0
E00017208,16.4,83.6,0
E00017209,62.2,37.8,0
E00017210,46.2,53.8,0
E00017211,50.4,48.8,0.8
E00017212,4,96,0
E00017213,16.8,83.2,0
E00017214,27.5,72.5,0
E00017215,22.1,77.9,0
E00017216,26.5,73.5,0
E00017217,26,74,0
E00017218,47.5,52.5,0
E00017219,32.4,67.6,0
E00017220,46.8,53.2,0
E00017221,22.8,77.2,0
E00017222,46.9,53.1,0
E00017223,13.2,86.8,0
E00017224,60.2,39.8,0
E00017225,6.6,93.4,0
E00017226,1.7,98.3,0
E00017227,58.9,41.1,0
E00017228,62.6,37.4,0
E00017229,43.8,56.3,0
E00017230,18.3,81.7,0
E00017231,45.9,54.1,0
E00017233,48.2,51.8,0
E00017236,27.1,72.9,0
E00017238,60.9,39.1,0
E00017239,58.4,41.6,0
E00017248,12.8,87.2,0
E00017251,8,92,0
E00017258,18.6,81.4,0
E00017261,52,48,0
E00017264,84.5,15.5,0
E00017322,96.9,3.1,0
E00017323,97,3,0
E00017324,4.4,95.6,0
E00017325,53.3,46.7,0
E00017326,84.7,15.3,0
E00017327,100,0,0
E00017328,96.1,3.9,0
E00017329,98.3,1.7,0
E00017330,99.2,0.8,0
E00017331,99.2,0.8,0
E00017332,88.7,11.3,0
E00017333,95.1,4.9,0
E00017334,93,7,0
E00017335,98.5,1.5,0
E00017336,85.1,14.9,0
E00017337,96.5,3.5,0
E00017338,27.6,72.4,0
E00017339,60.2,39.8,0
E00017341,34.9,65.1,0
E00017342,23.3,76.7,0
E00017343,65.5,34.5,0
E00017344,24.3,75.7,0
E00017345,58.2,41.8,0
E00017346,95.7,4.3,0
E00017347,96.7,3.3,0
E00017348,50.7,49.3,0
E00017349,6,94,0
E00017350,47.5,52.5,0
E00017351,100,0,0
E00017382,92.4,7.6,0
E00017393,4.5,95.5,0
E00017394,16.3,83.7,0
E00017395,79.8,20.2,0
E00017396,94,6,0
E00017397,18.3,81.7,0
E00017413,2.2,97.8,0
E00017414,79.7,20.3,0
E00017415,67.6,32.4,0
E00017416,73.9,26.1,0
E00017417,96.7,3.3,0
E00017418,62.2,37.8,0
E00017419,27.7,72.3,0
E00017420,76.7,23.3,0
E00017421,24.3,75.7,0
E00017422,88.6,11.4,0
E00017423,66.4,33.6,0
E00017424,67.3,32.7,0
E00017425,88.6,11.4,0
E00017426,29.6,70.4,0
E00017427,92,8,0
E00017428,70.9,29.1,0
E00017429,13.3,86.7,0
E00017430,85.4,14.6,0
E00017431,79,21,0
E00017432,23.3,76.7,0
E00017433,66.7,33.3,0
E00017434,47.2,52.8,0
E00017435,0.8,99.2,0
E00017436,59.7,40.3,0
E00017438,90.2,9.8,0
E00017439,14.8,85.2,0
E00017440,14.1,85.9,0
E00017441,70.4,29.6,0
E00017442,43.1,56.9,0
E00017443,9.4,90.6,0
E00017444,0.6,99.4,0
E00017445,26,74,0
E00017446,71.2,28.8,0
E00017478,70.1,29.9,0
E00017479,69.3,29.7,1
E00017480,29,71,0
E00017481,28.1,71.9,0
E00017482,32.1,67.9,0
E00017483,45.5,54.5,0
E00017484,39.8,60.2,0
E00017485,76,24,0
E00017486,97,3,0
E00017487,84.4,15.6,0
E00017488,34.9,65.1,0
E00017489,29.9,70.1,0
E00017490,80.4,19.6,0
E00017491,51.5,48.5,0
E00017492,76.7,23.3,0
E00017493,25,75,0
E00017494,31.1,68.9,0
E00017495,12.6,87.4,0
E00017497,29.3,70.7,0
E00017498,61.4,38.6,0
E00017499,68.3,31.7,0
E00017500,50,50,0
E00017501,36.1,62.9,1
E00017502,18.6,81.4,0
E00017503,40.8,59.2,0
E00017504,35.5,64.5,0
E00017505,94.1,5.9,0
E00017506,77.6,22.4,0
E00017507,44.6,55.4,0
E00017508,5.9,94.1,0
E00017509,67.6,32.4,0
E00017510,58.6,41.4,0
E00017511,88.7,11.3,0
E00017512,46.2,53.8,0
E00017513,54.4,45.6,0
E00017514,48.5,51.5,0
E00017515,98.3,1.7,0
E00017516,39.6,59.4,1
E00017517,86.1,13.9,0
E00017518,20.8,79.2,0
E00017519,43.8,56.3,0
E00017520,42,58,0
E00017521,98.3,0.9,0.9
E00017522,96,4,0
E00017523,89.5,9.7,0.8
E00017524,97.6,2.4,0
E00017525,89.9,9.2,0.8
E00017526,78.3,21.7,0
E00017527,69.6,30.4,0
E00017528,79.8,19.3,0.9
E00017529,98.1,1.9,0
E00017530,23.3,76.7,0
E00017531,91.7,8.3,0
E00017532,82.2,17.8,0
E00017533,89.7,10.3,0
E00017534,88.4,11.6,0
E00017535,86,13.2,0.9
E00017536,64.3,35.7,0
E00017537,65.9,34.1,0
E00017538,25.4,74.6,0
E00017539,23.6,76.4,0
E00017540,67.6,32.4,0
E00017541,28.7,71.3,0
E00017543,100,0,0
E00017544,76.3,23.7,0
E00017545,72.1,27.9,0
E00017546,85.3,14.7,0
E00017547,90.7,9.3,0
E00017548,95.3,4.7,0
E00017550,28,72,0
E00017567,60.1,39.9,0
E00017568,92.1,7.9,0
E00017569,74,26,0
E00017570,46.9,53.1,0
E00017571,83.2,16.8,0
E00017572,20,80,0
E00017573,75.2,24.8,0
E00017574,73.8,26.2,0
E00017575,52.3,47.7,0
E00017576,82.8,17.2,0
E00017578,77.4,22.6,0
E00017579,80.3,19.7,0
E00017580,82,18,0
E00017581,53.2,46.8,0
E00017582,80.2,19.8,0
E00017583,51.6,47.9,0.5
E00017584,1.7,98.3,0
E00017585,52.6,47.4,0
E00017586,80,20,0
E00017587,46.8,53.2,0
E00017588,46.6,53.4,0
E00017589,72.4,27.6,0
E00017590,37,63,0
E00017591,71.8,28.2,0
E00017592,80,20,0
E00017593,36.7,63.3,0
E00017594,84.8,15.2,0
E00017595,100,0,0
E00017596,97.1,2.9,0
E00017597,96.6,3.4,0
E00017598,86.7,13.3,0
E00017599,98.2,1.8,0
E00017600,86.4,13.6,0
E00017601,77,23,0
E00017602,76.6,23.4,0
E00022580,78.1,21.9,0
E00022581,22.7,77.3,0
E00022582,99.3,0.7,0
E00022583,0.6,99.4,0
E00022585,98.5,1.5,0
E00022586,28.3,71.7,0
E00022587,17.1,82.9,0
E00022588,30.1,69.9,0
E00022589,8,92,0
E00022590,55.1,44.9,0
E00022591,30.5,69.5,0
E00022592,99.2,0.8,0
