areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00014739,20.2,44.3,16.7,18.7
E00014740,29.5,53.8,1.5,15.2
E00014744,5.3,38.6,21.1,35.1
E00014745,32.7,14.1,21.2,32.1
E00014746,32.9,36.3,2.7,28.1
E00014749,30.2,11.6,10.5,47.7
E00014752,51.2,35.7,0,13.2
E00014753,48.5,37.7,0.8,13.1
E00014754,33.1,44.1,7.1,15.7
E00014755,12.4,18.6,11,57.9
E00014756,30.1,45.1,3.8,21.1
E00014757,38,47.4,0,14.6
E00014758,37.6,28.9,2,31.5
E00014760,43.4,39.3,0,17.2
E00014761,35.3,33.3,3.2,28.2
E00014762,48.1,39.1,0.8,12
E00014763,33.1,26.3,0.8,39.8
E00014861,50.3,34.3,0.7,14.7
E00014862,32.6,40,0.7,26.7
E00014863,50.5,39.3,0,10.3
E00014866,29,29.7,1.4,40
E00014869,25.2,37.4,13,24.3
E00014870,38.1,28.4,3,30.6
E00014871,36.8,33,18.9,11.3
E00014872,21.3,36.7,0.7,41.3
E00014881,46.1,34.9,0,19.1
E00014890,27.3,20.9,25.2,26.6
E00014894,25.4,27.5,4.2,43
E00014895,24.8,24.8,4.1,46.3
E00014897,7.6,12.6,5.9,73.9
E00014898,18.2,26.3,14.1,41.4
E00014901,45.8,39.8,0.8,13.6
E00014905,46.6,34.7,0,18.6
E00014910,45.1,35.4,0,19.5
E00014912,40.5,45.5,1.7,12.4
E00014915,19.9,28.2,0.6,51.3
E00016972,9.9,13.9,4,72.3
E00016973,17.5,27.5,28.3,26.7
E00016974,21.1,38.1,12.2,28.6
E00016975,22.1,31.7,7.7,38.5
E00016976,24.4,38.2,3.3,34.1
E00016977,19.8,37.2,0,43
E00016978,23.8,50.8,0,25.4
E00016979,25,29.6,8.3,37
E00016980,23.9,39.4,0,36.7
E00016981,16.3,34.8,0.7,48.2
E00016982,10.8,18.9,8.8,61.5
E00016983,18,27.3,25,29.7
E00016984,5.9,21.3,21.9,50.9
E00016985,8,4.5,69.6,17.9
E00016986,12.6,40.3,2.5,44.5
E00016987,16.9,41.1,0,41.9
E00016988,13.3,32.4,0,54.3
E00016989,27.2,38,10.9,23.9
E00016990,18.1,41,27.6,13.3
E00016991,15.8,37.5,0,46.7
E00016992,9.9,9.9,61.3,18.9
E00016993,7.6,20.2,53.8,18.5
E00016994,32.5,41,1.7,24.8
E00016995,20.3,37.3,1.1,41.2
E00016996,6.4,1.8,82.6,9.2
E00016997,24.5,21.8,6.8,46.9
E00016998,11.5,14.8,59.8,13.9
E00016999,20.3,29.7,18,32
E00017000,31.7,32.7,1,34.6
E00017001,38.1,44.8,0.7,16.4
E00017002,16,22.4,7.2,54.4
E00017003,17.3,34,3.2,45.5
E00017004,18.1,34.8,8,39.1
E00017005,30.1,13.7,9.8,46.4
E00017006,24.6,38.5,9,27.9
E00017007,14.3,34.6,24.1,27.1
E00017008,37.4,53.7,0,8.9
E00017016,16.2,30.5,13.8,39.5
E00017017,25.2,22.1,32.1,20.6
E00017018,33.9,41.5,6.8,17.8
E00017019,20.6,29.9,1,48.5
E00017020,19.8,32.4,20.7,27
E00017021,23.9,33.3,10.9,31.9
E00017022,16.6,26.2,13.1,44.1
E00017023,37.6,36.8,8,17.6
E00017024,40.8,45,0.8,13.3
E00017025,41,43.6,1.7,13.7
E00017026,20,18.2,4.5,57.3
E00017027,43.2,40,0.8,16
E00017028,42.9,28.6,16,12.6
E00017029,44,38.8,0.7,16.4
E00017030,58.7,33.6,1.4,6.3
E00017031,52.5,38.5,1.6,7.4
E00017032,54.2,36.4,0.8,8.5
E00017036,15.5,35.2,0.7,48.6
E00017045,14.5,29,10.1,46.4
E00017046,13.4,41.1,8,37.5
E00017049,13.1,37.4,12.1,37.4
E00017050,25.2,27.9,0,46.8
E00017052,17.2,35.8,7.5,39.6
E00017055,16.9,26.9,3.1,53.1
E00017057,13,23.9,35.9,27.2
E00017069,11.4,19.7,49.2,19.7
E00017071,13.5,22.7,39.7,24.1
E00017074,15.7,18.6,47.9,17.9
E00017076,31.8,34.5,10,23.6
E00017077,12.1,12.1,63.6,12.1
E00017078,9.3,22.4,54.2,14
E00017079,6.6,6.6,77.9,9
E00017080,23.9,23.9,27.5,24.8
E00017083,13.9,11.1,45.4,29.6
E00017086,14.7,16.7,52.9,15.7
E00017087,9.8,13.6,68.2,8.3
E00017093,10.7,16.1,50,23.2
E00017094,15.7,8.2,66.4,9.7
E00017095,12.1,16.3,48.9,22.7
E00017102,19.3,31.8,2.8,46
E00017103,46,34.7,1.6,17.7
E00017104,23.1,47.2,1.9,27.8
E00017105,26.5,34.3,7.8,31.4
E00017106,18,39.3,2.2,40.4
E00017107,21.1,15.6,4.1,59.2
E00017108,33.8,36.7,0,29.5
E00017109,11.9,41.5,1.7,44.9
E00017110,21.9,34.2,0.9,43
E00017111,19.7,39.4,0.8,40.2
E00017112,16.6,45,0.7,37.7
E00017113,32.3,46,0,21.8
E00017114,34.2,29.1,0.9,35.9
E00017115,30.3,29.4,1.7,38.7
E00017116,21.5,44.9,2.8,30.8
E00017117,16.5,38.5,0,45
E00017118,27.1,25.9,2.4,44.7
E00017119,23.3,26.7,5,45
E00017120,24.8,33.8,6,35.3
E00017121,16.9,23.4,1.6,58.1
E00017122,17,29,1,53
E00017123,25.8,38.3,5.8,30
E00017124,28,39.2,1.4,31.5
E00017125,19.5,38.9,1.8,39.8
E00017126,30.9,34.5,1.8,32.7
E00017127,12.8,23.2,19.2,44.8
E00017128,47.2,36.8,0.8,15.2
E00017129,25.6,35.9,3.4,35
E00017130,32,41.7,1,25.2
E00017131,47.8,34.5,6.2,11.5
E00017132,37.9,36.2,10.3,15.5
E00017133,27.5,49.6,2.3,20.6
E00017134,36.5,39.6,5.2,18.8
E00017135,24,34.4,10.4,31.3
E00017196,31.3,40,6.3,22.5
E00017197,41.2,23.5,21.6,13.7
E00017198,35.1,24.7,11.3,28.9
