areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00014739,91.2,4,2.5,2.3
E00014740,93,4.5,0.6,1.9
E00014744,95.1,2.7,1.6,0.5
E00014745,93.3,4.8,0.6,1.3
E00014746,94.2,3.8,0.6,1.5
E00014749,94.8,2.8,0.6,1.8
E00014752,94,3.3,1,1.7
E00014753,94.8,2.6,0.3,2.3
E00014754,96.5,1.9,0.6,1
E00014755,92.1,5.1,0.3,2.4
E00014756,93.2,2.9,1.6,2.3
E00014757,94.1,3.2,1.6,1.1
E00014758,94.1,4.7,0.9,0.3
E00014760,93.3,3.1,1.2,2.5
E00014761,91.2,5.1,2.3,1.4
E00014762,92.5,4,0.3,3.2
E00014763,94.4,2.6,1.5,1.5
E00014861,92.5,5.7,1,0.8
E00014862,93.2,3.7,2.4,0.8
E00014863,93.7,3.7,2.7,0
E00014866,92.6,4.2,1.8,1.3
E00014869,90.1,4.1,2.7,3
E00014870,91.7,4,3,1.3
E00014871,89.6,5.1,1.6,3.8
E00014872,93.1,3.3,2.3,1.3
E00014881,94,2.9,2.2,1
E00014890,92.9,4.3,1.6,1.2
E00014894,92.4,5.4,1,1.3
E00014895,94,2.5,1.4,2.1
E00014897,97.5,1.8,0,0.7
E00014898,87.2,5.8,1.9,5
E00014901,90.9,5.1,0.9,3
E00014905,92.5,4.6,1.2,1.7
E00014910,91.2,6.4,1.7,0.7
E00014912,94.8,3.6,0.7,1
E00014915,93.5,2.8,1.9,1.9
E00016972,98.9,0,1.1,0
E00016973,94.1,4.5,0.5,0.9
E00016974,91.4,6.3,1.3,1
E00016975,94.4,4.5,0.5,0.5
E00016976,95.4,3.9,0.3,0.3
E00016977,95.6,3.3,1.1,0
E00016978,95.5,3.4,0,1.1
E00016979,95.6,2.5,0,2
E00016980,98.1,0.8,0.8,0.4
E00016981,96.5,2.9,0.3,0.3
E00016982,94.7,3,1.9,0.4
E00016983,91.6,5.1,1.1,2.2
