areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00014739,7.7,49,43.4
E00014740,19.1,44.9,36
E00014744,21.7,38.5,39.8
E00014745,14.5,55,30.5
E00014746,13.3,57.8,28.9
E00014749,12.4,55.7,32
E00014752,12,71.2,16.8
E00014753,17.7,64.6,17.7
E00014754,13.3,56.6,30.1
E00014755,22.1,45.3,32.6
E00014756,17.3,55.1,27.6
E00014757,15.2,61,23.8
E00014758,16.8,58.9,24.3
E00014760,17.8,67.8,14.4
E00014761,8.9,61.4,29.7
E00014762,18.7,63.4,17.9
E00014763,10.6,64.4,25
E00014861,8.1,63.8,28
E00014862,16.3,47.3,36.4
E00014863,14.6,61,24.4
E00014866,21.6,61.2,17.2
E00014869,10.5,61.1,28.4
E00014870,10.1,50,39.9
E00014871,11.3,51.1,37.6
E00014872,15.6,61,23.4
E00014881,11.1,60.5,28.4
E00014890,5,64,31
E00014894,10,57,33
E00014895,26.6,51.9,21.5
E00014897,21.2,42.4,36.4
E00014898,15.1,47.9,37
E00014901,11.5,59.8,28.7
E00014905,15.7,53.7,30.6
E00014910,18.4,57.9,23.7
E00014912,13.5,63.5,22.9
E00014915,28.6,51.2,20.2
E00016972,15.6,59.4,25
E00016973,13.6,62.1,24.2
E00016974,30,45.7,24.3
E00016975,25,63.5,11.5
E00016976,21.5,50.8,27.7
E00016977,14.8,55.6,29.6
E00016978,18,80,2
E00016979,18.6,67.4,14
E00016980,26.7,44.4,28.9
E00016981,19.5,43.9,36.6
E00016982,29.4,31.4,39.2
E00016983,18.8,55,26.3
E00016984,19.4,46.9,33.7
E00016985,20.9,35.3,43.9
E00016986,30.2,39.5,30.2
E00016987,20.5,46.2,33.3
E00016988,27.8,38.9,33.3
E00016989,14.3,59.2,26.5
E00016990,16.7,48.5,34.8
E00016991,25,54.2,20.8
E00016992,16.3,43.5,40.2
E00016993,24.1,43.5,32.4
E00016994,19.1,63.2,17.6
E00016995,24.2,49.5,26.3
E00016996,17,52.3,30.7
E00016997,17.3,46.7,36
E00016998,13.9,51.9,34.2
E00016999,9.2,64.6,26.2
E00017000,24.1,55.7,20.3
E00017001,6.1,72.7,21.2
E00017002,22.5,40.8,36.6
E00017003,27.3,47,25.8
E00017004,27,55.6,17.5
E00017005,11.2,58.4,30.3
E00017006,11.8,60.8,27.5
E00017007,14.9,66.2,18.9
