areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00014739,85.2,9.2,5.7
E00014740,89.7,7.5,2.8
E00014744,84.3,9.9,5.7
E00014745,76.6,17.2,6.2
E00014746,87.8,9.5,2.7
E00014749,86,10.2,3.8
E00014752,88.2,10.5,1.3
E00014753,92.6,7.1,0.3
E00014754,88,9.5,2.5
E00014755,85,10.4,4.6
E00014756,88.7,7.4,3.9
E00014757,88.2,8.3,3.5
E00014758,85.3,12.5,2.2
E00014760,89.9,7.7,2.4
E00014761,88.4,7.5,4
E00014762,87.8,8.4,3.8
E00014763,86.2,10,3.8
E00014861,83.2,11,5.8
E00014862,89,8.2,2.7
E00014863,89.8,8.3,1.9
E00014866,88.4,9.3,2.3
E00014869,73,14.8,12.1
E00014870,84.8,12.5,2.7
E00014871,83.9,11.2,4.9
E00014872,87,9,4
E00014881,89.6,8.1,2.3
E00014890,80.2,12.2,7.6
E00014894,88.4,9.2,2.4
E00014895,90,8.3,1.7
E00014897,89.7,8.2,2.2
E00014898,84.6,10.4,5
E00014901,92.2,5.7,2.1
E00014905,86,12.1,1.9
E00014910,87.5,10.7,1.9
E00014912,91.7,6.2,2.2
E00014915,88.4,8.4,3.2
E00016972,89.9,8.5,1.6
E00016973,84.7,10.7,4.5
E00016974,88.6,7.4,4
E00016975,86.3,11.8,1.9
E00016976,91.6,8.1,0.3
E00016977,92.7,7.3,0
E00016978,93.3,5,1.7
E00016979,92.6,6.9,0.5
E00016980,96.2,3.4,0.3
E00016981,92.7,5.8,1.5
E00016982,93.6,6.4,0
E00016983,83.2,14.1,2.7
E00016984,87.8,8.2,4.1
E00016985,77.8,16.8,5.4
E00016986,93.2,3.2,3.6
E00016987,93.6,4.8,1.6
E00016988,92.1,6.2,1.7
E00016989,89.3,7.5,3.2
E00016990,85.4,9.4,5.2
E00016991,91.7,8.3,0
E00016992,82.2,13.8,4
E00016993,83,11.4,5.7
E00016994,89.6,7.7,2.7
E00016995,88.5,9.2,2.3
E00016996,83,12.1,4.9
E00016997,90.8,7.8,1.4
E00016998,78.6,16.3,5.1
E00016999,90.5,4.9,4.6
E00017000,88.5,9.3,2.2
E00017001,93,5.3,1.7
E00017002,87.9,9.9,2.2
E00017003,92.2,6.9,0.8
E00017004,90.8,7.6,1.6
E00017005,88,9.8,2.2
E00017006,94,5,1
E00017007,84.2,10.2,5.6
E00017008,90.5,6,3.4
E00017016,88,8.1,3.9
E00017017,83,11.1,5.9
E00017018,87.6,9.2,3.2
E00017019,86.6,8.8,4.6
E00017020,80.8,14.1,5.1
E00017021,89.7,8,2.3
E00017022,82.9,12.2,4.9
E00017023,88.3,8.5,3.2
E00017024,87,10.3,2.7
E00017025,89.2,7.5,3.3
E00017026,86.6,11.5,1.9
E00017027,86.3,11.1,2.6
E00017028,84.2,12.8,3
E00017029,84.3,12.9,2.7
E00017030,85.8,10.2,4
E00017031,85.4,10.7,3.9
E00017032,90.5,7.3,2.2
E00017036,90.4,7.3,2.2
E00017045,81.6,12.6,5.8
E00017046,89.5,6.1,4.4
E00017049,86.5,9.7,3.9
E00017050,87.5,9.8,2.7
E00017052,87.7,9.7,2.7
E00017055,93.2,5.2,1.6
E00017057,79.7,12.9,7.5
E00017069,85.6,10.5,3.9
E00017071,78.1,14.6,7.3
E00017074,78.2,14.2,7.6
E00017076,84.6,11.6,3.8
E00017077,82.9,11,6.1
E00017078,86.1,10.8,3.1
E00017079,81.2,11.8,7
E00017080,85.5,9.5,5
E00017083,81.2,14.2,4.6
E00017086,85.5,10.3,4.2
E00017087,82.7,12.9,4.4
E00017093,78.9,15.2,5.9
E00017094,74.3,16.2,9.5
E00017095,85.7,10.1,4.2
E00017102,92.1,6.1,1.7
E00017103,92.5,5.5,2
E00017104,91.9,8.1,0
E00017105,87,9.7,3.2
E00017106,93.2,6.8,0
E00017107,87.1,7.1,5.8
E00017108,92.2,6.5,1.3
E00017109,94.8,3,2.2
E00017110,91.2,7,1.9
E00017111,93.8,5.1,1.1
E00017112,93.9,5.5,0.6
E00017113,95.4,3.9,0.7
E00017114,93,5.1,2
E00017115,91.2,8.5,0.4
E00017116,94,4.2,1.8
E00017117,94.7,4.9,0.4
E00017118,93.5,4.5,2
E00017119,93.9,4.5,1.6
E00017120,91.3,6.8,1.9
E00017121,91.9,5.4,2.7
E00017122,92.5,4.4,3.1
E00017123,92.7,5.4,1.9
E00017124,93.1,5.2,1.7
E00017125,93.7,6,0.4
E00017126,95,4,1
E00017127,91.6,6.7,1.7
E00017128,92.8,5.6,1.6
E00017129,92.9,6.2,0.9
E00017130,91,7.5,1.6
E00017131,90.9,8.1,1
E00017132,87.1,9.1,3.7
E00017133,86.9,9.9,3.2
E00017134,89.1,8.4,2.5
E00017135,89,8.5,2.4
E00017196,93.1,5.5,1.4
E00017197,84.3,9.3,6.5
E00017198,87,11.5,1.5
E00017199,87.9,9.4,2.6
E00017200,91.6,7.6,0.8
E00017201,83.1,12.8,4.1
E00017202,92.3,7.3,0.4
E00017203,80.3,12.5,7.2
E00017204,92.3,3.9,3.9
E00017205,91.9,5.6,2.5
E00017206,95.7,3.5,0.8
E00017207,82.3,11.7,6
E00017208,84.5,9.7,5.8
E00017209,89.5,8.7,1.8
E00017210,89.9,8.5,1.6
E00017211,92.3,4.2,3.5
E00017212,87.8,9.5,2.7
E00017213,88.4,7.4,4.2
E00017214,94.6,3.5,1.9
E00017215,91.9,5.9,2.1
E00017216,90.8,6.3,2.9
E00017217,83.3,13.2,3.5
E00017218,94.1,4.5,1.4
E00017219,89.5,8.6,1.9
E00017220,90.8,6,3.2
E00017221,89,5.7,5.3
E00017222,93,6.2,0.8
E00017223,88.1,10.2,1.7
E00017224,90.9,7.2,1.8
E00017225,91.2,6.4,2.5
E00017226,91.9,5.4,2.7
E00017227,95.6,4,0.4
E00017228,93.2,6.4,0.4
E00017229,93.3,5.4,1.3
E00017230,81.1,15.3,3.6
E00017231,95,5,0
E00017233,87,11.7,1.4
E00017236,87.2,8.6,4.2
E00017238,86.6,8.8,4.6
E00017239,86.6,10,3.4
E00017248,88.4,7.6,4.1
E00017251,90.9,8.3,0.8
E00017258,84.4,11.7,3.9
E00017261,85.7,11.5,2.8
E00017264,88.2,9.5,2.4
E00017322,91.4,6.5,2.1
E00017323,86.4,10.7,2.9
E00017324,90.4,7.5,2.1
E00017325,89.5,8,2.4
E00017326,88.6,9,2.4
E00017327,84.4,9.2,6.3
E00017328,86.1,11.8,2.1
E00017329,92.1,6,1.9
E00017330,91.6,7.3,1
E00017331,91,6.6,2.5
E00017332,87,11,2
E00017333,86,10.9,3.2
E00017334,86.5,10.2,3.3
E00017335,87.8,8.7,3.6
E00017336,87.4,11,1.6
E00017337,89.7,8.3,2.1
E00017338,85.8,10.3,3.8
E00017339,82.8,13.2,3.9
E00017341,82.8,12.6,4.6
E00017342,88.4,8.5,3.1
E00017343,88.8,9.2,2
E00017344,93.4,5.5,1.1
E00017345,88.2,10.2,1.5
E00017346,90.8,6.4,2.9
E00017347,92,6.2,1.8
E00017348,86.8,9.4,3.8
E00017349,94.5,4.3,1.2
E00017350,88.7,9.3,1.9
E00017351,89.1,9.2,1.7
E00017382,82.5,14.8,2.7
E00017393,87,10.6,2.4
E00017394,86.9,10,3.1
E00017395,83.1,15,1.8
E00017396,78.5,15.1,6.5
E00017397,83.4,12.7,3.9
E00017413,90.6,7.7,1.7
E00017414,87,9,3.9
E00017415,85,12.5,2.4
E00017416,92.4,6.6,1
E00017417,95,3.9,1.1
E00017418,91.5,6.7,1.8
E00017419,83.5,13.7,2.8
E00017420,89.3,8.5,2.1
E00017421,85.4,8.3,6.3
E00017422,89.2,7.5,3.4
E00017423,83.5,12.9,3.6
E00017424,87.7,9.4,2.9
E00017425,89,8.8,2.2
E00017426,90.8,7.3,1.9
E00017427,90.9,7.5,1.6
E00017428,86.4,11.8,1.7
E00017429,89.2,8.8,2
E00017430,90.6,7.1,2.4
E00017431,88.7,7,4.3
E00017432,85.4,10.7,3.8
E00017433,89.1,9.5,1.4
E00017434,88,8.7,3.3
E00017435,91,9,0
E00017436,87.9,8.1,3.9
E00017438,91.3,7.3,1.4
E00017439,72.7,14.2,13.1
E00017440,74.6,17.8,7.6
E00017441,83.5,10.5,6
E00017442,84.4,12.5,3.1
E00017443,87.6,7.3,5.1
E00017444,89.3,7.5,3.3
E00017445,91.1,5.8,3.1
E00017446,85.3,12.5,2.2
E00017478,83,11.3,5.7
E00017479,92,5.8,2.2
E00017480,92.6,5.3,2.1
E00017481,89,7.6,3.4
E00017482,92.7,4.5,2.9
E00017483,77.2,13.9,8.9
E00017484,90.3,6.3,3.4
E00017485,90.6,7.7,1.7
E00017486,93.5,5.7,0.7
E00017487,93.2,4.6,2.3
E00017488,80.3,13.7,6
E00017489,91.8,6.8,1.4
E00017490,91.2,6.6,2.2
E00017491,70.7,18.5,10.7
E00017492,91.5,5,3.4
E00017493,90.7,6.9,2.4
E00017494,89,6.1,4.9
E00017495,87.8,8.7,3.4
E00017497,90.4,9.2,0.4
E00017498,90,9.1,0.8
E00017499,92.4,7.6,0
E00017500,91.3,6.5,2.2
E00017501,80.4,13,6.5
E00017502,91.6,4,4.5
E00017503,92.9,4.8,2.3
E00017504,94.7,4.2,1.1
E00017505,92.6,6.3,1.1
E00017506,96.3,3.7,0
E00017507,90,7.4,2.6
E00017508,92.2,6,1.7
E00017509,88.7,9.9,1.4
E00017510,92.5,6.7,0.8
E00017511,93.5,5.6,1
E00017512,85.4,10.5,4.1
E00017513,81.7,13,5.3
E00017514,92.4,6.2,1.4
E00017515,91.6,6.8,1.6
E00017516,89.6,6.6,3.7
E00017517,88.6,7.6,3.8
E00017518,77.9,16.2,5.9
E00017519,85.6,9.8,4.7
