areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00014739,29.6,11.9,47.7,10.7
E00014740,24.6,13.7,54.5,7.1
E00014744,30,13.5,42.6,13.9
E00014745,38.6,9.1,38.6,13.6
E00014746,25.9,11.3,53.3,9.4
E00014749,30.6,16.1,38.3,15
E00014752,16.3,11.9,62.2,9.6
E00014753,26,4.7,57.4,11.8
E00014754,23.6,9.3,62.1,5
E00014755,27.2,9.4,42.9,20.4
E00014756,21.2,8.2,60,10.6
E00014757,14.4,10.2,66.8,8.6
E00014758,23.5,11.2,57.8,7.5
E00014760,33.9,8.8,49.1,8.2
E00014761,25.6,15.4,48.2,10.8
E00014762,22.1,10.4,62.6,4.9
E00014763,29.4,11,44.1,15.4
E00014861,19.6,13.2,59.8,7.4
E00014862,20.9,12.2,55.1,11.7
E00014863,21.1,13.3,44.5,21.1
E00014866,28.8,14.9,42.3,14
E00014869,38.4,15.7,33.7,12.2
E00014870,24.9,9.5,53.8,11.8
E00014871,44.8,9.7,34.3,11.2
E00014872,27.4,14.9,41.7,16
E00014881,14.9,12.2,63.8,9
E00014890,29.3,11.3,46.6,12.8
E00014894,25.7,10.1,55.9,8.4
E00014895,33.3,12,50,4.7
E00014897,38.3,20.4,29.6,11.7
E00014898,34.8,16.3,39,9.9
E00014901,20.9,15,62.7,1.3
E00014905,21.1,9.4,58.9,10.6
E00014910,20.5,11.9,58.9,8.6
E00014912,19.9,8.3,65.4,6.4
E00014915,25.3,11.3,49.5,13.9
E00016972,21.7,10.9,60.1,7.2
E00016973,22.8,15.4,55.1,6.6
E00016974,27.4,13.9,51.9,6.7
E00016975,12.9,8.3,65.9,12.9
E00016976,18.8,12.2,62.9,6.1
E00016977,21.6,12.6,56.8,8.9
E00016978,7.3,7.8,80.7,4.2
E00016979,19,6.3,66.9,7.7
E00016980,17.9,13,58.2,10.9
E00016981,22.9,12.7,55.9,8.5
E00016982,25.3,11.9,57.2,5.7
E00016983,22.4,10.3,50,17.3
E00016984,26.6,9.8,46.3,17.3
E00016985,49,12.5,19.8,18.8
E00016986,23.1,9.7,61.8,5.4
E00016987,16.5,16,63.5,4
E00016988,25.5,12.4,56.6,5.6
E00016989,17.4,7.4,69.8,5.4
E00016990,27.7,7.1,58,7.1
E00016991,18.4,15.7,57.3,8.6
E00016992,37,15.6,26.7,20.7
E00016993,37.5,11.3,41.3,10
E00016994,18.8,14.5,61.2,5.5
E00016995,17,11.2,64.7,7.1
E00016996,55.9,15.1,17.2,11.8
E00016997,26.3,10.5,52.6,10.5
E00016998,48.8,13.8,22,15.4
E00016999,21.5,9,60,9.5
E00017000,21.8,11.3,54.2,12.7
E00017001,17.4,9.2,71,2.4
E00017002,31.2,14.6,34.6,19.5
E00017003,19.4,10.5,62.8,7.3
E00017004,28.6,9.2,52.9,9.2
E00017005,19.8,12.1,61.5,6.6
E00017006,18.9,11.1,60,10
E00017007,26.1,12.5,47.8,13.6
E00017008,26.2,13.4,55.2,5.2
E00017016,25.1,7.2,55.3,12.3
E00017017,23.9,14.9,39.9,21.3
E00017018,33.3,12.6,37.9,16.2
E00017019,23,16.2,46.6,14.2
E00017020,25.6,14.3,39.9,20.2
E00017021,32.7,12.2,38,17.1
E00017022,29,22.4,33.3,15.3
E00017023,18.9,13.1,49.7,18.3
E00017024,28.2,9.2,51.1,11.5
E00017025,30.2,13.2,46.5,10.1
E00017026,36.4,20,28.6,15
E00017027,29.9,9.8,44.8,15.5
E00017028,24.5,13.5,47.7,14.2
E00017029,32.1,10,43.7,14.2
E00017030,28.2,7.2,48.2,16.4
E00017031,24.8,10.8,52.2,12.1
E00017032,30.5,13.9,49.7,6
E00017036,28.8,12.3,47.6,11.3
E00017045,34.4,10,45,10.6
E00017046,21.4,11.9,53.6,13.1
E00017049,37.6,10.8,42,9.6
E00017050,29.9,9.6,46.7,13.8
E00017052,33.3,13.6,40.9,12.1
E00017055,24.5,17.3,42.8,15.4
E00017057,33.1,15.3,30.5,21.2
E00017069,43.2,17.9,19.1,19.8
E00017071,42.1,11.7,27.6,18.7
E00017074,38.2,15.6,23.7,22.5
E00017076,29.7,17.4,30.2,22.7
E00017077,46.2,8.7,17.3,27.9
E00017078,41.1,9.8,28.8,20.2
E00017079,48.3,24.5,11.2,16.1
E00017080,35.5,20.5,17.5,26.5
E00017083,50.4,21.6,9.6,18.4
E00017086,41.4,17.2,21.4,20
E00017087,56.8,9.3,15.4,18.5
E00017093,46.5,9.4,20.5,23.6
E00017094,49.6,12.6,16,21.8
E00017095,40.5,11.7,18.4,29.4
E00017102,13.5,12,69.2,5.3
E00017103,13.8,4.3,76.8,5.1
E00017104,21.3,7.7,62.1,8.9
E00017105,25,5.9,58.8,10.3
E00017106,17.5,14.6,57.7,10.2
E00017107,23.6,16.8,48.7,11
E00017108,12.1,16.2,65.2,6.6
E00017109,22,13.2,59.3,5.5
E00017110,19,9.2,62,9.9
E00017111,14.2,10.8,62.7,12.3
E00017112,17.6,13.9,57.4,11.1
E00017113,16.9,7.9,66.7,8.5
E00017114,14.7,8.6,65,11.7
E00017115,17,9.1,63,10.9
E00017116,20.9,10.1,60.1,8.9
E00017117,13.9,16.2,61.8,8.1
E00017118,10.9,15.3,70.1,3.6
E00017119,23.1,7.7,57.1,12.1
E00017120,21.7,10.1,62.1,6.1
E00017121,14.5,9.5,65.4,10.6
E00017122,18.8,11.7,63,6.5
E00017123,12.4,9.3,72.7,5.6
E00017124,15.1,11.8,67.9,5.2
E00017125,19.1,12.6,64.3,4
E00017126,16.6,11.9,67.5,4
E00017127,20.2,12.6,49.7,17.5
E00017128,20.6,6.7,68.9,3.9
E00017129,12,7.1,72.8,8.2
E00017130,18.9,12.9,63.6,4.5
E00017131,11.3,8.7,72,8
E00017132,13.2,12.5,63.8,10.5
E00017133,19.9,9.9,64.4,5.8
E00017134,19.4,4.9,69.9,5.8
E00017135,26,11.5,55,7.6
E00017196,8.9,12.9,75.2,3
E00017197,8.2,11.8,70.9,9.1
E00017198,9,11,71,9
E00017199,12.1,11.4,70.7,5.7
E00017200,17,9.9,67.4,5.7
E00017201,18.8,10.9,60.4,9.9
E00017202,11.9,9.8,71.3,7
E00017203,23.4,14.7,58.7,3.3
E00017204,16.5,18,61.9,3.6
E00017205,16.6,10.2,64.2,9.1
E00017206,17.6,10.6,64.1,7.6
E00017207,19,12,61.4,7.6
E00017208,31.2,10.4,51.2,7.2
E00017209,11.7,16.6,65,6.7
E00017210,15.1,11.5,66.1,7.3
E00017211,18.8,8.4,60.2,12.6
E00017212,20.5,12.1,60,7.4
E00017213,18.1,8.6,66.4,6.9
E00017214,23.2,7.9,60.6,8.4
E00017215,19.6,7.7,67.1,5.6
E00017216,18.5,14.4,61.6,5.5
E00017217,16.1,12.9,64.5,6.5
E00017218,12.8,11.5,67.9,7.7
E00017219,23.3,14.3,52.6,9.8
E00017220,13.6,13,66.9,6.5
E00017221,16.9,10.5,66.9,5.6
E00017222,16.7,14.3,64.3,4.8
E00017223,15.8,11.7,67.5,5
E00017224,12.4,8.8,70.6,8.2
E00017225,24,13.5,56.8,5.7
E00017226,15,17.5,65.8,1.7
E00017227,18,12.6,62.2,7.2
E00017228,11.1,8.7,73.8,6.3
E00017229,17.7,9.2,67.7,5.4
E00017230,20.2,9.1,64.6,6.1
E00017231,22,12.1,59.5,6.4
E00017233,25.6,14.5,45.7,14.1
E00017236,29.3,17,35.1,18.6
E00017238,21.8,21.3,43.1,13.7
E00017239,20.7,13.6,47,18.7
E00017248,28.2,14.3,37,20.6
E00017251,26.3,16.7,37.2,19.9
E00017258,34.3,12.9,30.3,22.5
E00017261,29.7,15.1,38.8,16.4
E00017264,31.8,20,25.9,22.4
E00017322,23.4,10.3,62,4.3
E00017323,21.5,8.5,61.5,8.5
E00017324,39.1,19.3,21.1,20.5
E00017325,18.2,12.7,63.6,5.5
E00017326,21.8,8.8,54.4,15
E00017327,16.8,15.4,57.7,10.1
E00017328,18.4,13.5,58.2,9.9
E00017329,19.5,12.5,60.9,7
E00017330,24.9,11.7,55.8,7.6
E00017331,23.8,10.3,60.5,5.4
E00017332,24.2,19.7,43.4,12.6
E00017333,26.8,14,46.4,12.8
E00017334,20.4,10.2,49.5,19.9
E00017335,18.4,10.1,60.3,11.2
E00017336,29.4,8.8,47.1,14.7
E00017337,32,17.4,37.2,13.4
E00017338,30,16.3,31.9,21.9
E00017339,38.5,21.9,21.9,17.8
E00017341,20.6,9.9,66.4,3.1
E00017342,25,12.3,54.4,8.3
E00017343,18.1,11.4,63.8,6.7
E00017344,22.7,16,55.2,6.1
E00017345,20.4,8.3,65.5,5.8
E00017346,22.5,6.3,65,6.3
E00017347,16.7,12.7,65.3,5.3
E00017348,16.3,13.3,57.8,12.6
E00017349,19.9,16.3,53.6,10.2
E00017350,20.6,10.3,55.2,13.9
E00017351,23.3,13.4,55.2,8.1
E00017382,32.3,12.8,30.8,24.1
E00017393,26.9,20.5,29.2,23.4
E00017394,34,16,25,25
E00017395,33.1,12.5,30.6,23.8
E00017396,18.9,22.3,26.4,32.4
E00017397,46.3,12.6,23.4,17.7
E00017413,23.7,18.2,47,11.1
E00017414,14.6,8.9,67.7,8.9
E00017415,20,6.4,56,17.6
E00017416,16.6,10.3,69,4.1
E00017417,21.2,9.9,65.6,3.3
E00017418,15.9,16.5,64,3.7
E00017419,21.5,10,56.2,12.3
E00017420,12,9.9,71.8,6.3
E00017421,24.3,13.2,52,10.5
E00017422,16.2,9.2,67.6,7
E00017423,25.5,10.1,55,9.4
E00017424,11.7,6.6,74.5,7.3
E00017425,26.3,12.5,51.9,9.4
E00017426,15.2,13.6,64.4,6.8
E00017427,18.6,6.8,71.2,3.4
E00017428,21.4,11.3,61,6.3
E00017429,25.6,12,53.6,8.8
E00017430,14.8,7.4,72.2,5.6
E00017431,12,9.3,72.7,6
E00017432,27.7,12.3,51.5,8.5
E00017433,27.8,13.9,47.9,10.4
E00017434,20.5,11.5,61.5,6.4
E00017435,26.6,15.3,48.4,9.7
E00017436,21.8,14.5,53.2,10.5
E00017438,24.7,5.5,59.9,9.9
E00017439,35.3,15.4,38.2,11
E00017440,41.5,7.5,39.6,11.3
E00017441,36.8,11.8,33.1,18.4
E00017442,30.9,14.6,27.6,26.8
E00017443,34.7,19,30.6,15.7
E00017444,22.4,10.9,61.7,4.9
E00017445,19,6,67.2,7.8
E00017446,14.2,10.8,71.6,3.4
E00017478,35.6,8.9,44,11.5
E00017479,14.1,10.4,68.9,6.7
E00017480,19.6,16.1,60.1,4.2
E00017481,17.1,18.2,58.8,5.9
E00017482,32.4,11.6,44,12
E00017483,23.3,8.7,55.8,12.2
E00017484,17.8,11.8,58,12.4
E00017485,16.5,8.3,67.7,7.5
E00017486,13.1,11.8,71.2,3.9
E00017487,14.4,8.5,74.6,2.5
E00017488,31.3,14.7,42,12
E00017489,25.6,12.8,54.4,7.2
E00017490,17.9,13.1,64.1,4.8
E00017491,43.4,14.5,30.1,12
E00017492,17.1,7.2,70.7,5
E00017493,17.3,8.9,67,6.8
E00017494,22.8,12.9,56.3,8
E00017495,18.7,10.4,62.2,8.7
E00017497,17.5,10.8,68.7,3
E00017498,18.5,9.5,64.9,7.1
E00017499,18.5,10.7,55.1,15.6
E00017500,25.2,11.5,52.5,10.8
E00017501,20.5,2.7,67.1,9.6
E00017502,29.1,12.8,43.9,14.2
E00017503,22.9,13,52.8,11.3
E00017504,15.7,9.7,67.6,7
E00017505,15.7,9.3,67.1,7.9
E00017506,22.3,12.1,58.6,7
E00017507,22.6,11.1,54.7,11.6
E00017508,32.5,13.6,41.4,12.4
E00017509,19.1,8,65.4,7.4
E00017510,14.5,16.3,62.7,6.6
E00017511,11.9,10.1,73,5
E00017512,15.3,9,63.1,12.6
E00017513,9.8,16.7,65.7,7.8
E00017514,16.1,12.1,66.1,5.6
E00017515,15.1,9.2,73.9,1.7
E00017516,18.4,8.7,62.1,10.7
E00017517,17.9,11.1,60.7,10.3
E00017518,24.6,14,55.3,6.1
E00017519,19.1,13.8,64.9,2.1
E00017520,18.8,5.8,67,8.4
E00017521,12.9,12.3,69.9,4.9
E00017522,21.4,4.8,63.4,10.3
E00017523,24.8,13.7,51.6,9.8
E00017524,23.5,12.9,57.6,5.9
E00017525,13.2,5.3,69.1,12.5
E00017526,19.2,12.8,61.6,6.4
E00017527,9,7,71,13
E00017528,15,10.8,70,4.2
E00017529,13.6,13.6,63.6,9.3
E00017530,22.2,8.3,61.1,8.3
E00017531,15,12.6,68.5,3.9
E00017532,14.9,6,72.4,6.7
E00017533,15.8,7.2,72.4,4.6
E00017534,14.6,8.9,73.2,3.3
E00017535,14,8.8,72.1,5.1
E00017536,17.1,6.6,71.1,5.3
E00017537,17.6,14.4,59.2,8.8
E00017538,20.8,9.2,63.6,6.4
E00017539,15.8,11.5,66.2,6.5
E00017540,17,11.6,62.5,8.9
E00017541,19.9,13.2,62.5,4.4
E00017543,28.7,3.7,58.8,8.8
E00017544,15.3,12.5,63.2,9
E00017545,30.8,13.5,41.6,14.1
E00017546,22.8,10.9,57.9,8.4
E00017547,20.4,15,55.1,9.6
E00017548,16.3,13,62.5,8.2
E00017550,27.5,11.7,47.7,13.1
E00017567,26.8,11.8,52.4,8.9
E00017568,28.3,14.1,46.6,11
E00017569,23.6,17,52.7,6.6
E00017570,16.3,10.9,62,10.9
E00017571,13.9,16.4,59.4,10.3
E00017572,27.1,9.4,53.4,10.2
E00017573,27.7,9,54.8,8.4
E00017574,15,10.5,72.2,2.3
E00017575,23.2,7.1,63.9,5.8
E00017576,18.1,11,65.4,5.5
E00017578,25.6,7.5,56.3,10.6
E00017579,16.8,13.7,64.6,5
E00017580,25.3,7.2,62,5.4
E00017581,34.8,7.7,45.9,11.6
E00017582,14.9,7.2,72.7,5.2
E00017583,32.5,17.5,33,17
E00017584,42.8,6.2,31,20
E00017585,21.2,6.5,67.9,4.3
E00017586,12.9,7.5,73.1,6.5
E00017587,24.2,8.1,56.4,11.4
E00017588,30.4,12.7,48.1,8.8
E00017589,22.2,7.4,63.1,7.4
