areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00014739,24.5,20.1,33.8,21.6
E00014740,3.8,7.6,50.4,38.2
E00014744,16.7,30.7,46.9,5.7
E00014745,31.2,43.9,12.7,12.1
E00014746,13.3,35.3,31.3,20
E00014749,52.9,27,6.9,13.2
E00014752,8.5,10.8,12.3,68.5
E00014753,4.5,6.1,23.5,65.9
E00014754,13.4,16.5,27.6,42.5
E00014755,25.9,35.4,21.1,17.7
E00014756,21.8,8.3,18,51.9
E00014757,1.5,5.1,37.5,55.9
E00014758,19.7,16.4,18.4,45.4
E00014760,3.3,10.6,34.1,52
E00014761,18.6,19.2,37.8,24.4
E00014762,0,1.6,48.4,50
E00014763,25.2,16.8,36.1,21.8
E00014861,2.1,4.1,12.3,81.5
E00014862,3,17.9,29.1,50
E00014863,0.9,4.6,25.9,68.5
E00014866,4.9,11.8,45.8,37.5
E00014869,12.3,7.9,40.4,39.5
E00014870,2.2,3.6,27.7,66.4
E00014871,0.9,2.8,49.1,47.2
E00014872,27,48.6,11.5,12.8
E00014881,0,4.7,14,81.3
E00014890,33.8,40.3,15.1,10.8
E00014894,29.6,31.7,15.5,23.2
E00014895,15.5,31.9,30.2,22.4
E00014897,12.7,66.1,16.1,5.1
E00014898,7,50,28,15
E00014901,0,4.3,11.3,84.3
E00014905,0.8,3.4,32.2,63.6
E00014910,6.1,10.5,15.8,67.5
E00014912,2.5,11.6,43,43
E00014915,37.8,33.3,16,12.8
E00016972,49.5,43.7,1.9,4.9
E00016973,36.4,24.6,28,11
E00016974,11.6,40.1,37.4,10.9
E00016975,29.2,36.8,20.8,13.2
E00016976,16.3,21.1,29.3,33.3
E00016977,24.8,29.8,22.3,23.1
E00016978,7.1,31.7,46.8,14.3
E00016979,31.8,38.2,20.9,9.1
E00016980,5.5,27.5,37.6,29.4
E00016981,18.4,33.3,38.3,9.9
E00016982,49,37.2,10.3,3.4
E00016983,19.7,40.9,33.9,5.5
E00016984,42.3,31.5,19.6,6.5
E00016985,32.7,38.9,21.2,7.1
E00016986,21.2,35.6,34.7,8.5
E00016987,13.7,29,40.3,16.9
E00016988,35.8,48,6.4,9.8
E00016989,9.7,18.3,32.3,39.8
E00016990,25.7,42.9,27.6,3.8
E00016991,30,36.7,15.8,17.5
E00016992,17.9,50.9,25,6.3
E00016993,10.1,43.7,39.5,6.7
E00016994,5.3,19.3,28.1,47.4
E00016995,35.4,24.2,22.5,18
E00016996,42.7,53.6,3.6,0
E00016997,16.7,40.7,34.7,8
E00016998,43.8,50.4,2.5,3.3
E00016999,25.2,22.9,22.9,29
E00017000,1.9,45.3,31.1,21.7
E00017001,3.8,6.9,30,59.2
E00017002,24.8,21.6,29.6,24
E00017003,19.9,46.8,13.5,19.9
E00017004,19.9,38.2,34.6,7.4
E00017005,19.1,67.8,9.9,3.3
E00017006,8.4,27.7,44.5,19.3
E00017007,25.4,33.1,30,11.5
E00017008,0.8,1.6,52,45.5
E00017016,19.2,23.4,30.5,26.9
E00017017,9.9,10.7,65.6,13.7
E00017018,4.2,11,39.8,44.9
E00017019,25,42,27,6
E00017020,8.8,6.2,44.2,40.7
E00017021,21.3,28.7,43.4,6.6
E00017022,10.6,55.6,25.4,8.5
E00017023,6.5,3.2,54,36.3
E00017024,1.7,0.8,47.1,50.4
E00017025,2.6,3.4,51.3,42.7
E00017026,26.4,37.3,23.6,12.7
E00017027,3.2,5.6,44.8,46.4
E00017028,1.7,3.4,65.5,29.4
E00017029,0,1.5,51.1,47.4
E00017030,1.4,0.7,58,39.9
E00017031,0.8,3.3,54.9,41
E00017032,0.9,1.7,57.3,40.2
E00017036,27,34.8,31.9,6.4
E00017045,25.5,61,9.2,4.3
E00017046,38.8,42.2,11.2,7.8
E00017049,25.5,32.1,26.4,16
E00017050,7.2,49.5,33.3,9.9
E00017052,7.7,65.4,21.5,5.4
E00017055,6.2,62.3,27.7,3.8
E00017057,5.3,58.5,27.7,8.5
E00017069,24.2,29.5,40.9,5.3
E00017071,9.1,18.2,55.2,17.5
E00017074,7.1,36.2,51.8,5
E00017076,3.5,31,42.5,23
E00017077,32.3,17.2,42.4,8.1
E00017078,14.5,23.6,42.7,19.1
E00017079,23,18,45.9,13.1
E00017080,3.7,13.9,63.9,18.5
E00017083,34.3,3.8,61,1
E00017086,5,13,75,7
E00017087,43.3,5.2,45.5,6
E00017093,42,7.1,44.6,6.3
E00017094,35.6,17.4,35.6,11.4
E00017095,41,16.4,32.8,9.7
E00017102,32.8,29.9,11.5,25.9
E00017103,0.8,9.7,21.8,67.7
E00017104,7.3,37.6,45.9,9.2
E00017105,5.9,25.5,62.7,5.9
E00017106,4.5,37.1,52.8,5.6
E00017107,40.8,24.5,28.6,6.1
E00017108,2.2,45.3,43.9,8.6
E00017109,20.5,53,19.7,6.8
E00017110,31.5,38.7,26.1,3.6
E00017111,14.5,34.4,26.7,24.4
E00017112,26,38.7,24,11.3
E00017113,4,36.5,50,9.5
E00017114,6.8,46.2,42.7,4.3
E00017115,12.4,43,38,6.6
E00017116,2.8,38.3,53.3,5.6
E00017117,20.2,33,21.1,25.7
E00017118,12.9,29.4,32.9,24.7
E00017119,21.7,20.8,28.3,29.2
E00017120,3.7,36.6,21.6,38.1
E00017121,25.6,49.6,15.2,9.6
E00017122,17.2,46.5,26.3,10.1
E00017123,20.8,24.2,29.2,25.8
E00017124,23.1,25.2,20.3,31.5
E00017125,22.1,41.6,16.8,19.5
E00017126,5.5,43.1,24.8,26.6
E00017127,32,41.8,9,17.2
E00017128,4,5.6,13.6,76.8
E00017129,6.8,39.3,21.4,32.5
E00017130,22.3,8.7,24.3,44.7
E00017131,13.8,12.8,15.6,57.8
E00017132,0,3.4,56,40.5
E00017133,3.9,14,42.6,39.5
E00017134,7.4,8.5,43.6,40.4
E00017135,13.5,25,43.8,17.7
E00017196,13.8,18.8,10,57.5
E00017197,24.5,11.8,16.7,47.1
E00017198,16.5,40.2,17.5,25.8
E00017199,18.4,38.8,20.4,22.4
E00017200,10.1,68.1,16.8,5
E00017201,55.9,24.6,6.8,12.7
E00017202,5.7,48,19.5,26.8
E00017203,24.1,34.6,14.3,27.1
E00017204,25,59.2,10.8,5
E00017205,8.6,67.2,10.9,13.3
E00017206,27.7,57.1,8.4,6.7
E00017207,46.4,43.4,6,4.2
E00017208,39.5,50,4.4,6.1
E00017209,9.9,18.9,20.7,50.5
E00017210,17.8,32.6,19.4,30.2
E00017211,18.5,28.2,28.2,25
E00017212,42.3,36.9,14.8,6
E00017213,41.6,32.7,15.8,9.9
E00017214,30.8,30.8,18.3,20
E00017215,25.5,38.7,14.2,21.7
E00017216,22.4,44.9,11.2,21.4
E00017217,47.4,25.6,6.4,20.5
E00017218,5.9,28.7,26.7,38.6
E00017219,39.8,24.3,11.7,24.3
E00017220,22.8,36.2,6.3,34.6
E00017221,11.7,58.3,8.7,21.4
E00017222,5.3,40.7,22.1,31.9
E00017223,9.1,46.3,36.4,8.3
E00017224,8.6,15.2,25.7,50.5
E00017225,29.4,48.5,14.7,7.4
E00017226,33,55.7,9.6,1.7
E00017227,8.6,26.9,12.9,51.6
E00017228,11.2,28,4.7,56.1
E00017229,12.6,33.3,20.7,33.3
E00017230,40.4,42.3,3.8,13.5
E00017231,30.6,21.6,19.4,28.4
E00017233,32.7,47.6,17.9,1.8
E00017236,29,41.9,25.2,3.9
