areacd,in_full_time_education-001,in_full_time_education-002
E00014739,25,75
E00014740,21.2,78.8
E00014744,21.6,78.4
E00014745,21.4,78.6
E00014746,19.8,80.2
E00014749,15.3,84.7
E00014752,16.7,83.3
E00014753,26.5,73.5
E00014754,26.1,73.9
E00014755,20.2,79.8
E00014756,20.7,79.3
E00014757,26.9,73.1
E00014758,17.9,82.1
E00014760,26.4,73.6
E00014761,19.7,80.3
E00014762,21.8,78.2
E00014763,17.9,82.1
E00014861,18.3,81.7
E00014862,22.9,77.1
E00014863,26.6,73.4
E00014866,22.1,77.9
E00014869,19.7,80.3
E00014870,30.8,69.2
E00014871,23.7,76.3
E00014872,22.2,77.8
E00014881,21.3,78.7
E00014890,15.1,84.9
E00014894,19.4,80.6
E00014895,24.6,75.4
E00014897,26.2,73.8
E00014898,23.7,76.3
E00014901,22.7,77.3
E00014905,24.4,75.6
E00014910,17.6,82.4
E00014912,22,78
E00014915,16.5,83.5
E00016972,15,85
E00016973,11.3,88.7
E00016974,13.6,86.4
E00016975,14.2,85.8
E00016976,19.3,80.7
E00016977,14.4,85.6
E00016978,9.5,90.5
E00016979,10.8,89.2
E00016980,15.1,84.9
E00016981,13.8,86.2
E00016982,9.9,90.1
E00016983,17.2,82.8
E00016984,17.3,82.7
E00016985,34.1,65.9
E00016986,15.4,84.6
E00016987,19.1,80.9
E00016988,8.6,91.4
E00016989,15.2,84.8
E00016990,11.3,88.7
E00016991,16,84
E00016992,27.2,72.8
E00016993,28.9,71.1
E00016994,20,80
E00016995,11.3,88.7
E00016996,34.5,65.5
E00016997,13.2,86.8
E00016998,19.6,80.4
E00016999,17.9,82.1
E00017000,21.2,78.8
E00017001,20.6,79.4
E00017002,18.3,81.7
E00017003,12.8,87.2
E00017004,16,84
E00017005,14.9,85.1
E00017006,15,85
E00017007,14.7,85.3
E00017008,25.5,74.5
E00017016,17.4,82.6
E00017017,20.1,79.9
E00017018,23.4,76.6
E00017019,11.1,88.9
E00017020,20.7,79.3
E00017021,13.3,86.7
E00017022,17.6,82.4
E00017023,19.9,80.1
E00017024,22.6,77.4
E00017025,19.3,80.7
E00017026,18.9,81.1
E00017027,20.8,79.2
E00017028,20.3,79.7
E00017029,22.7,77.3
E00017030,11.8,88.2
E00017031,19.6,80.4
E00017032,23.6,76.4
E00017036,11.9,88.1
E00017045,12.8,87.2
E00017046,9.7,90.3
E00017049,14.5,85.5
E00017050,14.9,85.1
E00017052,13,87
E00017055,12.8,87.2
E00017057,15.8,84.2
E00017069,22.2,77.8
E00017071,25.8,74.2
E00017074,24,76
E00017076,17.7,82.3
E00017077,17.1,82.9
E00017078,22.1,77.9
E00017079,32,68
E00017080,23.3,76.7
E00017083,31.4,68.6
E00017086,28.3,71.7
E00017087,26.1,73.9
E00017093,22.3,77.7
E00017094,24.9,75.1
E00017095,23.3,76.7
E00017102,13.9,86.1
E00017103,26.7,73.3
E00017104,17.9,82.1
E00017105,19.1,80.9
E00017106,18.7,81.3
E00017107,15,85
E00017108,13,87
E00017109,15.4,84.6
E00017110,10.2,89.8
E00017111,17.8,82.2
E00017112,18,82
E00017113,10.9,89.1
E00017114,9.3,90.7
E00017115,12.4,87.6
E00017116,23.1,76.9
E00017117,17.9,82.1
E00017118,18.1,81.9
E00017119,21.8,78.2
E00017120,21.4,78.6
E00017121,11.5,88.5
E00017122,11.3,88.7
E00017123,19.8,80.2
E00017124,15.8,84.2
E00017125,12.3,87.7
E00017126,23.3,76.7
E00017127,20.2,79.8
E00017128,24.6,75.4
E00017129,25.4,74.6
E00017130,20.3,79.7
E00017131,23.2,76.8
E00017132,26.9,73.1
E00017133,19.7,80.3
E00017134,20.9,79.1
E00017135,25.2,74.8
E00017196,24.7,75.3
E00017197,18.1,81.9
E00017198,17,83
E00017199,18.4,81.6
E00017200,11.3,88.7
E00017201,12.2,87.8
E00017202,11.5,88.5
E00017203,15.3,84.7
E00017204,12.4,87.6
E00017205,12.8,87.2
E00017206,13.5,86.5
E00017207,12.6,87.4
E00017208,13.4,86.6
E00017209,16.4,83.6
E00017210,15.9,84.1
E00017211,16.3,83.7
E00017212,14.4,85.6
E00017213,17.4,82.6
E00017214,12.9,87.1
E00017215,16.6,83.4
E00017216,9,91
E00017217,13.6,86.4
E00017218,21.8,78.2
E00017219,14.5,85.5
E00017220,17.5,82.5
E00017221,17.8,82.2
E00017222,22.4,77.6
E00017223,12.8,87.2
E00017224,13.7,86.3
E00017225,10.9,89.1
E00017226,17.2,82.8
E00017227,22.3,77.7
E00017228,15.1,84.9
E00017229,16.5,83.5
E00017230,11.6,88.4
E00017231,20.4,79.6
E00017233,13.7,86.3
E00017236,18.6,81.4
E00017238,15.6,84.4
E00017239,13,87
E00017248,14.6,85.4
E00017251,15.3,84.7
E00017258,24.4,75.6
E00017261,23.5,76.5
E00017264,22,78
E00017322,24.5,75.5
E00017323,21.3,78.7
E00017324,19.1,80.9
E00017325,22.5,77.5
E00017326,24.1,75.9
E00017327,23.8,76.2
E00017328,20.8,79.2
E00017329,21.8,78.2
E00017330,24.1,75.9
E00017331,25.6,74.4
E00017332,14,86
E00017333,15.5,84.5
E00017334,16.7,83.3
E00017335,18.8,81.2
E00017336,21.8,78.2
E00017337,20.9,79.1
E00017338,21.8,78.2
E00017339,24.6,75.4
E00017341,18.4,81.6
E00017342,20,80
E00017343,18.2,81.8
E00017344,21.2,78.8
E00017345,24.5,75.5
E00017346,26.7,73.3
E00017347,21.4,78.6
E00017348,16.6,83.4
E00017349,14,86
E00017350,19.8,80.2
E00017351,22.5,77.5
E00017382,21.5,78.5
E00017393,19.2,80.8
E00017394,20.8,79.2
E00017395,26.1,73.9
E00017396,22.4,77.6
E00017397,26.3,73.7
E00017413,14.1,85.9
E00017414,26.3,73.7
E00017415,25.7,74.3
E00017416,22.6,77.4
E00017417,28.6,71.4
E00017418,23.5,76.5
E00017419,22.6,77.4
E00017420,22.9,77.1
E00017421,16.2,83.8
E00017422,23.2,76.8
E00017423,24.1,75.9
E00017424,21.8,78.2
E00017425,17.7,82.3
E00017426,17.6,82.4
E00017427,24.4,75.6
E00017428,22.5,77.5
E00017429,17.3,82.7
E00017430,19.5,80.5
E00017431,23.4,76.6
E00017432,18.1,81.9
E00017433,18,82
E00017434,19.9,80.1
E00017435,4.1,95.9
E00017436,16.8,83.2
E00017438,24,76
E00017439,15.2,84.8
E00017440,13.6,86.4
E00017441,27.8,72.2
E00017442,26.9,73.1
E00017443,19.6,80.4
E00017444,18.6,81.4
E00017445,21.8,78.2
E00017446,22.4,77.6
E00017478,19.7,80.3
E00017479,21.6,78.4
E00017480,14.1,85.9
E00017481,14.3,85.7
E00017482,13.7,86.3
E00017483,13.6,86.4
E00017484,6.8,93.2
E00017485,15.9,84.1
E00017486,19.3,80.7
E00017487,21.4,78.6
E00017488,20.4,79.6
E00017489,10.5,89.5
E00017490,21.8,78.2
E00017491,19.7,80.3
E00017492,23.1,76.9
E00017493,15.5,84.5
E00017494,11.7,88.3
E00017495,15.9,84.1
E00017497,6.3,93.8
E00017498,17.9,82.1
E00017499,18.8,81.3
E00017500,15.6,84.4
E00017501,14,86
E00017502,15.4,84.6
E00017503,17,83
E00017504,16.7,83.3
E00017505,22.7,77.3
E00017506,18.3,81.7
E00017507,16.7,83.3
E00017508,12.3,87.7
E00017509,22,78
E00017510,14.8,85.2
E00017511,23.2,76.8
E00017512,14.4,85.6
E00017513,19.6,80.4
E00017514,16,84
E00017515,20.5,79.5
E00017516,19.4,80.6
E00017517,25,75
E00017518,9.8,90.2
E00017519,20.3,79.7
E00017520,22.1,77.9
E00017521,27.2,72.8
E00017522,19.9,80.1
E00017523,22.5,77.5
E00017524,27.5,72.5
E00017525,23.8,76.2
E00017526,16.5,83.5
E00017527,16.3,83.7
E00017528,17.5,82.5
E00017529,23.4,76.6
E00017530,7,93
E00017531,21.3,78.7
E00017532,26.4,73.6
E00017533,24.8,75.2
E00017534,12,88
E00017535,28.7,71.3
E00017536,17.7,82.3
E00017537,19.1,80.9
E00017538,12.4,87.6
E00017539,10.9,89.1
E00017540,10,90
E00017541,11.5,88.5
E00017543,18.1,81.9
E00017544,20.8,79.2
E00017545,14.4,85.6
E00017546,20.5,79.5
E00017547,20.7,79.3
E00017548,23.1,76.9
E00017550,25.9,74.1
E00017567,15.8,84.2
E00017568,24.7,75.3
E00017569,24.7,75.3
E00017570,11.9,88.1
E00017571,19.1,80.9
E00017572,11.6,88.4
E00017573,21.1,78.9
E00017574,23.3,76.7
E00017575,22.2,77.8
E00017576,27.6,72.4
E00017578,16.1,83.9
E00017579,26.3,73.7
E00017580,24.5,75.5
E00017581,24,76
E00017582,26,74
E00017583,18.7,81.3
E00017584,25.3,74.7
E00017585,21.3,78.7
E00017586,19.2,80.8
E00017587,20.2,79.8
E00017588,23.4,76.6
E00017589,23.2,76.8
E00017590,26.6,73.4
E00017591,24.7,75.3
E00017592,27.4,72.6
E00017593,18.3,81.7
E00017594,21.9,78.1
E00017595,22.1,77.9
E00017596,25.7,74.3
E00017597,21.4,78.6
E00017598,24.8,75.2
E00017599,17.9,82.1
E00017600,22.1,77.9
E00017601,21.4,78.6
E00017602,23.2,76.8
E00022580,17.1,82.9
E00022581,14.1,85.9
E00022582,21.5,78.5
E00022583,30.3,69.7
E00022585,23.9,76.1
E00022586,9.3,90.7
E00022587,10.4,89.6
E00022588,12.2,87.8
E00022589,6.6,93.4
E00022590,10,90
E00022591,11.1,88.9
E00022592,23.7,76.3
E00022593,17.5,82.5
E00022594,12.2,87.8
E00022595,6.2,93.8
E00022596,8.2,91.8
E00022597,24.1,75.9
E00022598,18.8,81.2
E00022599,26.6,73.4
E00022600,14.1,85.9
E00022601,8.8,91.2
E00022603,15.5,84.5
E00022604,16.8,83.2
E00022605,12.3,87.7
E00022606,24.2,75.8
E00022607,9.1,90.9
E00022608,18.1,81.9
E00022609,14.6,85.4
E00022610,13.3,86.7
E00022611,19.8,80.2
E00022612,14.8,85.2
E00022613,12.2,87.8
E00022614,11.5,88.5
E00022615,12.3,87.7
E00022616,22,78
E00022618,19.5,80.5
E00022619,11.2,88.8
E00022620,13.1,86.9
E00022621,11.1,88.9
E00022622,29.6,70.4
E00022623,14.2,85.8
E00022624,8,92
E00022625,13.8,86.2
E00022628,24.1,75.9
E00022652,20.7,79.3
E00022657,10,90
E00022658,14.3,85.7
E00022659,15.7,84.3
E00022660,17.4,82.6
E00022661,11.6,88.4
E00022662,19.9,80.1
E00022663,14.8,85.2
E00022664,24.3,75.7
E00022665,11.5,88.5
E00022666,24.4,75.6
E00022704,23.1,76.9
E00022705,18.1,81.9
E00022706,18.8,81.2
E00022707,27.7,72.3
E00022708,18.7,81.3
E00023001,26.6,73.4
E00023004,39.4,60.6
E00023005,29.3,70.7
E00023007,21,79
E00023008,35.2,64.8
E00023009,27.2,72.8
E00023010,40.7,59.3
E00023011,12.3,87.7
E00023013,10.9,89.1
E00023014,31.7,68.3
E00023015,33.3,66.7
E00023016,20.1,79.9
E00023017,18.8,81.2
E00023018,32.3,67.7
E00023019,26.8,73.2
E00023020,29.8,70.2
E00023021,25.9,74.1
E00023022,21.5,78.5
E00023023,20.2,79.8
E00023024,27.2,72.8
E00023025,27.1,72.9
E00023026,29.2,70.8
E00023027,15.5,84.5
E00023028,28.3,71.7
E00023029,17.9,82.1
E00023030,12.2,87.8
E00023031,27.6,72.4
E00023039,38.9,61.1
E00023040,35.5,64.5
E00023041,37.5,62.5
E00023042,24.8,75.2
E00023043,23.5,76.5
E00023140,14.6,85.4
E00023141,13.7,86.3
E00023142,16.6,83.4
E00023143,20.3,79.7
E00023144,22.1,77.9
E00023145,10.6,89.4
E00023146,21.2,78.8
E00023147,11.2,88.8
E00023148,20.9,79.1
E00023155,18.5,81.5
E00023156,18.8,81.3
E00023157,14.9,85.1
E00023158,22.5,77.5
E00023159,7,93
E00023160,17.7,82.3
E00023161,24.7,75.3
E00023162,17.2,82.8
E00023163,15.9,84.1
E00023164,19.6,80.4
E00023165,13.1,86.9
E00023166,22.5,77.5
E00023167,19,81
E00023168,15,85
E00023169,13.7,86.3
E00023170,14.2,85.8
E00023171,17.7,82.3
E00023172,10.8,89.2
E00023173,17.1,82.9
E00023174,13.6,86.4
E00023175,24.7,75.3
E00023176,12.1,87.9
E00023177,18.3,81.7
E00023178,21.9,78.1
E00023179,23.4,76.6
E00023180,20.5,79.5
E00023181,19.1,80.9
E00023183,15.6,84.4
E00023184,19.4,80.6
E00023185,9.7,90.3
E00023186,13.3,86.7
E00023187,22.9,77.1
E00023188,17.9,82.1
E00023234,14.7,85.3
E00023241,18.4,81.6
E00023246,17.4,82.6
E00023248,32.7,67.3
E00023259,18.9,81.1
E00023265,32.8,67.2
E00023266,25.7,74.3
E00023272,17.1,82.9
E00023273,32.4,67.6
E00023274,14.9,85.1
E00023276,17.5,82.5
E00023279,19.9,80.1
E00023281,16.2,83.8
E00023282,19.9,80.1
E00023283,21.4,78.6
E00023284,8.3,91.7
E00023287,15.5,84.5
E00023288,14.7,85.3
E00023290,18.8,81.2
E00023291,15,85
E00023292,19,81
E00023293,23.5,76.5
E00023295,25.2,74.8
E00023298,11,89
E00023300,17,83
E00023301,19.4,80.6
E00023313,22,78
E00023314,23.8,76.2
E00023315,18.7,81.3
E00023316,13.7,86.3
E00023317,8.1,91.9
E00023318,16.8,83.2
E00023319,20.8,79.2
E00023320,22.9,77.1
E00023321,11.3,88.7
E00023322,23,77
E00023323,23,77
E00023324,18.7,81.3
E00023325,23.9,76.1
E00023326,17.1,82.9
E00023327,20.5,79.5
E00023328,19.9,80.1
E00023329,18.2,81.8
E00023330,21.1,78.9
E00023331,20.4,79.6
E00023332,27.5,72.5
E00023333,12.1,87.9
E00023334,24.2,75.8
E00023335,13.6,86.4
E00023337,26.6,73.4
E00023338,23.5,76.5
E00023339,30.9,69.1
E00023340,24.7,75.3
E00023341,19.1,80.9
E00023342,29.2,70.8
E00023343,21.8,78.2
E00023344,24.2,75.8
E00023345,25.2,74.8
E00023346,28.2,71.8
E00023347,26.5,73.5
E00023348,34.6,65.4
E00023349,24.4,75.6
E00023350,27.6,72.4
E00023351,17.5,82.5
E00023352,15.6,84.4
E00023353,23.8,76.2
E00023354,28.9,71.1
E00023355,20.4,79.6
E00023356,18.1,81.9
E00023357,15.7,84.3
E00023358,14,86
E00023359,18.4,81.6
E00023360,15.2,84.8
E00023361,21.9,78.1
E00023362,10.9,89.1
E00023363,20.8,79.2
E00023364,15.7,84.3
E00023365,25.3,74.7
E00023366,27.3,72.7
E00023385,22,78
E00023388,22.5,77.5
E00023391,21.3,78.7
E00023392,26.2,73.8
E00023393,24.6,75.4
E00023394,22.8,77.2
E00166830,23.4,76.6
E00166831,9.7,90.3
E00166832,11.2,88.8
E00166833,24.5,75.5
E00166834,21.5,78.5
E00166835,16.5,83.5
E00166836,3.3,96.7
E00166837,15,85
E00166839,13.7,86.3
E00170904,37.2,62.8
E00170905,41.8,58.2
E00170906,72.3,27.7
E00170908,14.6,85.4
E00170909,22.6,77.4
E00170910,7.9,92.1
E00170911,25.9,74.1
E00170912,10.5,89.5
E00170913,10.9,89.1
E00170914,10.9,89.1
E00170915,8.7,91.3
E00170916,9.3,90.7
E00170920,20.4,79.6
E00170921,7.3,92.7
E00170923,5.5,94.5
E00170926,7.9,92.1
E00170928,6.9,93.1
E00170929,13.2,86.8
E00174866,27,73
E00183119,19.3,80.7
E00183121,9.6,90.4
E00183128,4.9,95.1
E00183132,19.7,80.3
E00183161,11.3,88.7
E00183167,76.3,23.7
E00183202,9.9,90.1
E00183217,1.9,98.1
E00184336,30.7,69.3
E00184337,7.6,92.4
E00184342,10.3,89.7
E00184343,19.3,80.7
E00184374,12.4,87.6
E00184377,19.4,80.6
E00184380,14.6,85.4
E00184387,8.3,91.7
