areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00137374,88.5,8.8,2.7
E00138100,78.3,13.6,8.1
E00138117,88.5,9.6,1.9
E00138118,86.2,10.5,3.3
E00138119,72.1,20.5,7.4
E00138121,86.3,9.8,4
E00138122,87.8,7.6,4.7
E00138123,87.1,9.5,3.4
E00138124,83,11.7,5.4
E00138125,90.5,6.5,3
E00138126,88.2,9.5,2.3
E00138127,70.9,16.6,12.5
E00138128,88.3,7,4.7
E00138129,87.1,8.8,4
E00138130,87.9,9.5,2.6
E00138131,78.7,16,5.2
E00138132,87.7,8.5,3.7
E00138133,84.2,10.1,5.7
E00138134,83.6,12.2,4.2
E00138135,74,19.3,6.7
E00138136,85.4,10.3,4.3
E00138137,88.2,10.8,1.1
E00138138,83.5,11.3,5.2
E00138142,70.7,15.2,14.1
E00138143,82.6,12.7,4.7
E00138144,87.7,9.4,2.9
E00138145,64.4,22.9,12.7
E00138146,86.6,12.1,1.3
E00138147,72.2,18.1,9.7
E00138148,87.8,9.8,2.4
E00138149,85.5,11.4,3.1
E00138150,85,8.3,6.7
E00138151,78.4,15.9,5.7
E00138152,70.9,17.9,11.3
E00138153,89.2,7.2,3.6
E00138154,81.3,8.2,10.4
E00138155,81.9,12.9,5.2
E00138156,90.9,7.6,1.5
E00138157,84.7,12,3.3
E00138158,89.8,7.8,2.4
E00138160,89.1,8.9,2
E00138162,87.7,8.9,3.3
E00138163,80,14.2,5.8
E00138164,84.3,12.7,3
E00138165,88,10,2
E00138166,77.4,19,3.5
E00138167,83,11,6.1
E00138168,84.6,11.6,3.9
E00138169,87.2,10.1,2.8
E00138170,71.1,14.9,14
E00138171,79.8,13,7.2
E00138172,78.5,14.5,7
E00138173,82.4,10.3,7.3
E00138174,80.9,15.7,3.4
E00138175,72.3,16.7,11
E00138176,74,18.1,7.9
E00138177,89.7,9,1.3
E00138178,88.7,8.2,3.1
E00138179,82,14.6,3.4
E00138180,79.5,14.7,5.8
E00138181,83.4,13.3,3.3
E00138182,86.8,8.1,5.1
E00138183,87,10.4,2.6
E00138184,93.3,5.9,0.8
E00138185,90.3,6.3,3.4
E00138186,89.6,7,3.4
E00138187,91.5,5.8,2.7
E00138188,82.6,13.8,3.5
E00138189,84.6,12.5,2.9
E00138190,89,10.6,0.4
E00138191,86,11.7,2.3
E00138192,84.7,10.9,4.4
E00138193,84.3,12.7,2.9
E00138194,84.9,12.3,2.7
E00138195,87.1,8.5,4.4
E00138196,89.9,8.1,2
E00138197,89.4,8.4,2.2
E00138198,90.5,7.4,2.1
E00138199,87.3,9.2,3.6
E00138200,91.6,6.2,2.2
E00138201,92.8,5.4,1.8
E00138202,91.2,7.1,1.6
E00138203,87.8,10.8,1.4
E00138204,90.9,7.5,1.6
E00138205,87.3,11,1.7
E00138206,89.1,9.1,1.8
E00138207,87.7,10.2,2.1
E00138208,73.9,19.9,6.2
E00138209,89.8,8.7,1.5
E00138210,89.9,8.1,2
E00138295,80.9,11.2,7.9
E00138298,77.6,14.9,7.5
E00138299,87,9.6,3.4
E00138302,82.6,12.1,5.3
E00138304,82.9,13.7,3.4
E00138305,75.7,18.9,5.4
E00138306,88.3,8.8,2.9
E00138308,75.8,17.4,6.8
E00138310,85.3,10.9,3.9
E00138311,85.7,11,3.3
E00138312,73.4,21.8,4.8
E00138313,80.8,14.9,4.3
E00138315,69.2,24.5,6.3
E00138317,87.9,9.8,2.3
E00138320,77.4,16.5,6
E00138321,86.2,9.8,4
E00138322,85.3,9.9,4.8
E00138323,83.1,11,5.8
E00138324,87.1,11.3,1.7
E00138328,86.2,11.5,2.4
E00138329,80.5,15.7,3.8
E00138330,81.5,14.4,4.1
E00138331,85,12.4,2.6
E00138332,85.3,9,5.7
E00138333,75.1,18.1,6.8
E00138334,79.1,17,4
E00138335,79.8,14.4,5.8
E00138336,78.9,12.9,8.2
E00138337,72.9,20.1,7
E00138338,79.5,17.6,2.8
E00138339,86.9,10.1,3
E00138340,82.4,11.8,5.8
E00138341,91.1,7.2,1.7
E00138342,85.4,11.5,3
E00138343,81.1,17,1.9
E00138344,85.3,12.5,2.2
E00138345,83.3,12.5,4.2
E00138376,88.7,9,2.3
E00138377,75.1,15.4,9.5
E00138378,90.7,7.3,2
E00138382,72.6,17.6,9.7
E00138383,79.9,15.8,4.3
E00138386,82.8,12.7,4.5
E00138387,79.2,14.4,6.3
E00138391,91.3,7.1,1.6
E00138395,82.8,12.9,4.2
E00138399,84.1,13.6,2.2
E00138400,86.1,9.9,4
E00138401,86,10.7,3.3
E00138403,73.2,22,4.7
E00138404,91.7,6.8,1.5
E00138405,77.6,16.9,5.5
E00138406,83.1,13.2,3.7
E00138407,85.2,11.6,3.1
E00138408,78,15.8,6.2
E00138409,86.1,10.1,3.9
E00138410,91.7,6.3,2
E00138411,80.8,14.3,5
E00138412,83,12.6,4.4
E00138413,86,10.6,3.4
E00138414,78.7,17.9,3.4
E00138415,83.8,11.6,4.6
E00138416,82.1,14.7,3.2
E00138417,87,8.3,4.7
E00138418,81.3,13.5,5.2
E00138419,84.4,13.4,2.2
E00138420,91.9,6.7,1.4
E00138421,81.7,13.4,4.9
E00138422,88.5,7.7,3.8
E00138423,77.4,17.8,4.8
E00138424,71.1,21.1,7.9
E00138425,90.3,8.9,0.8
E00138426,83.1,13.9,3
E00138427,79.4,17.2,3.3
E00138428,79.1,16.2,4.7
E00138429,87.5,10.6,2
E00138431,76.5,15.5,7.9
E00138432,70,20.7,9.3
E00138434,86.1,10.7,3.2
E00138435,83.9,11.6,4.5
E00138436,87.7,9.4,2.8
E00138437,79.2,16.3,4.5
E00138438,86.1,10.6,3.3
E00138439,82.7,13,4.3
E00138440,82.6,11.4,6
E00138441,78.7,14.6,6.6
E00138442,87.3,10.4,2.4
E00138443,80.6,14,5.4
E00138444,75,20.6,4.4
E00138445,87.1,9.7,3.2
E00138446,73.8,21.1,5.1
E00138447,77.1,18.4,4.5
E00138449,72.6,21.4,6
E00138450,74.3,18.9,6.8
E00138451,76,19.6,4.4
E00138452,79.8,13.5,6.7
E00138453,85.1,11,3.9
E00138454,76.7,15.7,7.6
E00138455,85.8,12.6,1.5
E00138456,71.4,19.7,9
E00138462,84.3,12.6,3.1
E00138480,79.8,14.3,5.8
E00138481,74.7,19.5,5.8
E00138482,76.6,17.1,6.3
E00138483,86.5,11,2.4
E00138484,87.9,8.6,3.5
E00138485,83.6,12.4,4
E00138487,83.5,10.8,5.7
E00138488,82.2,13,4.8
E00138489,86.3,11.9,1.8
E00138490,86.1,10.7,3.2
E00138491,89.5,8.8,1.7
E00138492,83.4,14,2.6
E00138493,83.8,11.4,4.8
E00138494,88.7,8.9,2.4
E00138495,86.5,8.9,4.6
E00138496,86.6,9.5,3.9
E00138497,69.2,18.8,12
E00138498,91,5.6,3.5
E00138499,87.5,9.5,3
E00138500,79.3,15.1,5.5
E00138501,83.5,8.2,8.2
E00138502,83.4,10.2,6.4
E00138504,82.2,13.2,4.6
E00138505,76.9,15.3,7.8
E00138507,88.6,8.9,2.5
E00138509,90,8.1,1.9
E00138511,85.1,9,5.9
E00138512,88.9,8.3,2.8
E00138516,83,10.9,6.1
E00138518,83,12,4.9
E00138519,85.1,11.9,3
E00138520,71.1,17.7,11.3
E00138521,81.3,13.5,5.2
E00138522,74.8,15.6,9.6
E00138523,84.7,11.6,3.7
E00138524,83.6,10.4,6
E00138525,79.5,10.8,9.8
E00138526,83.3,13.5,3.3
E00138527,81.4,12.6,6
E00138528,73,19,8
E00138529,82.8,13.4,3.8
E00138530,81.3,13.1,5.5
E00138531,82.7,12.1,5.2
E00138532,82.8,12.4,4.7
E00138533,72.9,20.4,6.7
E00138534,80.3,16,3.7
E00138536,76.8,13.8,9.4
E00138537,83.5,13.5,3
E00138538,92.9,5.7,1.4
E00138539,72.7,17.8,9.5
E00138540,72.1,17.3,10.6
E00138541,87.3,9.8,2.9
E00138542,79.6,13.4,7
E00138543,80.9,13.5,5.6
E00138544,89.9,6.9,3.2
E00138545,75.2,16.1,8.7
E00138546,86.4,9.6,4
E00138547,70.3,18.2,11.5
E00138548,83.4,13.1,3.5
E00138549,87.3,10.1,2.5
E00138550,80.7,13.6,5.7
E00138551,60.9,29.1,10
E00138552,71.1,23.4,5.5
E00138553,77.9,17.3,4.9
E00138554,72.6,20.4,7
E00138555,91,5.8,3.2
E00138556,82.7,12.9,4.4
E00138558,84.2,12.1,3.7
E00138559,79.1,16.7,4.2
E00138560,80.7,15,4.2
E00138561,85.8,9.7,4.6
E00138562,84.1,11.7,4.1
E00138563,57.4,25.1,17.4
E00138564,88.4,9,2.6
E00138565,84.8,12.5,2.7
E00138566,80.4,12.8,6.8
E00138567,84.2,12.7,3.1
E00138568,78.2,12.7,9.1
E00138569,74.3,19.5,6.2
E00138570,80.2,13.4,6.4
E00138571,85.2,10.5,4.3
E00138572,79.7,14.6,5.7
E00138573,80,13.1,6.9
E00138574,86,10.1,3.9
E00138575,80.6,12.2,7.2
E00138576,78.5,14.4,7.1
E00138577,71.5,22.9,5.6
E00138578,81.1,13.1,5.8
E00138579,85.7,11.4,2.9
E00138580,85.8,9.6,4.7
E00138581,79.7,12.9,7.5
E00138582,81.5,11.5,7
E00138583,70.7,18.4,11
E00138584,69.9,18.5,11.6
E00138585,61.9,21.1,17
E00138586,75.7,15.2,9.1
E00138587,81.8,13.5,4.7
E00138588,77.7,12.6,9.7
E00138589,81.3,11.3,7.4
E00138590,78.6,15.1,6.2
E00138591,76.7,14,9.3
E00138592,88.7,8.3,3
E00138593,86.4,10.8,2.8
E00138594,86.4,10.2,3.4
E00138622,90.1,7.7,2.2
E00138623,88.4,9,2.6
E00138624,88.1,7.7,4.2
E00138625,80.7,14.8,4.5
E00138626,73.3,16,10.8
E00138627,86.3,8,5.7
E00138628,86.6,11.2,2.2
E00138629,92.3,5.8,1.9
E00138630,82.9,11.9,5.2
E00138632,87.4,11.3,1.2
E00138633,87.6,9.6,2.8
E00138634,85.4,10.5,4.1
E00138635,81.5,13.1,5.4
E00138636,85,11.7,3.3
E00138637,88.9,8.4,2.7
E00138638,88.7,8.7,2.6
E00138640,86.3,11.7,2.1
E00138641,86.1,12,1.9
E00138642,87.5,10.4,2.1
E00138643,79.9,13.2,6.8
E00138682,86.2,12.8,1
E00138686,89.9,8.9,1.3
E00138687,73,19.1,7.9
E00138688,81.4,15.2,3.4
E00138689,84.7,13,2.3
E00138690,79,16.6,4.5
E00138691,74.3,18.1,7.6
E00138756,78.6,14.8,6.6
E00138757,90.4,7.2,2.4
E00138758,86.7,9.6,3.6
E00138759,86.1,10.3,3.6
E00138760,81.9,13.3,4.8
E00138761,88.4,8.7,3
E00138762,86.9,9.7,3.4
E00138763,87.9,9.8,2.3
E00138764,82.5,13,4.4
E00138765,77.1,12.9,10
E00138772,82,13.8,4.2
E00138773,74.6,18,7.4
E00138785,88.9,8.9,2.1
E00138786,89.1,7.8,3.2
E00138787,72.5,16.7,10.8
E00138788,82.2,12.4,5.4
E00138789,86.9,10.2,2.9
E00138790,88.9,9.5,1.6
E00138791,84.2,10.8,5
E00138792,85.1,12.2,2.7
E00138793,84.3,11.6,4.2
E00138794,76.3,11.9,11.9
E00138801,89.7,7.6,2.6
E00138802,85.8,11.5,2.8
E00138803,75.3,16.3,8.5
E00138804,84.4,13.1,2.4
E00138805,71.6,17.9,10.5
E00138806,89.1,8.3,2.6
E00138807,72.2,19.9,7.8
E00138808,88.4,8.2,3.4
E00138809,86.8,11.7,1.5
E00138810,76.8,16.2,6.9
E00138811,83.5,14.6,1.9
E00138812,81.4,15.1,3.5
E00138813,84.6,10.8,4.6
E00138814,82.5,12.6,4.9
E00138815,86.6,10.9,2.6
E00138816,82,13.2,4.8
E00138817,84.9,11.6,3.6
E00138818,84.8,10.8,4.4
E00169228,81.2,11.8,7
E00169229,82.9,12,5.1
E00169230,85.7,12.6,1.8
E00169231,74.3,16.3,9.4
E00169232,89.2,7.6,3.2
E00169233,88.7,8.8,2.5
E00169234,86.4,11.6,2
E00169235,89.3,9.1,1.6
E00169236,89,8.3,2.8
E00169239,89.7,8.8,1.4
E00169240,86.2,9.9,3.9
E00169244,91.5,7.9,0.6
E00169245,92.3,5.7,2
E00169246,92.2,6.5,1.3
E00169249,92.9,5.2,1.9
E00169250,88.8,8.5,2.7
E00169251,93.7,5.3,1
E00169252,95.8,4,0.2
E00169253,91.3,7.4,1.3
E00169254,88.7,9.1,2.2
E00169255,90.9,7.6,1.6
E00169256,87.6,8.4,4
E00169257,90.8,7.6,1.6
E00169258,86,9.7,4.3
E00169259,85.2,9.9,4.9
E00169260,84.6,8.4,7
E00169261,87.6,8.9,3.5
E00169263,93,5.6,1.4
E00169264,90.4,9,0.6
E00169265,90.5,7.4,2.1
E00169266,94.6,4.7,0.6
E00169267,85.6,11.4,3
E00169269,91.8,6.4,1.8
E00169270,87.5,10,2.5
E00169271,90.4,8.7,1
E00169272,82,12.8,5.3
E00169273,93.1,5.8,1.1
E00169275,92.1,7.3,0.7
E00169276,76.4,15.9,7.8
E00169277,93.7,4.7,1.6
E00169297,70.2,16.8,13
E00169298,90.7,6.6,2.7
E00169299,89.1,8.2,2.7
E00169301,89.9,8.6,1.5
E00169303,94.4,4.9,0.7
E00169304,91.2,7.4,1.3
E00169305,95.4,3.9,0.7
E00169306,93.9,5,1.1
E00169307,92.2,6.4,1.4
E00169308,92.8,5.6,1.6
E00188957,90.6,9,0.4
E00188960,91.2,6.9,1.8
E00188963,96.1,3.4,0.6
E00188982,47.6,27.3,25.2
E00188989,89.8,7.6,2.6
E00188991,94,4.4,1.6
E00188997,94.7,2.6,2.6
E00189000,90,8.6,1.4
E00189011,93.1,6.3,0.6
E00189016,89.8,7.3,2.9
E00189017,90.8,5,4.2
E00189019,93.5,5.1,1.4
E00189020,92,5.3,2.7
E00189026,80.4,13.7,6
E00189034,89.6,10.4,0
E00189036,89.3,8,2.7
E00189037,77.4,7.9,14.6
E00189048,91.8,5.2,3.1
E00189049,90.8,7.3,1.9
E00189050,91.1,7.9,1.1
E00189052,92.4,6.3,1.3
E00189058,92.3,5.7,2
E00189068,90.3,8.1,1.6
E00189073,90.2,7,2.8
E00189074,73.1,24.3,2.6
E00189085,63.8,18.4,17.8
E00189089,94.9,5.1,0
E00189091,82,12.9,5.1
E00189096,88.9,8.1,3
E00189115,42.5,41.1,16.4
E00189116,85.6,10.4,4
E00189117,94,3.4,2.6
E00189119,93.5,6.5,0
E00189121,88.1,9.5,2.4
E00189126,84.8,11.6,3.6
E00189127,89.9,6.7,3.4
E00189133,92.5,4.6,2.9
E00189136,89.2,8.5,2.4
E00189139,66.9,24.1,9
E00189140,77.6,14.7,7.7
E00189141,66.7,22.2,11.1
E00189144,90.7,8.2,1.1
E00189150,82.4,12.5,5.1
E00189158,93.5,6.2,0.3
E00189160,88.9,9.6,1.5
E00189161,68.8,6.8,24.4
E00189162,84.3,9.7,6.1
E00189176,82.2,13.6,4.2
E00189181,94.1,4.7,1.2
E00189190,76.7,19.1,4.2
