areacd,sex-001,sex-002
E00137374,51.9,48.1
E00138100,53.5,46.5
E00138117,45.8,54.2
E00138118,38.9,61.1
E00138119,47,53
E00138121,48.3,51.8
E00138122,46.6,53.4
E00138123,49.3,50.7
E00138124,50.7,49.3
E00138125,48.8,51.2
E00138126,49.9,50.1
E00138127,47.7,52.3
E00138128,48.2,51.8
E00138129,46.4,53.6
E00138130,49.2,50.8
E00138131,50,50
E00138132,46.4,53.6
E00138133,44.8,55.2
E00138134,42.1,57.9
E00138135,43.5,56.5
E00138136,44.7,55.3
E00138137,43.8,56.2
E00138138,47.5,52.5
E00138142,41.1,58.9
E00138143,47.8,52.2
E00138144,46.2,53.8
E00138145,41.5,58.5
E00138146,49.4,50.6
E00138147,46.8,53.2
E00138148,44.8,55.2
E00138149,51.4,48.6
E00138150,53.9,46.1
E00138151,42.9,57.1
E00138152,35.3,64.7
E00138153,46.4,53.6
E00138154,48,52
E00138155,54,46
E00138156,47.7,52.3
E00138157,51.7,48.3
E00138158,52,48
E00138160,47.8,52.2
E00138162,49.9,50.1
E00138163,54.2,45.8
E00138164,49.4,50.6
E00138165,48.3,51.7
E00138166,51.6,48.4
E00138167,52.7,47.3
E00138168,51.8,48.2
E00138169,51.5,48.5
E00138170,52.7,47.3
E00138171,49.1,50.9
E00138172,50.7,49.3
E00138173,55.3,44.7
E00138174,48.3,51.7
E00138175,55,45
E00138176,47.9,52.1
E00138177,48.9,51.1
E00138178,49.7,50.3
E00138179,46.3,53.7
E00138180,54.7,45.3
E00138181,50.6,49.4
E00138182,48.2,51.8
E00138183,49.5,50.5
E00138184,52.5,47.5
E00138185,55.1,44.9
E00138186,50,50
E00138187,52.5,47.5
E00138188,53.5,46.5
E00138189,52,48
E00138190,50,50
E00138191,49.8,50.2
E00138192,52,48
E00138193,51.1,48.9
E00138194,47.3,52.7
E00138195,51,49
E00138196,48.8,51.2
E00138197,48.6,51.4
E00138198,50.4,49.6
E00138199,48.1,51.9
E00138200,51.8,48.2
E00138201,51.7,48.3
E00138202,51.3,48.7
E00138203,49.7,50.3
E00138204,53.1,46.9
E00138205,51,49
E00138206,49.8,50.2
E00138207,49.7,50.3
E00138208,57.3,42.7
E00138209,51.5,48.5
E00138210,55,45
E00138295,52,48
E00138298,52.2,47.8
E00138299,50,50
E00138302,54.4,45.6
E00138304,51.7,48.3
E00138305,52.3,47.7
E00138306,51.1,48.9
E00138308,51.9,48.1
E00138310,50.8,49.2
E00138311,49.5,50.5
E00138312,47.6,52.4
E00138313,48.3,51.7
E00138315,54.1,45.9
E00138317,45.5,54.5
E00138320,47.6,52.4
E00138321,44.7,55.3
E00138322,45.3,54.7
E00138323,53.5,46.5
