areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00137374,26,74
E00138100,24.1,75.9
E00138117,25.4,74.6
E00138118,23.7,76.3
E00138119,30.5,69.5
E00138121,30.5,69.5
E00138122,28.1,71.9
E00138123,25.3,74.7
E00138124,21.1,78.9
E00138125,17.7,82.3
E00138126,19.9,80.1
E00138127,26.5,73.5
E00138128,29.4,70.6
E00138129,27.6,72.4
E00138130,25.4,74.6
E00138131,21.2,78.8
E00138132,29.6,70.4
E00138133,21.6,78.4
E00138134,21.6,78.4
E00138135,28.4,71.6
E00138136,24.9,75.1
E00138137,23.7,76.3
E00138138,27.8,72.2
E00138142,31.9,68.1
E00138143,22.9,77.1
E00138144,30.4,69.6
E00138145,30.4,69.6
E00138146,21.8,78.2
E00138147,13.2,86.8
E00138148,18.4,81.6
E00138149,19.3,80.7
E00138150,38.8,61.2
E00138151,20.2,79.8
E00138152,22.4,77.6
E00138153,18.5,81.5
E00138154,26.1,73.9
E00138155,29.8,70.2
E00138156,23.7,76.3
E00138157,19.5,80.5
E00138158,25.4,74.6
E00138160,19.1,80.9
E00138162,18.9,81.1
E00138163,31.9,68.1
E00138164,23.1,76.9
E00138165,29.6,70.4
E00138166,34.9,65.1
E00138167,31.9,68.1
E00138168,31.9,68.1
E00138169,31.4,68.6
E00138170,23.4,76.6
E00138171,30.2,69.8
E00138172,34.5,65.5
E00138173,27,73
E00138174,38.5,61.5
E00138175,23.8,76.2
E00138176,28.3,71.7
E00138177,29.2,70.8
E00138178,22.2,77.8
E00138179,20.3,79.7
E00138180,28.7,71.3
E00138181,30.6,69.4
E00138182,28,72
E00138183,27,73
E00138184,25.3,74.7
E00138185,41.4,58.6
E00138186,26.8,73.2
E00138187,19.3,80.7
E00138188,25.5,74.5
E00138189,24.6,75.4
E00138190,20.4,79.6
E00138191,26.1,73.9
E00138192,35.2,64.8
E00138193,28.6,71.4
E00138194,25.8,74.2
E00138195,25.7,74.3
E00138196,25.8,74.2
E00138197,29.9,70.1
E00138198,23.3,76.7
E00138199,23.4,76.6
E00138200,19.9,80.1
E00138201,25.2,74.8
E00138202,20.5,79.5
E00138203,31.4,68.6
E00138204,19.1,80.9
E00138205,22.8,77.2
E00138206,24.6,75.4
E00138207,26.2,73.8
E00138208,25.4,74.6
E00138209,25.3,74.7
E00138210,26.9,73.1
E00138295,23.7,76.3
E00138298,26.8,73.2
E00138299,29.3,70.7
E00138302,31,69
E00138304,20.1,79.9
E00138305,30.2,69.8
E00138306,22.9,77.1
E00138308,31.7,68.3
E00138310,28.1,71.9
E00138311,21.2,78.8
E00138312,23.2,76.8
E00138313,24.3,75.7
E00138315,29.7,70.3
E00138317,19.1,80.9
E00138320,24.8,75.2
E00138321,24.9,75.1
E00138322,20.4,79.6
E00138323,33.1,66.9
E00138324,21.5,78.5
E00138328,26.5,73.5
E00138329,28.9,71.1
E00138330,36.2,63.8
E00138331,24.8,75.2
E00138332,27.2,72.8
E00138333,35.2,64.8
E00138334,32.2,67.8
E00138335,29.3,70.7
E00138336,28.9,71.1
E00138337,18.4,81.6
E00138338,20.2,79.8
E00138339,24.1,75.9
E00138340,20.2,79.8
E00138341,20.5,79.5
E00138342,19.9,80.1
E00138343,28.2,71.8
E00138344,22.6,77.4
E00138345,23.6,76.4
E00138376,26.7,73.3
E00138377,37.9,62.1
E00138378,30.5,69.5
E00138382,24.1,75.9
E00138383,32,68
E00138386,32.8,67.2
E00138387,32.6,67.4
E00138391,26.4,73.6
E00138395,30.2,69.8
E00138399,29.4,70.6
E00138400,25.9,74.1
E00138401,28.9,71.1
E00138403,27.4,72.6
E00138404,23.5,76.5
E00138405,30.3,69.7
E00138406,22.5,77.5
E00138407,29.6,70.4
E00138408,24.1,75.9
E00138409,25,75
E00138410,28.3,71.7
E00138411,28.2,71.8
E00138412,30.3,69.7
E00138413,21.7,78.3
E00138414,30.5,69.5
E00138415,23.5,76.5
E00138416,25.6,74.4
E00138417,21.9,78.1
E00138418,22.8,77.2
E00138419,22.8,77.2
E00138420,25.2,74.8
E00138421,25.7,74.3
E00138422,29.3,70.7
E00138423,27.3,72.7
E00138424,26.5,73.5
E00138425,24,76
E00138426,25.6,74.4
E00138427,27.8,72.2
E00138428,32.3,67.7
E00138429,28.6,71.4
E00138431,27.2,72.8
E00138432,22.4,77.6
E00138434,24.7,75.3
E00138435,30.1,69.9
E00138436,23.3,76.7
E00138437,24,76
E00138438,26.3,73.7
E00138439,22.1,77.9
E00138440,35.5,64.5
E00138441,30.4,69.6
E00138442,24.3,75.7
E00138443,27,73
E00138444,27.6,72.4
E00138445,22.7,77.3
E00138446,24.6,75.4
E00138447,28.1,71.9
E00138449,32.7,67.3
E00138450,21.8,78.2
E00138451,27.8,72.2
E00138452,20.3,79.7
E00138453,22.3,77.7
E00138454,23.6,76.4
E00138455,31.4,68.6
E00138456,18.3,81.7
E00138462,25.7,74.3
E00138480,24.6,75.4
E00138481,19.8,80.2
E00138482,26.4,73.6
E00138483,26,74
E00138484,20.8,79.2
E00138485,23.1,76.9
E00138487,22.7,77.3
E00138488,27.4,72.6
E00138489,28.3,71.7
E00138490,24,76
E00138491,23.8,76.2
E00138492,27.9,72.1
E00138493,32,68
E00138494,21.3,78.7
E00138495,28.1,71.9
E00138496,16.8,83.2
E00138497,27.1,72.9
E00138498,23.7,76.3
E00138499,23.1,76.9
E00138500,19.3,80.7
E00138501,27.7,72.3
E00138502,22.1,77.9
E00138504,23.9,76.1
E00138505,32.2,67.8
E00138507,22.4,77.6
E00138509,19.8,80.2
E00138511,17.4,82.6
E00138512,17.2,82.8
E00138516,26.9,73.1
E00138518,29.2,70.8
E00138519,26.3,73.7
E00138520,25.5,74.5
E00138521,29.6,70.4
E00138522,29.5,70.5
E00138523,22.8,77.2
E00138524,24.2,75.8
E00138525,27.8,72.2
E00138526,21.8,78.2
E00138527,23.4,76.6
E00138528,29.8,70.2
E00138529,35.3,64.7
E00138530,34.2,65.8
E00138531,29.1,70.9
E00138532,25.6,74.4
E00138533,29.9,70.1
E00138534,32.5,67.5
E00138536,31,69
E00138537,24.3,75.7
E00138538,24.9,75.1
E00138539,31.8,68.2
E00138540,29,71
E00138541,19.1,80.9
E00138542,31.2,68.8
E00138543,28.4,71.6
E00138544,20.5,79.5
E00138545,26.5,73.5
E00138546,19.5,80.5
E00138547,25.7,74.3
E00138548,16.9,83.1
E00138549,23.3,76.7
E00138550,26.7,73.3
E00138551,26.9,73.1
E00138552,23.4,76.6
E00138553,29,71
E00138554,32.4,67.6
E00138555,18.2,81.8
E00138556,25.7,74.3
E00138558,24.3,75.7
E00138559,21.2,78.8
E00138560,17.8,82.2
E00138561,19.3,80.7
E00138562,20.5,79.5
E00138563,36.1,63.9
E00138564,21.4,78.6
E00138565,28.1,71.9
E00138566,26.4,73.6
E00138567,30.1,69.9
E00138568,35.7,64.3
E00138569,25.2,74.8
E00138570,24.6,75.4
E00138571,31.5,68.5
E00138572,23.4,76.6
E00138573,30,70
E00138574,32,68
E00138575,23.9,76.1
E00138576,22.6,77.4
E00138577,30,70
E00138578,31.6,68.4
E00138579,29.4,70.6
E00138580,34.4,65.6
E00138581,37.3,62.7
E00138582,30.7,69.3
E00138583,33.7,66.3
E00138584,24.1,75.9
E00138585,28.8,71.3
E00138586,30.1,69.9
E00138587,30.9,69.1
E00138588,28.1,71.9
E00138589,33.6,66.4
E00138590,38,62
E00138591,25,75
E00138592,17.8,82.2
E00138593,26.8,73.2
E00138594,27.4,72.6
E00138622,25.1,74.9
E00138623,19.2,80.8
E00138624,33,67
E00138625,30,70
E00138626,28.7,71.3
E00138627,19.4,80.6
E00138628,26.1,73.9
E00138629,25.3,74.7
E00138630,18.2,81.8
E00138632,20.1,79.9
E00138633,20.7,79.3
E00138634,38.3,61.7
E00138635,21.9,78.1
E00138636,22.7,77.3
E00138637,31.3,68.8
E00138638,26,74
E00138640,21.9,78.1
E00138641,15.8,84.2
E00138642,26.3,73.8
E00138643,28.7,71.3
E00138682,29.7,70.3
E00138686,31.4,68.6
E00138687,27.5,72.5
E00138688,33.8,66.2
E00138689,23.6,76.4
E00138690,27.3,72.7
E00138691,28.7,71.3
E00138756,24.3,75.7
E00138757,32.4,67.6
E00138758,38.9,61.1
E00138759,25.4,74.6
E00138760,29.1,70.9
E00138761,36.2,63.8
E00138762,38.9,61.1
E00138763,24,76
E00138764,27.6,72.4
E00138765,26.1,73.9
E00138772,24.8,75.2
E00138773,22.5,77.5
E00138785,28.9,71.1
E00138786,29.8,70.2
E00138787,34.1,65.9
E00138788,27.1,72.9
E00138789,26,74
E00138790,30.6,69.4
E00138791,29.2,70.8
E00138792,28.1,71.9
E00138793,26.3,73.7
E00138794,34.5,65.5
E00138801,36.4,63.6
E00138802,20.2,79.8
E00138803,31.1,68.9
E00138804,28.5,71.5
E00138805,34,66
E00138806,36.8,63.2
E00138807,34.8,65.2
E00138808,30.8,69.2
E00138809,25.7,74.3
E00138810,27.4,72.6
E00138811,34.9,65.1
E00138812,30.8,69.2
E00138813,31,69
E00138814,29.1,70.9
E00138815,32.6,67.4
E00138816,31.4,68.6
E00138817,33.6,66.4
E00138818,16.9,83.1
E00169228,30.5,69.5
E00169229,26.5,73.5
E00169230,25.9,74.1
E00169231,31.5,68.5
E00169232,21.6,78.4
E00169233,28,72
E00169234,18.9,81.1
E00169235,17.7,82.3
E00169236,19.8,80.2
E00169239,19.9,80.1
E00169240,26.8,73.2
E00169244,27.7,72.3
E00169245,24.9,75.1
E00169246,30.2,69.8
E00169249,25,75
E00169250,26.2,73.8
E00169251,29.7,70.3
E00169252,20.1,79.9
E00169253,29.3,70.7
E00169254,20.2,79.8
E00169255,14,86
E00169256,29.4,70.6
E00169257,11.2,88.8
E00169258,27.7,72.3
E00169259,20.7,79.3
E00169260,17.3,82.7
E00169261,24.1,75.9
E00169263,16.3,83.7
E00169264,17.2,82.8
E00169265,21.2,78.8
E00169266,17.6,82.4
E00169267,19.3,80.7
E00169269,20.2,79.8
E00169270,30.1,69.9
E00169271,21.1,78.9
E00169272,17.6,82.4
E00169273,19.9,80.1
E00169275,11.8,88.2
E00169276,23.6,76.4
E00169277,13.1,86.9
E00169297,18.9,81.1
E00169298,29.8,70.2
E00169299,24.4,75.6
E00169301,20.8,79.2
E00169303,22.3,77.7
E00169304,17.9,82.1
E00169305,21.5,78.5
E00169306,23.1,76.9
E00169307,25.4,74.6
E00169308,25.8,74.2
E00188957,14.9,85.1
E00188960,15.5,84.5
E00188963,17.2,82.8
E00188982,50,50
E00188989,25.5,74.5
E00188991,17.6,82.4
E00188997,16.3,83.7
E00189000,55.5,44.5
E00189011,23.2,76.8
E00189016,15.4,84.6
E00189017,29.2,70.8
E00189019,27.2,72.8
E00189020,22.5,77.5
E00189026,25,75
E00189034,29.3,70.7
E00189036,30,70
E00189037,24.5,75.5
