areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00137374,1.9,21.7,29.2,47.2
E00138100,22.8,48.7,17.5,11.1
E00138117,13.6,46,31.5,8.9
E00138118,38.9,18.1,15,28
E00138119,51.7,44.9,2.9,0.5
E00138121,17.7,53.7,24.4,4.3
E00138122,4.4,51.1,36.3,8.1
E00138123,2.2,44.5,45.3,8
E00138124,41.9,21.9,12.4,23.8
E00138125,3.4,44.6,45.9,6.1
E00138126,48.2,38.5,7.2,6.2
E00138127,64.9,27.9,3.9,3.2
E00138128,6.5,54.2,32,7.2
E00138129,44.7,16.7,9.3,29.3
E00138130,8.3,53.8,31.7,6.2
E00138131,27.1,51.9,18.8,2.3
E00138132,3.8,54.1,35.3,6.8
E00138133,28.3,31.6,28.3,11.8
E00138134,12,57.9,26.3,3.8
E00138135,47.1,39.2,9.8,3.9
E00138136,27.3,49.3,15.9,7.5
E00138137,4.8,61.9,27.9,5.4
E00138138,10.3,39.1,36.5,14.1
E00138142,65.1,31.8,3.1,0
E00138143,30.2,38.1,28.8,2.9
E00138144,14.4,24.5,47.5,13.7
E00138145,71.8,26.7,0.8,0.8
E00138146,4.4,48.2,41.2,6.1
E00138147,45.7,54.3,0,0
E00138148,6.9,36.9,46.2,10
E00138149,27.1,61,11,0.8
E00138150,37,21.3,39.4,2.4
E00138151,50.9,37.3,7.3,4.5
E00138152,70.7,12,17.4,0
E00138153,17.2,54.4,25.6,2.8
E00138154,17.5,28.6,45.2,8.7
E00138155,7.8,11.6,66.7,14
E00138156,2,22.4,53.1,22.4
E00138157,0.8,9.8,75.4,13.9
E00138158,10.3,53.8,27.6,8.3
E00138160,7.4,18,55.7,18.9
E00138162,4.5,21.8,59.4,14.3
E00138163,3,25.9,51.1,20
E00138164,10.1,18.1,56.5,15.2
E00138165,3.6,14.5,72.7,9.1
E00138166,3.4,6.8,80.5,9.3
E00138167,4.1,25.2,61,9.8
E00138168,6.7,10.8,75.8,6.7
E00138169,4.8,13.7,61.3,20.2
E00138170,9.4,30.4,55.1,5.1
E00138171,20.2,20.9,52.7,6.2
E00138172,3.2,25.4,63.5,7.9
E00138173,12.7,26.3,54.2,6.8
E00138174,5.8,33.1,52.5,8.6
E00138175,32.1,36.4,23.6,7.9
E00138176,28.7,26.4,38,7
