areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00137374,54.5,26.8,17.4,1.4,0
E00138100,18,42.3,37,2.6,0
E00138117,10.7,34.9,39.1,10.7,4.7
E00138118,22.9,17.2,49,8.9,2.1
E00138119,1.4,19.3,66.2,12.6,0.5
E00138121,9.7,33.3,49.1,6.1,1.8
E00138122,12.9,42.4,35.6,8.3,0.8
E00138123,22.6,37.2,29.2,8.8,2.2
E00138124,21.9,26.7,44.8,6.7,0
E00138125,20.7,41.4,31.7,4.1,2.1
E00138126,6.2,16.4,58.5,16.9,2.1
E00138127,3.2,11,75.3,8.4,1.9
E00138128,13.1,44.4,34.6,7.2,0.7
E00138129,23.2,16.6,49,10.6,0.7
E00138130,14.4,39.7,32.9,11,2.1
E00138131,4.5,22.4,61.2,7.5,4.5
E00138132,9.2,42,39.7,6.9,2.3
E00138133,17.9,25.8,47,7.3,2
E00138134,13.5,32.3,42.9,9,2.3
E00138135,4.6,24.8,58.8,10.5,1.3
E00138136,11.5,34.5,41.2,10.2,2.7
E00138137,9.5,37.4,38.8,11.6,2.7
E00138138,13.5,26.3,40.4,16.7,3.2
E00138142,0.8,17.8,73.6,7,0.8
E00138143,12.9,26.4,47.1,12.9,0.7
E00138144,18.8,34.1,34.8,10.9,1.4
E00138145,0.8,15.3,67.2,16.8,0
E00138146,9.6,44.7,33.3,10.5,1.8
E00138147,0,30,59.2,7.7,3.1
E00138148,25.4,37.3,31,6.3,0
E00138149,0,23.3,56.9,18.1,1.7
E00138150,10.4,7.2,58.4,16,8
E00138151,4.5,21.8,60.9,10.9,1.8
E00138152,5.4,15.2,66.3,13,0
E00138153,12.8,33,45.3,7.8,1.1
E00138154,27.6,29.9,38.6,3.9,0
E00138155,36.5,33.3,19,7.1,4
E00138156,40.4,36.3,19.9,2.7,0.7
E00138157,52.1,33.1,14.9,0,0
E00138158,12.8,39.7,34,10.9,2.6
E00138160,27.2,29.6,35.2,7.2,0.8
E00138162,35.3,31.6,24.8,6,2.3
E00138163,38.5,43,14.8,3.7,0
E00138164,25.2,34.5,27.3,10.8,2.2
E00138165,33.6,36.3,25.7,3.5,0.9
E00138166,37.3,31.4,28.8,2.5,0
E00138167,24.4,34.1,34.1,6.5,0.8
E00138168,40.8,30.8,25,2.5,0.8
E00138169,39.6,40.8,18.3,1.2,0
E00138170,21.6,38.8,34.5,4.3,0.7
E00138171,21.4,21.4,47.6,8.7,0.8
E00138172,25.4,37.3,31.7,4,1.6
E00138173,15.3,31.4,46.6,5.1,1.7
E00138174,33.6,36.5,25.5,4.4,0
E00138175,11.4,25.7,53.6,9.3,0
E00138176,21.7,28.7,45,3.9,0.8
E00138177,67,24.3,7.8,0,0.9
E00138178,45.6,43.5,7.8,3.1,0
E00138179,47.7,40.9,10.6,0,0.8
E00138180,16.4,34.2,39,8.9,1.4
E00138181,32.8,37.6,24.8,4.8,0
E00138182,30.2,30.8,30.8,8.3,0
E00138183,46.7,37.2,12.8,3.3,0
E00138184,54.1,35.3,9.8,0.8,0
E00138185,9.1,21.2,62.1,6.1,1.5
E00138186,53.1,33.8,11.5,0.8,0.8
E00138187,11.4,45.5,36.6,4.1,2.4
E00138188,53.9,35.2,9.4,1.6,0
E00138189,33.3,42.8,21,2.9,0
E00138190,14,44.6,34.7,4.1,2.5
E00138191,68.6,20.6,9.8,1,0
E00138192,63.8,24.5,10.6,1.1,0
E00138193,68,26.2,4.9,0.8,0
E00138194,48.4,34.7,13.7,1.6,1.6
E00138195,56.6,28.3,12.4,2.7,0
E00138196,74.2,20.3,4.7,0.8,0
E00138197,64.8,27.6,5.7,1.9,0
E00138198,35.9,46.6,15.3,2.3,0
E00138199,48.1,34.9,14.7,0.8,1.6
E00138200,78.4,15.5,5.2,1,0
E00138201,48.5,38.8,10.4,2.2,0
E00138202,30.4,50,18.8,0.7,0
E00138203,75.2,18.3,5.5,0.9,0
E00138204,17.4,48.6,25.7,8.3,0
E00138205,28.5,45.5,23.6,1.6,0.8
E00138206,22,46.8,26.6,2.8,1.8
E00138207,51,32.7,15,1.4,0
E00138208,32.4,45.7,21,0,1
E00138209,65.2,26.1,6.5,2.2,0
E00138210,78.2,16.4,4.5,0.9,0
E00138295,21,40,29,8,2
E00138298,17.8,38,37.2,7,0
E00138299,40.8,32.3,21.5,3.1,2.3
E00138302,15,36.6,40.5,7.8,0
E00138304,18.1,44.8,25.7,7.6,3.8
E00138305,17.5,59.5,19.8,3.2,0
E00138306,34.1,42.3,18.7,4.1,0.8
E00138308,23.9,42.5,21.2,9.7,2.7
E00138310,18.2,46.4,29.1,4.5,1.8
E00138311,18.8,50,27.3,3.1,0.8
E00138312,35.8,35.8,25.5,2.9,0
E00138313,28.1,20.1,46,4.3,1.4
E00138315,40.4,19.2,37.5,2.9,0
E00138317,41.9,28.6,25.3,3.2,0.9
E00138320,9.3,31.9,49.5,7.9,1.4
E00138321,40.7,28.9,27.4,2.2,0.7
E00138322,38.1,18.6,36.3,7.1,0
E00138323,42,44.9,10.9,1.4,0.7
E00138324,49.4,33.7,13.3,3.6,0
E00138328,37.2,43.8,16.1,2.9,0
E00138329,44.4,41.4,12,1.5,0.8
E00138330,43.1,38.2,17.9,0.8,0
E00138331,42.9,37.8,18.5,0.8,0
E00138332,54.8,31.3,13,0.9,0
E00138333,28.6,54.1,15,2.3,0
E00138334,45.8,43.2,10.2,0.8,0
E00138335,21.1,40.4,33,5.5,0
E00138336,25.2,39,33.3,2.4,0
E00138337,13.3,43,41.4,2.3,0
E00138338,14.3,48.4,33,2.2,2.2
E00138339,29.1,31.1,36.9,2.4,0.5
E00138340,31.4,22.1,40,4.3,2.1
E00138341,42.2,32.7,22.4,2,0.7
E00138342,25.2,37.4,32.4,4.3,0.7
E00138343,39.3,21.3,33.3,6,0
E00138344,24,39.3,31.3,2.7,2.7
E00138345,31.6,36.8,30,1.6,0
E00138376,61.1,25.3,13.6,0,0
E00138377,53.5,29.9,12.5,4.2,0
E00138378,90.7,4.2,4.2,0.8,0
E00138382,25,47,24.2,2.3,1.5
E00138383,41.1,47.3,10.1,0.8,0.8
E00138386,45.4,43.3,11.3,0,0
E00138387,39.1,39.8,21.1,0,0
E00138391,74,21.4,4.5,0,0
E00138395,37.2,44.6,17.6,0.7,0
E00138399,50.7,33.6,12.1,2.9,0.7
E00138400,58.1,30.6,11.3,0,0
E00138401,43.7,40.1,14.8,1.4,0
E00138403,28.9,54.6,15.1,1.3,0
E00138404,59.1,30.3,9.8,0.8,0
E00138405,33.1,46.6,16.9,2.5,0.8
E00138406,43,25,28,4,0
E00138407,46.3,33.3,17.9,2.4,0
E00138408,33.3,35.7,27,2.4,1.6
E00138409,42.3,45.1,12,0.7,0
E00138410,37.2,33.6,26.5,2.7,0
E00138411,42.4,45.8,11.1,0.7,0
E00138412,46.7,35,15,3.3,0
E00138413,10.2,35,52.9,1.9,0
E00138414,46.3,38.9,13.7,1.1,0
E00138415,61.4,28,8.3,2.3,0
E00138416,62.3,28.9,7.9,0,0.9
E00138417,38.1,39,19.5,2.5,0.8
E00138418,73.8,22.4,3.7,0,0
E00138419,42.2,40.6,14.8,1.6,0.8
E00138420,56.6,30.9,9.7,2.9,0
E00138421,44.5,45.4,9.2,0,0.8
E00138422,69.1,18.7,9.8,1.6,0.8
E00138423,51.2,38.8,10.1,0,0
E00138424,43.2,42.4,12.9,1.5,0
E00138425,55,27,15.3,1.8,0.9
E00138426,25.7,45.7,27.1,1.4,0
E00138427,46.9,40.6,10.4,2.1,0
E00138428,36.8,46.6,15.8,0.8,0
E00138429,47.5,29.7,21.2,1.7,0
E00138431,15.2,30.4,42,9.8,2.7
E00138432,14,25,51.5,8.8,0.7
