areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00047679,12.4,31.6,5.2,47.4,3.4
E00047680,6.4,41.6,5.6,43.1,3.4
E00047681,14.8,40.4,6.3,38.1,0.4
E00047682,11.3,32.6,3.4,50.7,2
E00047684,7.2,38.4,2.5,50.2,1.8
E00047685,11.9,32,4,51.8,0.4
E00047686,13.3,43.1,4.3,37.3,2
E00047687,5.8,43.5,3.1,47.6,0
E00047688,10,35.7,3.1,48.8,2.4
E00047689,12.4,40.3,7.4,35.7,4.3
E00047690,17.7,37.1,6,38.7,0.4
E00047691,12.8,31.6,3.7,49.2,2.7
E00047692,13.4,30.5,5.6,49.8,0.7
E00047693,15.4,44.1,5.9,30.1,4.4
E00047694,12.1,30.4,5.5,50.2,1.8
E00047695,9.5,41.4,5.9,39.2,4
E00047696,15.5,34,4.7,39.7,6.1
E00047697,23.2,35.4,3,34.8,3.5
E00047698,11.9,34.6,3.8,47.7,1.9
E00047700,11,37.9,5.1,43.4,2.6
E00047701,20,35.2,5.2,36.7,2.9
E00047702,11.5,30,3,53.7,1.9
E00047703,12,38.9,2.5,46.3,0.4
E00047704,27.9,37.2,7.4,23.3,4.3
E00047705,10.9,38.2,4.9,42.8,3.2
E00047707,20.1,39.7,6.1,34.1,0
E00047708,28.3,37,7.2,24.6,2.9
E00047709,12.3,37.7,5.4,42.8,1.8
E00047710,26.5,40,3,26.5,4
E00047711,7.9,36.7,6,47.9,1.5
E00047713,10.6,34.3,3.2,49.8,2.1
E00047763,15.9,30.3,5.5,44.6,3.7
E00047764,9.8,36.5,3.4,47.2,3.1
E00047765,14.1,32.5,3.6,46.2,3.6
E00047766,11.3,39.9,1.8,43.1,3.9
E00047767,14.5,36.3,5.1,39.5,4.7
E00047768,8.3,51,3.7,34,2.9
E00047769,20.8,33.3,3.4,39.1,3.4
E00047770,10.9,32.9,0.8,52.7,2.7
E00047771,24.2,37.7,3.7,32.8,1.6
E00047772,13.3,37.3,4.3,44.1,1.1
E00047773,11.1,41.4,4.9,39.8,2.9
E00047774,10.7,38.1,4.2,45.7,1.4
E00047775,15.8,36.6,4,40.6,3
E00047776,28.9,35.1,2.9,33.1,0
E00051759,30.6,41.6,5.8,16.2,5.8
E00051760,17.6,49.3,5.4,24.9,2.7
E00051761,22.7,39.8,9,27,1.4
E00051762,14.3,36.1,4.1,42.9,2.6
E00051765,19.6,39.2,8.6,30.6,1.9
E00051767,18.2,39.7,9.5,28.9,3.7
E00051768,14.9,45.9,4.6,31.3,3.2
E00051769,28.8,38.7,7.5,23.1,1.9
E00051771,17.1,38.7,5.1,35.9,3.1
E00051772,14,44.4,5.3,33.1,3.1
E00051773,12.4,41.8,5,38.7,2.1
E00051774,15.3,44.4,6.1,30.3,3.8
E00051775,19.9,38.2,7.7,31.7,2.4
E00051776,22.6,43.5,1.7,32.2,0
E00051777,17,42.7,7.3,29.8,3.2
E00051778,16.1,43.1,5.2,34.3,1.2
E00051779,13,39.7,4.4,40.6,2.2
E00051781,30.7,43.6,6.6,17.5,1.7
E00051782,33.1,36.2,5.9,18.1,6.6
E00051783,18.7,45.5,8.6,25.7,1.6
E00051784,27.3,49.4,4.1,15.1,4.1
E00051785,10.9,40.6,6.3,37.9,4.3
E00051786,22.2,43.1,5.6,27.4,1.6
E00051787,23,45.1,6.4,22.1,3.4
E00051788,26.7,33.8,6.7,28.7,4.1
E00051789,15.1,40.9,7.2,33.7,3.2
E00051791,15.2,40.9,5.7,33.9,4.3
E00051793,26.1,34.8,10.4,21.7,7
E00051794,33,23.6,7.5,29.2,6.6
E00051795,29.3,33.6,8.8,23.3,4.9
E00051796,21.1,50.5,4.6,21.1,2.8
E00051798,27.4,30.9,3.9,34.4,3.5
E00051799,32.5,39,7.9,18.9,1.8
E00051800,23.6,42.5,8,23.6,2.4
E00051801,29.5,44,4.3,19.7,2.6
E00051802,17.1,47.9,7.3,26.1,1.6
E00051803,17.9,36.4,6.7,36.4,2.6
E00051804,22.4,32.8,11.6,31,2.2
E00051805,16.7,44,5.2,32.1,2
E00051806,27.4,36.7,6.6,24.8,4.4
E00051807,12.1,39.3,6.9,39.3,2.5
E00051808,23,42.6,6.3,25.4,2.7
E00051809,27.5,35.3,7.2,28.5,1.4
E00051810,24.9,41.4,6.8,24.1,3
E00051811,22.3,50.1,3.9,21.2,2.5
E00051812,30.1,45.3,6.3,15.6,2.7
E00051813,25.6,47,5.6,19.2,2.6
E00051814,17.1,45.1,9.5,26.3,1.9
E00051815,23,51.3,2.3,20.7,2.6
E00051816,14.2,41.8,5.7,36.8,1.6
E00051819,24.3,37.8,5,30.1,2.7
E00051820,28.1,48.5,4.3,17.3,1.7
E00051821,24.3,46.3,8,18,3.3
E00051822,31.2,43.5,4.2,19.6,1.5
E00051823,34.4,42.4,4.9,15.2,3.1
E00051824,27.1,41.6,8.1,19,4.1
E00051825,37.8,40.8,5.9,13.4,2.1
E00051826,12.7,39.3,6.1,39.3,2.5
E00051827,30.7,37.2,5.6,24.7,1.7
E00051828,20.8,43,8.6,24.7,2.9
E00051829,26.9,40.2,7.8,22.4,2.7
E00051830,28.3,40.5,5.2,22.3,3.7
E00051831,19.7,49.7,7.9,20.7,2.1
E00051832,14.9,37.6,7,40.5,0
E00051833,20.3,47.2,5.9,23.6,3
E00051834,19.9,39.8,10,29.4,0.9
E00051835,31.3,31.7,7.4,26.1,3.5
E00051836,20.9,37.3,10.4,28.5,2.8
E00051837,24.3,40.1,5.4,27.5,2.7
E00051838,16.9,45.7,6.2,30,1.2
E00051839,30.9,35.2,5.1,27.1,1.7
E00051840,23.4,42.2,4.1,26.6,3.7
E00051841,22,41.4,7.1,27.6,1.9
E00051842,29.1,42.2,7,18.9,2.9
E00052054,31.5,41.2,9.3,14.4,3.7
E00052057,41,31.1,3.8,22.2,1.9
E00052068,20.6,46.9,11.2,18.4,2.9
E00052069,20.7,51.4,5.1,19.2,3.6
E00052074,33.2,46.7,3.7,13.6,2.8
E00052077,47.2,33,5.7,6.6,7.5
E00052078,20.5,44.9,6.8,25.4,2.4
E00052079,18.6,54.4,3.9,20.1,2.9
E00052080,34.2,42.2,8,13.6,2
E00052081,30.4,47.2,7,14.5,0.9
E00052082,36.7,41,3.9,14.8,3.5
E00052083,33,50.8,2.2,14.1,0
E00052084,26.6,42.6,8,22.3,0.5
E00052085,30.7,46.7,5.3,12.3,4.9
E00052087,32,45,2.7,18.9,1.4
E00052088,27.4,45.6,5.6,17.1,4.4
E00052089,19.1,51.7,4.3,24.8,0
E00052090,32.6,42.9,6.4,16.7,1.4
E00052091,34.5,43.4,2.2,17.3,2.7
E00052092,22.1,51.4,3.6,19.6,3.3
E00052093,33,48.1,3.9,11.6,3.4
E00052094,26.5,47.3,8.4,15,2.7
