areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00047679,22.8,4,0.9,69.8,2.6
E00047680,13.5,0.9,3.5,79.8,2.3
E00047681,10.6,1.9,5.7,78.6,3.3
E00047682,33.9,0.3,2.8,58.8,4.3
E00047684,13.9,0.3,1.4,84.5,0
E00047685,21.9,1.7,1.7,71.8,3
E00047686,11.3,7.7,6.4,72.3,2.3
E00047687,13.5,0,2.4,81.8,2.4
E00047688,12.6,1.1,0,82.2,4.1
E00047689,2,2,2,92.3,1.7
E00047690,13.3,0.3,4.2,82.2,0
E00047691,15.9,2.5,2.5,77.7,1.4
E00047692,6.8,0,3.2,87.4,2.6
E00047693,4.3,0,2.5,93.3,0
E00047694,14.2,3.2,5.1,77.5,0
E00047695,10.2,1.2,1.8,85.2,1.5
E00047696,13,2.2,2.7,81.8,0.3
E00047697,7.1,1.6,6.3,83.4,1.6
E00047698,16.8,0.9,2.6,79.8,0
E00047700,13.2,1.1,2.5,83.2,0
E00047701,4.5,1.6,2,88.5,3.3
E00047702,9.2,0.3,0.6,88.3,1.5
E00047703,16.2,4.1,3.8,75.9,0
E00047704,6.8,3,3,85.4,1.8
E00047705,9.8,0.8,2.5,86.6,0.3
E00047707,5.4,1.2,3.9,89.5,0
E00047708,5.4,3.4,1.3,89.9,0
E00047709,16.2,0,2.4,79.9,1.5
E00047710,3.7,4.1,4.1,86.1,2
E00047711,12.9,0,1.4,85.4,0.3
E00047713,2.3,2.9,1.7,93.1,0
E00047763,15.2,1.8,4,75.3,3.7
E00047764,16.3,1.3,1.9,76.7,3.8
E00047765,11,6.7,1.3,74.3,6.7
E00047766,11.6,1.5,3.6,81.8,1.5
E00047767,11,1.9,1.6,82.1,3.2
E00047768,9.4,3.2,13.2,73.9,0.3
E00047769,16.4,1.2,2.3,76.6,3.5
E00047770,19.2,2.5,1.6,72.9,3.8
E00047771,11.2,1.3,4.6,79.6,3.3
E00047772,16.3,2.4,0.3,78.6,2.4
E00047773,8.6,1,3.8,82.1,4.5
E00047774,9.3,2.1,4.6,83.8,0.3
E00047775,14.5,0.4,4.3,79.6,1.2
E00047776,8.6,4.2,8.6,78.6,0
E00051759,5.3,4.4,1.9,88.3,0
E00051760,2,1.2,5.1,91.8,0
E00051761,1.6,2.4,2,93.9,0
E00051762,5,0,1.5,89.5,4
E00051765,4.2,0.8,2.7,92.3,0
E00051767,6,0,1.1,93,0
E00051768,5.2,0.9,0.9,92.3,0.6
E00051769,1.2,4.6,2.7,91.5,0
E00051771,14,1.8,2.3,81.9,0
E00051772,6.7,3,3.2,87.1,0
E00051773,7.8,0.6,0.9,90.1,0.6
E00051774,11.4,0,1.3,85.7,1.6
E00051775,11.1,1.4,0.4,86.1,1.1
E00051776,0,4.4,1.1,94.4,0
E00051777,4.1,1.1,2.6,91.4,0.7
E00051778,6,1,1.9,91.1,0
E00051779,15.5,1.6,3.4,77.7,1.8
