areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00047679,7.8,31.9,46.1,14.2
E00047680,7.6,35.6,44.9,11.9
E00047681,13.3,50.3,27.3,9.1
E00047682,3.3,23.3,42.7,30.7
E00047684,8,38,43.1,10.9
E00047685,9.1,26.4,40.5,24
E00047686,12.5,38.3,35.8,13.3
E00047687,5.3,26,53.4,15.3
E00047688,6.3,29.4,45.2,19
E00047689,12.2,48.9,26.7,12.2
E00047690,23.3,42.1,27.8,6.8
E00047691,8.9,26.6,37.1,27.4
E00047692,7.6,36.6,41.2,14.5
E00047693,10.6,25.8,45.5,18.2
E00047694,9.9,35.9,43.7,10.6
E00047695,1.5,36.8,50.4,11.3
E00047696,12.6,46.4,33.1,7.9
E00047697,20.3,46.6,26.3,6.8
E00047698,6.9,33.6,44.3,15.3
E00047700,6,33.6,50.7,9.7
E00047701,31.7,47.6,15.9,4.8
E00047702,3.9,32.8,43.8,19.5
E00047703,5.3,42.1,34.6,18
E00047704,22,40.9,28,9.1
E00047705,9.3,41.4,37.1,12.1
E00047707,12.3,43,37.7,7
E00047708,53.8,32.1,11.3,2.8
E00047709,3.9,29.5,49.6,17.1
E00047710,31,52.7,13.2,3.1
E00047711,6.1,38.2,48.1,7.6
E00047713,8.2,32.8,47,11.9
E00047763,28.3,22.1,37.2,12.4
E00047764,8.7,32.3,48.2,10.8
E00047765,10.9,43.1,33.6,12.4
E00047766,4.4,32.6,44.4,18.5
E00047767,11.5,40,37.7,10.8
E00047768,18.4,45.6,28.6,7.5
E00047769,26.1,38.3,27.8,7.8
E00047770,4.8,29,47.6,18.5
E00047771,32.3,33.1,25.4,9.2
E00047772,8.9,25.2,49.6,16.3
E00047773,14.5,35.5,35.5,14.5
E00047774,7.8,31.9,46.1,14.2
E00047775,11.5,43.3,33.7,11.5
E00047776,30.2,35.3,23.3,11.2
E00051759,37.9,39.8,20.4,1.9
E00051760,18.4,46.4,25.6,9.6
E00051761,23.5,42.9,28.6,5
E00051762,7,27.9,48.1,17.1
E00051765,20.9,39.1,28.7,11.3
E00051767,13.3,38.3,35,13.3
E00051768,9.6,35.6,37,17.8
E00051769,27,41,23.8,8.2
E00051771,5.9,24.2,42.5,27.5
E00051772,11,42.5,30.9,15.5
E00051773,10.9,32.1,39.4,17.5
E00051774,11.2,36,36,16.8
E00051775,14.6,40.7,29.3,15.4
E00051776,19.8,39.7,28.1,12.4
E00051777,12,44.4,34.2,9.4
E00051778,7.2,38.4,41.6,12.8
E00051779,8.6,30.9,39.6,20.9
E00051781,18.5,47.1,21.7,12.7
E00051782,41.2,35.2,17,6.6
E00051783,28.6,36.2,28.6,6.7
E00051784,43.5,42.6,12.2,1.7
E00051785,4.8,21.1,40.4,33.7
E00051786,16.9,40,33.8,9.2
E00051787,29.7,35.6,24.6,10.2
E00051788,23.4,39.3,29.9,7.5
E00051789,19.6,26.8,37.7,15.9
E00051791,9.5,44,31.9,14.7
E00051793,36.4,46.9,13.6,3.1
E00051794,53.8,33.3,9,3.8
E00051795,16.9,49.3,27.2,6.6
E00051796,30.1,38.9,17.7,13.3
E00051798,21.9,49.7,21.9,6.5
E00051799,28.2,45,19.8,6.9
E00051800,27.8,40,29.6,2.6
E00051801,25.6,43,20.7,10.7
E00051802,14.5,43.9,27.1,14.5
E00051803,5.6,20.8,43.2,30.4
E00051804,12.2,37.4,35,15.4
E00051805,5.6,30.2,47.6,16.7
E00051806,22,41.7,26,10.2
E00051807,3.5,22,51.8,22.7
E00051808,14.6,40,36.2,9.2
E00051809,14.2,39.6,34.9,11.3
E00051810,20.3,36.6,30.9,12.2
E00051811,17.6,35.8,32.6,13.9
E00051812,25,35.6,30.3,9.1
E00051813,17.2,36.1,35.2,11.5
E00051814,6.1,38.5,41.9,13.5
E00051815,20.5,47.8,28.6,3.1
E00051816,2.6,24.5,53,19.9
E00051819,18.2,40.9,32.1,8.8
E00051820,31.4,40.7,21.2,6.8
E00051821,18.7,36,30.7,14.7
E00051822,17.7,35.5,37.1,9.7
E00051823,21.1,56.9,15.4,6.5
E00051824,22.1,37.2,28.3,12.4
E00051825,30.6,38,23.1,8.3
E00051826,12.5,37.5,38.3,11.7
E00051827,14.2,53.3,23.3,9.2
E00051828,17.3,41.3,27.3,14
E00051829,17.2,44.3,26.2,12.3
E00051830,23.8,47,24.4,4.9
E00051831,17.4,40,31,11.6
E00051832,7.6,33.6,43.7,15.1
E00051833,12.1,49.7,32.9,5.4
E00051834,17.1,37.2,40.3,5.4
E00051835,22.2,43,25.2,9.6
E00051836,5.6,46.8,38.9,8.7
E00051837,13.9,43.4,34.4,8.2
E00051838,10.7,35.5,38.8,14.9
E00051839,10.1,34.9,39.4,15.6
E00051840,10.5,30.5,36.2,22.9
E00051841,11.1,27,51.6,10.3
E00051842,20.7,47.9,21.4,10
E00052054,17.8,42.4,29.7,10.2
E00052057,49.4,41.5,7.9,1.2
E00052068,13.5,33.8,35.3,17.3
E00052069,9.7,44,30.6,15.7
E00052074,43.2,35.6,15.9,5.3
E00052077,23.9,49.3,19.4,7.5
E00052078,11.2,33.6,35.5,19.6
E00052079,14.2,49.6,27.4,8.8
E00052080,24.2,39.4,24.2,12.1
E00052081,26.6,34.9,31.2,7.3
E00052082,26,48.1,13.5,12.5
E00052083,31.3,44.8,21.9,2.1
E00052084,16.3,35.7,35.7,12.2
E00052085,21.5,43.9,28,6.5
E00052087,22.3,38.4,33.9,5.4
E00052088,15.2,44.8,32.8,7.2
E00052089,26.4,41.9,26.4,5.4
E00052090,26.9,38.8,28.8,5.6
E00052091,18.8,43.6,23.9,13.7
E00052092,19.2,35.2,29.6,16
E00052093,28.8,44.7,23.5,3
E00052094,24.8,42.2,24.8,8.3
E00052095,32.4,40.5,17.3,9.7
E00052481,10.4,28,48.8,12.8
E00052483,13.2,37.2,38.8,10.7
E00150173,10.2,41.4,32,16.4
E00150174,18.9,49.6,24.4,7.1
E00150175,12.1,28.8,38.6,20.5
E00150176,19,38,26.4,16.5
E00150177,4.5,40.9,40.9,13.6
E00150178,10.4,42.2,29.9,17.5
E00150179,9.2,37.6,38.3,14.9
E00150180,10.4,44.5,36,9.1
E00150181,11.9,43.3,32.1,12.7
E00150182,7.9,39.5,40.1,12.5
E00150183,8.7,43.5,33.9,13.9
E00150216,2.2,36,49.6,12.2
E00150217,6.3,36.2,45.7,11.8
E00150218,6.1,43.6,40.2,10.1
E00150219,16.4,53.3,26.2,4.1
E00150220,8.9,36.6,43.1,11.4
E00150221,15.7,47.8,30.4,6.1
E00150222,17.4,51.2,26.4,5
E00150223,3.2,33.9,49.2,13.7
E00150224,4.5,32.7,42.7,20
E00150225,11.1,47.2,25.9,15.7
E00150226,8.1,41.2,42.6,8.1
E00150227,2.6,42.1,36.8,18.4
E00150228,20.2,45.2,26.6,8.1
E00150229,13.1,49.3,29.9,7.7
E00150230,14.8,45.1,28.9,11.3
E00150231,30.5,50.8,13.6,5.1
E00150232,21.8,44.4,25.8,8.1
E00150233,24.2,48.5,16.7,10.6
E00150234,3.1,32.8,43,21.1
E00150235,15.8,44.7,27.2,12.3
E00150236,15.6,51.6,28.9,3.9
E00150237,32,43.7,20.4,3.9
E00150238,10,40.8,36.7,12.5
E00150239,11,36.2,35.4,17.3
E00150240,9.7,50.7,27.8,11.8
E00150241,12.1,29.8,35.5,22.6
E00150242,30.4,53.9,10.4,5.2
E00150245,4.9,26.4,40.3,28.5
E00150247,1.2,27.1,49.4,22.4
E00150248,12.1,37.9,38.6,11.4
E00150249,6,43.3,35.8,14.9
E00150250,9.6,37.6,38.4,14.4
E00150251,7.8,48.4,32.8,10.9
E00150252,34.9,30.3,23.9,11
E00150253,13.8,38.4,33.3,14.5
E00150254,7.5,41,33.6,17.9
E00150255,8.7,34.8,38.4,18.1
E00150256,8.5,47.3,29.5,14.7
E00150257,13.5,43.7,30.2,12.7
E00150258,11.5,45.4,35.4,7.7
E00150259,11.7,42.8,30.3,15.2
E00150260,28.1,43,22.7,6.3
E00150261,28.5,47.7,19.2,4.6
E00150262,16.4,56.6,21.3,5.7
E00150263,36.9,47.5,13.9,1.6
E00150264,35,40.1,21.2,3.6
E00150265,31.6,38.6,18.4,11.4
E00150266,15.4,41.5,33.3,9.8
E00150267,36.2,42.3,13.8,7.7
E00150268,29.9,43.3,23.1,3.7
E00150269,10.7,62.4,20.8,6
E00150287,27.5,44,21.7,6.8
E00150290,18.7,43.3,24.6,13.4
E00150291,23,39.8,28.3,8.8
E00150292,21.8,40,23.6,14.5
E00150293,14.7,45.9,25.7,13.8
E00150294,17.5,35.7,34.9,11.9
E00150296,33.9,47.6,16.1,2.4
E00150297,10.6,24.8,37.9,26.7
E00150303,8.8,35.8,41.6,13.9
E00150305,27.5,43.9,21.6,7
E00150306,23.5,40.9,25.2,10.4
E00150307,20.8,44.6,22.3,12.3
E00150308,24.6,44.7,24.6,6.1
E00150309,13.8,41.5,36.9,7.7
E00150316,44,43.1,11,1.8
E00150317,29.1,37.8,25.2,7.9
E00150318,27.5,45.8,16.7,10
E00150319,25.2,38.7,24.3,11.7
E00150336,7.5,39.6,36.6,16.4
E00150337,8.7,26.8,40.9,23.5
E00150338,8.7,49.6,25.2,16.5
E00150339,16.5,42.1,30.6,10.7
E00150340,7.1,25,40,27.9
E00150341,9.2,23.8,43.8,23.1
E00150342,12.9,49.2,27.3,10.6
E00150343,8.5,42.6,36.2,12.8
E00150344,8.8,28,44,19.2
E00150345,8.1,45.5,28.5,17.9
E00150346,8.8,43.2,30.4,17.6
E00150347,2.2,21.5,43,33.3
E00150348,0.6,24.5,53.4,21.5
E00150350,6.7,43.3,40,10
E00150352,4.6,38.9,41.2,15.3
E00150353,5.3,46.5,36.8,11.4
E00150354,3.2,40.3,42.7,13.7
E00150355,9.6,45.6,30.7,14
E00150356,2.8,20.4,40.7,36.1
E00150364,2.3,28.8,51.2,17.7
E00150366,11.2,32.8,40.8,15.2
E00150367,57.4,30.6,10,1.9
E00150368,44.5,45.5,8.2,1.8
E00150369,16.9,50.7,24.3,8.1
E00150370,11.8,43.3,33.9,11
E00150373,7.4,47.9,31.4,13.2
E00150374,8.5,48.8,36,6.6
E00150375,11.8,43.7,37.8,6.7
E00150376,17.5,37.5,38.3,6.7
E00150377,23.7,51.1,20.4,4.8
E00150378,6.5,30.9,29.3,33.3
E00150379,6.8,9,54.9,29.3
E00150380,0.8,20.6,34.9,43.7
E00150381,2,22.5,43.1,32.4
E00150384,6.1,36.6,38.9,18.3
E00150385,5.9,21.8,42.6,29.7
E00150386,6.4,26.3,42.3,25
E00150405,2.8,34.9,50.5,11.9
E00150406,4.9,39,47.2,8.9
E00150407,16.6,51.7,27,4.7
E00150408,3.1,23.7,55,18.3
E00150409,0.8,23.6,54.3,21.3
E00150410,11.5,49.2,26.2,13.1
E00150412,6,29.9,48.5,15.7
E00150414,4.8,38.8,41.5,14.9
E00150415,21.9,44.4,25.5,8.2
E00150416,17.2,40.7,33,9
E00150417,1,36.7,43.9,18.4
E00150418,3.4,29.7,44.9,22
E00150419,31,50.4,16.3,2.3
E00150420,15.1,39.7,38.1,7.1
E00150421,9.5,46,34.9,9.5
E00150422,4.3,17.9,45.7,32.1
E00150423,8.7,40.8,37.9,12.6
E00150424,5.3,26.3,48.1,20.3
E00150425,4.5,38.1,39.6,17.9
E00150426,6.5,45.2,35.5,12.9
E00150427,10.8,36.9,39.2,13.1
E00150428,20.1,43.1,27.8,9
E00150429,5.7,18.6,49.3,26.4
E00150430,6.9,35.9,33.6,23.7
E00150431,7.5,31,36.9,24.6
E00150432,8.3,29.4,44,18.3
E00150433,3.4,18.2,44.3,34.1
E00150434,4.8,30.2,44.4,20.6
E00150435,3.5,18.6,50.4,27.4
E00150436,11.5,35.4,36.3,16.8
E00150437,9.7,34,36.9,19.4
E00150438,26.1,52.3,15.3,6.3
E00150439,9.6,47,30.4,13
E00150440,13.3,49.2,27.3,10.2
E00150443,22,46.5,26,5.5
E00150444,15,43.3,32.3,9.4
E00150445,12.1,37.1,38.6,12.1
E00150446,19.4,32.6,39.5,8.5
E00150447,8.9,43.1,38.2,9.8
E00150448,30,54.5,11.8,3.6
E00150449,47.5,36.1,13.1,3.3
E00150450,40.3,42.9,13,3.9
E00150451,7.8,39.7,39.7,12.8
E00150452,22.1,53.7,18.4,5.9
E00150453,6.9,40,37.9,15.2
E00150454,42.1,41.4,12.4,4.1
E00150455,27,52.2,15.7,5
E00150456,12.3,48.5,30,9.2
E00150457,11.9,45.2,29.6,13.3
E00150458,18,46,27.3,8.6
E00150459,14.9,43.3,33.3,8.5
E00150460,34.8,45.7,12.3,7.2
E00150461,9.2,45.1,35.9,9.9
E00150462,12.7,44.9,33.9,8.5
E00150463,14.6,43.9,30.9,10.6
E00150464,5.7,48.8,37.4,8.1
E00150465,13.8,43.8,29.2,13.1
E00150466,15.5,43.7,30.3,10.6
